condition_id,fold,label,idx_in_session,state_label,true_policy_operator,true_policy_source,true_policy_reward,balanced_pool_shuffle_reward,frequency_matched_random_reward,performance_matched_random_reward,within_state_shuffle_reward,oracle_reward
b6j_003,0,P10,56.0,fes=Surprise,O4_B_C_boundary,state_mapping,0.09457790960771463,0.253414611418183,0.27574304897871094,0.4819844993893452,0.3397362092684112,0.8693910891709757
b6j_003,0,P10,64.0,fes=Surprise,O4_B_C_boundary,state_mapping,,0.5841084582126721,0.3324619428564694,0.5841084582126724,0.23042417429590115,0.5841084582126724
b6j_003,0,P10,101.0,fes=Surprise,O4_B_C_boundary,state_mapping,-0.05680313341560445,-0.24484218419676548,-0.3327305899115357,-0.5791338300299373,-0.34298049604844083,0.4135186329079951
b6j_003,0,P10,106.0,fes=Surprise,O4_B_C_boundary,state_mapping,-1.3980811830512767,-1.2138717105306345,-0.9426219347487256,-0.9794232909588985,-0.18077646203318573,1.4184901906828782
b6j_003,0,P10,132.0,fes=Surprise,O4_B_C_boundary,state_mapping,0.49703481961545826,0.4157152831526068,0.5340314653287282,0.3122176912907934,0.3343200120903392,1.2379931112173788
b6j_003,0,P10,137.0,fes=Surprise,O4_B_C_boundary,state_mapping,,-1.0230828235977802,-0.9184461706124983,-1.0230828235977802,-0.8121124881736071,0.0
b6j_003,0,P10,175.0,fes=Surprise,O4_B_C_boundary,state_mapping,0.28231844850758364,0.024802421524789845,0.22657997214502582,-0.330814949070497,-0.017339097668905776,1.2144270551856815
b6j_003,0,P10,191.0,fes=Surprise,O4_B_C_boundary,state_mapping,,1.6215682323369747,0.458001605661521,1.6215682323369736,0.5291084382248942,1.6215682323369736
b6j_003,0,P10,228.0,fes=Surprise,O4_B_C_boundary,state_mapping,-0.5035143348120877,-0.5363465291033217,-0.03362591362810696,-0.6000796121392528,-0.15448809929073026,0.8104734399066915
b6j_003,0,P10,252.0,fes=Surprise,O4_B_C_boundary,state_mapping,0.5725589871965876,0.13156523440641593,0.3296748709834928,-0.27550592201528085,-0.18212786222624505,0.5725589871965876
b6j_003,0,P10,268.0,fes=CoCreation,O5_full_TFC,state_mapping,-0.5835871283489712,-1.2919617568452781,-0.8007226559296824,-1.0027437132580277,-0.4216605291484591,0.38923504906411527
b6j_003,0,P10,289.0,fes=Activation,O1_lag0_AB,state_mapping,1.7885235233507137,1.2092355325310384,1.7289661460523333,0.8388710793840355,0.6283590839201317,2.68946248047821
b6j_003,0,P10,299.0,fes=Activation,O1_lag0_AB,state_mapping,-1.2343235049214833,-1.251545811806213,-1.3607868064734812,-1.2604179092922854,-0.7784999609893333,0.3078374592990177
b6j_003,0,P10,310.0,fes=Surprise,O4_B_C_boundary,state_mapping,0.28231844850758364,0.2399099312106954,0.37441584378800025,0.1455167798079445,0.20172937921236925,0.9662650554265264
b6j_003,0,P10,314.0,fes=Surprise,O4_B_C_boundary,state_mapping,-1.4874614232631713,-1.2940179838225994,-0.41248913399945863,-1.0669322070880158,-0.18954994932247826,0.8224022652476489
b6j_003,0,P10,321.0,fes=SelfGrowth,O2_lag5_AB,state_mapping,-0.1478157688546884,-0.3914993109517802,0.2624818627807908,-0.3113617702621315,0.0449700366099823,0.9256776648914815
b6j_003,0,P10,350.0,fes=Activation,O1_lag0_AB,state_mapping,-1.4193383173209402,-0.7405415202847986,-0.011687846512033738,-0.2284667435733247,0.6135727004617207,2.7958186606378392
b6j_003,0,P10,391.0,fes=Activation,O1_lag0_AB,state_mapping,0.5410538628446752,0.5076928543597492,0.7805542778769053,0.48252577778339945,0.7166366723370141,1.901048179312984
b6j_003,0,P14,16.0,fes=Activation,O1_lag0_AB,state_mapping,-0.24496159751138208,-0.6019036386096766,-0.6972827807875087,-0.820674567024764,-0.7166083099488088,0.0
