state_label,n_train_events,selected_operator,selected_train_reward,global_best_operator,global_best_train_reward,train_mean_O1_lag0_AB,train_mean_O2_lag5_AB,train_mean_O3_A_C_boundary,train_mean_O4_B_C_boundary,train_mean_O5_full_TFC,train_mean_O6_phase_only,train_mean_O7_suppress_event,fold,condition_id
fes=Activation|tfc=low,23,O6_phase_only,0.26162018013688565,O4_B_C_boundary,0.131402727346866,0.05398234944801141,0.11887611609927795,-0.3972257994619541,0.131402727346866,-0.061044257710387455,0.26162018013688565,0.0,0,b6j_025
fes=Activation|tfc=high,26,O1_lag0_AB,0.4764133465773064,O4_B_C_boundary,-0.09104262773199415,0.4764133465773064,0.05131591470568863,0.17008272545092545,-0.09104262773199415,0.3570745886074814,-0.11665581300888107,0.0,0,b6j_025
fes=Surprise|tfc=high,32,O1_lag0_AB,0.2921753256052282,O4_B_C_boundary,0.061507986831714254,0.2921753256052282,-0.12606037706018777,0.09577636891618464,0.061507986831714254,0.14702514046180684,-0.18883736692333336,0.0,0,b6j_025
fes=Surprise|tfc=low,45,O7_suppress_event,0.0,O4_B_C_boundary,-0.02394668989604411,-0.5140259708855248,-0.18104286695145655,-0.20196705609988538,-0.02394668989604411,-0.3022979460812503,-0.033660052217189165,0.0,0,b6j_025
fes=Surprise|tfc=mid,38,O4_B_C_boundary,0.030191573532449494,O4_B_C_boundary,0.030191573532449494,-0.30787519704111793,-0.035002393858778895,-0.07453740691628512,0.030191573532449494,-0.16359612089596356,0.020349347753901664,0.0,0,b6j_025
fes=CoCreation|tfc=low,20,O3_A_C_boundary,0.3163224751895686,O4_B_C_boundary,0.13566311822923965,-0.6557187076916489,-0.356004720335726,0.3163224751895686,0.13566311822923965,-0.029434223876327974,-0.16487722637587934,0.0,0,b6j_025
fes=CoCreation|tfc=mid,20,O6_phase_only,0.28515148608594787,O4_B_C_boundary,0.22563191137327188,-0.08667413743430105,-0.1265273333552664,-0.06649363318349555,0.22563191137327188,0.08894366001062384,0.28515148608594787,0.0,0,b6j_025
fes=SelfGrowth|tfc=mid,29,O7_suppress_event,0.0,O4_B_C_boundary,-0.26524720671622737,-0.12656890444591443,-0.23624109823350847,-0.05507792578145806,-0.26524720671622737,-0.3697825612484649,-0.05727376521021877,0.0,0,b6j_025
fes=SelfGrowth|tfc=low,33,O2_lag5_AB,0.162474939795993,O4_B_C_boundary,-0.13924271961756507,-0.2156111370992825,0.162474939795993,-0.23852824378018173,-0.13924271961756507,0.019027612138091198,0.05104460306722771,0.0,0,b6j_025
fes=SelfGrowth|tfc=high,20,O1_lag0_AB,0.41611451287746826,O4_B_C_boundary,0.39283093941019964,0.41611451287746826,0.17883355760756386,-0.13896678241398316,0.39283093941019964,0.22568416825900478,-0.08384263055067713,0.0,0,b6j_025
