state_label,n_train_events,selected_operator,selected_train_reward,global_best_operator,global_best_train_reward,train_mean_O1_lag0_AB,train_mean_O2_lag5_AB,train_mean_O3_A_C_boundary,train_mean_O4_B_C_boundary,train_mean_O5_full_TFC,fold,condition_id
fes=Activation|phase=q4,49,O1_lag0_AB,0.23020417090894477,O4_B_C_boundary,-0.20792063814753292,0.23020417090894477,0.09558782836155993,-0.26303237484154485,-0.20792063814753292,-0.013715959889034223,0,b6j_014
fes=Activation|phase=q1,32,O1_lag0_AB,0.1905373881933486,O4_B_C_boundary,-0.05204752043477125,0.1905373881933486,-0.03785521151806767,0.05437374727111911,-0.05204752043477125,-0.10306175177875108,0,b6j_014
fes=Surprise|phase=q1,72,O4_B_C_boundary,0.08546601033141381,O4_B_C_boundary,0.08546601033141381,-0.1573734982548565,-0.00948931178215713,-0.05782753803003074,0.08546601033141381,-0.054277923300236085,0,b6j_014
fes=Surprise|phase=q4,45,O4_B_C_boundary,0.061571501799219705,O4_B_C_boundary,0.061571501799219705,-0.27137661466774227,-0.2652462076351741,-0.08985682531826136,0.061571501799219705,-0.27611761909480437,0,b6j_014
fes=CoCreation|phase=q4,36,O5_full_TFC,0.3612874269671956,O4_B_C_boundary,0.21272775676953792,-0.2601200567298995,-0.15490281128265906,0.12581742653396688,0.21272775676953792,0.3612874269671956,0,b6j_014
fes=CoCreation|phase=q1,27,O3_A_C_boundary,0.5815765132098061,O4_B_C_boundary,0.1343849912864993,0.028278439420676465,0.153288882634846,0.5815765132098061,0.1343849912864993,0.45637740585976816,0,b6j_014
fes=SelfGrowth|phase=q4,42,O2_lag5_AB,-0.02550890264020733,O4_B_C_boundary,-0.11832403994693654,-0.028783411553188636,-0.02550890264020733,-0.26117515256381124,-0.11832403994693654,-0.1214411519217466,0,b6j_014
fes=SelfGrowth|phase=q1,40,O2_lag5_AB,0.06300044877704543,O4_B_C_boundary,0.003656734456775444,-0.0464962802013047,0.06300044877704543,-0.05612585513162781,0.003656734456775444,-0.11370836062416527,0,b6j_014
fes=Challenge|phase=q1,19,O2_lag5_AB,0.26276854867059896,O4_B_C_boundary,0.22384950929515857,-0.03776660001577201,0.26276854867059896,0.1021341462452202,0.22384950929515857,0.2121491702211912,0,b6j_014
fes=Challenge|phase=q4,22,O4_B_C_boundary,0.1626171323130748,O4_B_C_boundary,0.1626171323130748,-0.07389425539093455,-0.1567947215618078,0.13443935065368398,0.1626171323130748,0.009782759460362883,0,b6j_014
fes=Activation|phase=q4,51,O2_lag5_AB,0.10909807537023579,O2_lag5_AB,0.10909807537023579,0.06896335103816942,0.10909807537023579,-0.061307156208557534,-0.044014596449236824,0.0023613557318116598,1,b6j_014
fes=Activation|phase=q1,37,O1_lag0_AB,0.12467352514859065,O2_lag5_AB,-0.07489965359005742,0.12467352514859065,-0.07489965359005742,0.024104652520161463,-0.3440556919772001,-0.22458407622285154,1,b6j_014
fes=Surprise|phase=q1,71,O4_B_C_boundary,0.007933616862360778,O2_lag5_AB,-0.025691652987480454,-0.08317188064904864,-0.025691652987480454,-0.03830714916492549,0.007933616862360778,-0.08336612409700582,1,b6j_014
fes=Surprise|phase=q4,47,O2_lag5_AB,0.081900583410159,O2_lag5_AB,0.081900583410159,-0.0985817818693029,0.081900583410159,-0.15027245083629368,-0.25536195623148866,-0.09004636523975434,1,b6j_014
fes=CoCreation|phase=q4,33,O5_full_TFC,0.42298736705647005,O2_lag5_AB,-0.07904358631445581,-0.03910377951140429,-0.07904358631445581,-0.037081956855185366,0.04768094928932748,0.42298736705647005,1,b6j_014
fes=CoCreation|phase=q1,23,O3_A_C_boundary,0.43324868578906456,O2_lag5_AB,0.43179615196423704,0.28439112371930364,0.43179615196423704,0.43324868578906456,-0.141732318852428,0.394131738509668,1,b6j_014
fes=SelfGrowth|phase=q4,47,O1_lag0_AB,-0.0020306326179741615,O2_lag5_AB,-0.07264067083756062,-0.0020306326179741615,-0.07264067083756062,-0.20266310665808632,-0.11022913056189923,-0.13700887405639597,1,b6j_014
fes=SelfGrowth|phase=q1,43,O2_lag5_AB,0.03367175148507367,O2_lag5_AB,0.03367175148507367,-0.007069609855169155,0.03367175148507367,-0.042136946105161985,-0.001531452892153939,-0.13864531511066064,1,b6j_014
fes=Challenge|phase=q1,21,O4_B_C_boundary,0.5591218685085352,O2_lag5_AB,0.2329813107805604,-0.047635704500306346,0.2329813107805604,0.25918713998482884,0.5591218685085352,0.403117157073575,1,b6j_014
