condition_id,fold,label,idx_in_session,state_label,true_policy_operator,true_policy_source,true_policy_reward,balanced_pool_shuffle_reward,frequency_matched_random_reward,performance_matched_random_reward,within_state_shuffle_reward,oracle_reward
b6j_012,0,P10,56.0,fes=Surprise|phase=q1,O4_B_C_boundary,state_mapping,0.09457790960771463,0.175933293461857,0.35220429845133866,0.4819844993893452,0.4753661161442392,0.8693910891709757
b6j_012,0,P10,64.0,fes=Surprise|phase=q4,O4_B_C_boundary,state_mapping,,0.5841084582126723,-0.02221917318843733,0.5841084582126724,-0.0015930955963686655,0.5841084582126724
b6j_012,0,P10,101.0,fes=Surprise|phase=q1,O4_B_C_boundary,state_mapping,-0.05680313341560445,-0.1717158866707586,-0.16337380606247887,-0.5791338300299373,-0.421669736618029,0.4135186329079951
b6j_012,0,P10,106.0,fes=Surprise|phase=q4,O4_B_C_boundary,state_mapping,-1.3980811830512767,-1.310163025711882,-0.5733746839174291,-0.9794232909588985,-0.16373740288756744,1.4184901906828782
b6j_012,0,P10,132.0,fes=Surprise|phase=q1,O4_B_C_boundary,state_mapping,0.49703481961545826,0.46191956523377337,0.3835850530114691,0.3122176912907934,0.240484922252146,1.2379931112173788
b6j_012,0,P10,137.0,fes=Surprise|phase=q4,O4_B_C_boundary,state_mapping,,-1.02308282359778,-0.9245672154620426,-1.0230828235977802,-0.9983849130148245,-0.701321577854798
b6j_012,0,P10,175.0,fes=Surprise|phase=q1,O4_B_C_boundary,state_mapping,0.28231844850758364,0.11064109718572125,0.2596855035277621,-0.330814949070497,-0.0485390284928924,1.2144270551856815
b6j_012,0,P10,191.0,fes=Surprise|phase=q4,O4_B_C_boundary,state_mapping,,1.6215682323369742,0.1013829482467486,1.6215682323369736,0.3163687692536942,1.6215682323369736
b6j_012,0,P10,228.0,fes=Surprise|phase=q1,O4_B_C_boundary,state_mapping,-0.5035143348120877,-0.5247586958240618,-0.1313531258154464,-0.6000796121392528,-0.049690976503898705,0.8104734399066915
b6j_012,0,P10,252.0,fes=Surprise|phase=q4,O4_B_C_boundary,state_mapping,0.5725589871965876,0.436868601722688,0.09792198450375134,-0.27550592201528085,-0.11508889999780722,0.5725589871965876
b6j_012,0,P10,268.0,fes=CoCreation|phase=q1,O3_A_C_boundary,state_mapping,-0.1504552576601306,-0.1903804072710626,-0.6762052319714791,-0.18372621566924024,-0.4097296636962309,0.38923504906411527
b6j_012,0,P10,289.0,fes=Activation|phase=q4,O1_lag0_AB,state_mapping,1.7885235233507137,1.2757112036087055,1.98075392305623,0.8388710793840355,1.5063058378458387,3.810056927277416
b6j_012,0,P10,299.0,fes=Activation|phase=q1,O6_phase_only,state_mapping,1.483290590098483,0.9660912125467158,-0.6264266873889486,0.8955640246987503,-0.4354865158415703,1.483290590098483
b6j_012,0,P10,310.0,fes=Surprise|phase=q4,O4_B_C_boundary,state_mapping,0.28231844850758364,0.24948604801966998,0.33323334973704793,0.1455167798079445,0.3663563063055218,0.9662650554265264
b6j_012,0,P10,314.0,fes=Surprise|phase=q1,O4_B_C_boundary,state_mapping,-1.4874614232631713,-1.4075608721898931,-0.2523205606403732,-1.0669322070880158,0.06664733825065458,1.0331638385079391
