state_label,n_train_events,selected_operator,selected_train_reward,global_best_operator,global_best_train_reward,train_mean_O1_lag0_AB,train_mean_O2_lag5_AB,train_mean_O3_A_C_boundary,train_mean_O4_B_C_boundary,train_mean_O5_full_TFC,train_mean_O7_suppress_event,fold,condition_id
fes=Activation|tfc=low,23,O2_lag5_AB,0.184406176177208,O4_B_C_boundary,0.07211892956418327,-0.016137152930277388,0.184406176177208,-0.4785785281653852,0.07211892956418327,-0.07406070249773188,0.0,0,b6j_031
fes=Activation|tfc=high,26,O1_lag0_AB,0.47393576836768436,O4_B_C_boundary,-0.19003938161727188,0.47393576836768436,0.03856946079199352,0.17798114789987432,-0.19003938161727188,0.25747859614177965,0.0,0,b6j_031
fes=Surprise|tfc=high,32,O1_lag0_AB,0.3934679735017568,O4_B_C_boundary,0.11109159279683939,0.3934679735017568,-0.06866009149351292,0.15500763464392486,0.11109159279683939,0.18440712418117272,0.0,0,b6j_031
fes=Surprise|tfc=low,45,O4_B_C_boundary,0.03626261669635689,O4_B_C_boundary,0.03626261669635689,-0.5497799930703194,-0.19856129815137388,-0.22367757319576845,0.03626261669635689,-0.387419763732579,0.0,0,b6j_031
fes=Surprise|tfc=mid,38,O4_B_C_boundary,0.0956128509433356,O4_B_C_boundary,0.0956128509433356,-0.28855170750966636,-0.03345693967336668,-0.0700774434091292,0.0956128509433356,-0.11763280000841113,0.0,0,b6j_031
fes=CoCreation|tfc=low,20,O3_A_C_boundary,0.3026095199994442,O4_B_C_boundary,0.21308497365227722,-0.7112027514300145,-0.34462527466920123,0.3026095199994442,0.21308497365227722,0.12999263303623596,0.0,0,b6j_031
fes=CoCreation|tfc=mid,20,O4_B_C_boundary,0.3469834695651412,O4_B_C_boundary,0.3469834695651412,-0.16719627307475,-0.1596347127224175,-0.016616471805994446,0.3469834695651412,0.24333770816319933,0.0,0,b6j_031
fes=SelfGrowth|tfc=mid,29,O7_suppress_event,0.0,O4_B_C_boundary,-0.263191118465867,-0.12542463001670753,-0.18471963980839798,-0.15793230699569705,-0.263191118465867,-0.34418795442649014,0.0,0,b6j_031
fes=SelfGrowth|tfc=low,33,O2_lag5_AB,0.06852328971725696,O4_B_C_boundary,-0.1425892032087522,-0.2606918634093618,0.06852328971725696,-0.17937990424202624,-0.1425892032087522,-0.07615372235092865,0.0,0,b6j_031
fes=SelfGrowth|tfc=high,20,O1_lag0_AB,0.4478597843249643,O4_B_C_boundary,0.3914856889018469,0.4478597843249643,0.22748839374536906,-0.12201427203504407,0.3914856889018469,0.14416076742710646,0.0,0,b6j_031
fes=Activation|tfc=mid,30,O1_lag0_AB,0.16684279258199147,O4_B_C_boundary,-0.27184163951669027,0.16684279258199147,-0.05547336027490419,-0.09412245555192117,-0.27184163951669027,-0.2968224154887354,0.0,0,b6j_031
fes=CoCreation|tfc=high,22,O3_A_C_boundary,0.8731771788013124,O4_B_C_boundary,-0.11234300858871386,0.47295689931081464,0.5063233741829599,0.8731771788013124,-0.11234300858871386,0.8590363588569854,0.0,0,b6j_031
fes=Challenge|tfc=low,15,O4_B_C_boundary,0.4084166084389695,O4_B_C_boundary,0.4084166084389695,-0.3367490827678896,0.32188833944922973,0.06449444141648696,0.4084166084389695,-0.024085828464479833,0.0,0,b6j_031
