condition_id,fold,label,idx_in_session,state_label,true_policy_operator,true_policy_source,true_policy_reward,balanced_pool_shuffle_reward,frequency_matched_random_reward,performance_matched_random_reward,within_state_shuffle_reward,oracle_reward
b6j_084,0,P10,56.0,side=B_side,O6_phase_only,state_mapping,0.7354949812981629,0.5889865729386249,0.5963530688892135,0.5744967303536161,0.4894836780129355,0.8693910891709757
b6j_084,0,P10,64.0,side=A_side,O3_A_C_boundary,state_mapping,,-0.5249542942332964,-0.524954294233296,-0.524954294233296,-0.0008653530949608795,0.5841084582126724
b6j_084,0,P10,101.0,side=B_side,O6_phase_only,state_mapping,-0.11383008560855538,0.12084009413130951,0.10563698353978297,0.14984427364971986,-0.33348799523374445,0.4135186329079951
b6j_084,0,P10,106.0,side=A_side,O3_A_C_boundary,state_mapping,1.2044993852344357,0.38690326859882856,0.3410916817014248,0.4745028525240712,-0.10887379116718723,1.4184901906828782
b6j_084,0,P10,132.0,side=A_side,O3_A_C_boundary,state_mapping,0.4638215347564414,0.12783892317986625,0.13028042017448832,0.17418135236284227,0.22970381123822528,1.2379931112173788
b6j_084,0,P10,137.0,side=B_side,O6_phase_only,state_mapping,-0.9143148741494119,-0.9143148741494117,-0.9143148741494118,-0.9143148741494119,-0.9666986036669507,-0.701321577854798
b6j_084,0,P10,175.0,side=B_side,O6_phase_only,state_mapping,0.3310987610786742,0.3279006321560879,0.32773417618481915,0.3275452844980231,0.024746025985360326,1.2144270551856815
b6j_084,0,P10,191.0,side=A_side,O3_A_C_boundary,state_mapping,,-0.39296699214325004,-0.3929669921432491,-0.3929669921432491,0.36737093102972523,1.6215682323369736
b6j_084,0,P10,228.0,side=B_side,O6_phase_only,state_mapping,0.33735566605415196,-0.22217696592629887,-0.2229805802615438,-0.32875461011305074,-0.1530561378571199,0.8104734399066915
b6j_084,0,P10,252.0,side=B_side,O6_phase_only,state_mapping,-0.0053243685522792955,-0.6107738318019855,-0.5529884917105928,-0.6706534490464614,-0.2356423184075959,0.5725589871965876
b6j_084,0,P10,268.0,side=A_side,O3_A_C_boundary,state_mapping,-0.1504552576601306,-0.18771873063033387,-0.1995764045223837,-0.18372621566924024,-0.41543327429393534,0.38923504906411527
b6j_084,0,P10,289.0,side=A_side,O3_A_C_boundary,state_mapping,-0.45280054927484237,1.977028212359941,2.0303907340752136,1.6786281890012869,1.328890533348211,3.810056927277416
b6j_084,0,P10,299.0,side=B_side,O6_phase_only,state_mapping,1.483290590098483,1.0307411347406856,0.9692320373464162,0.8955640246987503,-0.3951377467634143,1.483290590098483
b6j_084,0,P10,310.0,side=A_side,O3_A_C_boundary,state_mapping,-0.4312759414298459,0.24815817912782545,0.22733531325778306,0.13491915903488047,0.30019671049207686,0.9662650554265264
b6j_084,0,P10,314.0,side=B_side,O6_phase_only,state_mapping,1.0331638385079391,0.383219157046496,0.44952701793483096,0.3561381286522691,-0.043315037517664814,1.0331638385079391
