state_label,n_train_events,selected_operator,selected_train_reward,global_best_operator,global_best_train_reward,train_mean_O1_lag0_AB,train_mean_O2_lag5_AB,train_mean_O3_A_C_boundary,train_mean_O4_B_C_boundary,train_mean_O5_full_TFC,train_mean_O7_suppress_event,fold,condition_id
fes=Activation|side=B_side|tfc=low,16,O4_B_C_boundary,0.2053088390798683,O4_B_C_boundary,0.2053088390798683,0.05559387946363724,0.05707984848644602,-0.5879116504234985,0.2053088390798683,-0.18043931445467323,0.0,0,b6j_051
fes=Activation|side=A_side|tfc=high,12,O1_lag0_AB,0.47577165210508515,O4_B_C_boundary,0.06570981748999696,0.47577165210508515,0.16648116101323188,0.4726735835574456,0.06570981748999696,0.29430176743824915,0.0,0,b6j_051
fes=Surprise|side=B_side|tfc=high,21,O1_lag0_AB,0.3305670525278526,O4_B_C_boundary,-0.1464955844005126,0.3305670525278526,-0.07149368042874198,-0.12430675214821366,-0.1464955844005126,0.0978990129503102,0.0,0,b6j_051
fes=Surprise|side=B_side|tfc=low,30,O4_B_C_boundary,0.13639421358009915,O4_B_C_boundary,0.13639421358009915,-0.5300278159006376,-0.26314540871498143,-0.4843307994235132,0.13639421358009915,-0.42932555607378287,0.0,0,b6j_051
fes=Surprise|side=B_side|tfc=mid,30,O7_suppress_event,0.0,O4_B_C_boundary,-0.03567937834047549,-0.4774565491729004,-0.024906548059897938,-0.27550564867261007,-0.03567937834047549,-0.16949401982802853,0.0,0,b6j_051
fes=CoCreation|side=B_side|tfc=low,13,O3_A_C_boundary,0.17590213260538512,O4_B_C_boundary,0.08410389594262754,-0.5196669017645743,-0.16778293225472435,0.17590213260538512,0.08410389594262754,-0.005261653426895449,0.0,0,b6j_051
fes=CoCreation|side=B_side|tfc=mid,12,O1_lag0_AB,0.29340914663120343,O4_B_C_boundary,0.10696535676380901,0.29340914663120343,0.02494950811816916,-0.27655675546166025,0.10696535676380901,0.12112755647804761,0.0,0,b6j_051
fes=SelfGrowth|side=B_side|tfc=mid,20,O1_lag0_AB,0.006172371133527299,O4_B_C_boundary,-0.2836959830174976,0.006172371133527299,-0.2546338300622183,-0.2729486217147336,-0.2836959830174976,-0.48589160380943464,0.0,0,b6j_051
fes=SelfGrowth|side=A_side|tfc=low,15,O7_suppress_event,0.0,O4_B_C_boundary,-0.21151840025632493,-0.2849153550580167,-0.0029957517349799975,-0.2112773082879507,-0.21151840025632493,-0.07126386480938371,0.0,0,b6j_051
fes=SelfGrowth|side=A_side|tfc=mid,9,O3_A_C_boundary,0.3564556109813956,O4_B_C_boundary,-0.2303995181471613,-0.4215495168446737,-0.19536836083637554,0.3564556109813956,-0.2303995181471613,-0.1117624666685323,0.0,0,b6j_051
fes=SelfGrowth|side=B_side|tfc=low,18,O2_lag5_AB,0.3084784911468516,O4_B_C_boundary,-0.0772921362129138,-0.1544603565474582,0.3084784911468516,-0.26188618848780837,-0.0772921362129138,0.0986965623858631,0.0,0,b6j_051
fes=SelfGrowth|side=B_side|tfc=high,13,O1_lag0_AB,0.4874729689004462,O4_B_C_boundary,-0.04968408796702467,0.4874729689004462,0.28501702177255966,-0.24556164869187305,-0.04968408796702467,0.10093101486379437,0.0,0,b6j_051
fes=Activation|side=B_side|tfc=mid,18,O1_lag0_AB,0.32298196297387083,O4_B_C_boundary,-0.035377950434526406,0.32298196297387083,0.11305880631269755,0.07116613132680166,-0.035377950434526406,0.03602376733407153,0.0,0,b6j_051
fes=Activation|side=B_side|tfc=high,14,O1_lag0_AB,0.4769633704106389,O4_B_C_boundary,-0.22166966541698666,0.4769633704106389,-0.0391710645359525,-0.1072922278133847,-0.22166966541698666,0.4108798638953949,0.0,0,b6j_051
fes=CoCreation|side=A_side|tfc=mid,8,O4_B_C_boundary,0.5519649365492947,O4_B_C_boundary,0.5519649365492947,-0.6567990635325577,-0.35374259556541965,0.5111799530814576,0.5519649365492947,0.04066781530948825,0.0,0,b6j_051
fes=Surprise|side=A_side|tfc=low,15,O3_A_C_boundary,0.34104014259939863,O4_B_C_boundary,-0.3322945811963196,-0.482022280855299,-0.016837783424406703,0.34104014259939863,-0.3322945811963196,-0.04824272609618522,0.0,0,b6j_051
fes=Surprise|side=A_side|tfc=high,11,O3_A_C_boundary,0.5114889309267148,O4_B_C_boundary,0.43129211346678425,0.21888202875294516,-0.22527255275372557,0.5114889309267148,0.43129211346678425,0.24081138389284587,0.0,0,b6j_051
fes=CoCreation|side=B_side|tfc=high,13,O5_full_TFC,0.8914658225529102,O4_B_C_boundary,0.020538437815983728,0.13102748252758267,0.17953838781571002,0.7259504983398619,0.020538437815983728,0.8914658225529102,0.0,0,b6j_051
fes=Challenge|side=A_side|tfc=low,8,O3_A_C_boundary,1.1169572683173286,O4_B_C_boundary,0.1551429889710979,-0.6525365068191782,0.599816742688023,1.1169572683173286,0.1551429889710979,0.1318791175704443,0.0,0,b6j_051
fes=Activation|side=A_side|tfc=mid,12,O7_suppress_event,0.0,O4_B_C_boundary,-0.5364903687521364,-0.18084685481563226,-0.3003004848474569,-0.5552206624470404,-0.5364903687521364,-0.5900816321982195,0.0,0,b6j_051
fes=CoCreation|side=A_side|tfc=high,9,O5_full_TFC,1.151859241257,O4_B_C_boundary,-0.18984362894308773,0.7667148214175973,1.0619182130784734,0.8831513429968253,-0.18984362894308773,1.151859241257,0.0,0,b6j_051
fes=Surprise|side=A_side|tfc=mid,8,O3_A_C_boundary,0.5786093787917709,O4_B_C_boundary,0.2442721671194557,0.3280548734530667,-0.07286181560458252,0.5786093787917709,0.2442721671194557,-0.14147899990071988,0.0,0,b6j_051
fes=Challenge|side=B_side|tfc=high,9,O1_lag0_AB,0.7507191220874155,O4_B_C_boundary,0.40671493327777136,0.7507191220874155,0.14115218681326075,-0.09767061080336602,0.40671493327777136,-0.0007692630038598954,0.0,0,b6j_051
fes=Activation|side=B_side|tfc=low,21,O4_B_C_boundary,0.43204973037463235,O2_lag5_AB,0.010795734329414094,-0.2357840112357016,0.010795734329414094,-0.39070610805425654,0.43204973037463235,-0.1955724295206288,0.0,1,b6j_051
