state_label,n_train_events,selected_operator,selected_train_reward,global_best_operator,global_best_train_reward,train_mean_O1_lag0_AB,train_mean_O2_lag5_AB,train_mean_O3_A_C_boundary,train_mean_O4_B_C_boundary,train_mean_O5_full_TFC,train_mean_O7_suppress_event,fold,condition_id
fes=Activation|side=B_side,48,O1_lag0_AB,0.2951562114533111,O4_B_C_boundary,-0.06907165085020382,0.2951562114533111,0.0781115163399711,-0.21907188615893425,-0.06907165085020382,-0.03722903398452134,0.0,0,b6j_023
fes=Activation|side=A_side,31,O1_lag0_AB,0.08996648670529746,O4_B_C_boundary,-0.2523615587284934,0.08996648670529746,-0.010475656017578494,0.033013894077823236,-0.2523615587284934,-0.06741289750494807,0.0,0,b6j_023
fes=Surprise|side=B_side,81,O4_B_C_boundary,0.06615778533365206,O4_B_C_boundary,0.06615778533365206,-0.2775912857329064,-0.12704708959955263,-0.31559699691345416,0.06615778533365206,-0.21269693110244994,0.0,0,b6j_023
fes=CoCreation|side=B_side,38,O5_full_TFC,0.3588586039287606,O4_B_C_boundary,0.12599481722734224,-0.060680817923535066,0.053058517491631284,0.14504208440825675,0.12599481722734224,0.3588586039287606,0.0,0,b6j_023
fes=SelfGrowth|side=B_side,51,O1_lag0_AB,0.08214886651706521,O4_B_C_boundary,-0.08800257458185684,0.08214886651706521,0.07756747114834243,-0.2690925282417353,-0.08800257458185684,-0.22385652337575274,0.0,0,b6j_023
fes=SelfGrowth|side=A_side,31,O5_full_TFC,0.0534732814107044,O4_B_C_boundary,-0.004266190199571529,-0.22999037222380866,-0.08041064406455037,0.027946869139156234,-0.004266190199571529,0.0534732814107044,0.0,0,b6j_023
fes=CoCreation|side=A_side,24,O3_A_C_boundary,0.7353161526511108,O4_B_C_boundary,0.257837870186597,-0.24684721077632213,-0.12297509238026916,0.7353161526511108,0.257837870186597,0.46784360436520017,0.0,0,b6j_023
fes=Surprise|side=A_side,34,O3_A_C_boundary,0.4869471144502444,O4_B_C_boundary,0.09911781897004235,-0.01850574344441335,-0.06386228802160143,0.4869471144502444,0.09911781897004235,0.03604540072971435,0.0,0,b6j_023
fes=Challenge|side=A_side,18,O3_A_C_boundary,0.5137674431279773,O4_B_C_boundary,0.021987287951637197,-0.496050958171034,0.013094570021973125,0.5137674431279773,0.021987287951637197,0.1763145613086096,0.0,0,b6j_023
fes=Challenge|side=B_side,22,O1_lag0_AB,0.3027078401622418,O4_B_C_boundary,0.29924276971279445,0.3027078401622418,0.06655504597945004,-0.12653463397058734,0.29924276971279445,0.048300458150694586,0.0,0,b6j_023
