condition_id,fold,label,idx_in_session,state_label,true_policy_operator,true_policy_source,true_policy_reward,balanced_pool_shuffle_reward,frequency_matched_random_reward,performance_matched_random_reward,within_state_shuffle_reward,oracle_reward
b6j_002,0,P10,56.0,fes=Surprise,O4_B_C_boundary,state_mapping,0.09457790960771463,0.09457790960771463,0.27574304897871094,0.09457790960771463,0.37538423619125544,0.8693910891709757
b6j_002,0,P10,64.0,fes=Surprise,O4_B_C_boundary,state_mapping,,,0.3324619428564694,,0.17185426632740702,0.5841084582126724
b6j_002,0,P10,101.0,fes=Surprise,O4_B_C_boundary,state_mapping,-0.05680313341560445,-0.05680313341560432,-0.3327305899115357,-0.05680313341560445,-0.5106915831373161,0.4135186329079951
b6j_002,0,P10,106.0,fes=Surprise,O4_B_C_boundary,state_mapping,-1.3980811830512767,-1.3980811830512803,-0.9426219347487256,-1.3980811830512767,0.0182541339542354,1.4184901906828782
b6j_002,0,P10,132.0,fes=Surprise,O4_B_C_boundary,state_mapping,0.49703481961545826,0.4970348196154601,0.5340314653287282,0.49703481961545826,0.24582246530296936,1.2379931112173788
b6j_002,0,P10,137.0,fes=Surprise,O4_B_C_boundary,state_mapping,,,-0.9184461706124983,,-1.0644009194019677,-0.701321577854798
b6j_002,0,P10,175.0,fes=Surprise,O4_B_C_boundary,state_mapping,0.28231844850758364,0.282318448507583,0.22657997214502582,0.28231844850758364,-0.19872866244931844,1.2144270551856815
b6j_002,0,P10,191.0,fes=Surprise,O4_B_C_boundary,state_mapping,,,0.458001605661521,,0.6277510740347815,1.6215682323369736
b6j_002,0,P10,228.0,fes=Surprise,O4_B_C_boundary,state_mapping,-0.5035143348120877,-0.5035143348120856,-0.03362591362810696,-0.5035143348120877,-0.10156821010866485,0.8104734399066915
b6j_002,0,P10,252.0,fes=Surprise,O4_B_C_boundary,state_mapping,0.5725589871965876,0.5725589871965868,0.3296748709834928,0.5725589871965876,-0.2020420635586717,0.5725589871965876
b6j_002,0,P10,268.0,fes=CoCreation,O5_full_TFC,state_mapping,-0.5835871283489712,-0.5835871283489698,-0.8007226559296824,-0.3670211930045509,-0.46928587656240767,0.38923504906411527
