label,idx_in_session,phase,strength,C_memory_scalar,O1_lag0_AB_raw,O2_lag5_AB_raw,ab_receiver_side,ba_receiver_side,ab_sender_side,ba_sender_side,ab_standpoint_polarity,ba_standpoint_polarity,ab_inverted_standpoint_polarity,ba_inverted_standpoint_polarity,ab_standpoint_magnitude,ba_standpoint_magnitude,ab_inverted_standpoint_magnitude,ba_inverted_standpoint_magnitude,scalar_c,directed_c,receiver_only_c,magnitude_only_c,receiver_magnitude_c,standpoint_inversion_c,receiver_standpoint_magnitude_c,endpoint_o1o2_reference
P1,302.0,-0.0218587486280175,0.0738280378826209,0.7000763395298273,0.1260471311592061,0.05049718136400316,0.1945751507909205,0.1272698836900645,0.1272698836900645,0.1945751507909205,0.06730526710085599,-0.06730526710085599,-0.06730526710085599,0.06730526710085599,0.06730526710085599,0.06730526710085599,0.06730526710085599,0.06730526710085599,0.12918174001028992,0.13755854906996426,-0.12420917816007812,-0.5699284372374962,-0.3988704137696734,-0.5699284372374962,-0.5002883287946823,-0.9687146084960702
P1,317.0,0.3457931540192338,0.3722559452850299,0.8316770918802372,0.07275019645677772,0.040355625092544034,0.1935258618676801,0.1409736575684008,0.1409736575684008,0.1935258618676801,0.05255220429927929,-0.05255220429927929,-0.05255220429927929,0.05255220429927929,0.05255220429927929,0.05255220429927929,0.05255220429927929,0.05255220429927929,0.5769670465290884,0.052724994793372566,-0.05403278168279572,-0.6946943632763829,-0.4305116800083155,-0.6946943632763829,-0.5810571000980809,-1.2418362897025441
P1,330.0,-0.0880205138140065,0.1662347225396472,0.5657298934822808,0.10834551712429377,0.17745212633851734,0.257944300609195,0.4607430634116542,0.4607430634116542,0.257944300609195,-0.20279876280245923,0.20279876280245923,0.20279876280245923,-0.20279876280245923,0.20279876280245923,0.20279876280245923,0.20279876280245923,0.20279876280245923,-0.3279460761205003,-1.4156026615418529,2.0765097571090494,0.5759333875796363,1.5408798216579795,0.5759333875796363,1.0931236569067295,-0.49834633577164755
P1,347.0,0.0783333981054355,0.1703171584383681,0.7156266563484193,0.24839795773276982,0.19878701667218288,0.2386214934955886,0.0601535119147013,0.0601535119147013,0.2386214934955886,0.17846798158088728,-0.17846798158088728,-0.17846798158088728,0.17846798158088728,0.17846798158088728,0.17846798158088728,0.17846798158088728,0.17846798158088728,0.1820933173281528,0.7767701012208269,-0.252145756578908,0.3701691682316004,0.07187559726796632,0.3701691682316004,0.22827219164670431,0.19647440279993683
P1,362.0,-0.1497802676246039,0.2337100540328996,0.7272447321325082,0.2891594995117391,0.2103098930869574,0.1731848864338259,0.0142951864757033,0.0142951864757033,0.1731848864338259,0.1588896999581226,-0.1588896999581226,-0.1588896999581226,0.1588896999581226,0.1588896999581226,0.1588896999581226,0.1588896999581226,0.1588896999581226,0.22162503377521822,0.6641904125808721,-0.8693401613136971,0.20459660409574562,-0.38183298501429264,0.20459660409574562,-0.09152497726352211,0.4215744639576902
P1,381.0,0.1195096536317912,0.1702312688262325,0.7317807697084298,0.06876904697228892,0.11517234524997944,0.2163034191586053,0.0919388933561003,0.0919388933561003,0.2163034191586053,0.124364525802505,-0.124364525802505,-0.124364525802505,0.124364525802505,0.124364525802505,0.124364525802505,0.124364525802505,0.124364525802505,0.23705937544909014,0.4656626034722207,-0.19964409418101456,-0.08738109457704155,-0.1628992892003761,-0.08738109457704155,-0.1292449457386581,-0.936867967562305
P1,394.0,-0.2395561751530914,0.3180357344740208,0.839856995660206,0.007304156417021313,0.23886735706075596,0.2266790665445006,0.0479693859264205,0.0479693859264205,0.2266790665445006,0.1787096806180801,-0.1787096806180801,-0.1787096806180801,0.1787096806180801,0.1787096806180801,0.1787096806180801,0.1787096806180801,0.1787096806180801,0.6048000235903035,0.778159927094008,-0.38594136744029506,0.3722132050938881,-0.004490450648991612,0.3722132050938881,0.1898922589449409,-0.6689486794760962
P10,56.0,0.2951533867861125,0.3455673970984055,0.5986601333290588,0.2531992779965876,0.22299073294146304,0.406313335960439,0.2155422788196357,0.2155422788196357,0.406313335960439,0.1907710571408033,-0.1907710571408033,-0.1907710571408033,0.1907710571408033,0.1907710571408033,0.1907710571408033,0.1907710571408033,0.1907710571408033,-0.21589749524108323,0.8475156570636178,1.5395220211069658,0.47421567274422716,1.1706723957959428,0.47421567274422716,0.8494212209363826,0.3213497619038555
P10,64.0,-0.1291449148738822,0.3795531092229933,0.9061476232795611,0.278177679777811,0.14681502862076148,0.1809952574623599,0.2218171906146101,0.2218171906146101,0.1809952574623599,-0.04082193315225022,0.04082193315225022,0.04082193315225022,-0.04082193315225022,0.04082193315225022,0.04082193315225022,0.04082193315225022,0.04082193315225022,0.8303608085987183,-0.4841980878276608,0.32480169335420117,-0.7938966890598739,-0.26843086790992543,-0.7938966890598739,-0.5485866106843942,0.10093005884732388
P10,101.0,0.0393428476403445,0.0603148783969601,0.0268119859690982,0.20436895667278548,0.005927293244576939,0.3871398966611745,0.3145424287276906,0.3145424287276906,0.3871398966611745,0.07259746793348387,-0.07259746793348387,-0.07259746793348387,0.07259746793348387,0.07259746793348387,0.07259746793348387,0.07259746793348387,0.07259746793348387,-2.1616705502914737,0.16798993898646214,1.9822070385563626,-0.5251725552523657,0.8479952333017621,-0.5251725552523657,0.1667058315876978,-0.823402421154457
P10,106.0,-0.0260377827033926,0.0805097233362215,0.5359259130377566,0.005927293244576939,0.39503345749822183,0.1585369503698319,0.187095197490844,0.187095197490844,0.1585369503698319,-0.028558247121012098,0.028558247121012098,0.028558247121012098,-0.028558247121012098,0.028558247121012098,0.028558247121012098,0.028558247121012098,0.028558247121012098,-0.42935723282343496,-0.41367903096775704,0.0077040451363814206,-0.8976100782670329,-0.5123420021192243,-0.8976100782670329,-0.7281001306346574,-0.0025347079979254144
P10,132.0,0.2137989076490264,0.3071782253187112,0.1345948584012907,0.3719932720470502,0.10864133832803861,0.1377691416102365,0.2176755382621651,0.2176755382621651,0.1377691416102365,-0.07990639665192859,0.07990639665192859,0.07990639665192859,-0.07990639665192859,0.07990639665192859,0.07990639665192859,0.07990639665192859,0.07990639665192859,-1.7949280681435322,-0.708942874741811,0.062120178178887396,-0.46336130479042714,-0.22910130499609666,-0.46336130479042714,-0.35758812207792395,0.34048509207797467
P10,137.0,-0.1181260415049033,0.209549830915844,0.8035053019960885,0.10864133832803861,0.012478786853194469,0.2028907948685325,0.1923573935857761,0.1923573935857761,0.2028907948685325,0.0105334012827564,-0.0105334012827564,-0.0105334012827564,0.0105334012827564,0.0105334012827564,0.0105334012827564,0.0105334012827564,0.0105334012827564,0.48110958870189213,-0.18889292917822806,0.2828535236562144,-1.0500453124258544,-0.4412141849666919,-1.0500453124258544,-0.7700873313114547,-1.2073323150959012
P10,175.0,0.1693792155442748,0.1889824682123895,0.8044620441282703,0.3687930867129994,0.019093200674319053,0.3359333275137368,0.0220897458251464,0.0220897458251464,0.3359333275137368,0.3138435816885904,-0.3138435816885904,-0.3138435816885904,0.3138435816885904,0.3138435816885904,0.3138435816885904,0.3138435816885904,0.3138435816885904,0.48436500374524794,1.5552113966944443,0.07641885274528147,1.5150339558133676,0.9259069876416697,1.5150339558133676,1.2605034203107228,-0.05882418395647356
P10,191.0,-0.1576688290168185,0.2642319893428602,0.4851664438040114,0.22242910543233105,0.23353056062880798,0.0750819092960601,0.147267672495411,0.147267672495411,0.0750819092960601,-0.07218576319935091,0.07218576319935091,0.07218576319935091,-0.07218576319935091,0.07218576319935091,0.07218576319935091,0.07218576319935091,0.07218576319935091,-0.6020716290834448,-0.6645474304969102,-0.6759686816406448,-0.5286543219268222,-0.6947587316895442,-0.5286543219268222,-0.6317712612716563,0.23425207532043388
P10,228.0,0.0850146963377598,0.119114665314937,0.2795642163113705,0.27105600263172,0.310575220793013,0.0674771244926403,0.0529228308814155,0.0529228308814155,0.0674771244926403,0.014554293611224803,-0.014554293611224803,-0.014554293611224803,0.014554293611224803,0.014554293611224803,0.014554293611224803,0.014554293611224803,0.014554293611224803,-1.3016546847608097,-0.16577185986704746,-1.2413379898003016,-1.016040823892775,-1.3049586572058627,-1.016040823892775,-1.198565574603029,0.7753057242968711
P10,252.0,-0.1007655179833738,0.2784255104667263,0.8302076455368397,0.27203917857321336,0.24282152917533872,0.2425174562522242,0.0010192867942803,0.0010192867942803,0.2425174562522242,0.24149816945794392,-0.24149816945794392,-0.24149816945794392,0.24149816945794392,0.24149816945794392,0.24149816945794392,0.24149816945794392,0.24149816945794392,0.5719671018514231,1.1392083919166816,-0.5584736880682201,0.9032123650683636,0.20328464454923545,0.9032123650683636,0.5713957434842226,0.48783867997502195
P10,268.0,0.182564105098489,0.2737945627061657,0.8177022403475284,0.1334565224073039,0.25206194516748726,0.0481769253554494,0.1476446480470274,0.1476446480470274,0.0481769253554494,-0.099467722691578,0.099467722691578,0.099467722691578,-0.099467722691578,0.099467722691578,0.099467722691578,0.099467722691578,0.099467722691578,0.5294161544151404,-0.8214250648216467,-0.8230817440106042,-0.29793213318650674,-0.646297082565434,-0.29793213318650674,-0.487600553878192,-0.06901835658043547
P10,289.0,-0.3092750828659152,0.6130385359924069,0.8924175162322537,0.44675331456279177,0.18260579191783324,0.0575036002846765,0.1626721499546406,0.1626721499546406,0.0575036002846765,-0.10516854966996411,0.10516854966996411,0.10516854966996411,-0.10516854966996411,0.10516854966996411,0.10516854966996411,0.10516854966996411,0.10516854966996411,0.7836426851616732,-0.8542061504441312,-0.6880238277347064,-0.24972051999729183,-0.5400701188636811,-0.24972051999729183,-0.40784837678396096,0.9807885386030449
P10,299.0,0.3142150404850233,0.4056849231736287,1.0624325871855655,0.03626160080533325,0.01928765525085708,0.9725063206073692,0.0774524032053387,0.0774524032053387,0.9725063206073692,0.8950539174020304,-0.8950539174020304,-0.8950539174020304,0.8950539174020304,0.8950539174020304,0.8950539174020304,0.8950539174020304,0.8950539174020304,1.3621367233791293,4.897306473764997,3.913599956260955,6.430301160594034,5.999014401953279,6.430301160594034,6.418506281653832,-1.4896345221419824
P10,310.0,-0.117214057044094,0.1203339277214249,0.20282943656784458,0.2549926725749288,0.3322158830337554,0.1037650918587843,0.1302557725425703,0.1302557725425703,0.1037650918587843,-0.02649068068378599,0.02649068068378599,0.02649068068378599,-0.02649068068378599,0.02649068068378599,0.02649068068378599,0.02649068068378599,0.02649068068378599,-1.5627527883386365,-0.40179004141135555,-0.611244707592237,-0.9150953858710829,-0.8812328811585965,-0.9150953858710829,-0.9276250335605274,0.7993178078023683
P10,314.0,0.0072498780476931,0.13646080262249,0.3948275931879423,0.3155575354753798,0.2557158307936615,0.1540605684257672,0.0897272972792711,0.0897272972792711,0.1540605684257672,0.0643332711464961,-0.0643332711464961,-0.0643332711464961,0.0643332711464961,0.0643332711464961,0.0643332711464961,0.0643332711464961,0.0643332711464961,-0.909459004848295,0.12046887870829164,-0.5570810685098396,-0.5950624607563215,-0.6643404988934967,-0.5950624607563215,-0.6503564711160268,0.7307120506985586
P10,321.0,-0.0193354472317494,0.2465302508945783,0.8775068251485817,0.13938751583886183,0.17746142627617642,0.3409901286642472,0.1272251793327344,0.1272251793327344,0.3409901286642472,0.21376494933151283,-0.21376494933151283,-0.21376494933151283,0.21376494933151283,0.21376494933151283,0.21376494933151283,0.21376494933151283,0.21376494933151283,0.7329075012203908,0.979735903627076,0.6874981637977989,0.66867388735344,0.7895331968113966,0.66867388735344,0.7530190445777006,-0.36466120610752234
P10,350.0,0.2614120848706679,0.3118141414184563,1.0224505940216368,0.011137257197453876,0.3316796678428539,0.178013945820324,0.2230741039916694,0.2230741039916694,0.178013945820324,-0.0450601581713454,0.0450601581713454,0.0450601581713454,-0.0450601581713454,0.0450601581713454,0.0450601581713454,0.0450601581713454,0.0450601581713454,1.2260938152316778,-0.5085688708324884,0.3152389132997664,-0.7580542286582226,-0.25319859957549484,-0.7580542286582226,-0.5222115890207618,-0.2528612713169862
P10,391.0,-0.0302437346691492,0.1246641068558464,0.927659843072825,0.27735143811578816,0.2568907456615836,0.1889822365046137,0.1663405200315691,0.1663405200315691,0.1889822365046137,0.02264171647304461,-0.02264171647304461,-0.02264171647304461,0.02264171647304461,0.02264171647304461,0.02264171647304461,0.02264171647304461,0.02264171647304461,0.9035583835516128,-0.11926729091526238,0.061444043163303534,-0.9476458867740112,-0.5101949741499383,-0.9476458867740112,-0.7528299266684886,0.571281732229104
P11,46.0,-0.1627427369022114,0.3340596773325707,0.7982230010835455,0.4218121545449786,0.3708382545286266,0.1916154372129541,0.0535180915166082,0.0535180915166082,0.1916154372129541,0.1380973456963459,-0.1380973456963459,-0.1380973456963459,0.1380973456963459,0.1380973456963459,0.1380973456963459,0.1380973456963459,0.1380973456963459,0.4631360080725848,0.5446295229182833,-0.5496185931685744,0.028756687402520808,-0.29843608313574826,0.028756687402520808,-0.13926260756964673,1.683806444702788
P11,67.0,0.0089132607594108,0.1327028217539519,0.6259267395418547,0.12853685794191516,0.030830036890090857,0.1795827457532125,0.1492811999378173,0.1492811999378173,0.1795827457532125,0.03030154581539521,-0.03030154581539521,-0.03030154581539521,0.03030154581539521,0.03030154581539521,0.03030154581539521,0.03030154581539521,0.03030154581539521,-0.12312001940861934,-0.07522148449503335,-0.08528527903160389,-0.8828670870053237,-0.5576952607306757,-0.8828670870053237,-0.7439072917191699,-1.04266853026477
P11,89.0,-0.1915649840665255,0.3236201101577263,1.3214174781696395,0.5223724556407848,0.45861177525241253,0.0194262643996257,0.0964146639087442,0.0964146639087442,0.0194262643996257,-0.07698839950911851,0.07698839950911851,0.07698839950911851,-0.07698839950911851,0.07698839950911851,0.07698839950911851,0.07698839950911851,0.07698839950911851,2.2433598677898225,-0.6921637101491501,-1.2666204167064554,-0.48803866301753474,-1.0135714795972974,-0.48803866301753474,-0.775432410937448,2.494639887518765
P11,103.0,0.0789594950236299,0.277114056017993,0.7184028840091939,0.33101321071719975,0.2679039519636384,0.368307100739133,0.18289887367521,0.18289887367521,0.368307100739133,0.185408227063923,-0.185408227063923,-0.185408227063923,0.185408227063923,0.185408227063923,0.185408227063923,0.185408227063923,0.185408227063923,0.1915397219409155,0.8166781325087475,1.147729135748446,0.428862482716482,0.9172931220129533,0.428862482716482,0.6951555909542468,0.8497268638665963
P11,120.0,-0.0423865336243367,0.0560050513786162,0.6219990904535303,0.11435635279787396,0.26008147830310485,0.2514528619871413,0.1475015635138115,0.1475015635138115,0.2514528619871413,0.10395129847332979,-0.10395129847332979,-0.10395129847332979,0.10395129847332979,0.10395129847332979,0.10395129847332979,0.10395129847332979,0.10395129847332979,-0.13648425570288214,0.34828178215524536,0.3034067394802495,-0.26001475346004055,0.028617616714352017,-0.26001475346004055,-0.11949362523502653,-0.1167238113619986
P11,146.0,0.0265637173864372,0.1462041906124932,0.6307622411333396,0.10780388596780142,0.06975235672694725,0.1911392887223019,0.064548971249143,0.064548971249143,0.1911392887223019,0.1265903174731589,-0.1265903174731589,-0.1265903174731589,0.1265903174731589,0.1265903174731589,0.1265903174731589,0.1265903174731589,0.1265903174731589,-0.10666672014061994,0.47846142504848505,-0.4910865385673922,-0.06855768396096953,-0.32091514862472154,-0.06855768396096953,-0.20112401281510653,-0.9643579463896501
P11,157.0,-0.1560075075927841,0.2160825723471473,0.7227254160764374,0.21565546776633146,0.10270355197548306,0.0454819125553589,0.0281792942354476,0.0281792942354476,0.0454819125553589,0.017302618319911298,-0.017302618319911298,-0.017302618319911298,0.017302618319911298,0.017302618319911298,0.017302618319911298,0.017302618319911298,0.017302618319911298,0.2062475888193217,-0.1499683513698738,-1.5005312294358109,-0.9927983770905979,-1.4417208149898573,-0.9927983770905979,-1.2571872239095976,-0.35815987018597295
P11,181.0,0.0812688243422559,0.1482402995167257,0.6238597526286812,0.05390198661634939,0.31486241036952684,0.191845742431655,0.0140202025910672,0.0140202025910672,0.191845742431655,0.1778255398405878,-0.1778255398405878,-0.1778255398405878,0.1778255398405878,0.1778255398405878,0.1778255398405878,0.1778255398405878,0.1778255398405878,-0.13015315829236426,0.7730759112767959,-0.767379927011434,0.3647360700517477,-0.22991435769618707,0.3647360700517477,0.06962201605573716,-0.1411496424299036
P11,211.0,-0.0077234483766506,0.3927199271386263,1.0925201411760506,0.5042370568625859,0.3500367215492278,0.0609800783216536,0.0347073204372668,0.0347073204372668,0.0609800783216536,0.0262727578843868,-0.0262727578843868,-0.0262727578843868,0.0262727578843868,0.0262727578843868,0.0262727578843868,0.0262727578843868,0.0262727578843868,1.4645127686934953,-0.09838795536354702,-1.3783833280455897,-0.9169383482605008,-1.3269511570027288,-0.9169383482605008,-1.1587459351556972,1.9491134842757627
P11,240.0,0.0764857492344023,0.2242027307163643,0.7288285158914746,0.020210680089809297,0.061073306668714425,0.1372858861169663,0.0526928243853897,0.0526928243853897,0.1372858861169663,0.0845930617315766,-0.0845930617315766,-0.0845930617315766,0.0845930617315766,0.0845930617315766,0.0845930617315766,0.0845930617315766,0.0845930617315766,0.22701402345272328,0.2369674029366386,-0.8554837789331052,-0.4237264088667207,-0.7379910689754594,-0.4237264088667207,-0.5999116275964044,-1.378838807948366
P11,252.0,-0.078943564831724,0.2054029073039273,0.5319008642816814,0.11374541657702296,0.02465493143139839,0.0486402897282018,0.0342629568539826,0.0342629568539826,0.0486402897282018,0.014377332874219204,-0.014377332874219204,-0.014377332874219204,0.014377332874219204,0.014377332874219204,0.014377332874219204,0.014377332874219204,0.014377332874219204,-0.44305288166131673,-0.1667894254050987,-1.4492788038365076,-1.017537372136484,-1.426353060005017,-1.017537372136484,-1.2620265381015996,-1.1329357864627272
