event_class,label,task_idx,phase,strength,event_rule
reverse_only_c_to_ab,P3,86.0,-0.0706929304994496,0.7655795932040156,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P3,132.0,-0.0775596431922038,1.008489450112823,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P3,164.0,0.0064664643535837,1.789943270358236,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P3,237.0,0.2372675051949022,1.7737519256840164,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P3,402.0,0.1225316456020449,1.4809384451453163,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P4,162.0,0.1372295300383631,1.0302742357094057,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P4,255.0,-0.0518678813636519,1.2483103650660021,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P4,267.0,-0.0739538168085068,0.9090685490115561,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P4,304.0,-0.0107232546775996,1.610416127500489,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P4,329.0,0.2159341082255085,1.335590818366485,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P5,65.0,-0.0329143566747852,1.0925084119968607,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P5,131.0,-0.0460991070957624,1.5573707654267321,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P5,150.0,0.060026158738193,1.0930760794162564,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P5,209.0,0.1221557254353834,0.8906467720770797,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P5,221.0,-0.0329177592519444,0.2450336962594495,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P5,402.0,-0.1007125196285535,2.2881505303613725,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P6,19.0,-0.0118403697951708,1.4727769252085607,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P6,59.0,0.0234756192485516,0.8549705891032701,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P6,66.0,-0.0483026127238776,1.7894466820313404,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P6,195.0,0.0299545374513759,0.7569769563465979,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P7,93.0,-0.0762909745334113,1.684786951775827,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P7,121.0,0.2032430423717018,0.9817775849574206,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P7,129.0,-0.2466179844086483,0.026489524237207525,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P7,172.0,-0.3249057879322087,1.6424483380517607,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P7,363.0,0.0494906395671183,0.052641118414803845,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P8,34.0,-0.445103804351627,0.061828047530166345,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P8,119.0,0.1093271917182303,1.8634719845005727,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P8,214.0,0.0419736255718689,0.2678687308253436,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P8,220.0,-0.0819735464436474,0.4583791023248134,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P8,382.0,-0.0168797983536923,4.609145434581435,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P9,46.0,0.0222626530368972,0.4202096919302443,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P9,104.0,0.2824507506821972,0.22473987195446607,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P9,254.0,0.078185215851324,0.4409839613981813,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P9,299.0,0.0702270064341771,1.0948238007611428,per-label top 0.75 of reverse_only_c_to_ab
reverse_only_c_to_ab,P9,355.0,-0.085817981315599,0.2102222212244621,per-label top 0.75 of reverse_only_c_to_ab
reverse_plus_endpoint_direct_ab,P1,42.0,-0.1482350940017722,0.5152718383262878,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P1,155.0,0.1554367715654621,1.0259661172930519,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P1,218.0,0.0826799849791917,0.8128261255359237,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P1,281.0,-0.340746648108966,0.14449983302239805,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P1,300.0,0.0174722693669905,0.04268845085041571,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P1,330.0,-0.0880205138140065,0.7724438262014739,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P1,362.0,-0.1497802676246039,0.03730263053735677,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P10,56.0,0.2951533867861125,0.4734551433367635,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P10,132.0,0.2137989076490264,0.5494494500799499,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P10,175.0,0.1693792155442748,1.2635441535091845,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P10,289.0,-0.3092750828659152,0.9567752347218788,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P10,299.0,0.3142150404850233,2.672206085200276,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P11,46.0,-0.1627427369022114,0.7004650711328638,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P11,89.0,-0.1915649840665255,1.0513049541767991,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P11,103.0,0.0789594950236299,0.793356293789419,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P11,181.0,0.0812688243422559,0.2079567891191624,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P11,211.0,-0.0077234483766506,0.5109769022077454,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P12,59.0,-0.0088072614204127,3.2473019229693714,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P12,92.0,0.1241373365178793,1.4765216910479537,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P12,118.0,-0.178570284908886,1.745422964992901,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P13,10.0,-0.0199780750453744,0.6921184351106522,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P13,47.0,0.0170060096906269,1.0056763958205668,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P13,72.0,-0.1264123549288479,1.2346148298641813,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P13,149.0,-0.0108490153218033,3.2120726219600955,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P13,188.0,0.1144446788729172,0.7204884651271898,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P13,366.0,0.0451449911519586,0.9460079747535286,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P14,120.0,-0.0215460235450988,1.1406816806747901,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P14,192.0,0.2159188369000291,1.5756458199262584,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P14,210.0,-0.0014434899888829,0.5176063414894895,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P14,271.0,-0.0124146448131234,0.9041725790214118,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P14,283.0,0.1644522489550858,0.7603113028290245,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P15,10.0,-0.0626818956465119,0.9393996039247098,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P15,43.0,-0.1587844849372812,1.4771306086640468,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P15,176.0,-0.0505479647064783,0.6380488895582721,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P15,297.0,-0.1550598226022232,0.9820816209706953,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P15,369.0,-0.1735987290385655,0.8861144269842611,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P15,380.0,0.0090359155703948,0.6940387571984512,per-label top 0.75 of reverse_plus_endpoint_direct_ab
reverse_plus_endpoint_direct_ab,P16,123.0,-0.0531100270587679,1.5232580589256235,per-label top 0.75 of reverse_plus_endpoint_direct_ab
