source,representation_arm,topology_arm,metric,value,nearest_target_fraction,abs_error_to_target,is_close_to_target,top4_labels_by_event_strength,resonance_tags
topology_increment_vs_reverse_scaled,reverse_plus_standpoint_ab,c12_1_2,abs_increment_over_reverse_fraction,0.0801509420191734,2/11,0.10166723979900842,False,,two_step_c12
topology_increment_vs_reverse_scaled,reverse_plus_standpoint_magnitude_ab,c11,abs_increment_over_reverse_fraction,0.07880315532058264,2/11,0.10301502649759918,False,,11mod12_reflective_proxy
topology_increment_vs_reverse_scaled,full_self_consistent_rstar,no_topology_baseline,abs_increment_over_reverse_fraction,0.07749062299341743,2/11,0.1043275588247644,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_magnitude_ab,ring_share_c12_plus_5,abs_increment_over_reverse_fraction,0.07686690689457071,2/11,0.10495127492361112,False,,5_or_10_ring_proxy|ring_sharing
topology_increment_vs_reverse_scaled,reverse_plus_magnitude_ab,no_topology_baseline,abs_increment_over_reverse_fraction,0.07592954184120579,2/11,0.10588863997697603,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_standpoint_ab,ring_edge_swapped_c12_1_5,abs_increment_over_reverse_fraction,0.07468454287848554,2/11,0.10713363893969628,False,,5_or_10_ring_proxy|ring_edge_swapped
topology_increment_vs_reverse_scaled,reverse_plus_standpoint_magnitude_ab,c12_reversed,abs_increment_over_reverse_fraction,0.07328775133626096,2/11,0.10853043048192086,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_magnitude_ab,c12_reversed,abs_increment_over_reverse_fraction,0.07268871272891007,2/11,0.10912946908927175,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_standpoint_magnitude_ab,c12_1_2,abs_increment_over_reverse_fraction,0.07224048303320624,2/11,0.10957769878497559,False,,two_step_c12
topology_increment_vs_reverse_scaled,reverse_plus_standpoint_ab,ring_edge_swapped_c12_1_7,abs_increment_over_reverse_fraction,0.06650021641390351,2/11,0.11531796540427831,False,,x3_or_7mod12_proxy|ring_edge_swapped
topology_increment_vs_reverse_scaled,reverse_plus_receiver_standpoint_ab,edge_count_matched_null,abs_increment_over_reverse_fraction,0.06564518239796754,2/11,0.11617299942021428,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_standpoint_magnitude_ab,ring_share_c12_plus_5,abs_increment_over_reverse_fraction,0.06390251340632588,2/11,0.11791566841185594,False,,5_or_10_ring_proxy|ring_sharing
topology_increment_vs_reverse_scaled,reverse_plus_endpoint_direct_ab,ring_share_c12_plus_5,abs_increment_over_reverse_fraction,0.06304643300697658,2/11,0.11877174881120524,False,,5_or_10_ring_proxy|ring_sharing
topology_increment_vs_reverse_scaled,reverse_plus_standpoint_ab,ring_share_c12_plus_5,abs_increment_over_reverse_fraction,0.0608710327126613,2/11,0.12094714910552053,False,,5_or_10_ring_proxy|ring_sharing
topology_increment_vs_reverse_scaled,reverse_plus_receiver_ab,no_topology_baseline,abs_increment_over_reverse_fraction,0.06029344158299991,2/11,0.12152474023518192,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_receiver_standpoint_magnitude_ab,c11,abs_increment_over_reverse_fraction,0.057034079683640326,2/11,0.1247841021345415,False,,11mod12_reflective_proxy
topology_increment_vs_reverse_scaled,reverse_plus_receiver_magnitude_ab,no_topology_baseline,abs_increment_over_reverse_fraction,0.053760713636985355,2/11,0.12805746818119645,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_standpoint_magnitude_ab,ring_share_c12_plus_11,abs_increment_over_reverse_fraction,0.05333610268643164,2/11,0.1284820791317502,False,,11mod12_reflective_proxy|ring_sharing
topology_increment_vs_reverse_scaled,reverse_plus_receiver_ab,c13,abs_increment_over_reverse_fraction,0.05307461215233005,2/11,0.12874356966585176,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_standpoint_magnitude_ab,no_topology_baseline,abs_increment_over_reverse_fraction,0.04732663296035892,2/11,0.1344915488578229,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_endpoint_direct_ab,ring_share_c12_plus_7,abs_increment_over_reverse_fraction,0.04556449234639108,2/11,0.13625368947179073,False,,x3_or_7mod12_proxy|ring_sharing
topology_increment_vs_reverse_scaled,reverse_plus_standpoint_ab,c12_reversed,abs_increment_over_reverse_fraction,0.04268069264150819,2/11,0.13913748917667362,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_magnitude_ab,ring_share_c12_plus_11,abs_increment_over_reverse_fraction,0.04220514174276956,2/11,0.13961304007541225,False,,11mod12_reflective_proxy|ring_sharing
topology_increment_vs_reverse_scaled,reverse_plus_standpoint_magnitude_ab,ring_share_c12_plus_10,abs_increment_over_reverse_fraction,0.041059552211287376,2/11,0.14075862960689445,False,,5_or_10_ring_proxy|ring_sharing
topology_increment_vs_reverse_scaled,reverse_plus_standpoint_ab,c10,abs_increment_over_reverse_fraction,0.03545956996898327,2/11,0.14635861184919854,False,,5_or_10_ring_proxy
topology_increment_vs_reverse_scaled,reverse_plus_receiver_standpoint_ab,c10,abs_increment_over_reverse_fraction,0.03212994041305473,2/11,0.1496882414051271,False,,5_or_10_ring_proxy
topology_increment_vs_reverse_scaled,reverse_plus_receiver_standpoint_magnitude_ab,no_topology_baseline,abs_increment_over_reverse_fraction,0.019482438324556366,2/11,0.16233574349362545,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_endpoint_direct_ab,no_topology_baseline,abs_increment_over_reverse_fraction,0.014551341550858826,2/11,0.167266840267323,False,,unassigned
topology_increment_vs_reverse_scaled,full_self_consistent_rstar,c11,abs_increment_over_reverse_fraction,0.0018502020028462237,2/11,0.1799679798153356,False,,11mod12_reflective_proxy
representation_event_localization,reverse_only_c_to_ab,representation_events,top4_precision_vs_registered,0.0,2/11,0.18181818181818182,False,P13|P20|P24|P25,unassigned
representation_event_localization,reverse_only_c_to_ab,representation_events,top4_recall_vs_registered,0.0,2/11,0.18181818181818182,False,P13|P20|P24|P25,unassigned
representation_event_localization,reverse_only_c_to_ab,representation_events,top4_jaccard_vs_registered,0.0,2/11,0.18181818181818182,False,P13|P20|P24|P25,unassigned
representation_event_localization,reverse_plus_endpoint_direct_ab,representation_events,top4_precision_vs_registered,0.0,2/11,0.18181818181818182,False,P8|P17|P20|P24,unassigned
representation_event_localization,reverse_plus_endpoint_direct_ab,representation_events,top4_recall_vs_registered,0.0,2/11,0.18181818181818182,False,P8|P17|P20|P24,unassigned
representation_event_localization,reverse_plus_endpoint_direct_ab,representation_events,top4_jaccard_vs_registered,0.0,2/11,0.18181818181818182,False,P8|P17|P20|P24,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_receiver_standpoint_magnitude_ab,c13,abs_increment_over_reverse_fraction,0.7841164905481488,3/4,0.0341164905481488,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_standpoint_magnitude_ab,phase_target_shuffled_c12,abs_increment_over_reverse_fraction,0.6983857536527265,3/4,0.05161424634727352,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_receiver_standpoint_magnitude_ab,c12_side_broken,abs_increment_over_reverse_fraction,0.8294769361396589,3/4,0.0794769361396589,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_receiver_standpoint_magnitude_ab,phase_target_shuffled_c12,abs_increment_over_reverse_fraction,0.6658639849900531,3/4,0.08413601500994694,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_standpoint_magnitude_ab,edge_count_matched_null,abs_increment_over_reverse_fraction,0.6632468942248178,3/4,0.08675310577518225,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_magnitude_ab,edge_count_matched_null,abs_increment_over_reverse_fraction,0.8605846636114625,3/4,0.11058466361146246,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_receiver_magnitude_ab,phase_target_shuffled_c12,abs_increment_over_reverse_fraction,0.8637466331168413,3/4,0.1137466331168413,False,,unassigned
topology_increment_vs_reverse_scaled,full_self_consistent_rstar,degree_matched_null,abs_increment_over_reverse_fraction,0.8658088203101086,3/4,0.11580882031010864,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_receiver_standpoint_ab,degree_matched_null,abs_increment_over_reverse_fraction,0.8836107200739417,3/4,0.1336107200739417,False,,unassigned
topology_increment_vs_reverse_scaled,full_self_consistent_rstar,c13,abs_increment_over_reverse_fraction,0.8847945223576981,3/4,0.13479452235769807,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_receiver_magnitude_ab,c14,abs_increment_over_reverse_fraction,0.908617901517079,3/4,0.158617901517079,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_endpoint_direct_ab,c14,abs_increment_over_reverse_fraction,0.9129738615698422,3/4,0.16297386156984217,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_receiver_standpoint_ab,c14,abs_increment_over_reverse_fraction,0.9953846020117418,3/4,0.24538460201174184,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_magnitude_ab,degree_matched_null,abs_increment_over_reverse_fraction,1.0762753752422272,3/4,0.32627537524222716,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_standpoint_magnitude_ab,c13,abs_increment_over_reverse_fraction,1.1133872197866899,3/4,0.36338721978668986,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_standpoint_ab,c13,abs_increment_over_reverse_fraction,1.1424087844569086,3/4,0.39240878445690863,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_magnitude_ab,c12_side_broken,abs_increment_over_reverse_fraction,1.2568044504846922,3/4,0.5068044504846922,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_standpoint_ab,edge_count_matched_null,abs_increment_over_reverse_fraction,1.258156831185309,3/4,0.5081568311853091,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_magnitude_ab,c13,abs_increment_over_reverse_fraction,1.2823273488719673,3/4,0.5323273488719673,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_receiver_standpoint_ab,c13,abs_increment_over_reverse_fraction,1.3205928379648573,3/4,0.5705928379648573,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_receiver_standpoint_magnitude_ab,edge_count_matched_null,abs_increment_over_reverse_fraction,1.4548439014270964,3/4,0.7048439014270964,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_receiver_magnitude_ab,degree_matched_null,abs_increment_over_reverse_fraction,1.4762528270572706,3/4,0.7262528270572706,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_receiver_ab,degree_matched_null,abs_increment_over_reverse_fraction,1.4787029014551885,3/4,0.7287029014551885,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_standpoint_ab,degree_matched_null,abs_increment_over_reverse_fraction,1.8116380630459468,3/4,1.0616380630459468,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_endpoint_direct_ab,degree_matched_null,abs_increment_over_reverse_fraction,2.057032539127934,3/4,1.3070325391279338,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_standpoint_ab,c12_shuffled,abs_increment_over_reverse_fraction,2.075218834596921,3/4,1.325218834596921,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_standpoint_ab,c12_side_broken,abs_increment_over_reverse_fraction,2.1352778176039187,3/4,1.3852778176039187,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_endpoint_direct_ab,c12_shuffled,abs_increment_over_reverse_fraction,2.169976512621888,3/4,1.4199765126218882,False,,unassigned
topology_increment_vs_reverse_scaled,full_self_consistent_rstar,edge_count_matched_null,abs_increment_over_reverse_fraction,2.379042392846084,3/4,1.6290423928460842,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_receiver_magnitude_ab,c12_shuffled,abs_increment_over_reverse_fraction,2.481343656733807,3/4,1.7313436567338072,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_standpoint_magnitude_ab,degree_matched_null,abs_increment_over_reverse_fraction,2.493535825162963,3/4,1.743535825162963,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_receiver_standpoint_magnitude_ab,c12_shuffled,abs_increment_over_reverse_fraction,2.596826138425885,3/4,1.846826138425885,False,,unassigned
topology_increment_vs_reverse_scaled,full_self_consistent_rstar,c12_shuffled,abs_increment_over_reverse_fraction,5.288756695651777,3/4,4.538756695651777,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_receiver_ab,c12_shuffled,abs_increment_over_reverse_fraction,5.763288344077987,3/4,5.013288344077987,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_magnitude_ab,c12_shuffled,abs_increment_over_reverse_fraction,7.470497715064033,3/4,6.720497715064033,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_receiver_standpoint_ab,c12_shuffled,abs_increment_over_reverse_fraction,7.946660850324977,3/4,7.196660850324977,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_standpoint_magnitude_ab,c12_shuffled,abs_increment_over_reverse_fraction,8.39237978909677,3/4,7.64237978909677,False,,unassigned
topology_increment_vs_reverse_scaled,full_self_consistent_rstar,phase_target_shuffled_c12,abs_increment_over_reverse_fraction,0.4176279499709257,3/7,0.01094347860050282,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_endpoint_direct_ab,phase_target_shuffled_c12,abs_increment_over_reverse_fraction,0.41004790032075183,3/7,0.018523528250676713,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_endpoint_direct_ab,c10,abs_increment_over_reverse_fraction,0.40269342864654933,3/7,0.025877999924879214,False,,5_or_10_ring_proxy
topology_increment_vs_reverse_scaled,reverse_plus_receiver_ab,phase_target_shuffled_c12,abs_increment_over_reverse_fraction,0.457992198235129,3/7,0.02942076966370044,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_endpoint_direct_ab,c13,abs_increment_over_reverse_fraction,0.3907107630830691,3/7,0.037860665488359424,False,,unassigned
topology_increment_vs_reverse_scaled,reverse_plus_receiver_ab,c12_side_broken,abs_increment_over_reverse_fraction,0.34461728530804875,3/7,0.0839541432633798,False,,unassigned
