state_label,n_train_events,selected_operator,selected_train_reward,global_best_operator,global_best_train_reward,train_mean_O1_lag0_AB,train_mean_O2_lag5_AB,train_mean_O3_A_C_boundary,train_mean_O4_B_C_boundary,train_mean_O5_full_TFC,train_mean_O6_phase_only,train_mean_O7_suppress_event,fold,condition_id
side=B_side|tfc=high,75,O1_lag0_AB,0.46207755525591554,O3_A_C_boundary,0.11946407557102164,0.46207755525591554,0.044464532264113524,0.11946407557102164,-0.04436837807554273,0.12505346396386313,-0.004665466241122177,0.0,0,b6e_robust_061
side=A_side|tfc=high,53,O3_A_C_boundary,0.6449100684190945,O3_A_C_boundary,0.6449100684190945,0.4601248904793569,-0.003081075299287801,0.6449100684190945,-0.022534235413120884,0.31103064837316474,-0.2803240989595011,0.0,0,b6e_robust_061
side=A_side|tfc=low,48,O3_A_C_boundary,0.3514806239640862,O3_A_C_boundary,0.3514806239640862,-0.5676307579546214,-0.07365695637359872,0.3514806239640862,0.19933773707497401,-0.03217347184593503,-0.05948469457430772,0.0,0,b6e_robust_061
side=B_side|tfc=low,77,O4_B_C_boundary,0.22773927094770902,O3_A_C_boundary,-0.48420531376839787,-0.30241186367309003,-0.07609135598222914,-0.48420531376839787,0.22773927094770902,-0.4096479923547003,0.020176626731086812,0.0,0,b6e_robust_061
side=A_side|tfc=mid,45,O6_phase_only,0.0594069368036223,O3_A_C_boundary,-0.023704288875783033,-0.2607115012145149,-0.21792538957780694,-0.023704288875783033,-0.16365579626689225,-0.17269381585316512,0.0594069368036223,0.0,0,b6e_robust_061
side=B_side|tfc=mid,81,O6_phase_only,0.04337155653783943,O3_A_C_boundary,-0.1268638178716526,-0.06436836133564489,-0.046999365802772114,-0.1268638178716526,-0.19055649558085638,-0.06944135003920453,0.04337155653783943,0.0,0,b6e_robust_061
side=B_side|tfc=low,88,O4_B_C_boundary,0.18289923112008696,O2_lag5_AB,-0.01108317838850389,-0.3470535747083027,-0.01108317838850389,-0.4271104845569502,0.18289923112008696,-0.2575506268869147,-0.021074123077796193,0.0,1,b6e_robust_061
side=A_side|tfc=low,48,O2_lag5_AB,0.14984354559235127,O2_lag5_AB,0.14984354559235127,-0.37792956017424967,0.14984354559235127,0.07653270518448765,-0.03740357454042847,-0.019923938987161632,0.04184340035006443,0.0,1,b6e_robust_061
side=A_side|tfc=high,51,O3_A_C_boundary,0.678804635988333,O2_lag5_AB,0.15859249184311766,0.4616732475027604,0.15859249184311766,0.678804635988333,0.1472851378423462,0.4635202398268097,-0.2954337887392951,0.0,1,b6e_robust_061
side=B_side|tfc=high,76,O1_lag0_AB,0.6120121976009609,O2_lag5_AB,0.2083567167652136,0.6120121976009609,0.2083567167652136,-0.10838096163348811,-0.08433343840938488,0.2114397278193092,0.0410683804646149,0.0,1,b6e_robust_061
side=B_side|tfc=mid,91,O6_phase_only,0.19887190713530656,O2_lag5_AB,-0.021976900736178622,-0.03126942820555581,-0.021976900736178622,-0.19181490356608713,-0.05816059297390397,-0.06609201152664287,0.19887190713530656,0.0,1,b6e_robust_061
side=A_side|tfc=mid,48,O3_A_C_boundary,0.026322051165949472,O2_lag5_AB,-0.1060957775643957,-0.20708065534099582,-0.1060957775643957,0.026322051165949472,-0.17010066052137296,-0.08486122161198438,0.01909925242459387,0.0,1,b6e_robust_061
side=B_side|tfc=low,83,O4_B_C_boundary,0.23515932194664557,O4_B_C_boundary,0.23515932194664557,-0.24631555312461234,-0.06569329741663273,-0.31238662524874605,0.23515932194664557,-0.259486757640201,-0.018718075401128707,0.0,2,b6e_robust_061
side=A_side|tfc=low,56,O3_A_C_boundary,0.17989442993354174,O4_B_C_boundary,-0.04932782418254447,-0.38996472933245435,0.1473139127471974,0.17989442993354174,-0.04932782418254447,0.05186549196657913,-0.007997942127638031,0.0,2,b6e_robust_061
