condition_id,label,idx_in_session,fold,state_label,true_policy_operator,true_policy_source,true_policy_reward,balanced_pool_shuffle_reward,frequency_matched_random_reward,performance_matched_random_reward,within_state_shuffle_reward,oracle_reward
b6e_robust_052,P1,42.0,0,side=B_side|tfc=low|dphi=low|str=high,O3_A_C_boundary,global_fallback,-0.24748192190721924,-0.2474819219072178,-0.3254084702815422,-0.24748192190721924,-0.2474819219072178,0.23874259993798955
b6e_robust_052,P1,53.0,0,side=A_side|tfc=low|dphi=high|str=mid,O3_A_C_boundary,global_fallback,0.27105184120500864,0.2710518412050079,-0.14521427885687083,0.27105184120500864,0.2710518412050079,0.27105184120500864
b6e_robust_052,P1,66.0,0,side=A_side|tfc=high|dphi=mid|str=mid,O3_A_C_boundary,global_fallback,-0.5280540899290497,-0.5280540899290463,-0.41762387371380055,-0.5280540899290497,-0.5280540899290463,0.4766487105249557
b6e_robust_052,P1,85.0,0,side=B_side|tfc=high|dphi=high|str=low,O5_full_TFC,state_mapping,-0.10809304623441067,0.23562041908459094,-0.1387016459311475,0.18220548866339473,0.1567443535414528,0.4981529092449413
b6e_robust_052,P1,86.0,0,side=B_side|tfc=high|dphi=high|str=low,O5_full_TFC,state_mapping,-0.12388075357836244,0.0658520689694906,-0.16450650877446155,0.050506031851649376,0.08918885637853781,0.4515106225141994
b6e_robust_052,P1,102.0,0,side=B_side|tfc=low|dphi=low|str=mid,O4_B_C_boundary,state_mapping,0.8250719898715565,0.2775047529896835,-0.3738806777142467,-0.13895483562469618,-0.42581916135801545,0.8250719898715565
b6e_robust_052,P1,114.0,0,side=B_side|tfc=mid|dphi=low|str=high,O3_A_C_boundary,global_fallback,0.3643920326028562,0.36439203260285535,-0.40686965880274334,0.3643920326028562,0.36439203260285535,0.3643920326028562
b6e_robust_052,P1,135.0,0,side=B_side|tfc=mid|dphi=low|str=mid,O4_B_C_boundary,state_mapping,0.42706140166106754,0.36197438065635656,-0.6225029991605479,0.33020571564215195,-0.2439408587022901,0.42706140166106754
b6e_robust_052,P1,145.0,0,side=B_side|tfc=low|dphi=low|str=mid,O4_B_C_boundary,state_mapping,-0.6449581308454746,-0.6328502996148045,-0.7382688089181871,-0.6216738400172587,-0.5942557236891925,-0.28351710372832245
b6e_robust_052,P1,155.0,0,side=B_side|tfc=mid|dphi=mid|str=mid,O1_lag0_AB,state_mapping,2.7220417763711415,0.9221859841518341,0.3605651364161705,1.5741745619455645,0.670696986348827,2.7220417763711415
b6e_robust_052,P1,164.0,0,side=B_side|tfc=mid|dphi=mid|str=mid,O1_lag0_AB,state_mapping,-0.9642570150888737,-0.6182653876035035,-0.6666720985439247,-0.7052812460129978,-0.5171311382436756,0.03144352604136826
b6e_robust_052,P1,169.0,0,side=B_side|tfc=mid|dphi=high|str=low,O3_A_C_boundary,global_fallback,-0.7658574196349383,-0.7658574196349354,-0.8327521402198585,-0.7658574196349383,-0.7658574196349354,-0.011166318985113761
b6e_robust_052,P1,192.0,0,side=B_side|tfc=low|dphi=mid|str=high,O4_B_C_boundary,state_mapping,0.22187920902976552,-0.20302220332785076,-0.32663839358293834,-0.47697179813736573,-0.35170315814209696,0.22187920902976552
b6e_robust_052,P1,218.0,0,side=B_side|tfc=high|dphi=mid|str=mid,O4_B_C_boundary,state_mapping,,1.4446148937995495,0.5231872508087879,1.4446148937995482,0.05722835874998558,1.4446148937995482
b6e_robust_052,P1,255.0,0,side=B_side|tfc=mid|dphi=high|str=low,O3_A_C_boundary,global_fallback,-0.4950230900802134,-0.4950230900802125,-0.5783493062018644,-0.4950230900802134,-0.4950230900802125,0.9889083301594421
b6e_robust_052,P1,258.0,0,side=A_side|tfc=low|dphi=high|str=low,O3_A_C_boundary,global_fallback,-0.47671277509091614,-0.47671277509091675,-0.6125467809799358,-0.47671277509091614,-0.47671277509091675,0.3844736445838064
b6e_robust_052,P1,265.0,0,side=A_side|tfc=mid|dphi=high|str=mid,O3_A_C_boundary,global_fallback,-0.7137958904445686,-0.7137958904445706,-0.6276570433330928,-0.7137958904445686,-0.7137958904445706,0.6853275881344566
b6e_robust_052,P1,271.0,0,side=B_side|tfc=mid|dphi=high|str=high,O3_A_C_boundary,global_fallback,-1.2076997478696025,-1.2076997478696023,-0.5408535126700189,-1.2076997478696025,-1.2076997478696023,0.8256779435921963
b6e_robust_052,P1,281.0,0,side=B_side|tfc=low|dphi=mid|str=high,O4_B_C_boundary,state_mapping,-1.473757645875314,-0.8653403287425394,-1.0136418819320732,-0.3553434599694844,-0.5634576283631276,0.7630707259363453
b6e_robust_052,P1,300.0,0,side=B_side|tfc=mid|dphi=high|str=low,O3_A_C_boundary,global_fallback,-0.12018049117236464,-0.12018049117236534,0.04244000106044305,-0.12018049117236464,-0.12018049117236534,0.7700830942003544
b6e_robust_052,P1,302.0,0,side=B_side|tfc=high|dphi=high|str=low,O5_full_TFC,state_mapping,-0.5682328783988945,-0.8367520143907164,-0.08613485242892788,-0.8150335548619645,-0.39518892053147586,0.366693738483463
b6e_robust_052,P1,317.0,0,side=B_side|tfc=mid|dphi=low|str=high,O3_A_C_boundary,global_fallback,2.1389810860230374,2.1389810860230334,1.3998736317805487,2.1389810860230374,2.1389810860230334,2.1389810860230374
b6e_robust_052,P1,330.0,0,side=A_side|tfc=high|dphi=mid|str=mid,O3_A_C_boundary,global_fallback,-0.1927885052415747,-0.19278850524157376,0.3252215611300487,-0.1927885052415747,-0.19278850524157376,2.0734849254830934
b6e_robust_052,P1,347.0,0,side=B_side|tfc=mid|dphi=low|str=mid,O4_B_C_boundary,state_mapping,0.0762166990413331,0.15573011003578868,-0.5839255487698726,0.20202905820977593,-0.2852301327434337,0.32784141737821876
b6e_robust_052,P1,362.0,0,side=B_side|tfc=low|dphi=low|str=mid,O4_B_C_boundary,state_mapping,1.8164033005042683,1.4361168125447437,0.240525624213251,1.2222056630675153,0.40376468448954766,1.8164033005042683
b6e_robust_052,P1,381.0,0,side=B_side|tfc=mid|dphi=low|str=mid,O4_B_C_boundary,state_mapping,0.2675545654568739,-0.11119373704459655,-0.36305097101669226,-0.3636926053789101,-0.3864683413611098,0.2675545654568739
b6e_robust_052,P1,394.0,0,side=B_side|tfc=low|dphi=mid|str=high,O4_B_C_boundary,state_mapping,,-1.4475651411881927,-0.2604840114194715,-1.4475651411881927,0.12652134878098262,1.6854173663112932
b6e_robust_052,P12,18.0,0,side=B_side|tfc=low|dphi=low|str=low,O4_B_C_boundary,state_mapping,,0.05433157734516746,-0.3113534763060173,0.05433157734516737,-0.4211331950143888,0.05433157734516737
b6e_robust_052,P12,59.0,0,side=B_side|tfc=low|dphi=high|str=low,O4_B_C_boundary,state_mapping,2.700938671434665,2.0417277096803317,1.5755553185628055,1.6167101159176804,1.6843088652342546,2.700938671434665
b6e_robust_052,P12,92.0,0,side=B_side|tfc=mid|dphi=mid|str=low,O3_A_C_boundary,global_fallback,0.49528068458509567,0.495280684585097,0.7393769590146233,0.49528068458509567,0.495280684585097,2.3860840406734027
b6e_robust_052,P12,118.0,0,side=B_side|tfc=high|dphi=high|str=high,O1_lag0_AB,state_mapping,0.4814737017269606,-1.2662113320982205,-0.9258286232246055,-0.674402643395513,-0.6000471747917242,0.4814737017269606
b6e_robust_052,P12,125.0,0,side=A_side|tfc=low|dphi=high|str=high,O3_A_C_boundary,state_mapping,,,1.5892533311875692,,2.0359019468092634,3.5129298131909032
b6e_robust_052,P12,175.0,0,side=A_side|tfc=low|dphi=mid|str=low,O3_A_C_boundary,state_mapping,-0.8185382826969471,-0.8185382826969485,-0.4486423191012592,-0.8185382826969471,-0.3099889296024535,0.2823184485075823
b6e_robust_052,P12,188.0,0,side=A_side|tfc=high|dphi=low|str=mid,O3_A_C_boundary,global_fallback,0.0794933193728039,0.07949331937280382,0.28361399537634213,0.0794933193728039,0.07949331937280382,1.3810064003226399
