state_label,n_train_events,selected_operator,selected_train_reward,global_best_operator,global_best_train_reward,train_mean_O1_lag0_AB,train_mean_O2_lag5_AB,train_mean_O3_A_C_boundary,train_mean_O4_B_C_boundary,train_mean_O5_full_TFC,fold,condition_id
side=B_side|tfc=low,74,O4_B_C_boundary,0.2545715683150501,O1_lag0_AB,-0.21419007155796205,-0.21419007155796205,-0.09314593270922836,-0.3147272414101493,0.2545715683150501,-0.2555116291175469,0,b6e_robust_040
side=A_side|tfc=low,52,O3_A_C_boundary,0.16456878573959483,O1_lag0_AB,-0.43002261484423,-0.43002261484423,0.022388967624981968,0.16456878573959483,-0.1107313367355424,-0.001362320614506858,0,b6e_robust_040
side=A_side|tfc=high,50,O3_A_C_boundary,0.476753297104194,O1_lag0_AB,0.39179777817347305,0.39179777817347305,0.013243371954041011,0.476753297104194,0.26603524526558114,0.37531388001415744,0,b6e_robust_040
side=B_side|tfc=high,82,O1_lag0_AB,0.5432723265626124,O1_lag0_AB,0.5432723265626124,0.5432723265626124,0.22000757240267246,0.10520434309098738,-0.116253682938321,0.2561162755272729,0,b6e_robust_040
side=B_side|tfc=mid,86,O1_lag0_AB,0.039540492329492416,O1_lag0_AB,0.039540492329492416,0.039540492329492416,-0.0719232408395055,-0.23122242970714335,-0.12440210621950239,-0.15000100421962245,0,b6e_robust_040
side=A_side|tfc=mid,39,O3_A_C_boundary,-0.03999218638052906,O1_lag0_AB,-0.06444221291058021,-0.06444221291058021,-0.09669836323918599,-0.03999218638052906,-0.04934559997504274,-0.08010445213299829,0,b6e_robust_040
side=B_side|tfc=high,77,O1_lag0_AB,0.45674392737629355,O3_A_C_boundary,0.1908197243449091,0.45674392737629355,0.11486693802587615,0.1908197243449091,-0.1106215634204657,0.26891119073872055,1,b6e_robust_040
side=A_side|tfc=high,54,O3_A_C_boundary,0.7507587503628489,O3_A_C_boundary,0.7507587503628489,0.4569062665655604,0.13969067530433546,0.7507587503628489,-0.03402286684158207,0.4874887721895785,1,b6e_robust_040
side=A_side|tfc=low,56,O3_A_C_boundary,0.25266265189316855,O3_A_C_boundary,0.25266265189316855,-0.606345288113881,0.060711188283693485,0.25266265189316855,0.11073940518036417,0.07931625234889059,1,b6e_robust_040
side=B_side|tfc=low,79,O4_B_C_boundary,0.2892597129681233,O3_A_C_boundary,-0.36741482478640175,-0.31423509445988945,-0.10026960960881502,-0.36741482478640175,0.2892597129681233,-0.345212043716016,1,b6e_robust_040
side=A_side|tfc=mid,46,O3_A_C_boundary,0.06385070400995933,O3_A_C_boundary,0.06385070400995933,-0.36008904110133205,-0.2872524253832044,0.06385070400995933,-0.30326517761524774,-0.1864957689928706,1,b6e_robust_040
side=B_side|tfc=mid,80,O2_lag5_AB,0.007767460853943131,O3_A_C_boundary,-0.19581923902976525,-0.05593828797902578,0.007767460853943131,-0.19581923902976525,-0.11832403994693654,-0.11573594780542287,1,b6e_robust_040
side=B_side|tfc=low,81,O4_B_C_boundary,0.204837216765337,O3_A_C_boundary,-0.3954990024866741,-0.3455271816713913,-0.06916464488015713,-0.3954990024866741,0.204837216765337,-0.2571785407152936,2,b6e_robust_040
side=A_side|tfc=low,55,O3_A_C_boundary,0.3747507253703623,O3_A_C_boundary,0.3747507253703623,-0.4309248552628092,0.007791810261008772,0.3747507253703623,0.024797230535008746,0.05074768136366303,2,b6e_robust_040
side=A_side|tfc=high,56,O3_A_C_boundary,0.5967603194289903,O3_A_C_boundary,0.5967603194289903,0.44601663604129527,0.16242557562609064,0.5967603194289903,-0.06864687866583091,0.40265331934054055,2,b6e_robust_040
side=B_side|tfc=high,74,O1_lag0_AB,0.49192701908885184,O3_A_C_boundary,0.053025094132513016,0.49192701908885184,0.07448599570940545,0.053025094132513016,-0.07716565080277416,0.15325531284772498,2,b6e_robust_040
side=B_side|tfc=mid,94,O1_lag0_AB,-0.06422815762036639,O3_A_C_boundary,-0.2142891183963735,-0.06422815762036639,-0.1214983605326982,-0.2142891183963735,-0.08745689909121399,-0.17559443154642612,2,b6e_robust_040
side=A_side|tfc=mid,44,O3_A_C_boundary,0.06684692296828278,O3_A_C_boundary,0.06684692296828278,-0.3864184477654945,-0.2710900653309307,0.06684692296828278,-0.17240427453562113,-0.11495509039865333,2,b6e_robust_040
side=B_side|tfc=low,80,O4_B_C_boundary,0.13907780050602786,O2_lag5_AB,-0.011080020787823367,-0.27772828082933415,-0.011080020787823367,-0.39831252028897135,0.13907780050602786,-0.30080039168309525,3,b6e_robust_040
side=A_side|tfc=low,52,O3_A_C_boundary,0.14842170579252678,O2_lag5_AB,0.08996793738873127,-0.5423206483128781,0.08996793738873127,0.14842170579252678,0.012798570598714178,-0.04086961843520323,3,b6e_robust_040
side=A_side|tfc=high,51,O3_A_C_boundary,0.5634713986512164,O2_lag5_AB,0.10642314181494504,0.41440389533388444,0.10642314181494504,0.5634713986512164,0.08303462876238979,0.3833730482235525,3,b6e_robust_040
side=B_side|tfc=high,85,O1_lag0_AB,0.5486802759817373,O2_lag5_AB,0.08053160563513459,0.5486802759817373,0.08053160563513459,0.017501610739969968,0.015206903775891593,0.21838167638273717,3,b6e_robust_040
side=B_side|tfc=mid,82,O2_lag5_AB,0.036496395826208845,O2_lag5_AB,0.036496395826208845,-0.00853526067880179,0.036496395826208845,-0.11296017126772209,-0.11493982001453995,0.01978355350920312,3,b6e_robust_040
side=A_side|tfc=mid,48,O3_A_C_boundary,-0.02632205116594952,O2_lag5_AB,-0.10460775824371692,-0.20766978949559323,-0.10460775824371692,-0.02632205116594952,-0.22041982697785625,-0.1369586324450808,3,b6e_robust_040
side=B_side|tfc=low,86,O4_B_C_boundary,0.19040680469666074,O1_lag0_AB,-0.3476168751726987,-0.3476168751726987,-0.082223696176935,-0.4532472494627972,0.19040680469666074,-0.33784253791563645,4,b6e_robust_040
side=A_side|tfc=low,45,O3_A_C_boundary,0.4182281463034199,O1_lag0_AB,-0.40948751305551867,-0.40948751305551867,0.011745432504557687,0.4182281463034199,0.07372851780797762,0.06942385851526499,4,b6e_robust_040
side=A_side|tfc=high,53,O3_A_C_boundary,0.5470246929600533,O1_lag0_AB,0.5394912652685195,0.5394912652685195,0.15727219589327837,0.5470246929600533,0.12937221780200292,0.43947948940737674,4,b6e_robust_040
side=B_side|tfc=high,78,O1_lag0_AB,0.5565884731920991,O1_lag0_AB,0.5565884731920991,0.5565884731920991,0.1672126039916715,0.08735231077891567,-0.01599821324839287,0.17908521870060204,4,b6e_robust_040
side=B_side|tfc=mid,94,O2_lag5_AB,-0.06177496379805106,O1_lag0_AB,-0.07678799640561365,-0.07678799640561365,-0.06177496379805106,-0.259597167579244,-0.1898454638809278,-0.181698787321216,4,b6e_robust_040
side=A_side|tfc=mid,47,O3_A_C_boundary,-0.040466519206391514,O1_lag0_AB,-0.20073179471751504,-0.20073179471751504,-0.16488520472542534,-0.040466519206391514,-0.0862219492966012,-0.11907261881688977,4,b6e_robust_040
