condition_id,label,idx_in_session,fold,state_label,true_policy_operator,true_policy_source,true_policy_reward,balanced_pool_shuffle_reward,frequency_matched_random_reward,performance_matched_random_reward,within_state_shuffle_reward,oracle_reward
b6e_robust_062,P1,42.0,0,side=B_side|tfc=low,O4_B_C_boundary,state_mapping,-0.8319070889164248,-0.39693924823817706,0.057819620215296075,-0.4645356018570946,0.04369709285979887,1.2176866889328866
b6e_robust_062,P1,53.0,0,side=A_side|tfc=low,O3_A_C_boundary,state_mapping,0.6548016432023238,-0.04920513181184438,0.08738655459563155,-0.15254557585062162,-0.08839734382080085,1.1756974927627868
b6e_robust_062,P1,66.0,0,side=A_side|tfc=high,O3_A_C_boundary,state_mapping,-0.5618620551348973,-0.6706513189419695,-0.7074515178919558,-0.6926183818260896,-0.3786897908718266,0.7285342594043218
b6e_robust_062,P1,85.0,0,side=B_side|tfc=high,O1_lag0_AB,state_mapping,0.6539389116031447,0.1499714230508473,0.07427912182075253,0.23949196378053164,0.28352381188656883,0.7380509045258538
b6e_robust_062,P1,86.0,0,side=B_side|tfc=high,O1_lag0_AB,state_mapping,0.5903124229066221,-0.38546652416901434,-0.21785682245120808,-0.20171594322620012,0.10646693308812791,0.7295185241267107
b6e_robust_062,P1,102.0,0,side=B_side|tfc=low,O4_B_C_boundary,state_mapping,1.156137544083852,-0.07665142809156797,0.2736600742697832,0.1619528891036749,-0.11870148113703868,1.5815930557404156
b6e_robust_062,P1,114.0,0,side=B_side|tfc=mid,O6_phase_only,state_mapping,1.3506524768048682,0.4831590970183336,0.15477844748010433,0.22110380520781747,-0.3820478562193589,1.3506524768048682
b6e_robust_062,P1,135.0,0,side=B_side|tfc=mid,O6_phase_only,state_mapping,1.2456794863796194,0.9150964081856119,0.22610516093635136,0.8013473920328302,-0.028983080722367653,1.2456794863796194
b6e_robust_062,P1,145.0,0,side=B_side|tfc=low,O4_B_C_boundary,state_mapping,-0.9428280341052815,-1.00911392492341,-0.0797900630070375,-1.0015921217100063,-0.2716074478148892,1.48361826467685
b6e_robust_062,P1,155.0,0,side=B_side|tfc=mid,O6_phase_only,state_mapping,0.769801929785158,1.127090598092236,0.7957790490665708,1.2350215499766668,0.8330530152162562,1.7002411701681757
b6e_robust_062,P1,164.0,0,side=B_side|tfc=mid,O6_phase_only,state_mapping,0.7278127336150586,0.04424645547924991,-0.3729085278154326,-0.17161657972153233,-0.36349132281449104,0.7278127336150586
b6e_robust_062,P1,169.0,0,side=B_side|tfc=mid,O6_phase_only,state_mapping,0.9657515119122894,0.666364259981865,-0.15047086355108913,0.5305956224785363,-0.46655731957818847,0.9657515119122894
b6e_robust_062,P1,192.0,0,side=B_side|tfc=low,O4_B_C_boundary,state_mapping,0.20051093937985626,-0.143656377294869,-0.41035296556313444,-0.09618502327076905,-0.3429678032830533,0.31878302379458456
b6e_robust_062,P1,218.0,0,side=B_side|tfc=high,O1_lag0_AB,state_mapping,1.4315959956717486,0.17568367910556004,0.08182250729869428,0.3413943319858201,0.0740888906153314,1.4315959956717486
b6e_robust_062,P1,255.0,0,side=B_side|tfc=mid,O6_phase_only,state_mapping,1.539603859570316,1.3170211497123943,0.31072271053392087,1.2911856566038813,0.17412186986180053,1.539603859570316
b6e_robust_062,P1,258.0,0,side=A_side|tfc=low,O3_A_C_boundary,state_mapping,-0.4604734136067956,-0.8562260852744658,-0.5126140656961413,-0.9021616632358949,-0.4204147229373667,0.5549643736307768
b6e_robust_062,P1,265.0,0,side=A_side|tfc=mid,O6_phase_only,state_mapping,0.9797479106356559,0.05126293059127744,-0.3273570690264541,-0.16936716367669336,-0.19744467271298577,0.9797479106356559
b6e_robust_062,P1,271.0,0,side=B_side|tfc=mid,O6_phase_only,state_mapping,1.6865660461656646,1.471501395942015,0.5023605780142719,1.3505275301912172,0.22031255550264556,1.6865660461656646
b6e_robust_062,P1,281.0,0,side=B_side|tfc=low,O4_B_C_boundary,state_mapping,-1.4035765756589937,-1.4732172479740957,-0.6766998564586282,-1.4685398893857666,-0.5321566614163136,0.9367233058099097
b6e_robust_062,P1,300.0,0,side=B_side|tfc=mid,O6_phase_only,state_mapping,-0.8817731195720901,-0.08582632820868492,0.06044160837943585,0.031009898046494233,-0.026359578893489766,0.9437929156650786
b6e_robust_062,P1,302.0,0,side=B_side|tfc=high,O1_lag0_AB,state_mapping,-0.4913378849342546,-0.21492842023002592,0.05735522843395213,-0.2806599392755436,-0.18449804217631888,0.7124537633284251
b6e_robust_062,P1,317.0,0,side=B_side|tfc=mid,O6_phase_only,state_mapping,1.2106884895712033,0.2677012446675916,0.8959613661245431,0.06628649332895553,0.12737393130527364,1.575748470415915
b6e_robust_062,P1,330.0,0,side=A_side|tfc=high,O3_A_C_boundary,state_mapping,-0.012673580191012734,0.7486985510409534,-0.3881553648080519,0.8149048233219899,-0.013596944760347927,1.6424832268349925
b6e_robust_062,P1,347.0,0,side=B_side|tfc=mid,O6_phase_only,state_mapping,0.8187893253169408,0.7226747761586871,-0.012371078639809352,0.6585984100531821,-0.1724139083242091,0.8187893253169408
b6e_robust_062,P1,362.0,0,side=B_side|tfc=low,O4_B_C_boundary,state_mapping,1.6168860856375638,0.5016434865339034,0.013273491043167662,0.5993289696670719,0.24253279452923382,1.6168860856375638
b6e_robust_062,P1,381.0,0,side=B_side|tfc=mid,O6_phase_only,state_mapping,-0.3359135693607963,-0.6462557367559605,-0.4225288835362123,-0.7317581706301362,-0.3829831044872406,0.31996426496785557
b6e_robust_062,P1,394.0,0,side=B_side|tfc=low,O4_B_C_boundary,state_mapping,,,-1.4670851304705177,,-0.41701653596152677,1.5372425814094406
b6e_robust_062,P12,18.0,0,side=B_side|tfc=low,O4_B_C_boundary,state_mapping,,,-0.7684961406661718,,-0.566633753871515,0.1661358315964746
b6e_robust_062,P12,59.0,0,side=B_side|tfc=low,O4_B_C_boundary,state_mapping,1.702209889628992,1.46093656261654,0.30080219731047286,1.5037943246516512,0.7922658249097674,1.702209889628992
