state_label,n_train_events,selected_operator,selected_train_reward,global_best_operator,global_best_train_reward,train_mean_O1_lag0_AB,train_mean_O2_lag5_AB,train_mean_O3_A_C_boundary,train_mean_O4_B_C_boundary,train_mean_O5_full_TFC,fold,condition_id
side=B_side|tfc=high,75,O1_lag0_AB,0.3912678911130721,O3_A_C_boundary,0.08632534060636805,0.3912678911130721,0.029940086739571093,0.08632534060636805,-0.023499880615301373,0.14313621924447906,0,b6e_robust_060
side=A_side|tfc=high,53,O3_A_C_boundary,0.6198587882504716,O3_A_C_boundary,0.6198587882504716,0.4448265797075293,0.05412994864413048,0.6198587882504716,0.05299775275456973,0.30532310784156313,0,b6e_robust_060
side=A_side|tfc=low,48,O3_A_C_boundary,0.4109852487654294,O3_A_C_boundary,0.4109852487654294,-0.5099988818762831,-0.05389771170978119,0.4109852487654294,0.11913270295620468,-0.01309367276274002,0,b6e_robust_060
side=B_side|tfc=low,77,O4_B_C_boundary,0.15832926568235423,O3_A_C_boundary,-0.4571319583964093,-0.2579786677497559,-0.04900921987565736,-0.4571319583964093,0.15832926568235423,-0.3152057655815131,0,b6e_robust_060
side=A_side|tfc=mid,45,O3_A_C_boundary,0.020693133513791755,O3_A_C_boundary,0.020693133513791755,-0.26043086004579136,-0.2218953251339717,0.020693133513791755,-0.14993379291703313,-0.19465019755986274,0,b6e_robust_060
side=B_side|tfc=mid,81,O2_lag5_AB,-0.03601509631231493,O3_A_C_boundary,-0.14739749359261548,-0.04809001545586664,-0.03601509631231493,-0.14739749359261548,-0.1320045232176243,-0.09734270411571921,0,b6e_robust_060
side=B_side|tfc=low,88,O4_B_C_boundary,0.13140284194262333,O2_lag5_AB,-0.008744791397659275,-0.3093079160202199,-0.008744791397659275,-0.37935248253904835,0.13140284194262333,-0.20599788352875295,1,b6e_robust_060
side=A_side|tfc=low,48,O2_lag5_AB,0.18550905979554208,O2_lag5_AB,0.18550905979554208,-0.3337516914391967,0.18550905979554208,0.15248068059897452,-0.04410568050973893,-0.03184723743957879,1,b6e_robust_060
side=A_side|tfc=high,51,O3_A_C_boundary,0.6424691565783083,O2_lag5_AB,0.19660625594225972,0.47245915160812735,0.19660625594225972,0.6424691565783083,0.23082335347353253,0.38607103130657344,1,b6e_robust_060
side=B_side|tfc=high,76,O1_lag0_AB,0.5704177006150861,O2_lag5_AB,0.18164767506937704,0.5704177006150861,0.18164767506937704,-0.11933422429795713,-0.09770012777156357,0.2938052411639322,1,b6e_robust_060
