state_label,n_train_events,selected_operator,selected_train_reward,global_best_operator,global_best_train_reward,train_mean_O1_lag0_AB,train_mean_O2_lag5_AB,train_mean_O3_A_C_boundary,train_mean_O4_B_C_boundary,train_mean_O5_full_TFC,train_mean_O6_phase_only,train_mean_O7_suppress_event,fold,condition_id
side=B_side|tfc=high|dphi=low|str=high,9,O1_lag0_AB,0.681431838817691,O3_A_C_boundary,0.4745551693745875,0.681431838817691,0.1944345245686915,0.4745551693745875,0.3384510891659984,0.465187079166912,0.38101307635831055,0.0,0,b6e_robust_053
side=A_side|tfc=low|dphi=mid|str=low,8,O3_A_C_boundary,1.125132285846574,O3_A_C_boundary,1.125132285846574,-0.714030595372082,-0.5169379120038018,1.125132285846574,-0.6086431351388544,-0.25414091063623834,-0.49162350515824876,0.0,0,b6e_robust_053
side=B_side|tfc=high|dphi=mid|str=mid,9,O4_B_C_boundary,0.3199642649678556,O3_A_C_boundary,0.11647623699359314,0.15199661188613622,-0.5410438249987977,0.11647623699359314,0.3199642649678556,-0.13105524311555145,0.15162765283647053,0.0,0,b6e_robust_053
side=B_side|tfc=low|dphi=low|str=mid,14,O6_phase_only,0.5918477174452125,O3_A_C_boundary,-0.7308431243484006,-0.805935523489281,-0.43773276930595795,-0.7308431243484006,0.2179038686550319,-0.6279519563953642,0.5918477174452125,0.0,0,b6e_robust_053
side=A_side|tfc=mid|dphi=low|str=high,8,O6_phase_only,0.31841807095658814,O3_A_C_boundary,-0.13940938210113998,0.29515621145331106,-0.10088770994202,-0.13940938210113998,0.1763358615822848,0.1531929531012864,0.31841807095658814,0.0,0,b6e_robust_053
side=B_side|tfc=mid|dphi=low|str=low,12,O1_lag0_AB,0.07069609855169125,O3_A_C_boundary,-0.2272795380921615,0.07069609855169125,-0.18808564213379542,-0.2272795380921615,-0.46074854155371225,-0.39552708507846607,-0.027409614166592766,0.0,0,b6e_robust_053
side=B_side|tfc=low|dphi=mid|str=high,10,O4_B_C_boundary,0.25786749650742735,O3_A_C_boundary,-0.2670839677291201,-0.05459309832602837,-0.3452204823974727,-0.2670839677291201,0.25786749650742735,-0.6092297788074282,-0.013296578787198182,0.0,0,b6e_robust_053
side=B_side|tfc=low|dphi=high|str=high,9,O6_phase_only,0.4027852521502141,O3_A_C_boundary,0.17003720089608743,-0.21091002734587908,-0.47457896200847965,0.17003720089608743,0.1397177290359636,-0.2715559091583498,0.4027852521502141,0.0,0,b6e_robust_053
side=A_side|tfc=high|dphi=high|str=low,12,O1_lag0_AB,0.3693871149325869,O3_A_C_boundary,0.15912384017604864,0.3693871149325869,0.18570481122070945,0.15912384017604864,0.2938931026371413,0.11983880338944554,-0.25718382654185973,0.0,0,b6e_robust_053
side=B_side|tfc=high|dphi=high|str=low,9,O1_lag0_AB,0.5345410562713991,O3_A_C_boundary,-0.07060994677849952,0.5345410562713991,0.4491834322688955,-0.07060994677849952,-0.043271357738510034,0.5187111424213114,-0.4237798502352639,0.0,0,b6e_robust_053
