control_level,endpoint,direction,fold,label,idx_in_session,control_state,access_readout,baseline_max,access_effect
direction_label_only,z_reward,A_to_C_to_B,0,P20,234.0,direction_code=q2,-0.28848518473130463,0.27881244830871194,-0.5672976330400166
direction_label_only,z_reward,A_to_C_to_B,0,P20,260.0,direction_code=q2,-0.23371422886758483,1.196330476067808,-1.4300447049353928
direction_label_only,z_reward,A_to_C_to_B,0,P20,292.0,direction_code=q2,-0.04389731036026543,0.653095522464944,-0.6969928328252094
direction_label_only,z_reward,A_to_C_to_B,0,P20,322.0,direction_code=q2,-0.3220333107793252,0.27471421058957957,-0.5967475213689047
direction_label_only,z_reward,A_to_C_to_B,0,P20,338.0,direction_code=q2,-0.3304154822469077,0.35562955150935105,-0.6860450337562587
direction_label_only,z_reward,A_to_C_to_B,0,P20,347.0,direction_code=q2,1.0556401262064343,1.131432103712762,-0.0757919775063276
direction_label_only,z_reward,A_to_C_to_B,0,P20,359.0,direction_code=q2,0.35430676253202076,1.005993156459596,-0.6516863939275753
direction_label_only,z_reward,A_to_C_to_B,0,P20,396.0,direction_code=q2,0.653392724665309,2.309536078092184,-1.656143353426875
direction_label_only,z_reward,A_to_C_to_B,0,P20,401.0,direction_code=q2,0.9049881395465162,3.303242383136422,-2.398254243589906
direction_label_only,z_reward,A_to_C_to_B,0,P20,415.0,direction_code=q2,0.0,0.0,0.0
direction_label_only,z_reward,A_to_C_to_B,0,P23,32.0,direction_code=q2,-0.5827763075073749,0.020324742049355374,-0.6031010495567303
direction_label_only,z_reward,A_to_C_to_B,0,P23,65.0,direction_code=q2,-0.44271720047029095,0.05138837793888116,-0.49410557840917213
direction_label_only,z_reward,A_to_C_to_B,0,P23,68.0,direction_code=q2,0.5088139618648928,3.0090381391020333,-2.5002241772371407
direction_label_only,z_reward,A_to_C_to_B,0,P23,106.0,direction_code=q2,0.16317114229425042,1.3926713036707172,-1.229500161376467
direction_label_only,z_reward,A_to_C_to_B,0,P23,133.0,direction_code=q2,0.3017348325602429,1.1153064812982016,-0.8135716487379587
direction_label_only,z_reward,A_to_C_to_B,0,P23,138.0,direction_code=q2,-0.2377813414255583,0.32209781368231954,-0.5598791551078779
direction_label_only,z_reward,A_to_C_to_B,0,P23,188.0,direction_code=q2,0.09441390280046949,1.9303836600849302,-1.8359697572844607
direction_label_only,z_reward,A_to_C_to_B,0,P23,202.0,direction_code=q2,-0.5262581272016889,0.03003759362332667,-0.5562957208250155
direction_label_only,z_reward,A_to_C_to_B,0,P23,284.0,direction_code=q2,0.0684105687451492,1.7016649968778712,-1.633254428132722
direction_label_only,z_reward,A_to_C_to_B,0,P23,294.0,direction_code=q2,-0.2775498657583665,0.41247242656748745,-0.6900222923258539
direction_label_only,z_reward,A_to_C_to_B,0,P23,327.0,direction_code=q2,0.2118236325291639,0.19918274563919416,0.012640886889969727
direction_label_only,z_reward,A_to_C_to_B,0,P23,335.0,direction_code=q2,-0.1705897611952203,0.05916115886705918,-0.22975092006227948
direction_label_only,z_reward,A_to_C_to_B,0,P23,355.0,direction_code=q2,-0.12364222217236985,0.3651202780526199,-0.48876250022498974
