mode,endpoint,direction,control_level,mean_true_c,mean_control,effect_true_minus_control,p_true_greater,n_pairs,c_beats_control
linear_c_state,z_reward,B_to_C_to_A,asymmetric_standpoint_control,-0.6137270777317783,-0.4623071684258354,-0.15141990930594293,1.0,145,False
linear_c_state,z_reward,B_to_C_to_A,standpoint_inverted_control,-0.6137270777317783,-0.49757869256657794,-0.11614838516520032,1.0,145,False
linear_c_state,z_reward,B_to_C_to_A,endpoint_o1o2_reference,-0.6137270777317783,-0.36334861819110453,-0.2503784595406738,1.0,145,False
linear_c_state,z_reward,B_to_C_to_A,endpoint_o1o2_direction_swapped,-0.6137270777317783,-0.7139714866288804,0.1002444088971021,0.0021995600879824036,145,True
linear_c_state,z_reward,B_to_C_to_A,endpoint_o1o2_asymmetric_standpoint,-0.6137270777317783,-0.5582150036200266,-0.05551207411175163,0.9374125174965007,145,False
linear_c_state,z_reward,B_to_C_to_A,endpoint_o1o2_standpoint_inverted,-0.6137270777317783,-0.5934627588558814,-0.020264318875896793,0.7118576284743051,145,False
linear_c_state,z_reward,B_to_C_to_A,standpoint_consistent_split_operator,-0.6137270777317783,-0.4623071684258354,-0.15141990930594293,1.0,145,False
linear_c_state,z_reward,B_to_C_to_A,standpoint_inverted_split_operator,-0.6137270777317783,-0.5052767477610254,-0.10845032997075295,0.9976004799040192,145,False
linear_c_state,z_reward,B_to_C_to_A,standpoint_operator_side_only,-0.6137270777317783,-0.4939982759969987,-0.1197288017347796,1.0,145,False
linear_c_state,z_reward,B_to_C_to_A,standpoint_wrong_operator_side_only,-0.6137270777317783,-0.4758223162294845,-0.1379047615022937,0.9994001199760048,145,False
linear_c_state,z_reward,B_to_C_to_A,standpoint_consistent_operator_contrast,-0.6137270777317783,-0.5559758122528394,-0.057751265478938864,0.9544091181763648,145,False
linear_c_state,z_reward,B_to_C_to_A,standpoint_inverted_operator_contrast,-0.6137270777317783,-0.5565567516091141,-0.05717032612266426,0.9488102379524095,145,False
linear_c_state,z_reward,B_to_C_to_A,standpoint_contrast_with_side_polarity,-0.6137270777317783,-0.5449778424207332,-0.06874923531104495,0.9828034393121375,145,False
linear_c_state,z_reward,B_to_C_to_A,standpoint_inverted_contrast_with_side_polarity,-0.6137270777317783,-0.5454051266013691,-0.06832195113040918,0.9844031193761248,145,False
linear_c_state,z_reward,B_to_C_to_A,mismatch_train_consistent_test_inverted,-0.6137270777317783,-0.956280461315234,0.3425533835834559,0.0001999600079984003,145,True
linear_c_state,z_reward,B_to_C_to_A,mismatch_train_endpoint_test_direction_swapped,-0.6137270777317783,-0.7044139379455961,0.09068686021381787,0.02979404119176165,145,True
linear_c_state,z_reward,B_to_C_to_A,fixed_b6p_direction_mask,-0.6137270777317783,-0.6999981734345483,0.08627109570277004,0.0001999600079984003,145,True
linear_c_state,z_reward,B_to_C_to_A,fixed_b6p_swapped_mask,-0.6137270777317783,-0.7034426448662683,0.08971556713448993,0.013197360527894421,145,True
linear_c_state,z_reward,B_to_C_to_A,fixed_receiver_pair_mask,-0.6137270777317783,-0.7250999050252666,0.1113728272934884,0.002999400119976005,145,True
linear_c_state,z_reward,B_to_C_to_A,fixed_giver_pair_mask,-0.6137270777317783,-0.7548254370322822,0.14109835930050402,0.003599280143971206,145,True
linear_c_state,z_reward,B_to_C_to_A,fixed_ab_receiver_only,-0.6137270777317783,-0.7657525840567899,0.1520255063250116,0.018196360727854428,145,True
linear_c_state,z_reward,B_to_C_to_A,fixed_c_receiver_boundary_only,-0.6137270777317783,-0.6774668736804933,0.06373979594871505,0.15756848630273945,145,False
linear_c_state,z_reward,B_to_C_to_A,closure_scalar_only,-0.6137270777317783,-0.7322420618633447,0.11851498413156658,0.0001999600079984003,145,True
linear_c_state,z_reward,B_to_C_to_A,closure_2ode_local,-0.6137270777317783,-0.7072246627845006,0.09349758505272236,0.0007998400319936012,145,True
linear_c_state,z_reward,B_to_C_to_A,directed_transport_closure_control,-0.6137270777317783,-0.5449778424207332,-0.06874923531104495,0.9868026394721056,145,False
linear_c_state,z_reward,B_to_C_to_A,factorisation_3x8,-0.6137270777317783,-0.5452417713732137,-0.06848530635856456,0.9622075584883023,145,False
linear_c_state,z_reward,B_to_C_to_A,factorisation_2x2x6,-0.6137270777317783,-0.7045656055966765,0.0908385278648982,0.0015996800639872025,145,True
