mode,endpoint,operator_pool,fold,state_label,arm_kind,selected_operator,nearest_primitive,novelty,distance_to_selected,entropy,non_collapse,w_O1_lag0_AB,w_O2_lag5_AB,w_O3_A_C_boundary,w_O4_B_C_boundary,w_O5_full_TFC,w_O6_phase_only,w_O7_suppress_event,coherence,state_specificity,z_novelty,z_distance_to_selected,z_entropy,z_non_collapse,z_coherence,z_state_specificity,object_score
combined_c_fes_gmr72,z_reward,full,0,side=A_side|tfc=high|phase=q1|fes=Activation,true,O4_B_C_boundary,O4_B_C_boundary,0.6075566911660893,0.6075566911660893,0.999870429210727,1.0,0.13834176023765404,0.141850751915922,0.13982861221860685,0.14836711512292605,0.14320107013548286,0.14614565384985514,0.14226503651955294,0.699881167054954,0.1357532267667543,0.9467858830114939,-0.011188721362237943,0.7290269629382136,0.046778026972497715,-0.7747093149567563,0.632803372069721,1.569496208672932
combined_c_fes_gmr72,z_reward,full,0,side=A_side|tfc=high|phase=q1|fes=Activation,random,O4_B_C_boundary,O1_lag0_AB,0.3318317934151228,0.40283181961151293,0.872930557162228,1.0,0.3090686687432916,0.09587969169405725,0.05978251305615015,0.2762268134125567,0.023231348961639163,0.14057901606986448,0.09523194806244081,0.5333091401165274,0.17445620886048305,-0.568629219449565,-1.0737174042213364,-0.27784490093128755,0.046778026972497715,-1.7288598551383065,1.3117721606685595,-2.2905011920994385
combined_c_fes_gmr72,z_reward,full,0,side=A_side|tfc=high|phase=q1|fes=Activation,balanced,O4_B_C_boundary,O1_lag0_AB,0.6220355269907727,0.6220355269907727,0.9999999999999999,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.9999999999999999,7.343435057440258e-17,1.0263631959554878,0.06395690330619784,0.7300547029224511,0.046778026972497715,0.9444181510194162,-1.7487238111067323,1.0628471690693184
combined_c_fes_gmr72,z_reward,full,0,side=A_side|tfc=high|phase=q1|fes=Activation,performance_matched,O4_B_C_boundary,O4_B_C_boundary,0.4083920216900384,0.4083920216900384,0.9297026714680032,1.0,0.03571428571428571,0.10714285714285714,0.07142857142857142,0.25,0.17857142857142858,0.21428571428571427,0.14285714285714285,0.7749999999999999,0.06487904241811342,-0.1478455792269019,-1.0448597761956613,0.17246471120562012,0.046778026972497715,-0.3444169282355585,-0.6105467908089379,-1.9284263362889418
combined_c_fes_gmr72,z_reward,full,0,side=A_side|tfc=high|phase=q1|fes=Activation,shuffled_c,O4_B_C_boundary,O4_B_C_boundary,0.6075566911660893,0.6075566911660893,0.999870429210727,1.0,0.13834176023765404,0.141850751915922,0.13982861221860685,0.14836711512292605,0.14320107013548286,0.14614565384985514,0.14226503651955294,0.6381263139795644,0.08724905415616457,0.9467858830114939,-0.011188721362237943,0.7290269629382136,0.046778026972497715,-1.1284507414358629,-0.21810830289233182,0.3648431072317726
combined_c_fes_gmr72,z_reward,full,0,side=A_side|tfc=high|phase=q1|fes=Activation,phase_rotated,O4_B_C_boundary,O5_full_TFC,0.6075566911660892,0.6301417385971368,0.9998704292107271,1.0,0.1432010701354829,0.13834176023765407,0.14185075191592203,0.13982861221860687,0.14836711512292608,0.14614565384985517,0.14226503651955297,0.699881167054954,0.1357532267667543,0.9467858830114932,0.10602840285426879,0.7290269629382145,0.046778026972497715,-0.7747093149567563,0.632803372069721,1.686713332889439
combined_c_fes_gmr72,z_reward,full,0,side=A_side|tfc=high|phase=q1|fes=Challenge,true,O4_B_C_boundary,O4_B_C_boundary,0.6075566911660893,0.6075566911660893,0.999870429210727,1.0,0.13834176023765404,0.141850751915922,0.13982861221860685,0.14836711512292605,0.14320107013548286,0.14614565384985514,0.14226503651955294,,0.1357532267667543,0.9467858830114939,-0.011188721362237943,0.7290269629382136,0.046778026972497715,,0.632803372069721,
combined_c_fes_gmr72,z_reward,full,0,side=A_side|tfc=high|phase=q1|fes=Challenge,random,O4_B_C_boundary,O6_phase_only,0.17299306447442786,0.838811089205025,0.7561710191517481,1.0,0.010338335450014365,0.02719418071087482,0.10657253171081646,0.08727468960258827,0.05706435161569076,0.44777753780461754,0.26377837310539787,,0.17445620886048305,-1.4416247692016688,1.1890290591538946,-1.203967574319817,0.046778026972497715,,1.3117721606685595,
combined_c_fes_gmr72,z_reward,full,0,side=A_side|tfc=high|phase=q1|fes=Challenge,balanced,O4_B_C_boundary,O1_lag0_AB,0.6220355269907727,0.6220355269907727,0.9999999999999999,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,,7.343435057440258e-17,1.0263631959554878,0.06395690330619784,0.7300547029224511,0.046778026972497715,,-1.7487238111067323,
combined_c_fes_gmr72,z_reward,full,0,side=A_side|tfc=high|phase=q1|fes=Challenge,performance_matched,O4_B_C_boundary,O4_B_C_boundary,0.4083920216900384,0.4083920216900384,0.9297026714680032,1.0,0.03571428571428571,0.10714285714285714,0.07142857142857142,0.25,0.17857142857142858,0.21428571428571427,0.14285714285714285,,0.06487904241811342,-0.1478455792269019,-1.0448597761956613,0.17246471120562012,0.046778026972497715,,-0.6105467908089379,
