mode,weight_endpoint,readout,metric,comparison,mean_true,mean_control,effect,p_greater,n_pairs
fes_string_conditioned,gmr72_bridge_composite,q_residual,readout_asymmetry,true_vs_shuffled_c_intersection,-0.0004517342883638556,-0.004635973683171885,0.004184239394808033,0.04599080183963208,502
fes_string_conditioned,gmr72_bridge_composite,q_residual,readout_asymmetry,true_vs_phase_rotated_intersection,-0.0004517342883638556,-0.00538385422422842,0.004932119935864566,0.05458908218356329,502
linear_c_state,z_reward,q_residual,abs_readout_asymmetry,true_vs_random_intersection,0.3936226929751392,0.37907727799371904,0.014545414981420172,0.20815836832633472,502
linear_c_state,z_reward,q_residual,abs_readout_asymmetry,true_vs_balanced_intersection,0.3936226929751392,0.34646095079881867,0.04716174217632055,0.0001999600079984003,502
linear_c_state,z_reward,q_residual,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.3936226929751392,0.36254047153314245,0.031082221441996766,0.001999600079984003,502
linear_c_state,z_reward,q_residual,abs_readout_asymmetry,true_vs_shuffled_c_intersection,0.3936226929751392,0.37440424444392634,0.019218448531212885,0.02399520095980804,502
linear_c_state,z_reward,q_residual,abs_readout_asymmetry,true_vs_phase_rotated_intersection,0.3936226929751392,0.31174833780096434,0.08187435517417485,0.0001999600079984003,502
linear_c_state,z_reward,q_residual,readout_asymmetry,true_vs_random_intersection,0.028530191729689316,-0.03130115277250666,0.059831344502195974,0.003799240151969606,502
linear_c_state,z_reward,q_residual,readout_asymmetry,true_vs_balanced_intersection,0.028530191729689316,-0.0002704363344723494,0.02880062806416166,0.0003999200159968006,502
linear_c_state,z_reward,q_residual,readout_asymmetry,true_vs_performance_matched_intersection,0.028530191729689316,-0.002766649592412018,0.03129684132210133,0.002999400119976005,502
linear_c_state,z_reward,q_residual,readout_asymmetry,true_vs_shuffled_c_intersection,0.028530191729689316,-0.003844545202250163,0.03237473693193948,0.0011997600479904018,502
linear_c_state,z_reward,q_residual,readout_asymmetry,true_vs_phase_rotated_intersection,0.028530191729689316,0.007518838694067898,0.02101135303562142,0.057788442311537694,502
linear_c_state,rank_reward,q_residual,abs_readout_asymmetry,true_vs_random_intersection,0.38864204846252637,0.37907727799371904,0.009564770468807377,0.28694261147770445,502
linear_c_state,rank_reward,q_residual,abs_readout_asymmetry,true_vs_balanced_intersection,0.38864204846252637,0.34646095079881867,0.04218109766370774,0.0001999600079984003,502
linear_c_state,rank_reward,q_residual,abs_readout_asymmetry,true_vs_performance_matched_intersection,0.38864204846252637,0.38750277685979795,0.0011392716027284336,0.4621075784843031,502
