mode,weight_endpoint,readout,fold,label,idx_in_session,state_label,control_kind,intersection_access_effect_relative_to_q,access_readout_relative_to_q,intersection_access_effect_q_to_relative,access_readout_q_to_relative,readout_asymmetry,abs_readout_asymmetry
combined_c_fes_gmr72,z_reward,q_residual,0,P1,42.0,side=B_side|tfc=low|phase=q4|fes=Activation,true_intersection,0.10910007039239988,-0.062025513881973054,-0.5537752300027238,-0.7249008142770967,-0.6628753003951237,0.6628753003951237
combined_c_fes_gmr72,z_reward,q_residual,0,P1,42.0,side=B_side|tfc=low|phase=q4|fes=Activation,random_intersection,-0.9745086996015616,-1.1456342838759346,-0.54128711378101,-0.712412698055383,0.4332215858205516,0.4332215858205516
combined_c_fes_gmr72,z_reward,q_residual,0,P1,42.0,side=B_side|tfc=low|phase=q4|fes=Activation,balanced_intersection,-1.0874030174540852,-1.258528601728458,-0.7577254666440895,-0.9288510509184624,0.3296775508099957,0.3296775508099957
combined_c_fes_gmr72,z_reward,q_residual,0,P1,42.0,side=B_side|tfc=low|phase=q4|fes=Activation,performance_matched_intersection,-0.4277248527763964,-0.5988504370507693,-0.5303489373598397,-0.7014745216342126,-0.1026240845834433,0.1026240845834433
combined_c_fes_gmr72,z_reward,q_residual,0,P1,42.0,side=B_side|tfc=low|phase=q4|fes=Activation,shuffled_c_intersection,-2.0819788408626727,-2.2531044251370456,-1.327511347328467,-1.4986369316028398,0.7544674935342057,0.7544674935342057
combined_c_fes_gmr72,z_reward,q_residual,0,P1,42.0,side=B_side|tfc=low|phase=q4|fes=Activation,phase_rotated_intersection,-0.13102894570788012,-0.30215452998225306,-0.11558313895775049,-0.28670872323212343,0.015445806750129631,0.015445806750129631
combined_c_fes_gmr72,z_reward,q_residual,0,P1,53.0,side=A_side|tfc=low|phase=q1|fes=Activation,true_intersection,-0.09999024642483538,0.09172017914046336,-0.22557838487607476,-0.033867959310776026,-0.1255881384512394,0.1255881384512394
combined_c_fes_gmr72,z_reward,q_residual,0,P1,53.0,side=A_side|tfc=low|phase=q1|fes=Activation,random_intersection,-0.08827745787632889,0.10343296768896985,-0.22948619707467793,-0.0377757715093792,-0.14120873919834903,0.14120873919834903
combined_c_fes_gmr72,z_reward,q_residual,0,P1,53.0,side=A_side|tfc=low|phase=q1|fes=Activation,balanced_intersection,-0.08882658445807218,0.10288384110722656,-0.21655444329329276,-0.024844017727994015,-0.1277278588352206,0.1277278588352206
combined_c_fes_gmr72,z_reward,q_residual,0,P1,53.0,side=A_side|tfc=low|phase=q1|fes=Activation,performance_matched_intersection,-0.16479345445151725,0.026916971113781496,-0.26628449937385174,-0.07457407380855299,-0.10149104492233449,0.10149104492233449
combined_c_fes_gmr72,z_reward,q_residual,0,P1,53.0,side=A_side|tfc=low|phase=q1|fes=Activation,shuffled_c_intersection,-0.09999024642483538,0.09172017914046336,-0.22557838487607476,-0.033867959310776026,-0.1255881384512394,0.1255881384512394
combined_c_fes_gmr72,z_reward,q_residual,0,P1,53.0,side=A_side|tfc=low|phase=q1|fes=Activation,phase_rotated_intersection,-0.0958159648318544,0.09589446073344435,-0.2345660406379798,-0.04285561507268106,-0.13875007580612542,0.13875007580612542
combined_c_fes_gmr72,z_reward,q_residual,0,P1,66.0,side=A_side|tfc=high|phase=q4|fes=Activation,true_intersection,-0.5252204920130745,0.11134170395025014,-1.293915695082952,-0.6573534991196274,-0.7686952030698775,0.7686952030698775
