mode,endpoint,direction,control_level,effect_true_minus_control,p_true_greater,n_pairs,c_beats_control
fes_string_conditioned,rank_reward,A_to_C_to_B,parity_label_shuffled,0.05681785537294973,0.04919016196760648,106,True
fes_string_conditioned,rank_reward,A_to_C_to_B,ab_exchange_parity_mismatch,-0.0025246025269006264,0.5222955408918216,106,False
fes_string_conditioned,rank_reward,A_to_C_to_B,endpoint_o1o2_reference,-0.3537796512480628,1.0,106,False
fes_string_conditioned,rank_reward,B_to_C_to_A,receiver_preserved__standpoint_preserved,-0.02713274317799357,0.8076384723055389,106,False
fes_string_conditioned,rank_reward,B_to_C_to_A,receiver_preserved__standpoint_inverted,-0.03765371548288255,0.8708258348330334,106,False
fes_string_conditioned,rank_reward,B_to_C_to_A,receiver_inverted__standpoint_preserved,-0.03782493782862499,0.874625074985003,106,False
fes_string_conditioned,rank_reward,B_to_C_to_A,receiver_inverted__standpoint_inverted,-0.024801571242190595,0.7928414317136573,106,False
fes_string_conditioned,rank_reward,B_to_C_to_A,receiver_only,-0.038776001250776224,0.8958208358328335,106,False
fes_string_conditioned,rank_reward,B_to_C_to_A,standpoint_only_preserved,-0.02713274317799357,0.8026394721055788,106,False
fes_string_conditioned,rank_reward,B_to_C_to_A,standpoint_only_inverted,-0.024801571242190595,0.7904419116176765,106,False
fes_string_conditioned,rank_reward,B_to_C_to_A,standpoint_sign_only,-0.003797901984600646,0.5566886622675465,106,False
fes_string_conditioned,rank_reward,B_to_C_to_A,standpoint_magnitude_only,-0.014541614357923437,0.6838632273545291,106,False
fes_string_conditioned,rank_reward,B_to_C_to_A,receiver_plus_magnitude,-0.03278736738029127,0.8444311137772446,106,False
fes_string_conditioned,rank_reward,B_to_C_to_A,receiver_plus_standpoint_sign,-0.03830503906823673,0.8908218356328734,106,False
fes_string_conditioned,rank_reward,B_to_C_to_A,complexity_matched_shuffled_pair,0.019523202194864246,0.2929414117176565,106,False
fes_string_conditioned,rank_reward,B_to_C_to_A,parity_label_shuffled,-0.031043950745381264,0.8338332333533294,106,False
fes_string_conditioned,rank_reward,B_to_C_to_A,ab_exchange_parity_mismatch,-0.03782493782862499,0.8720255948810238,106,False
fes_string_conditioned,rank_reward,B_to_C_to_A,endpoint_o1o2_reference,-0.38890876420404485,1.0,106,False
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,receiver_preserved__standpoint_preserved,0.011075378010363648,0.16596680663867228,106,False
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,receiver_preserved__standpoint_inverted,0.01180783815614035,0.14957008598280344,106,False
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,receiver_inverted__standpoint_preserved,0.011909753180132885,0.15136972605478904,106,False
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,receiver_inverted__standpoint_inverted,0.012496615253455993,0.13557288542291543,106,False
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,receiver_only,0.011949985606765433,0.1367726454709058,106,False
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,standpoint_only_preserved,0.011075378010363648,0.16376724655068986,106,False
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,standpoint_only_inverted,0.012496615253455993,0.1349730053989202,106,False
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,standpoint_sign_only,0.014205300429754427,0.09318136372725455,106,False
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,standpoint_magnitude_only,0.01202946454789351,0.14417116576684663,106,False
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,receiver_plus_magnitude,0.008560971126657133,0.22635472905418916,106,False
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,receiver_plus_standpoint_sign,0.011949985606765433,0.14317136572685463,106,False
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,complexity_matched_shuffled_pair,0.01961877810372112,0.038992201559688064,106,True
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,parity_label_shuffled,0.018657094186512714,0.047590481903619274,106,True
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,ab_exchange_parity_mismatch,0.011909753180132885,0.15876824635072986,106,False
fes_string_conditioned,gmr72_bridge_composite,A_to_C_to_B,endpoint_o1o2_reference,-0.03781914788636696,0.9996000799840032,106,False
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,receiver_preserved__standpoint_preserved,-0.008617060443479154,0.8292341531693661,106,False
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,receiver_preserved__standpoint_inverted,-0.00920392251680226,0.8292341531693661,106,False
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,receiver_inverted__standpoint_preserved,-0.009305837540794795,0.8290341931613677,106,False
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,receiver_inverted__standpoint_inverted,-0.010038297686571503,0.8422315536892622,106,False
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,receiver_only,-0.011070041379959242,0.880623875224955,106,False
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,standpoint_only_preserved,-0.008617060443479154,0.8144371125774845,106,False
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,standpoint_only_inverted,-0.010038297686571503,0.8290341931613677,106,False
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,standpoint_sign_only,-0.00690837526718072,0.7540491901619676,106,False
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,standpoint_magnitude_only,-0.009084211149041637,0.8394321135772845,106,False
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,receiver_plus_magnitude,-0.013192237275930907,0.9176164767046591,106,False
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,receiver_plus_standpoint_sign,-0.010919578399514842,0.8748250349930013,106,False
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,complexity_matched_shuffled_pair,-0.004998247918186285,0.667866426714657,106,False
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,parity_label_shuffled,-0.014248210568501521,0.9240151969606079,106,False
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,ab_exchange_parity_mismatch,-0.009305837540794795,0.8322335532893421,106,False
fes_string_conditioned,gmr72_bridge_composite,B_to_C_to_A,endpoint_o1o2_reference,-0.0589328235833021,1.0,106,False
combined_c_fes_gmr72,z_reward,A_to_C_to_B,receiver_preserved__standpoint_preserved,0.007659633447911697,0.4143171365726855,106,False
combined_c_fes_gmr72,z_reward,A_to_C_to_B,receiver_preserved__standpoint_inverted,-0.0088964531021981,0.5698860227954409,106,False
combined_c_fes_gmr72,z_reward,A_to_C_to_B,receiver_inverted__standpoint_preserved,-0.008498266740768558,0.5732853429314138,106,False
combined_c_fes_gmr72,z_reward,A_to_C_to_B,receiver_inverted__standpoint_inverted,-0.01256200062219037,0.6086782643471306,106,False
combined_c_fes_gmr72,z_reward,A_to_C_to_B,receiver_only,0.00308967632118071,0.46810637872425515,106,False
combined_c_fes_gmr72,z_reward,A_to_C_to_B,standpoint_only_preserved,0.007659633447911697,0.4211157768446311,106,False
combined_c_fes_gmr72,z_reward,A_to_C_to_B,standpoint_only_inverted,-0.01256200062219037,0.6018796240751849,106,False
combined_c_fes_gmr72,z_reward,A_to_C_to_B,standpoint_sign_only,0.0077580832778171085,0.4153169366126775,106,False
combined_c_fes_gmr72,z_reward,A_to_C_to_B,standpoint_magnitude_only,-0.012260407914795192,0.6016796640671865,106,False
combined_c_fes_gmr72,z_reward,A_to_C_to_B,receiver_plus_magnitude,-0.019346814411554447,0.6530693861227754,106,False
combined_c_fes_gmr72,z_reward,A_to_C_to_B,receiver_plus_standpoint_sign,0.00308967632118071,0.46750649870025995,106,False
combined_c_fes_gmr72,z_reward,A_to_C_to_B,complexity_matched_shuffled_pair,0.05782119327697256,0.05418916216756649,106,False
combined_c_fes_gmr72,z_reward,A_to_C_to_B,parity_label_shuffled,0.055449227377951535,0.07938412317536493,106,False
combined_c_fes_gmr72,z_reward,A_to_C_to_B,ab_exchange_parity_mismatch,-0.008498266740768558,0.5802839432113577,106,False
combined_c_fes_gmr72,z_reward,A_to_C_to_B,endpoint_o1o2_reference,-0.3462358782919185,1.0,106,False
combined_c_fes_gmr72,z_reward,B_to_C_to_A,receiver_preserved__standpoint_preserved,-0.05613983209393582,0.9456108778244351,106,False
combined_c_fes_gmr72,z_reward,B_to_C_to_A,receiver_preserved__standpoint_inverted,-0.052076098212514,0.9390121975604879,106,False
combined_c_fes_gmr72,z_reward,B_to_C_to_A,receiver_inverted__standpoint_preserved,-0.05247428457394353,0.9370125974805039,106,False
combined_c_fes_gmr72,z_reward,B_to_C_to_A,receiver_inverted__standpoint_inverted,-0.035918198023833725,0.8878224355128974,106,False
combined_c_fes_gmr72,z_reward,B_to_C_to_A,receiver_only,-0.06159074554769106,0.9668066386722656,106,False
combined_c_fes_gmr72,z_reward,B_to_C_to_A,standpoint_only_preserved,-0.05613983209393582,0.9432113577284543,106,False
combined_c_fes_gmr72,z_reward,B_to_C_to_A,standpoint_only_inverted,-0.035918198023833725,0.8958208358328335,106,False
combined_c_fes_gmr72,z_reward,B_to_C_to_A,standpoint_sign_only,-0.03581974819392832,0.9166166766646671,106,False
combined_c_fes_gmr72,z_reward,B_to_C_to_A,standpoint_magnitude_only,-0.055838239386540624,0.9364127174565087,106,False
combined_c_fes_gmr72,z_reward,B_to_C_to_A,receiver_plus_magnitude,-0.0540236969689721,0.9100179964007199,106,False
combined_c_fes_gmr72,z_reward,B_to_C_to_A,receiver_plus_standpoint_sign,-0.06172904287820097,0.9682063587282543,106,False
combined_c_fes_gmr72,z_reward,B_to_C_to_A,complexity_matched_shuffled_pair,-0.004244273684222403,0.5508898220355929,106,False
combined_c_fes_gmr72,z_reward,B_to_C_to_A,parity_label_shuffled,-0.04845750267633143,0.9210157968406318,106,False
combined_c_fes_gmr72,z_reward,B_to_C_to_A,ab_exchange_parity_mismatch,-0.05247428457394353,0.9426114777044591,106,False
combined_c_fes_gmr72,z_reward,B_to_C_to_A,endpoint_o1o2_reference,-0.3898137097636637,1.0,106,False
combined_c_fes_gmr72,rank_reward,A_to_C_to_B,receiver_preserved__standpoint_preserved,-0.0012500942376193291,0.520495900819836,106,False
combined_c_fes_gmr72,rank_reward,A_to_C_to_B,receiver_preserved__standpoint_inverted,-0.014273460824053738,0.6110777844431113,106,False
combined_c_fes_gmr72,rank_reward,A_to_C_to_B,receiver_inverted__standpoint_preserved,-0.014102238478311296,0.620875824835033,106,False
combined_c_fes_gmr72,rank_reward,A_to_C_to_B,receiver_inverted__standpoint_inverted,-0.003581266173422328,0.526494701059788,106,False
combined_c_fes_gmr72,rank_reward,A_to_C_to_B,receiver_only,-0.002507547387552668,0.533493301339732,106,False
combined_c_fes_gmr72,rank_reward,A_to_C_to_B,standpoint_only_preserved,-0.0012500942376193291,0.5088982203559288,106,False
combined_c_fes_gmr72,rank_reward,A_to_C_to_B,standpoint_only_inverted,-0.003581266173422328,0.5384923015396921,106,False
combined_c_fes_gmr72,rank_reward,A_to_C_to_B,standpoint_sign_only,0.019753575019970614,0.3061387722455509,106,False
combined_c_fes_gmr72,rank_reward,A_to_C_to_B,standpoint_magnitude_only,0.009009862646647819,0.40531893621275744,106,False
combined_c_fes_gmr72,rank_reward,A_to_C_to_B,receiver_plus_magnitude,-0.010601275272545264,0.6028794241151769,106,False
combined_c_fes_gmr72,rank_reward,A_to_C_to_B,receiver_plus_standpoint_sign,-0.002507547387552668,0.5278944211157769,106,False
combined_c_fes_gmr72,rank_reward,A_to_C_to_B,complexity_matched_shuffled_pair,0.07247949467846439,0.03099380123975205,106,True
combined_c_fes_gmr72,rank_reward,A_to_C_to_B,parity_label_shuffled,0.04524021942153906,0.15016996600679863,106,False
combined_c_fes_gmr72,rank_reward,A_to_C_to_B,ab_exchange_parity_mismatch,-0.014102238478311296,0.6140771845630874,106,False
combined_c_fes_gmr72,rank_reward,A_to_C_to_B,endpoint_o1o2_reference,-0.3653572871994736,1.0,106,False
combined_c_fes_gmr72,rank_reward,B_to_C_to_A,receiver_preserved__standpoint_preserved,-0.04212415396674161,0.861627674465107,106,False
combined_c_fes_gmr72,rank_reward,B_to_C_to_A,receiver_preserved__standpoint_inverted,-0.05264512627163057,0.9102179564087183,106,False
combined_c_fes_gmr72,rank_reward,B_to_C_to_A,receiver_inverted__standpoint_preserved,-0.05281634861737301,0.9090181963607279,106,False
combined_c_fes_gmr72,rank_reward,B_to_C_to_A,receiver_inverted__standpoint_inverted,-0.03979298203093862,0.8682263547290542,106,False
combined_c_fes_gmr72,rank_reward,B_to_C_to_A,receiver_only,-0.053767412039524246,0.9270145970805839,106,False
combined_c_fes_gmr72,rank_reward,B_to_C_to_A,standpoint_only_preserved,-0.04212415396674161,0.8552289542091581,106,False
combined_c_fes_gmr72,rank_reward,B_to_C_to_A,standpoint_only_inverted,-0.03979298203093862,0.8720255948810238,106,False
combined_c_fes_gmr72,rank_reward,B_to_C_to_A,standpoint_sign_only,-0.018789312773348676,0.7242551489702059,106,False
combined_c_fes_gmr72,rank_reward,B_to_C_to_A,standpoint_magnitude_only,-0.02953302514667146,0.8044391121775645,106,False
combined_c_fes_gmr72,rank_reward,B_to_C_to_A,receiver_plus_magnitude,-0.04777877816903929,0.8952209558088382,106,False
combined_c_fes_gmr72,rank_reward,B_to_C_to_A,receiver_plus_standpoint_sign,-0.053296449856984736,0.9320135972805439,106,False
combined_c_fes_gmr72,rank_reward,B_to_C_to_A,complexity_matched_shuffled_pair,0.004531791406116219,0.44631073785242953,106,False
combined_c_fes_gmr72,rank_reward,B_to_C_to_A,parity_label_shuffled,-0.046035361534129286,0.8844231153769246,106,False
combined_c_fes_gmr72,rank_reward,B_to_C_to_A,ab_exchange_parity_mismatch,-0.05281634861737301,0.9030193961207759,106,False
combined_c_fes_gmr72,rank_reward,B_to_C_to_A,endpoint_o1o2_reference,-0.40390017499279285,1.0,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,A_to_C_to_B,receiver_preserved__standpoint_preserved,0.0043752754393386935,0.377124575084983,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,A_to_C_to_B,receiver_preserved__standpoint_inverted,0.005107735585115397,0.3749250149970006,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,A_to_C_to_B,receiver_inverted__standpoint_preserved,0.00520965060910793,0.3567286542691462,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,A_to_C_to_B,receiver_inverted__standpoint_inverted,0.005796512682431037,0.34173165366926617,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,A_to_C_to_B,receiver_only,0.00524988303574048,0.3613277344531094,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,A_to_C_to_B,standpoint_only_preserved,0.0043752754393386935,0.36372725454909016,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,A_to_C_to_B,standpoint_only_inverted,0.005796512682431037,0.33313337332533494,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,A_to_C_to_B,standpoint_sign_only,0.007505197858729472,0.2903419316136773,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,A_to_C_to_B,standpoint_magnitude_only,0.005329361976868556,0.3547290541891622,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,A_to_C_to_B,receiver_plus_magnitude,0.0018608685556321784,0.4405118976204759,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,A_to_C_to_B,receiver_plus_standpoint_sign,0.00524988303574048,0.3599280143971206,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,A_to_C_to_B,complexity_matched_shuffled_pair,0.01291867553269616,0.16636672665466906,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,A_to_C_to_B,parity_label_shuffled,0.011956991615487758,0.19616076784643072,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,A_to_C_to_B,ab_exchange_parity_mismatch,0.00520965060910793,0.365126974605079,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,A_to_C_to_B,endpoint_o1o2_reference,-0.04451925045739191,0.9996000799840032,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,B_to_C_to_A,receiver_preserved__standpoint_preserved,-0.013334848400201185,0.8882223555288942,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,B_to_C_to_A,receiver_preserved__standpoint_inverted,-0.013921710473524295,0.8978204359128175,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,B_to_C_to_A,receiver_inverted__standpoint_preserved,-0.014023625497516831,0.8936212757448511,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,B_to_C_to_A,receiver_inverted__standpoint_inverted,-0.014756085643293535,0.9012197560487902,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,B_to_C_to_A,receiver_only,-0.015787829336681276,0.9294141171765646,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,B_to_C_to_A,standpoint_only_preserved,-0.013334848400201185,0.8930213957208558,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,B_to_C_to_A,standpoint_only_inverted,-0.014756085643293535,0.8996200759848031,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,B_to_C_to_A,standpoint_sign_only,-0.011626163223902752,0.862627474505099,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,B_to_C_to_A,standpoint_magnitude_only,-0.013801999105763671,0.9108178364327134,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,B_to_C_to_A,receiver_plus_magnitude,-0.017910025232652945,0.9452109578084383,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,B_to_C_to_A,receiver_plus_standpoint_sign,-0.015637366356236877,0.9280143971205759,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,B_to_C_to_A,complexity_matched_shuffled_pair,-0.009716035874908317,0.7916416716656669,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,B_to_C_to_A,parity_label_shuffled,-0.018965998525223557,0.9576084783043392,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,B_to_C_to_A,ab_exchange_parity_mismatch,-0.014023625497516831,0.8970205958808238,106,False
combined_c_fes_gmr72,gmr72_bridge_composite,B_to_C_to_A,endpoint_o1o2_reference,-0.06365061154002413,1.0,106,False
