topology_arm,representation_arm,arm_family,run_idx,seed,differentiated_recovery
c9,c_to_ab_standpoint_only,standpoint_only,3,1233072328,-0.0022484649230698262
c9,c_to_ab_standpoint_only,standpoint_only,4,1587821313,0.000887106789309273
c9,c_to_ab_standpoint_only,standpoint_only,5,831800986,9.884704812709036e-05
c9,c_to_ab_standpoint_only,standpoint_only,6,132025868,-0.0006185378573854316
c9,c_to_ab_standpoint_only,standpoint_only,7,1247468600,0.0011354426108770301
c9,c_to_ab_standpoint_only,standpoint_only,8,242324248,-0.002238701471939514
c9,c_to_ab_standpoint_only,standpoint_only,9,1438188948,-0.003277486503711545
c9,c_to_ab_standpoint_only,standpoint_only,10,1848838050,-0.0017469492711373231
c9,c_to_ab_standpoint_only,standpoint_only,11,225784901,-0.002195027891743975
c9,c_to_ab_standpoint_only,standpoint_only,12,1352388944,0.0058582773547819576
c9,c_to_ab_standpoint_only,standpoint_only,13,1534615762,-0.0048828564906330954
c9,c_to_ab_standpoint_only,standpoint_only,14,81211558,-0.004596441598977802
c9,c_to_ab_standpoint_only,standpoint_only,15,2068028545,-9.997589832265452e-05
c9,c_to_ab_standpoint_only,standpoint_only,16,2015269146,-0.005893723654012513
c9,c_to_ab_standpoint_only,standpoint_only,17,2017465207,0.0021623570135997547
c9,c_to_ab_standpoint_only,standpoint_only,18,1353948361,-0.004033246403010221
c9,c_to_ab_standpoint_only,standpoint_only,19,212696671,-0.002285407734553725
c9,c_to_ab_standpoint_only,standpoint_only,20,233426991,-0.005112197222758338
c9,c_to_ab_standpoint_only,standpoint_only,21,1055497512,0.0017681034712495934
c9,c_to_ab_standpoint_only,standpoint_only,22,1240110730,-0.0013301378364802862
c9,c_to_ab_standpoint_only,standpoint_only,23,683930450,-9.579962786524826e-06
c9,c_to_ab_standpoint_only,standpoint_only,24,1844714534,-0.001147223214043912
c9,c_to_ab_standpoint_only,standpoint_only,25,1079339590,-0.0021117478843773034
c9,c_to_ab_standpoint_only,standpoint_only,26,1904233801,-0.0005960622791720447
c9,c_to_ab_standpoint_only,standpoint_only,27,2009581769,-0.006687648619277591
