mode,weight_endpoint,readout,direction,metric,comparison,mean_true,mean_control,effect,p_greater,n_pairs
linear_c_state,gmr72_bridge_composite,sic_continuous,SI_SIC_to_Relative,access_readout,true_vs_performance_matched_intersection,-0.004358115221940861,-0.018874245498409332,0.01451613027646847,0.2533493301339732,101
linear_c_state,gmr72_bridge_composite,sic_continuous,SI_SIC_to_Relative,access_readout,true_vs_shuffled_c_intersection,-0.004358115221940861,-0.01983128226281184,0.015473167040870973,0.08258348330333934,101
linear_c_state,gmr72_bridge_composite,sic_continuous,SI_SIC_to_Relative,access_readout,true_vs_phase_rotated_intersection,-0.004358115221940861,-0.04640718112629172,0.042049065904350834,0.027594481103779243,101
linear_c_state,gmr72_bridge_composite,sic_continuous,SI_SIC_to_Relative,intersection_access_effect,true_vs_random_intersection,-0.543906180656924,-0.5123069011664083,-0.03159927949051572,0.7988402319536093,101
linear_c_state,gmr72_bridge_composite,sic_continuous,SI_SIC_to_Relative,intersection_access_effect,true_vs_balanced_intersection,-0.543906180656924,-0.5642077735617159,0.02030159290479173,0.014797040591881624,101
linear_c_state,gmr72_bridge_composite,sic_continuous,SI_SIC_to_Relative,intersection_access_effect,true_vs_performance_matched_intersection,-0.543906180656924,-0.5584223109333928,0.014516130276468473,0.26034793041391724,101
linear_c_state,gmr72_bridge_composite,sic_continuous,SI_SIC_to_Relative,intersection_access_effect,true_vs_shuffled_c_intersection,-0.543906180656924,-0.5593793476977951,0.015473167040870964,0.08818236352729454,101
linear_c_state,gmr72_bridge_composite,sic_continuous,SI_SIC_to_Relative,intersection_access_effect,true_vs_phase_rotated_intersection,-0.543906180656924,-0.5859552465612751,0.04204906590435087,0.026194761047790442,101
combined_c_fes_gmr72,z_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_random_intersection,0.006565810197520985,-0.03297800462085971,0.03954381481838069,0.1867626474705059,89
combined_c_fes_gmr72,z_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_balanced_intersection,0.006565810197520985,-0.015142478733935504,0.02170828893145649,0.1863627274545091,89
combined_c_fes_gmr72,z_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_performance_matched_intersection,0.006565810197520985,-0.006169561407200471,0.012735371604721447,0.3311337732453509,89
combined_c_fes_gmr72,z_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_shuffled_c_intersection,0.006565810197520985,-0.003090342465833112,0.009656152663354093,0.38972205558888223,89
combined_c_fes_gmr72,z_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_phase_rotated_intersection,0.006565810197520985,-0.008557396588861524,0.015123206786382511,0.260747850429914,89
combined_c_fes_gmr72,z_reward,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_random_intersection,-0.515848609323464,-0.5553924241418446,0.039543814818380686,0.1811637672465507,89
combined_c_fes_gmr72,z_reward,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_balanced_intersection,-0.515848609323464,-0.5375568982549206,0.02170828893145648,0.1873625274945011,89
combined_c_fes_gmr72,z_reward,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_performance_matched_intersection,-0.515848609323464,-0.5285839809281855,0.012735371604721457,0.34173165366926617,89
combined_c_fes_gmr72,z_reward,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_shuffled_c_intersection,-0.515848609323464,-0.5255047619868181,0.009656152663354092,0.3909218156368726,89
combined_c_fes_gmr72,z_reward,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_phase_rotated_intersection,-0.515848609323464,-0.5309718161098466,0.015123206786382511,0.2485502899420116,89
combined_c_fes_gmr72,z_reward,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_random_intersection,-0.020461202748346428,-0.057607062102033355,0.03714585935368691,0.14977004599080185,89
combined_c_fes_gmr72,z_reward,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_balanced_intersection,-0.020461202748346428,-0.029856658543931665,0.009395455795585215,0.33673265346930614,89
combined_c_fes_gmr72,z_reward,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_performance_matched_intersection,-0.020461202748346428,-0.03603555963540278,0.015574356887056327,0.3349330133973205,89
combined_c_fes_gmr72,z_reward,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_shuffled_c_intersection,-0.020461202748346428,-0.0015278132196777819,-0.01893338952866866,0.7144571085782844,89
combined_c_fes_gmr72,z_reward,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_phase_rotated_intersection,-0.020461202748346428,-0.0010096204873498646,-0.019451582260996563,0.6776644671065787,89
combined_c_fes_gmr72,z_reward,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_random_intersection,-0.5428756222693315,-0.5800214816230183,0.03714585935368692,0.14877024595080984,89
combined_c_fes_gmr72,z_reward,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_balanced_intersection,-0.5428756222693315,-0.5522710780649167,0.009395455795585216,0.33713257348530296,89
combined_c_fes_gmr72,z_reward,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_performance_matched_intersection,-0.5428756222693315,-0.5584499791563878,0.015574356887056329,0.33653269346130776,89
combined_c_fes_gmr72,z_reward,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_shuffled_c_intersection,-0.5428756222693315,-0.5239422327406628,-0.01893338952866866,0.7120575884823035,89
combined_c_fes_gmr72,z_reward,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_phase_rotated_intersection,-0.5428756222693315,-0.5234240400083349,-0.019451582260996563,0.6722655468906219,89
combined_c_fes_gmr72,rank_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_random_intersection,-0.003314082131103379,-0.03297800462085971,0.029663922489756335,0.251749650069986,89
combined_c_fes_gmr72,rank_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_balanced_intersection,-0.003314082131103379,-0.015142478733935504,0.011828396602832136,0.2949410117976405,89
combined_c_fes_gmr72,rank_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_performance_matched_intersection,-0.003314082131103379,-0.0224595932472492,0.01914551111614583,0.2543491301739652,89
combined_c_fes_gmr72,rank_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_shuffled_c_intersection,-0.003314082131103379,-0.003714237448345174,0.0004001553172417853,0.499500099980004,89
combined_c_fes_gmr72,rank_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_phase_rotated_intersection,-0.003314082131103379,-0.01521894639259112,0.011904864261487751,0.3017396520695861,89
combined_c_fes_gmr72,rank_reward,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_random_intersection,-0.5257285016520883,-0.5553924241418446,0.029663922489756335,0.2463507298540292,89
combined_c_fes_gmr72,rank_reward,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_balanced_intersection,-0.5257285016520883,-0.5375568982549206,0.011828396602832128,0.29734053189362125,89
combined_c_fes_gmr72,rank_reward,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_performance_matched_intersection,-0.5257285016520883,-0.5448740127682343,0.019145511116145833,0.2699460107978404,89
combined_c_fes_gmr72,rank_reward,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_shuffled_c_intersection,-0.5257285016520883,-0.5261286569693301,0.00040015531724178907,0.4941011797640472,89
combined_c_fes_gmr72,rank_reward,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_phase_rotated_intersection,-0.5257285016520883,-0.537633365913576,0.011904864261487765,0.2871425714857029,89
combined_c_fes_gmr72,rank_reward,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_random_intersection,-0.030540495663397182,-0.057607062102033355,0.027066566438636176,0.22415516896620677,89
combined_c_fes_gmr72,rank_reward,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_balanced_intersection,-0.030540495663397182,-0.029856658543931665,-0.0006838371194655253,0.5088982203559288,89
combined_c_fes_gmr72,rank_reward,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_performance_matched_intersection,-0.030540495663397182,-0.05260106473050901,0.022060569067111846,0.27494501099780044,89
combined_c_fes_gmr72,rank_reward,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_shuffled_c_intersection,-0.030540495663397182,-0.001263202124050227,-0.029277293539346945,0.8390321935612878,89
combined_c_fes_gmr72,rank_reward,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_phase_rotated_intersection,-0.030540495663397182,0.003961091186049505,-0.034501586849446673,0.7994401119776045,89
combined_c_fes_gmr72,rank_reward,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_random_intersection,-0.5529549151843821,-0.5800214816230183,0.02706656643863618,0.22355528894221155,89
combined_c_fes_gmr72,rank_reward,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_balanced_intersection,-0.5529549151843821,-0.5522710780649167,-0.0006838371194655278,0.5076984603079384,89
combined_c_fes_gmr72,rank_reward,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_performance_matched_intersection,-0.5529549151843821,-0.5750154842514941,0.022060569067111846,0.27914417116576684,89
combined_c_fes_gmr72,rank_reward,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_shuffled_c_intersection,-0.5529549151843821,-0.5236776216450352,-0.029277293539346945,0.8482303539292142,89
combined_c_fes_gmr72,rank_reward,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_phase_rotated_intersection,-0.5529549151843821,-0.5184533283349355,-0.03450158684944669,0.7900419916016796,89
combined_c_fes_gmr72,gmr72_bridge_composite,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_random_intersection,-0.010359550222425547,-0.03297800462085971,0.022618454398434157,0.3069386122775445,89
combined_c_fes_gmr72,gmr72_bridge_composite,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_balanced_intersection,-0.010359550222425547,-0.015142478733935504,0.00478292851150995,0.42131573685262946,89
combined_c_fes_gmr72,gmr72_bridge_composite,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_performance_matched_intersection,-0.010359550222425547,-0.01583444386273166,0.005474893640306098,0.4205158968206359,89
combined_c_fes_gmr72,gmr72_bridge_composite,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_shuffled_c_intersection,-0.010359550222425547,-0.02194923649285012,0.011589686270424565,0.375124975004999,89
combined_c_fes_gmr72,gmr72_bridge_composite,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_phase_rotated_intersection,-0.010359550222425547,-0.006808890974189347,-0.0035506592482362183,0.5680863827234554,89
combined_c_fes_gmr72,gmr72_bridge_composite,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_random_intersection,-0.5327739697434106,-0.5553924241418446,0.022618454398434146,0.31593681263747253,89
combined_c_fes_gmr72,gmr72_bridge_composite,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_balanced_intersection,-0.5327739697434106,-0.5375568982549206,0.004782928511509943,0.4341131773645271,89
combined_c_fes_gmr72,gmr72_bridge_composite,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_performance_matched_intersection,-0.5327739697434106,-0.5382488633837166,0.005474893640306101,0.41811637672465507,89
combined_c_fes_gmr72,gmr72_bridge_composite,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_shuffled_c_intersection,-0.5327739697434106,-0.5443636560138353,0.01158968627042457,0.36532693461307736,89
combined_c_fes_gmr72,gmr72_bridge_composite,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_phase_rotated_intersection,-0.5327739697434106,-0.5292233104951743,-0.0035506592482362222,0.5562887422515497,89
combined_c_fes_gmr72,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_random_intersection,-0.032209980235615436,-0.057607062102033355,0.025397081866417922,0.22995400919816036,89
combined_c_fes_gmr72,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_balanced_intersection,-0.032209980235615436,-0.029856658543931665,-0.0023533216916837743,0.5658868226354729,89
combined_c_fes_gmr72,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_performance_matched_intersection,-0.032209980235615436,-0.03426133715937257,0.002051356923757132,0.471505698860228,89
combined_c_fes_gmr72,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_shuffled_c_intersection,-0.032209980235615436,-0.01854330488467923,-0.013666675350936214,0.6896620675864827,89
combined_c_fes_gmr72,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_phase_rotated_intersection,-0.032209980235615436,-0.0011488880624143712,-0.03106109217320106,0.9006198760247951,89
combined_c_fes_gmr72,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_random_intersection,-0.5546243997566004,-0.5800214816230183,0.025397081866417946,0.24675064987002598,89
combined_c_fes_gmr72,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_balanced_intersection,-0.5546243997566004,-0.5522710780649167,-0.0023533216916837687,0.5556888622275545,89
combined_c_fes_gmr72,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_performance_matched_intersection,-0.5546243997566004,-0.5566757566803575,0.0020513569237571383,0.46950609878024396,89
combined_c_fes_gmr72,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_shuffled_c_intersection,-0.5546243997566004,-0.5409577244056643,-0.013666675350936217,0.6878624275144971,89
combined_c_fes_gmr72,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_phase_rotated_intersection,-0.5546243997566004,-0.5235633075833993,-0.03106109217320106,0.8978204359128175,89
gmr72_phase_conditioned,z_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_random_intersection,0.046691779067868304,0.02181553678696348,0.02487624228090484,0.21975604879024196,89
gmr72_phase_conditioned,z_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_balanced_intersection,0.046691779067868304,-0.015142478733935504,0.061834257801803814,0.007198560287942412,89
gmr72_phase_conditioned,z_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_performance_matched_intersection,0.046691779067868304,-0.006169561407200471,0.05286134047506877,0.01219756048790242,89
gmr72_phase_conditioned,z_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_shuffled_c_intersection,0.046691779067868304,-0.029949283930651046,0.07664106299851936,0.007398520295940812,89
gmr72_phase_conditioned,z_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_phase_rotated_intersection,0.046691779067868304,-0.02083772208152372,0.06752950114939202,0.004599080183963208,89
gmr72_phase_conditioned,z_reward,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_random_intersection,-0.47572264045311674,-0.5005988827340215,0.02487624228090481,0.22415516896620677,89
gmr72_phase_conditioned,z_reward,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_balanced_intersection,-0.47572264045311674,-0.5375568982549206,0.061834257801803794,0.007598480303939212,89
gmr72_phase_conditioned,z_reward,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_performance_matched_intersection,-0.47572264045311674,-0.5285839809281855,0.05286134047506877,0.013197360527894421,89
gmr72_phase_conditioned,z_reward,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_shuffled_c_intersection,-0.47572264045311674,-0.5523637034516361,0.07664106299851936,0.008598280343931213,89
gmr72_phase_conditioned,z_reward,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_phase_rotated_intersection,-0.47572264045311674,-0.5432521416025087,0.06752950114939203,0.005398920215956809,89
gmr72_phase_conditioned,z_reward,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_random_intersection,0.05540257091478837,0.029293546972720852,0.026109023942067523,0.2705458908218356,89
gmr72_phase_conditioned,z_reward,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_balanced_intersection,0.05540257091478837,-0.029856658543931665,0.08525922945872001,0.003199360127974405,89
gmr72_phase_conditioned,z_reward,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_performance_matched_intersection,0.05540257091478837,-0.03603555963540278,0.09143813055019114,0.004999000199960008,89
gmr72_phase_conditioned,z_reward,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_shuffled_c_intersection,0.05540257091478837,-0.06647737771933467,0.12187994863412303,0.0001999600079984003,89
gmr72_phase_conditioned,z_reward,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_phase_rotated_intersection,0.05540257091478837,-0.04156843037370945,0.09697100128849781,0.013597280543891222,89
gmr72_phase_conditioned,z_reward,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_random_intersection,-0.4670118486061966,-0.4931208725482642,0.026109023942067513,0.27834433113377327,89
gmr72_phase_conditioned,z_reward,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_balanced_intersection,-0.4670118486061966,-0.5522710780649167,0.08525922945872003,0.003599280143971206,89
gmr72_phase_conditioned,z_reward,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_performance_matched_intersection,-0.4670118486061966,-0.5584499791563878,0.09143813055019115,0.0065986802639472104,89
gmr72_phase_conditioned,z_reward,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_shuffled_c_intersection,-0.4670118486061966,-0.5888917972403196,0.12187994863412302,0.0005998800239952009,89
gmr72_phase_conditioned,z_reward,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_phase_rotated_intersection,-0.4670118486061966,-0.5639828498946945,0.09697100128849785,0.014197160567886422,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_random_intersection,0.043461828329730806,0.02181553678696348,0.021646291542767353,0.2715456908618276,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_balanced_intersection,0.043461828329730806,-0.015142478733935504,0.05860430706366633,0.01839632073585283,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_performance_matched_intersection,0.043461828329730806,-0.0224595932472492,0.06592142157698003,0.01279744051189762,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_shuffled_c_intersection,0.043461828329730806,-0.016369439783951646,0.059831268113682466,0.04839032193561288,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_phase_rotated_intersection,0.043461828329730806,-0.03009411816159862,0.07355594649132943,0.0023995200959808036,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_random_intersection,-0.4789525911912542,-0.5005988827340215,0.021646291542767346,0.2623475304939012,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_balanced_intersection,-0.4789525911912542,-0.5375568982549206,0.05860430706366633,0.01739652069586083,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_performance_matched_intersection,-0.4789525911912542,-0.5448740127682343,0.06592142157698004,0.015996800639872025,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_shuffled_c_intersection,-0.4789525911912542,-0.5387838593049368,0.05983126811368247,0.04599080183963208,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_phase_rotated_intersection,-0.4789525911912542,-0.5525085376825836,0.07355594649132945,0.0011997600479904018,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_random_intersection,0.04990129932693677,0.029293546972720852,0.020607752354215927,0.3229354129174165,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_balanced_intersection,0.04990129932693677,-0.029856658543931665,0.07975795787086844,0.003599280143971206,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_performance_matched_intersection,0.04990129932693677,-0.05260106473050901,0.10250236405744581,0.0027994401119776045,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_shuffled_c_intersection,0.04990129932693677,-0.058246458117991576,0.10814775744492837,0.0007998400319936012,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_phase_rotated_intersection,0.04990129932693677,-0.04543212658133123,0.095333425908268,0.0065986802639472104,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_random_intersection,-0.47251312019404823,-0.4931208725482642,0.020607752354215924,0.31853629274145173,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_balanced_intersection,-0.47251312019404823,-0.5522710780649167,0.07975795787086844,0.007798440311937612,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_performance_matched_intersection,-0.47251312019404823,-0.5750154842514941,0.10250236405744581,0.003999200159968006,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_shuffled_c_intersection,-0.47251312019404823,-0.5806608776389767,0.10814775744492837,0.0005998800239952009,89
gmr72_phase_conditioned,rank_reward,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_phase_rotated_intersection,-0.47251312019404823,-0.5678465461023162,0.095333425908268,0.00599880023995201,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_random_intersection,0.0018385527013399276,0.02181553678696348,-0.01997698408562354,0.7390521895620876,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_balanced_intersection,0.0018385527013399276,-0.015142478733935504,0.016981031435275434,0.07158568286342731,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_performance_matched_intersection,0.0018385527013399276,-0.01583444386273166,0.017672996564071584,0.16616676664667065,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_shuffled_c_intersection,0.0018385527013399276,-0.015773699256625726,0.017612251957965654,0.1365726854629074,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_phase_rotated_intersection,0.0018385527013399276,-0.027987394304527156,0.029825947005867087,0.013597280543891222,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_random_intersection,-0.5205758668196451,-0.5005988827340215,-0.019976984085623557,0.7340531893621276,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_balanced_intersection,-0.5205758668196451,-0.5375568982549206,0.016981031435275427,0.07378524295140972,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_performance_matched_intersection,-0.5205758668196451,-0.5382488633837166,0.017672996564071584,0.15656868626274745,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_shuffled_c_intersection,-0.5205758668196451,-0.5381881187776107,0.017612251957965657,0.1285742851429714,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_phase_rotated_intersection,-0.5205758668196451,-0.5504018138255121,0.029825947005867066,0.015796840631873626,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_random_intersection,-0.005367000509118983,0.029293546972720852,-0.03466054748183984,0.7934413117376524,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_balanced_intersection,-0.005367000509118983,-0.029856658543931665,0.024489658034812675,0.007598480303939212,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_performance_matched_intersection,-0.005367000509118983,-0.03426133715937257,0.02889433665025358,0.12077584483103379,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_shuffled_c_intersection,-0.005367000509118983,-0.03938234741582538,0.0340153469067064,0.0001999600079984003,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,access_readout,true_vs_phase_rotated_intersection,-0.005367000509118983,-0.03492911603621956,0.02956211552710056,0.07418516296740651,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_random_intersection,-0.527781420030104,-0.4931208725482642,-0.03466054748183983,0.8028394321135773,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_balanced_intersection,-0.527781420030104,-0.5522710780649167,0.024489658034812685,0.00599880023995201,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_performance_matched_intersection,-0.527781420030104,-0.5566757566803575,0.028894336650253583,0.121375724855029,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_shuffled_c_intersection,-0.527781420030104,-0.5617967669368104,0.0340153469067064,0.0001999600079984003,89
gmr72_phase_conditioned,gmr72_bridge_composite,si_projection_reception,SI_SIC_to_Relative,intersection_access_effect,true_vs_phase_rotated_intersection,-0.527781420030104,-0.5573435355572045,0.029562115527100575,0.07858428314337132,89
fes_string_conditioned,z_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_random_intersection,-0.013019996643640203,0.07082489100736684,-0.083844887651007,0.9734053189362127,89
fes_string_conditioned,z_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_balanced_intersection,-0.013019996643640203,-0.015142478733935504,0.002122482090295308,0.39812037592481503,89
fes_string_conditioned,z_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_performance_matched_intersection,-0.013019996643640203,-0.006169561407200471,-0.006850435236439735,0.6898620275944811,89
fes_string_conditioned,z_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_shuffled_c_intersection,-0.013019996643640203,0.0001459046472166973,-0.013165901290856897,0.9300139972005599,89
fes_string_conditioned,z_reward,si_projection_reception,Relative_to_SI_SIC,access_readout,true_vs_phase_rotated_intersection,-0.013019996643640203,-0.01589920077475128,0.0028792041311110845,0.396120775844831,89
fes_string_conditioned,z_reward,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_random_intersection,-0.5354344161646252,-0.4515895285136181,-0.08384488765100703,0.9758048390321936,89
fes_string_conditioned,z_reward,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_balanced_intersection,-0.5354344161646252,-0.5375568982549206,0.0021224820902953005,0.40831833633273346,89
fes_string_conditioned,z_reward,si_projection_reception,Relative_to_SI_SIC,intersection_access_effect,true_vs_performance_matched_intersection,-0.5354344161646252,-0.5285839809281855,-0.006850435236439726,0.7028594281143771,89
