event_class,topology_readout,n_seed_events,mean_bounded_differentiated_recovery,effect_vs_time_shifted,effect_vs_random_event,effect_vs_C8,p_vs_time_shifted_and_random,p_vs_C8,packet_definition,algebraic_note,implementation_note
b55_density_only_gate,triadic_packets_Bj_j_jplus4_jplus8,1206,-0.0016287978337981512,-0.0006542123303113757,-0.001992976399016608,-0.0006950251093036176,0.8385093167701864,0.7037037037037037,"B_j={j,j+4,j+8}, j=0,1,2,3 mod 12",omega^4 is a cube root of unity; packet product collapses to 1+omega^(3j)x^3 and full product recovers 1-x^12.,Luke secondary check: triadic packet decomposition of the 12-clock as four separated bidirectional 3-cycles.
b55_pairwise_ab_only,triadic_packets_Bj_j_jplus4_jplus8,109,0.010731215594832803,-0.0009388329128191958,0.00015125067238663456,0.015039586945346291,0.5962732919254659,0.012345679012345678,"B_j={j,j+4,j+8}, j=0,1,2,3 mod 12",omega^4 is a cube root of unity; packet product collapses to 1+omega^(3j)x^3 and full product recovers 1-x^12.,Luke secondary check: triadic packet decomposition of the 12-clock as four separated bidirectional 3-cycles.
b55_pairwise_ac_only,triadic_packets_Bj_j_jplus4_jplus8,89,0.020901290693845876,0.008433103512435786,0.005293474936988158,0.02508415783006592,0.09937888198757763,0.012345679012345678,"B_j={j,j+4,j+8}, j=0,1,2,3 mod 12",omega^4 is a cube root of unity; packet product collapses to 1+omega^(3j)x^3 and full product recovers 1-x^12.,Luke secondary check: triadic packet decomposition of the 12-clock as four separated bidirectional 3-cycles.
b55_pairwise_bc_only,triadic_packets_Bj_j_jplus4_jplus8,135,0.013554691620856865,0.006546825596383796,0.0010640188473116565,0.012306386693220582,0.2484472049689441,0.012345679012345678,"B_j={j,j+4,j+8}, j=0,1,2,3 mod 12",omega^4 is a cube root of unity; packet product collapses to 1+omega^(3j)x^3 and full product recovers 1-x^12.,Luke secondary check: triadic packet decomposition of the 12-clock as four separated bidirectional 3-cycles.
b55_phase_event_only_lag5,triadic_packets_Bj_j_jplus4_jplus8,502,0.0245117043683452,0.013654353146292106,0.0062303074976869585,0.029046018057372648,0.043478260869565216,0.012345679012345678,"B_j={j,j+4,j+8}, j=0,1,2,3 mod 12",omega^4 is a cube root of unity; packet product collapses to 1+omega^(3j)x^3 and full product recovers 1-x^12.,Luke secondary check: triadic packet decomposition of the 12-clock as four separated bidirectional 3-cycles.
b55_shuffled_c_phase_gate,triadic_packets_Bj_j_jplus4_jplus8,176,0.028193678307874483,0.012452601126695738,0.008796306333504866,0.031436455442233766,0.043478260869565216,0.012345679012345678,"B_j={j,j+4,j+8}, j=0,1,2,3 mod 12",omega^4 is a cube root of unity; packet product collapses to 1+omega^(3j)x^3 and full product recovers 1-x^12.,Luke secondary check: triadic packet decomposition of the 12-clock as four separated bidirectional 3-cycles.
b55_shuffled_c_timing_gate,triadic_packets_Bj_j_jplus4_jplus8,1188,0.0032429905033891327,0.0015088342676293674,0.002472260454676399,0.003775129872350356,0.037267080745341616,0.012345679012345678,"B_j={j,j+4,j+8}, j=0,1,2,3 mod 12",omega^4 is a cube root of unity; packet product collapses to 1+omega^(3j)x^3 and full product recovers 1-x^12.,Luke secondary check: triadic packet decomposition of the 12-clock as four separated bidirectional 3-cycles.
b55_tfc_mean_gated_c_event,triadic_packets_Bj_j_jplus4_jplus8,234,0.013592809001612822,0.002502729585927007,-0.0025735347050996615,0.017599609100111824,0.4161490683229814,0.012345679012345678,"B_j={j,j+4,j+8}, j=0,1,2,3 mod 12",omega^4 is a cube root of unity; packet product collapses to 1+omega^(3j)x^3 and full product recovers 1-x^12.,Luke secondary check: triadic packet decomposition of the 12-clock as four separated bidirectional 3-cycles.
b55_tfc_min_gated_c_event,triadic_packets_Bj_j_jplus4_jplus8,165,0.027330341708713467,0.001806001580896572,0.0076881060367643,0.022832165973350985,0.18633540372670807,0.012345679012345678,"B_j={j,j+4,j+8}, j=0,1,2,3 mod 12",omega^4 is a cube root of unity; packet product collapses to 1+omega^(3j)x^3 and full product recovers 1-x^12.,Luke secondary check: triadic packet decomposition of the 12-clock as four separated bidirectional 3-cycles.
