event_class,event_role,null_index,null_model,n_nodes,n_directed_edges,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,D12_recovery,D24_recovery
b55_density_only_gate,density_control,42,degree-matched directed random graph,12,48,-0.002443493098214644,0.0008443504161743711,0.49362631259024653,0.5003053734097666
b55_density_only_gate,density_control,43,degree-matched directed random graph,12,48,-0.0014218009104707413,0.0007998323460257653,0.4965551604428618,0.4948848616765171
b55_density_only_gate,density_control,44,degree-matched directed random graph,12,48,-0.0025997511514737246,0.0012101726854336207,0.49495513079371706,0.49562548061588835
b55_density_only_gate,density_control,45,degree-matched directed random graph,12,48,-0.001608660430922697,0.0006172723021049991,0.496093624636925,0.49784368879100976
b55_density_only_gate,density_control,46,degree-matched directed random graph,12,48,-0.002760132290052038,0.0008897364818249516,0.49481801158060207,0.4980348234885803
b55_density_only_gate,density_control,47,degree-matched directed random graph,12,48,-0.0029782331412262063,0.0009398241398757162,0.493222922378938,0.49409330966395637
b55_density_only_gate,density_control,48,degree-matched directed random graph,12,48,-0.0019476240080002441,0.0012131196143662674,0.49537951366584565,0.4992680769806741
b55_density_only_gate,density_control,49,degree-matched directed random graph,12,48,-0.0016961902519535702,0.000658859186397973,0.495867157316279,0.5005312622401726
b55_pairwise_ab_only,pairwise_control,0,degree-matched directed random graph,12,48,0.006751644971074053,0.0017517369513556647,0.5465287658753125,0.518437209944973
b55_pairwise_ab_only,pairwise_control,1,degree-matched directed random graph,12,48,0.00906977203840357,0.0024593965801326277,0.5740303695016776,0.49258316684883235
b55_pairwise_ab_only,pairwise_control,2,degree-matched directed random graph,12,48,0.004872593024224209,0.0017260536106013097,0.4834548935202169,0.5196844317857261
b55_pairwise_ab_only,pairwise_control,3,degree-matched directed random graph,12,48,0.009360033994669588,0.0011507349879070108,0.5393134224791786,0.46266304689333865
b55_pairwise_ab_only,pairwise_control,4,degree-matched directed random graph,12,48,0.0030935597596609067,0.0035785082011919127,0.5000325904951102,0.4759329170578031
b55_pairwise_ab_only,pairwise_control,5,degree-matched directed random graph,12,48,-0.004052813895300485,0.0026520606208854424,0.49148488644831806,0.5357125717033858
b55_pairwise_ab_only,pairwise_control,6,degree-matched directed random graph,12,48,0.005363848927908217,0.0009270830628229469,0.5760928754704849,0.4835010614868058
b55_pairwise_ab_only,pairwise_control,7,degree-matched directed random graph,12,48,-0.0013740036638884925,0.0030582697116425055,0.4435468293261054,0.49395117988571524
b55_pairwise_ab_only,pairwise_control,8,degree-matched directed random graph,12,48,0.006249828963389874,0.002659112156994974,0.5318504619475554,0.5297822809926981
b55_pairwise_ab_only,pairwise_control,9,degree-matched directed random graph,12,48,0.004048033723052375,0.002042581895975807,0.5359103337397003,0.48343506727409546
b55_pairwise_ab_only,pairwise_control,10,degree-matched directed random graph,12,48,0.005984304714266674,0.000689117147561421,0.5709652931100649,0.5208365858137731
b55_pairwise_ab_only,pairwise_control,11,degree-matched directed random graph,12,48,0.0014476777882977195,0.0024343789652149033,0.5348266850148718,0.5198201323023929
b55_pairwise_ab_only,pairwise_control,12,degree-matched directed random graph,12,48,0.005123460188609599,0.002961317617405152,0.4970389382936145,0.501428264072703
b55_pairwise_ab_only,pairwise_control,13,degree-matched directed random graph,12,48,0.0073830580706572045,0.0033400183440896692,0.5225452092267768,0.46569803200296445
b55_pairwise_ab_only,pairwise_control,14,degree-matched directed random graph,12,48,0.0010366925915916605,0.0031852808909239496,0.535421033871172,0.4921445483219526
b55_pairwise_ab_only,pairwise_control,15,degree-matched directed random graph,12,48,0.002791904004974052,0.0031048882450421763,0.514726079700122,0.4884919578453287
b55_pairwise_ab_only,pairwise_control,16,degree-matched directed random graph,12,48,0.005428825960880096,0.0014703952511261043,0.5489046905184729,0.4577113568007392
b55_pairwise_ab_only,pairwise_control,17,degree-matched directed random graph,12,48,0.009172265690454593,0.0020355647288297254,0.5810227055942336,0.5089766860739172
b55_pairwise_ab_only,pairwise_control,18,degree-matched directed random graph,12,48,0.007337683372204096,0.0021384744357702263,0.5573037741486201,0.48953427189455584
b55_pairwise_ab_only,pairwise_control,19,degree-matched directed random graph,12,48,0.004776041208475064,0.0017912879014457385,0.513145775509113,0.4915560818304825
b55_pairwise_ab_only,pairwise_control,20,degree-matched directed random graph,12,48,-0.0035454213522382095,0.003134979961059151,0.5021569691389794,0.5037823882272568
b55_pairwise_ab_only,pairwise_control,21,degree-matched directed random graph,12,48,0.00038208657585574586,0.002087234756517465,0.48751593047191144,0.5088867457342373
b55_pairwise_ab_only,pairwise_control,22,degree-matched directed random graph,12,48,0.0014020394716573604,0.000908887427547912,0.5332222082825082,0.4685312305805813
b55_pairwise_ab_only,pairwise_control,23,degree-matched directed random graph,12,48,0.0011469506636791454,0.002302592468960062,0.5548040297434657,0.5155445904666646
b55_pairwise_ab_only,pairwise_control,24,degree-matched directed random graph,12,48,0.0017124279486558285,0.0014244546072408482,0.5497585433133139,0.4881312079818832
b55_pairwise_ab_only,pairwise_control,25,degree-matched directed random graph,12,48,-0.001119228030599599,0.0019612496521332636,0.5504187987479724,0.5002153905443636
b55_pairwise_ab_only,pairwise_control,26,degree-matched directed random graph,12,48,0.003595455946947889,0.002073841385369494,0.5424006113361081,0.518411704466118
b55_pairwise_ab_only,pairwise_control,27,degree-matched directed random graph,12,48,0.004936446212244179,0.0037091606030247273,0.5317248490668104,0.5070560902024229
b55_pairwise_ab_only,pairwise_control,28,degree-matched directed random graph,12,48,0.002676276106973237,0.0025387315082379108,0.5330052312479873,0.5038862445499696
b55_pairwise_ab_only,pairwise_control,29,degree-matched directed random graph,12,48,0.0025792513595902407,0.0020763272418693147,0.564238890550978,0.5070521052497327
b55_pairwise_ab_only,pairwise_control,30,degree-matched directed random graph,12,48,0.0017530825533548001,0.002652538463457436,0.4996199953255743,0.5205484590735766
b55_pairwise_ab_only,pairwise_control,31,degree-matched directed random graph,12,48,0.0036588220746606014,0.002738925642420537,0.5452836636766196,0.5266653201268683
b55_pairwise_ab_only,pairwise_control,32,degree-matched directed random graph,12,48,-0.0004159959864684048,0.0021128929027262743,0.5126518360281636,0.48075210960060816
b55_pairwise_ab_only,pairwise_control,33,degree-matched directed random graph,12,48,0.0027350556345855244,0.001945925194609636,0.5408246266482996,0.5139201549622213
b55_pairwise_ab_only,pairwise_control,34,degree-matched directed random graph,12,48,-0.0028616710732418493,0.001969394449047883,0.5290186871070008,0.5121849095785339
b55_pairwise_ab_only,pairwise_control,35,degree-matched directed random graph,12,48,0.008410809841656031,0.0032743137465176078,0.6047259400417341,0.5215692365057734
b55_pairwise_ab_only,pairwise_control,36,degree-matched directed random graph,12,48,0.001283272527883458,0.003417877294059824,0.5034932577923802,0.4939141813117261
b55_pairwise_ab_only,pairwise_control,37,degree-matched directed random graph,12,48,-0.00488371347795201,0.005344340901197032,0.44193333901857096,0.49041223013899793
b55_pairwise_ab_only,pairwise_control,38,degree-matched directed random graph,12,48,-0.004226404639519091,0.004221405290279224,0.4997456270181546,0.5073892352674441
b55_pairwise_ab_only,pairwise_control,39,degree-matched directed random graph,12,48,0.006713858528368231,0.002100383812654941,0.5443479310779188,0.5092254215994212
b55_pairwise_ab_only,pairwise_control,40,degree-matched directed random graph,12,48,-0.00220591258574572,0.004490909357067659,0.5023804340437033,0.5168577422463935
b55_pairwise_ab_only,pairwise_control,41,degree-matched directed random graph,12,48,0.004701081972583757,0.003740155828478963,0.5134700709453685,0.5296706389211917
b55_pairwise_ab_only,pairwise_control,42,degree-matched directed random graph,12,48,0.008152354664373888,0.004382621806332033,0.5753986676259636,0.5260215673528884
b55_pairwise_ab_only,pairwise_control,43,degree-matched directed random graph,12,48,0.010133825333683342,0.0020460886919477896,0.550375035905973,0.4681701554909199
b55_pairwise_ab_only,pairwise_control,44,degree-matched directed random graph,12,48,0.000617858470080028,0.003357333470136166,0.5639825337871659,0.5344338930070861
b55_pairwise_ab_only,pairwise_control,45,degree-matched directed random graph,12,48,0.0013493100775642207,0.0014715624155752069,0.5671679461871637,0.5052310215178609
b55_pairwise_ab_only,pairwise_control,46,degree-matched directed random graph,12,48,-0.002736583900120857,0.004160901323200287,0.48461551743587156,0.49094723840881677
b55_pairwise_ab_only,pairwise_control,47,degree-matched directed random graph,12,48,0.00556806735999701,0.0017062707944558051,0.5429345385781749,0.5303037627679581
b55_pairwise_ab_only,pairwise_control,48,degree-matched directed random graph,12,48,0.0011382733730200803,0.0035561875920740093,0.5243342158912769,0.4983904549163502
b55_pairwise_ab_only,pairwise_control,49,degree-matched directed random graph,12,48,0.00879574845252882,0.0024366369594495145,0.5999701028727316,0.4892958047466587
b55_pairwise_ac_only,pairwise_control,0,degree-matched directed random graph,12,48,0.006598372988253976,0.001531597939303428,0.5926682277798713,0.5132495640828917
b55_pairwise_ac_only,pairwise_control,1,degree-matched directed random graph,12,48,-0.0008309520270751665,0.00367121347238449,0.5195810509172526,0.4592815658038733
b55_pairwise_ac_only,pairwise_control,2,degree-matched directed random graph,12,48,0.013405748433125248,0.002187182097742275,0.6132090425873625,0.5235465051168323
b55_pairwise_ac_only,pairwise_control,3,degree-matched directed random graph,12,48,0.012415940654813646,0.003851356231903857,0.5746434082044393,0.5266910907193673
b55_pairwise_ac_only,pairwise_control,4,degree-matched directed random graph,12,48,0.0017752789558137252,0.0026499816205355284,0.5497609915616014,0.49282332510305343
b55_pairwise_ac_only,pairwise_control,5,degree-matched directed random graph,12,48,-0.0020668677051633236,0.0037490846927258183,0.5115606560296105,0.49366001618772737
b55_pairwise_ac_only,pairwise_control,6,degree-matched directed random graph,12,48,-0.0007481209021358786,0.002257124557366258,0.5126169365879568,0.46456662550418426
b55_pairwise_ac_only,pairwise_control,7,degree-matched directed random graph,12,48,0.0005664815776802145,0.0009152267890309572,0.5492383732379695,0.48830221537168433
b55_pairwise_ac_only,pairwise_control,8,degree-matched directed random graph,12,48,0.00823233118225095,0.0022451292941114,0.5833510831971288,0.4956717710858313
b55_pairwise_ac_only,pairwise_control,9,degree-matched directed random graph,12,48,-0.0024817349667523815,0.004460127316071381,0.4867890259674439,0.5134956505584004
b55_pairwise_ac_only,pairwise_control,10,degree-matched directed random graph,12,48,0.006054467051545771,0.004771428059868652,0.5139810840359158,0.48235252105164905
b55_pairwise_ac_only,pairwise_control,11,degree-matched directed random graph,12,48,0.005332450010327638,0.003765290049854687,0.4798455619750513,0.5141285860579814
b55_pairwise_ac_only,pairwise_control,12,degree-matched directed random graph,12,48,0.009658491040396486,0.0035993522162271513,0.5152043163575809,0.45982457244814695
b55_pairwise_ac_only,pairwise_control,13,degree-matched directed random graph,12,48,0.0007719191659737177,0.0027482731774709245,0.5140315783280286,0.5075289332709297
b55_pairwise_ac_only,pairwise_control,14,degree-matched directed random graph,12,48,0.013194052910531539,0.0011081373981109098,0.5714807956129865,0.5262992119605864
b55_pairwise_ac_only,pairwise_control,15,degree-matched directed random graph,12,48,0.017872805382787016,0.0026989546489511788,0.6250525101345125,0.5216754836959617
b55_pairwise_ac_only,pairwise_control,16,degree-matched directed random graph,12,48,0.009336445521595205,0.0048826818668028975,0.5404161756858541,0.4447594809717294
b55_pairwise_ac_only,pairwise_control,17,degree-matched directed random graph,12,48,0.010342702977302538,0.0012642239788238348,0.5291485805284982,0.5307106443938486
b55_pairwise_ac_only,pairwise_control,18,degree-matched directed random graph,12,48,0.00643500659190889,0.003577213734051593,0.4959078970169622,0.5222228137256213
b55_pairwise_ac_only,pairwise_control,19,degree-matched directed random graph,12,48,0.002013232834512538,0.003337923108645949,0.498399032326783,0.4958228913048999
b55_pairwise_ac_only,pairwise_control,20,degree-matched directed random graph,12,48,0.0009429263170810477,0.002200846219508088,0.5398151911472079,0.5018552241814772
b55_pairwise_ac_only,pairwise_control,21,degree-matched directed random graph,12,48,0.01159350840737422,0.0018627245262719805,0.5739275758672091,0.5411383025570249
b55_pairwise_ac_only,pairwise_control,22,degree-matched directed random graph,12,48,-0.0035256158373700637,0.002283970575282745,0.4835149313826901,0.49980052029120675
b55_pairwise_ac_only,pairwise_control,23,degree-matched directed random graph,12,48,0.0016591374207178492,0.0029860932394873804,0.5269500128237564,0.4731542403593249
b55_pairwise_ac_only,pairwise_control,24,degree-matched directed random graph,12,48,0.0031909612999814073,0.0024867990444827483,0.5209480831931161,0.5253426910246813
b55_pairwise_ac_only,pairwise_control,25,degree-matched directed random graph,12,48,0.014546399351747634,0.002898510519411869,0.5995709132499382,0.5121773059491704
b55_pairwise_ac_only,pairwise_control,26,degree-matched directed random graph,12,48,0.0009881043885813145,0.0032049901314263342,0.5153454677994526,0.4751060982302109
b55_pairwise_ac_only,pairwise_control,27,degree-matched directed random graph,12,48,0.018385256690166524,0.003097081329098166,0.5945828710284585,0.5369527863982867
b55_pairwise_ac_only,pairwise_control,28,degree-matched directed random graph,12,48,0.0027965795946757895,0.0029147383524229104,0.5100787233305155,0.4824375511443701
b55_pairwise_ac_only,pairwise_control,29,degree-matched directed random graph,12,48,0.003247250250343604,0.002699922428050199,0.5606847524322043,0.49672794975999607
b55_pairwise_ac_only,pairwise_control,30,degree-matched directed random graph,12,48,-0.005422413907072086,0.0047987966764653,0.4246062288265456,0.483085228398005
b55_pairwise_ac_only,pairwise_control,31,degree-matched directed random graph,12,48,0.012749768177408138,0.0017492971212563308,0.6128713880473613,0.5076162372205755
b55_pairwise_ac_only,pairwise_control,32,degree-matched directed random graph,12,48,0.006961239232992055,0.005365835943118849,0.6009422215047021,0.4987283818398671
b55_pairwise_ac_only,pairwise_control,33,degree-matched directed random graph,12,48,0.0020288631224434574,0.003175529450633461,0.5583298799136654,0.5007650759082726
b55_pairwise_ac_only,pairwise_control,34,degree-matched directed random graph,12,48,0.0074731442375014605,0.0023901443913404603,0.5966658824107305,0.5207656401919333
b55_pairwise_ac_only,pairwise_control,35,degree-matched directed random graph,12,48,-0.004054452736850589,0.0024706294472577883,0.4772845045722205,0.4995732837291859
b55_pairwise_ac_only,pairwise_control,36,degree-matched directed random graph,12,48,0.0023110230070279595,0.004549785707788106,0.4826752492344295,0.5082340450759509
b55_pairwise_ac_only,pairwise_control,37,degree-matched directed random graph,12,48,0.00351342498642919,0.003710959607005049,0.5359115239993494,0.5206610074933814
b55_pairwise_ac_only,pairwise_control,38,degree-matched directed random graph,12,48,0.003873102372819841,0.0041719889125153824,0.5175125753817543,0.5122245587865005
b55_pairwise_ac_only,pairwise_control,39,degree-matched directed random graph,12,48,0.0058495473797715546,0.0018579893846328527,0.591677445431025,0.5133923286520815
b55_pairwise_ac_only,pairwise_control,40,degree-matched directed random graph,12,48,-0.0006356548438636835,0.003660918051456156,0.49612780608827417,0.5104872919730696
b55_pairwise_ac_only,pairwise_control,41,degree-matched directed random graph,12,48,-0.004054556650098289,0.003670923822388137,0.47776982730556794,0.49275698911019744
b55_pairwise_ac_only,pairwise_control,42,degree-matched directed random graph,12,48,0.006552504016238529,0.0021867300540725503,0.5216853053890246,0.4934604242780411
b55_pairwise_ac_only,pairwise_control,43,degree-matched directed random graph,12,48,0.0042245796089648265,0.001839333915380575,0.5445669432475619,0.5534841405058984
b55_pairwise_ac_only,pairwise_control,44,degree-matched directed random graph,12,48,0.005064400544956359,0.0037709046239231842,0.5171492147047871,0.5380043962058523
b55_pairwise_ac_only,pairwise_control,45,degree-matched directed random graph,12,48,0.011984581969975061,0.0022056440874095025,0.5338917210214018,0.45135640752790107
b55_pairwise_ac_only,pairwise_control,46,degree-matched directed random graph,12,48,-0.002140365855004474,0.005476777611501682,0.506338870959234,0.4860629135504202
b55_pairwise_ac_only,pairwise_control,47,degree-matched directed random graph,12,48,0.004884153296364467,0.0009474921044789734,0.4935748780845525,0.5314714929721799
b55_pairwise_ac_only,pairwise_control,48,degree-matched directed random graph,12,48,0.012706600403907913,0.004324818188025309,0.5695404950424562,0.4968567814138441
b55_pairwise_ac_only,pairwise_control,49,degree-matched directed random graph,12,48,0.013087193860996743,0.003189009274870777,0.5895510445438229,0.495570399817665
b55_pairwise_bc_only,pairwise_control,0,degree-matched directed random graph,12,48,0.0055211050941564995,0.0016669212637692816,0.5596591999983586,0.5027724274827912
b55_pairwise_bc_only,pairwise_control,1,degree-matched directed random graph,12,48,0.00546780143043583,0.004203992930981293,0.5741179448049305,0.5228642528125357
b55_pairwise_bc_only,pairwise_control,2,degree-matched directed random graph,12,48,0.003064354107522421,0.0027915837916916075,0.5830456754407204,0.4938362435656753
b55_pairwise_bc_only,pairwise_control,3,degree-matched directed random graph,12,48,0.0015978644434143843,0.004346835595349963,0.5269700415067231,0.5138710366275347
b55_pairwise_bc_only,pairwise_control,4,degree-matched directed random graph,12,48,-0.0009596551238576315,0.0062873271524766395,0.540222889745228,0.46760898012289404
b55_pairwise_bc_only,pairwise_control,5,degree-matched directed random graph,12,48,-0.0003474773191921756,0.0036103699342418835,0.533599217776506,0.4673032022296952
b55_pairwise_bc_only,pairwise_control,6,degree-matched directed random graph,12,48,0.005794738198541402,0.005075530379155892,0.5881151418483311,0.5101275345356454
b55_pairwise_bc_only,pairwise_control,7,degree-matched directed random graph,12,48,0.00039162189204339286,0.0025918217467983382,0.5609781607412753,0.4881351613752094
b55_pairwise_bc_only,pairwise_control,8,degree-matched directed random graph,12,48,0.009899934867129364,0.002583683001442479,0.5627892243160736,0.5375256036331723
b55_pairwise_bc_only,pairwise_control,9,degree-matched directed random graph,12,48,-0.0036970774742791225,0.0020715699049106725,0.4951679352825387,0.4547168198258
b55_pairwise_bc_only,pairwise_control,10,degree-matched directed random graph,12,48,0.00920888414174721,0.001965205372686353,0.5798375629245663,0.4983450289487114
b55_pairwise_bc_only,pairwise_control,11,degree-matched directed random graph,12,48,0.007512545797161229,0.0037035857065160506,0.5707461370931853,0.4669652991216284
b55_pairwise_bc_only,pairwise_control,12,degree-matched directed random graph,12,48,0.0015248320340695998,0.0032093368942283486,0.5421302309599595,0.5199863344813148
b55_pairwise_bc_only,pairwise_control,13,degree-matched directed random graph,12,48,0.001967295924702224,0.004268981964005272,0.5735850013536065,0.4496893869428513
b55_pairwise_bc_only,pairwise_control,14,degree-matched directed random graph,12,48,0.001864902455890837,0.003646472769482455,0.48972847894499366,0.5020768566293632
b55_pairwise_bc_only,pairwise_control,15,degree-matched directed random graph,12,48,-0.005045319381001402,0.0029007050246623164,0.48897703277570365,0.440780126890517
b55_pairwise_bc_only,pairwise_control,16,degree-matched directed random graph,12,48,0.008999574468453285,0.0054537422544087815,0.638195128065003,0.5213361766600619
b55_pairwise_bc_only,pairwise_control,17,degree-matched directed random graph,12,48,0.008327196787128314,0.0032688289704492397,0.5461595126401725,0.4850062398740964
b55_pairwise_bc_only,pairwise_control,18,degree-matched directed random graph,12,48,0.012210913321863076,0.003939820221856704,0.6008672613961451,0.4982936236202307
b55_pairwise_bc_only,pairwise_control,19,degree-matched directed random graph,12,48,0.0007912264796829886,0.003990283958608372,0.5421408938716206,0.5061923851716214
b55_pairwise_bc_only,pairwise_control,20,degree-matched directed random graph,12,48,0.006144259897281189,0.003387748580160198,0.5680594013954307,0.5100511629539927
b55_pairwise_bc_only,pairwise_control,21,degree-matched directed random graph,12,48,0.0006954749166799169,0.004329727399594136,0.5331074969223597,0.4844629589537037
b55_pairwise_bc_only,pairwise_control,22,degree-matched directed random graph,12,48,0.004431909863816432,0.002529626968927991,0.5429940271061496,0.5053301900010921
b55_pairwise_bc_only,pairwise_control,23,degree-matched directed random graph,12,48,0.002924846318719939,0.0022414697408319256,0.5384434204012525,0.515205644931865
b55_pairwise_bc_only,pairwise_control,24,degree-matched directed random graph,12,48,0.006525771346354323,0.004729083027938581,0.5399281705419104,0.4805822456001733
b55_pairwise_bc_only,pairwise_control,25,degree-matched directed random graph,12,48,-0.007525754999126846,0.0020807307437410247,0.5007409457308426,0.5034424468760376
b55_pairwise_bc_only,pairwise_control,26,degree-matched directed random graph,12,48,-0.0026065916931816042,0.0026152430474360115,0.4944413083301728,0.49637843608501336
b55_pairwise_bc_only,pairwise_control,27,degree-matched directed random graph,12,48,0.0011804621633811692,0.0022078777650383465,0.5232748109108917,0.48044846022370685
b55_pairwise_bc_only,pairwise_control,28,degree-matched directed random graph,12,48,0.0031972790130053597,0.004056224863842539,0.5694767586394599,0.4586195399420287
b55_pairwise_bc_only,pairwise_control,29,degree-matched directed random graph,12,48,0.0076440946832876935,0.005406903221484288,0.5428472021864997,0.4751483807032329
b55_pairwise_bc_only,pairwise_control,30,degree-matched directed random graph,12,48,0.0046340165296819774,0.0029771867662211097,0.5283919491296033,0.5020380155088779
b55_pairwise_bc_only,pairwise_control,31,degree-matched directed random graph,12,48,0.005062405767609649,0.003987602871457412,0.5428546383945128,0.5009360948449394
b55_pairwise_bc_only,pairwise_control,32,degree-matched directed random graph,12,48,0.010961954974458827,0.0022314600760361077,0.5716895340290505,0.5163796347862579
b55_pairwise_bc_only,pairwise_control,33,degree-matched directed random graph,12,48,0.01022431992922997,0.0026867623757094506,0.5693283767488159,0.4957131223291065
b55_pairwise_bc_only,pairwise_control,34,degree-matched directed random graph,12,48,-0.002222568495816441,0.0016412931197810697,0.5227796317906424,0.468011648025313
b55_pairwise_bc_only,pairwise_control,35,degree-matched directed random graph,12,48,0.003510057432319351,0.0032658757356692453,0.5494459225283879,0.5083672674836149
b55_pairwise_bc_only,pairwise_control,36,degree-matched directed random graph,12,48,0.003943729651497832,0.003279571271216224,0.5699329207198964,0.4920273655150425
b55_pairwise_bc_only,pairwise_control,37,degree-matched directed random graph,12,48,0.0027297831640939515,0.00376164120012415,0.5470662186012311,0.4919743904014497
b55_pairwise_bc_only,pairwise_control,38,degree-matched directed random graph,12,48,-0.0002850571822574561,0.003994889116409714,0.510511394688745,0.513397497408817
b55_pairwise_bc_only,pairwise_control,39,degree-matched directed random graph,12,48,0.010112472220913219,0.00522119463956656,0.5982995754190474,0.53442201801637
