label,idx_in_session,event_class,event_role,delta,future_AB,return_gain,pre_AB,TFC_mean,TFC_min,A_C,B_C,A_B_at_t,closure_min_z,constraint_closure_min_z
P15,106.0,b55_phase_event_only_lag5,c_event_control,20,0.23075566923390156,0.04215876880319122,0.18859690043071034,0.11011766400836352,0.014041520991724754,0.014041520991724754,0.13486026603498733,0.18145120499837847,-1.2996606021435975,-1.2996606021435975
P15,122.0,b55_phase_event_only_lag5,c_event_control,20,0.18899522579400982,-0.05322063105157426,0.24221585684558408,0.1385414778136601,0.020353717744728855,0.020353717744728855,0.20174454344568646,0.193526172250565,-0.8691014116717986,-0.8691014116717986
P15,176.0,b55_phase_event_only_lag5,c_event_control,20,0.15102334064147435,-0.020581758453638854,0.1716050990951132,0.26192067706526073,0.13828889661554744,0.13828889661554744,0.30123353477472964,0.34623959980550506,-0.19064764918832397,-0.10996959468435212
P15,189.0,b55_phase_event_only_lag5,c_event_control,20,0.3260810267017326,0.21493731143744488,0.11114371526428773,0.09991974226406937,0.01795829315394966,0.1572992335428978,0.01795829315394966,0.12450170009536063,-1.4541370197276393,-1.4541370197276393
P15,202.0,b55_phase_event_only_lag5,c_event_control,20,0.15431605116648123,-0.18062239328148,0.3349384444479612,0.1863558273093694,0.09770228131481998,0.21021394906945406,0.25115125154383416,0.09770228131481998,-0.16046633111868838,-0.8692182546617623
P15,235.0,b55_phase_event_only_lag5,c_event_control,20,0.13663886950198145,-0.1742288558351286,0.31086772533711005,0.08053147802551446,0.014146303270081182,0.029835321987193755,0.19761280881926843,0.014146303270081182,-1.7478272124789715,-1.7478272124789715
P15,250.0,b55_phase_event_only_lag5,c_event_control,20,0.04114249980700793,-0.0604735100442937,0.10161600985130163,0.14870857304822105,0.06792219014653582,0.18972831750291513,0.18847521149521218,0.06792219014653582,-1.1978265620619692,-0.7150919489153785
P15,262.0,b55_phase_event_only_lag5,c_event_control,20,0.05363535343619278,-0.059471994272289865,0.11310734770848264,0.21523935290625898,0.030922599224875145,0.4369359070015656,0.17785955249233626,0.030922599224875145,-1.0833158007556616,-0.49547971653275613
P15,272.0,b55_phase_event_only_lag5,c_event_control,20,0.40533851837264046,0.37131994698175225,0.03401857139088821,0.07738805920578766,0.055081540615973056,0.09852603374768332,0.055081540615973056,0.07855660325370657,-1.7954431964425024,-1.7954431964425024
P15,292.0,b55_phase_event_only_lag5,c_event_control,20,0.09900514031518098,0.06808254109030584,0.03092259922487514,0.216011868436886,0.06270107519213214,0.06270107519213214,0.17999601174588534,0.40533851837264046,-1.0370911742551638,-1.0370911742551638
P15,297.0,b55_phase_event_only_lag5,c_event_control,20,0.13229482329270034,0.09760633481117711,0.03468848848152323,0.3012704291184011,0.17263209340599786,0.17263209340599786,0.44395256514314896,0.2872266288060564,-1.0122733241364017,-1.0122733241364017
P15,315.0,b55_phase_event_only_lag5,c_event_control,20,0.10187475773627493,-0.3123286960583159,0.41420345379459084,0.16833232809943519,0.08794189468117845,0.17585498514116993,0.08794189468117845,0.24120010447595708,-0.6411485365478593,-1.5908770562483967
P15,327.0,b55_phase_event_only_lag5,c_event_control,20,0.12339074929892956,-0.16383587950712686,0.2872266288060564,0.09636737711263842,0.02147757900815724,0.15376283084974052,0.1138617214800175,0.02147757900815724,-1.5079476545121708,-1.5079476545121708
P15,341.0,b55_phase_event_only_lag5,c_event_control,20,0.25185661263242437,0.187996282260519,0.06386033037190536,0.21616091279572966,0.16059800236984512,0.16059800236984512,0.17929240227119703,0.30859233374614686,-0.8200259290634719,-0.8200259290634719
P15,343.0,b55_phase_event_only_lag5,c_event_control,20,0.22110795913534861,0.07850468888190268,0.14260327025344594,0.1592161107044973,0.1576079383739564,0.1576079383739564,0.1596877780934832,0.16035261564605224,-0.5559255211401162,-0.5559255211401162
P15,358.0,b55_phase_event_only_lag5,c_event_control,20,0.2324191971047618,0.21932549774867996,0.013093699356081845,0.17783062856360365,0.09944544336002727,0.09944544336002727,0.2641379276567614,0.16990851467402232,-1.154586653960258,-1.154586653960258
P15,369.0,b55_phase_event_only_lag5,c_event_control,20,0.07083850316681323,-0.34733989449578295,0.4181783976625962,0.2539713096509642,0.09283429760972439,0.09283429760972439,0.28119694924989314,0.38788268209327503,-0.9256299884511203,-1.7827140372720416
P15,380.0,b55_phase_event_only_lag5,c_event_control,20,0.3353869259853864,0.3192292052953964,0.016157720689989996,0.22655508483249168,0.11806762941350908,0.2975302472950031,0.11806762941350908,0.2640673777889629,-1.1343942327170202,-1.1343942327170202
P15,392.0,b55_phase_event_only_lag5,c_event_control,20,,,,0.1786724578053497,0.10772345244766685,0.23670455698792664,0.19158936398045562,0.10772345244766685,-0.26120402054682373,-0.26120402054682373
P15,400.0,b55_phase_event_only_lag5,c_event_control,20,,,,0.22644031976422418,0.1349701930651718,0.20896384024211437,0.1349701930651718,0.3353869259853864,0.4623755847962543,0.4623755847962543
P15,415.0,b55_phase_event_only_lag5,c_event_control,20,,,,,,,,,,
P15,417.0,b55_phase_event_only_lag5,c_event_control,20,,,,,,,,,,
P15,43.0,b55_shuffled_c_phase_gate,shuffle_control,20,0.04833539328108901,-0.11344754324591039,0.1617829365269994,0.22735773997162967,0.1692108372945973,0.1692108372945973,0.3184748824721931,0.19438750014809866,-1.1318957721751801,-0.5011468658872149
P15,189.0,b55_shuffled_c_phase_gate,shuffle_control,20,0.3260810267017326,0.21493731143744488,0.11114371526428773,0.09991974226406937,0.01795829315394966,0.1572992335428978,0.01795829315394966,0.12450170009536063,-1.4541370197276393,-1.4541370197276393
P15,292.0,b55_shuffled_c_phase_gate,shuffle_control,20,0.09900514031518098,0.06808254109030584,0.03092259922487514,0.216011868436886,0.06270107519213214,0.06270107519213214,0.17999601174588534,0.40533851837264046,-1.0370911742551638,-1.0370911742551638
P15,315.0,b55_shuffled_c_phase_gate,shuffle_control,20,0.10187475773627493,-0.3123286960583159,0.41420345379459084,0.16833232809943519,0.08794189468117845,0.17585498514116993,0.08794189468117845,0.24120010447595708,-0.6411485365478593,-1.5908770562483967
P15,341.0,b55_shuffled_c_phase_gate,shuffle_control,20,0.25185661263242437,0.187996282260519,0.06386033037190536,0.21616091279572966,0.16059800236984512,0.16059800236984512,0.17929240227119703,0.30859233374614686,-0.8200259290634719,-0.8200259290634719
P15,358.0,b55_shuffled_c_phase_gate,shuffle_control,20,0.2324191971047618,0.21932549774867996,0.013093699356081845,0.17783062856360365,0.09944544336002727,0.09944544336002727,0.2641379276567614,0.16990851467402232,-1.154586653960258,-1.154586653960258
P15,369.0,b55_shuffled_c_phase_gate,shuffle_control,20,0.07083850316681323,-0.34733989449578295,0.4181783976625962,0.2539713096509642,0.09283429760972439,0.09283429760972439,0.28119694924989314,0.38788268209327503,-0.9256299884511203,-1.7827140372720416
P15,380.0,b55_shuffled_c_phase_gate,shuffle_control,20,0.3353869259853864,0.3192292052953964,0.016157720689989996,0.22655508483249168,0.11806762941350908,0.2975302472950031,0.11806762941350908,0.2640673777889629,-1.1343942327170202,-1.1343942327170202
P15,400.0,b55_shuffled_c_phase_gate,shuffle_control,20,,,,0.22644031976422418,0.1349701930651718,0.20896384024211437,0.1349701930651718,0.3353869259853864,0.4623755847962543,0.4623755847962543
P15,0.0,b55_shuffled_c_timing_gate,shuffle_control,20,0.017703056831617967,,,0.2994047549106263,0.2358400887124626,0.3439497454722932,0.2358400887124626,0.31842443054712316,-1.4126748696926112,1.567628678032212
P15,15.0,b55_shuffled_c_timing_gate,shuffle_control,20,0.3627870176500042,,,0.24708744817147354,0.22316747420792007,0.262456201506656,0.22316747420792007,0.2556386687998445,0.7751348419982562,0.7751348419982562
P15,27.0,b55_shuffled_c_timing_gate,shuffle_control,20,0.5322817206516833,0.35374242481264767,0.17853929583903566,0.16779429116873298,0.16078531650292327,0.16078531650292327,0.17738993108042103,0.16520762592285462,-0.4259846742959084,-0.4259846742959084
P15,30.0,b55_shuffled_c_timing_gate,shuffle_control,20,0.43747251110234964,0.11904808055522648,0.31842443054712316,0.23931459681881265,0.17445338918134584,0.17445338918134584,0.18569533817705178,0.3577950630980403,0.6573929862084581,0.6573929862084581
P15,34.0,b55_shuffled_c_timing_gate,shuffle_control,20,0.2440327069136241,0.03773400530240972,0.20629870161121439,0.25307079449528275,0.17105290816614982,0.17105290816614982,0.21486356405722123,0.3732959112624771,0.11866714119536254,0.11866714119536254
P15,37.0,b55_shuffled_c_timing_gate,shuffle_control,20,0.12372119128950969,-0.06351402408963443,0.18723521537914412,0.24116592019256142,0.1572232125360869,0.1572232125360869,0.24167948986533547,0.3245950581762619,-0.44090191457796685,-0.2275459611956661
P15,39.0,b55_shuffled_c_timing_gate,shuffle_control,20,0.02160718148902081,-0.08228499946449194,0.10389218095351276,0.20176193251357646,0.16157000562298465,0.16157000562298465,0.26296536958568634,0.18075042233205843,-1.376889267777807,-0.5562092313320843
P15,47.0,b55_shuffled_c_timing_gate,shuffle_control,20,0.02536499508358774,-1.842880793123669e-05,0.025383423891518975,0.5322817206516833,0.5322817206516833,,,0.5322817206516833,-1.3424447678794176,-1.0735952809444653
P15,57.0,b55_shuffled_c_timing_gate,shuffle_control,20,0.3767659063466532,0.21155828042379857,0.16520762592285462,0.14150373550619227,0.12372119128950969,0.12373902737010076,0.17705098785896634,0.12372119128950969,-0.8242296262455994,-0.8242296262455994
P15,61.0,b55_shuffled_c_timing_gate,shuffle_control,20,0.28452925890678227,-0.06723665587198308,0.35176591477876534,0.14636595425733226,0.12803015384441635,0.1348553870347357,0.17621232189284472,0.12803015384441635,-0.7505775476143521,-0.7505775476143521
P15,71.0,b55_shuffled_c_timing_gate,shuffle_control,20,0.07964561306246933,-0.01993254468828287,0.0995781577507522,0.13601180979572078,0.10470808165878621,0.10470808165878621,0.17460874296137038,0.12871860476700575,-0.9074204008625946,-0.9074204008625946
P15,74.0,b55_shuffled_c_timing_gate,shuffle_control,20,0.16764174576809449,-0.07361228640945583,0.24125403217755031,0.14013947628808499,0.11097772832216725,0.12677854862643162,0.18266215191565613,0.11097772832216725,-0.8448951973250337,-0.8448951973250337
P15,77.0,b55_shuffled_c_timing_gate,shuffle_control,20,0.18127029348159424,-0.3510114271700891,0.5322817206516833,0.24140191758866356,0.1279047620555712,0.1279047620555712,0.2195350843637662,0.3767659063466532,0.08659898314447721,-1.8028314789879132
P15,82.0,b55_shuffled_c_timing_gate,shuffle_control,20,0.08057690897972339,-0.28107636613340004,0.3616532751131234,0.23615970964345,0.12449986737041059,0.12449986737041059,0.3074960623833788,0.2764831991765606,-0.8363667747253962,-1.4196360565020159
P15,125.0,b55_shuffled_c_timing_gate,shuffle_control,20,0.23590584572049855,0.10441695541148624,0.1314888903090123,0.23693621626432657,0.23693621626432657,,,0.23693621626432657,-0.374342227317891,-0.374342227317891
P15,129.0,b55_shuffled_c_timing_gate,shuffle_control,20,0.06434897055248778,0.04100964528321546,0.02333932526927232,0.4024702195534903,0.4024702195534903,,,0.4024702195534903,-1.087066238207834,-1.087066238207834
P15,132.0,b55_shuffled_c_timing_gate,shuffle_control,20,0.2573282427500522,0.17675133377032884,0.08057690897972339,0.37581293391193404,0.37581293391193404,,,0.37581293391193404,-0.7098608354790167,-0.7098608354790167
P15,135.0,b55_shuffled_c_timing_gate,shuffle_control,20,0.15011461098077147,-0.11435277625910842,0.2644673872398799,0.3004551973691797,0.3004551973691797,,,0.3004551973691797,-0.19897715727009754,-0.5061069122759443
P15,141.0,b55_shuffled_c_timing_gate,shuffle_control,20,0.06315575672098907,-0.09882754322054178,0.16198329994153085,0.22027621746024528,0.22027621746024528,,,0.22027621746024528,-0.9960508202760792,-0.4210394490433819
P15,145.0,b55_shuffled_c_timing_gate,shuffle_control,20,0.22987376498616258,0.17838114031139804,0.05149262467476454,0.23590584572049855,0.23590584572049855,,,0.23590584572049855,-0.9015312111858141,-0.9015312111858141
P15,179.0,b55_shuffled_c_timing_gate,shuffle_control,20,0.05131404888365653,-0.013034921668831252,0.06434897055248778,0.15599637098638028,0.1551395014971913,0.15714422683240398,0.15570538462954556,0.1551395014971913,-1.1045931133236842,-0.8168057072414173
