source,topology_arm,classification,representation_arm,comparison,metric,value,nearest_fraction,numerator,denominator,abs_error_to_fraction,is_close_to_fraction,is_focus_fraction,has_numerator_gt_1,tags,denominator_universe,raw_numerator,raw_denominator,raw_fraction,raw_count_recovered,carrier_dimension_R,reduced_fraction,c12_neighborhood,reversed_region,ring_share_region,survivor_strength_region,five_or_ten_proxy_region,x3_or_7mod12_proxy_region,boundary_or_reverse_side,reverse_side_readout,c_side_localization,c_side_localization_score,candidate_family,full_carrier_rank_integral,punctured_carrier_rank_integral,candidate_rank,projector_level,topology_compatibility_candidate,trace_determinant_candidate,basis
readout_deviation_from_c12,c14_ring_share_10,reverse-stable,c_to_ab_magnitude_only,,abs_deviation_from_c12_scaled,0.8697530476591917,20/23,20,23,0.0001878302678873,True,False,True,c14_transition_probe|ring_sharing|ring_share_10|5_or_10_proxy|even_n,topology_readout_scaled_metric,20,23,20/23,False,14,20/23,False,False,True,False,True,False,True,True,registered_c_side_target,3,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c14_ring_share_10,reverse-stable,c_to_ab_standpoint_only,,abs_deviation_from_c12_scaled,0.8697530476591917,20/23,20,23,0.0001878302678873,True,False,True,c14_transition_probe|ring_sharing|ring_share_10|5_or_10_proxy|even_n,topology_readout_scaled_metric,20,23,20/23,False,14,20/23,False,False,True,False,True,False,True,True,registered_c_side_target,3,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c10_shuffled,boundary,c_to_ab_magnitude_only,,readout_minmax_scaled,0.1247912970306609,1/8,1,8,0.000208702969339,True,False,False,c10_boundary_candidate|5_or_10_proxy|even_n,topology_readout_scaled_metric,1,8,1/8,False,10,1/8,False,False,False,False,True,False,True,False,five_or_ten_proxy_region,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c10_shuffled,boundary,c_to_ab_standpoint_only,,readout_minmax_scaled,0.1247912970306609,1/8,1,8,0.000208702969339,True,False,False,c10_boundary_candidate|5_or_10_proxy|even_n,topology_readout_scaled_metric,1,8,1/8,False,10,1/8,False,False,False,False,True,False,True,False,five_or_ten_proxy_region,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c10_ring_share_10,boundary,full_self_consistent_rstar,,abs_deviation_from_c12_scaled,0.9093017089842016,10/11,10,11,0.0002107998932924,True,False,True,c10_boundary_candidate|ring_sharing|ring_share_10|5_or_10_proxy|even_n,topology_readout_scaled_metric,10,11,10/11,False,10,10/11,False,False,True,False,True,False,True,False,registered_c_side_target,2,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c16,full-stable,full_self_consistent_rstar,,abs_deviation_from_c12_scaled,0.8237432666899616,14/17,14,17,0.0002138549252557,True,False,True,even_n,topology_readout_scaled_metric,14,17,14/17,False,16,14/17,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c14,full-stable,c_to_ab_magnitude_only,,abs_deviation_from_c12_scaled,0.8237454236535007,14/17,14,17,0.0002160118887948,True,False,True,c14_transition_probe|even_n,topology_readout_scaled_metric,14,17,14/17,False,14,14/17,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c14,full-stable,c_to_ab_standpoint_only,,abs_deviation_from_c12_scaled,0.8237454236535007,14/17,14,17,0.0002160118887948,True,False,True,c14_transition_probe|even_n,topology_readout_scaled_metric,14,17,14/17,False,14,14/17,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c14_ring_share_10,reverse-stable,c_to_ab_receiver_only,,abs_deviation_from_c12_scaled,0.913269172173156,21/23,21,23,0.0002256939122865,True,False,True,c14_transition_probe|ring_sharing|ring_share_10|5_or_10_proxy|even_n,topology_readout_scaled_metric,21,23,21/23,False,14,21/23,False,False,True,False,True,False,True,True,registered_c_side_target,3,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c11,boundary,c_to_ab_magnitude_only,,readout_minmax_scaled,0.0414336640310966,1/24,1,24,0.00023300263557,True,False,False,odd_n,topology_readout_scaled_metric,1,24,1/24,False,11,1/24,False,False,False,False,False,False,True,False,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c11,boundary,c_to_ab_standpoint_only,,readout_minmax_scaled,0.0414336640310966,1/24,1,24,0.00023300263557,True,False,False,odd_n,topology_readout_scaled_metric,1,24,1/24,False,11,1/24,False,False,False,False,False,False,True,False,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c14_ring_share_7,reverse-stable,reverse_only_c_to_ab,,readout_minmax_scaled,0.1426167882532551,1/7,1,7,0.0002403546038876,True,False,False,c14_transition_probe|ring_sharing|ring_share_7|x3_or_7mod12_proxy|even_n,topology_readout_scaled_metric,1,7,1/7,False,14,1/7,False,False,True,False,False,True,True,True,registered_c_side_target,3,full_carrier_projector_rank_candidate,True,False,2.0,3,True,True,topology_readout_scaled_metric; R=14; rank=2
readout_deviation_from_c12,c14_ring_share_7,reverse-stable,reverse_only_c_to_ab,,abs_deviation_from_c12_scaled,0.8573832117467448,6/7,6,7,0.0002403546038877,True,False,True,c14_transition_probe|ring_sharing|ring_share_7|x3_or_7mod12_proxy|even_n,topology_readout_scaled_metric,6,7,6/7,False,14,6/7,False,False,True,False,False,True,True,True,registered_c_side_target,3,full_carrier_projector_rank_candidate,True,False,12.0,3,True,True,topology_readout_scaled_metric; R=14; rank=12
readout_deviation_from_c12,c14,full-stable,c_to_ab_receiver_only,,abs_deviation_from_c12_scaled,0.922822064450644,12/13,12,13,0.000254858626279,True,False,True,c14_transition_probe|even_n,topology_readout_scaled_metric,12,13,12/13,False,14,12/13,False,False,False,False,False,False,False,False,non_target_or_broad,0,punctured_carrier_projector_rank_candidate,False,True,12.0,2,False,False,topology_readout_scaled_metric; R-1=13; rank=12
readout_rank_scaled,c12_degree_null,reverse-stable,c_to_ab_receiver_only,,readout_minmax_scaled,0.5265718303903081,10/19,10,19,0.0002560409166239,True,False,True,c12_neighborhood|even_n,topology_readout_scaled_metric,10,19,10/19,False,12,10/19,True,False,False,False,False,False,True,True,registered_c_side_target,3,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
paired_boundary,c10_ring_share_5,boundary,,full_minus_reverse,abs_mean_delta_scaled,0.0866927315149095,2/23,2,23,0.0002637902242208,True,False,True,c10_boundary_candidate|ring_sharing|ring_share_5|5_or_10_proxy|even_n,paired_boundary_scaled_metric,2,23,2/23,False,10,2/23,False,False,True,False,True,False,True,False,registered_c_side_target,2,diagnostic_fraction_only,False,False,,0,False,False,paired_boundary_scaled_metric
readout_deviation_from_c12,c12_side_broken,full-stable,c_to_ab_magnitude_only,,abs_deviation_from_c12_scaled,0.636630095038007,7/11,7,11,0.0002664586743706,True,False,True,c12_neighborhood|even_n,topology_readout_scaled_metric,7,11,7/11,False,12,7/11,True,False,False,False,False,False,False,False,registered_c_side_target,1,punctured_carrier_projector_rank_candidate,False,True,7.0,2,True,False,topology_readout_scaled_metric; R-1=11; rank=7
readout_deviation_from_c12,c12_side_broken,full-stable,c_to_ab_standpoint_only,,abs_deviation_from_c12_scaled,0.636630095038007,7/11,7,11,0.0002664586743706,True,False,True,c12_neighborhood|even_n,topology_readout_scaled_metric,7,11,7/11,False,12,7/11,True,False,False,False,False,False,False,False,registered_c_side_target,1,punctured_carrier_projector_rank_candidate,False,True,7.0,2,True,False,topology_readout_scaled_metric; R-1=11; rank=7
readout_rank_scaled,c13_reversed,full-stable,c_to_ab_magnitude_only,,readout_minmax_scaled,0.1997325376070116,1/5,1,5,0.0002674623929883,True,False,False,c13_full_branch|reversed|odd_n,topology_readout_scaled_metric,1,5,1/5,False,13,1/5,False,True,False,False,False,False,False,False,registered_c_side_target,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c13_reversed,full-stable,c_to_ab_standpoint_only,,readout_minmax_scaled,0.1997325376070116,1/5,1,5,0.0002674623929883,True,False,False,c13_full_branch|reversed|odd_n,topology_readout_scaled_metric,1,5,1/5,False,13,1/5,False,True,False,False,False,False,False,False,registered_c_side_target,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c14_degree_null,full-stable,c_to_ab_receiver_only,,abs_deviation_from_c12_scaled,0.9044931420690756,19/21,19,21,0.0002687626928291,True,False,True,c14_transition_probe|even_n,topology_readout_scaled_metric,19,21,19/21,False,14,19/21,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c14_side_broken,boundary,c_to_ab_receiver_only,,readout_minmax_scaled,0.2102538023597723,4/19,4,19,0.0002725134297013,True,False,True,c14_transition_probe|even_n,topology_readout_scaled_metric,4,19,4/19,False,14,4/19,False,False,False,False,False,False,True,False,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c14,full-stable,c_to_ab_receiver_only,,readout_minmax_scaled,0.0766464822396382,1/13,1,13,0.0002765946834386,True,False,False,c14_transition_probe|even_n,topology_readout_scaled_metric,1,13,1/13,False,14,1/13,False,False,False,False,False,False,False,False,non_target_or_broad,0,punctured_carrier_projector_rank_candidate,False,True,1.0,2,False,False,topology_readout_scaled_metric; R-1=13; rank=1
readout_deviation_from_c12,c14_degree_null,full-stable,reverse_only_c_to_ab,,abs_deviation_from_c12_scaled,0.8663897584225121,13/15,13,15,0.0002769082441546,True,False,True,c14_transition_probe|even_n,topology_readout_scaled_metric,13,15,13/15,False,14,13/15,False,False,False,False,False,False,False,True,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c14_degree_null,full-stable,reverse_only_c_to_ab,,readout_minmax_scaled,0.133610241577488,2/15,2,15,0.0002769082441546,True,False,True,c14_transition_probe|even_n,topology_readout_scaled_metric,2,15,2/15,False,14,2/15,False,False,False,False,False,False,False,True,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c12_edge_count_null,boundary,full_self_consistent_rstar,,abs_deviation_from_c12_scaled,0.5997181445338525,3/5,3,5,0.0002818554661474,True,False,True,c12_neighborhood|even_n,topology_readout_scaled_metric,3,5,3/5,False,12,3/5,True,False,False,False,False,False,True,False,registered_c_side_target,2,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
paired_boundary,c13_ring_share_11,full-stable,,full_minus_reverse,ci_width_scaled,0.4088056939327498,9/22,9,22,0.0002852151581593,True,False,True,c13_full_branch|ring_sharing|ring_share_11|odd_n,paired_boundary_scaled_metric,9,22,9/22,False,13,9/22,False,False,True,False,False,False,False,False,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,paired_boundary_scaled_metric
readout_deviation_from_c12,c13_ring_share_11,full-stable,full_self_consistent_rstar,,abs_deviation_from_c12_scaled,0.7823228869458453,18/23,18,23,0.0002858087063286,True,False,True,c13_full_branch|ring_sharing|ring_share_11|odd_n,topology_readout_scaled_metric,18,23,18/23,False,13,18/23,False,False,True,False,False,False,False,False,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c10_degree_null,reverse-stable,c_to_ab_receiver_only,,abs_deviation_from_c12_scaled,0.8891809863971456,8/9,8,9,0.0002920975082567,True,False,True,c10_boundary_candidate|5_or_10_proxy|even_n,topology_readout_scaled_metric,8,9,8/9,False,10,8/9,False,False,False,False,True,False,True,True,five_or_ten_proxy_region,2,punctured_carrier_projector_rank_candidate,False,True,8.0,2,False,False,topology_readout_scaled_metric; R-1=9; rank=8
paired_boundary,c10_side_broken,full-stable,,full_minus_reverse,abs_mean_delta_scaled,0.7724252289669926,17/22,17,22,0.00030204376028,True,False,True,c10_boundary_candidate|5_or_10_proxy|even_n,paired_boundary_scaled_metric,17,22,17/22,False,10,17/22,False,False,False,False,True,False,False,False,five_or_ten_proxy_region,0,diagnostic_fraction_only,False,False,,0,False,False,paired_boundary_scaled_metric
readout_deviation_from_c12,c9,boundary,c_to_ab_magnitude_only,,abs_deviation_from_c12_scaled,0.8264026060360942,19/23,19,23,0.000315649514355,True,False,True,odd_n,topology_readout_scaled_metric,19,23,19/23,False,9,19/23,False,False,False,False,False,False,True,False,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c9,boundary,c_to_ab_standpoint_only,,abs_deviation_from_c12_scaled,0.8264026060360942,19/23,19,23,0.000315649514355,True,False,True,odd_n,topology_readout_scaled_metric,19,23,19/23,False,9,19/23,False,False,False,False,False,False,True,False,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c10_reversed,boundary,reverse_only_c_to_ab,,abs_deviation_from_c12_scaled,0.9227501919716058,12/13,12,13,0.0003267311053173,True,False,True,c10_boundary_candidate|reversed|5_or_10_proxy|even_n,topology_readout_scaled_metric,12,13,12/13,False,10,12/13,False,True,False,False,True,False,True,True,registered_c_side_target,3,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c10_reversed,boundary,reverse_only_c_to_ab,,readout_minmax_scaled,0.0772498080283943,1/13,1,13,0.0003267311053174,True,False,False,c10_boundary_candidate|reversed|5_or_10_proxy|even_n,topology_readout_scaled_metric,1,13,1/13,False,10,1/13,False,True,False,False,True,False,True,True,registered_c_side_target,3,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c10_edge_count_null,boundary,full_self_consistent_rstar,,abs_deviation_from_c12_scaled,0.8892256906509243,8/9,8,9,0.0003368017620354,True,False,True,c10_boundary_candidate|5_or_10_proxy|even_n,topology_readout_scaled_metric,8,9,8/9,False,10,8/9,False,False,False,False,True,False,True,False,five_or_ten_proxy_region,1,punctured_carrier_projector_rank_candidate,False,True,8.0,2,False,False,topology_readout_scaled_metric; R-1=9; rank=8
readout_deviation_from_c12,c13,full-stable,full_self_consistent_rstar,,abs_deviation_from_c12_scaled,0.7891315478952393,15/19,15,19,0.000342136315287,True,False,True,c13_full_branch|odd_n,topology_readout_scaled_metric,15,19,15/19,False,13,15/19,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
paired_boundary,c14_edge_count_null,full-stable,,full_minus_reverse,ci_width_scaled,0.571068729338307,4/7,4,7,0.0003598420902644,True,False,True,c14_transition_probe|even_n,paired_boundary_scaled_metric,4,7,4/7,False,14,4/7,False,False,False,False,False,False,False,False,non_target_or_broad,0,full_carrier_projector_rank_candidate,True,False,8.0,2,False,False,paired_boundary_scaled_metric; R=14; rank=8
paired_boundary,c16,full-stable,,full_minus_reverse,ci_width_scaled,0.4586991123096559,11/24,11,24,0.0003657789763225,True,False,True,even_n,paired_boundary_scaled_metric,11,24,11/24,False,16,11/24,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,paired_boundary_scaled_metric
readout_rank_scaled,c14_degree_null,full-stable,c_to_ab_receiver_only,,readout_minmax_scaled,0.0948491902259406,2/21,2,21,0.0003889050121545,True,False,True,c14_transition_probe|even_n,topology_readout_scaled_metric,2,21,2/21,False,14,2/21,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c14_edge_count_null,full-stable,c_to_ab_receiver_only,,readout_minmax_scaled,0.0551485159570681,1/18,1,18,0.0004070395984874,True,False,False,c14_transition_probe|even_n,topology_readout_scaled_metric,1,18,1/18,False,14,1/18,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c12_ring_share_5,reverse-stable,c_to_ab_magnitude_only,,readout_minmax_scaled,0.8819374809875768,15/17,15,17,0.0004154601888937,True,False,True,c12_neighborhood|ring_sharing|ring_share_5|5_or_10_proxy|even_n,topology_readout_scaled_metric,15,17,15/17,False,12,15/17,True,False,True,False,True,False,True,True,registered_c_side_target,4,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c12_ring_share_5,reverse-stable,c_to_ab_standpoint_only,,readout_minmax_scaled,0.8819374809875768,15/17,15,17,0.0004154601888937,True,False,True,c12_neighborhood|ring_sharing|ring_share_5|5_or_10_proxy|even_n,topology_readout_scaled_metric,15,17,15/17,False,12,15/17,True,False,True,False,True,False,True,True,registered_c_side_target,4,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c10,boundary,reverse_only_c_to_ab,,readout_minmax_scaled,0.0829131775670649,1/12,1,12,0.0004201557662684,True,False,False,c10_boundary_candidate|5_or_10_proxy|even_n,topology_readout_scaled_metric,1,12,1/12,False,10,1/12,False,False,False,False,True,False,True,True,five_or_ten_proxy_region,2,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c10,boundary,reverse_only_c_to_ab,,abs_deviation_from_c12_scaled,0.9170868224329352,11/12,11,12,0.0004201557662685,True,False,True,c10_boundary_candidate|5_or_10_proxy|even_n,topology_readout_scaled_metric,11,12,11/12,False,10,11/12,False,False,False,False,True,False,True,True,five_or_ten_proxy_region,2,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c13,full-stable,full_self_consistent_rstar,,readout_minmax_scaled,0.2087539453843245,5/24,5,24,0.0004206120509911,True,False,True,c13_full_branch|odd_n,topology_readout_scaled_metric,5,24,5/24,False,13,5/24,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c12_side_broken,full-stable,c_to_ab_receiver_only,,abs_deviation_from_c12_scaled,0.7731551818556811,17/22,17,22,0.0004279091284083,True,False,True,c12_neighborhood|even_n,topology_readout_scaled_metric,17,22,17/22,False,12,17/22,True,False,False,False,False,False,False,False,registered_c_side_target,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c14_degree_null,full-stable,c_to_ab_magnitude_only,,abs_deviation_from_c12_scaled,0.7337639125209288,11/15,11,15,0.0004305791875954,True,False,True,c14_transition_probe|even_n,topology_readout_scaled_metric,11,15,11/15,False,14,11/15,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c14_degree_null,full-stable,c_to_ab_standpoint_only,,abs_deviation_from_c12_scaled,0.7337639125209288,11/15,11,15,0.0004305791875954,True,False,True,c14_transition_probe|even_n,topology_readout_scaled_metric,11,15,11/15,False,14,11/15,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c13_edge_count_null,full-stable,c_to_ab_receiver_only,,abs_deviation_from_c12_scaled,0.8670976301282035,13/15,13,15,0.0004309634615368,True,False,True,c13_full_branch|odd_n,topology_readout_scaled_metric,13,15,13/15,False,13,13/15,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c14_reversed,boundary,full_self_consistent_rstar,,abs_deviation_from_c12_scaled,0.8631990379608682,19/22,19,22,0.0004373256754954,True,False,True,c14_transition_probe|reversed|even_n,topology_readout_scaled_metric,19,22,19/22,False,14,19/22,False,True,False,False,False,False,True,False,registered_c_side_target,2,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c12_ring_share_7,reverse-stable,reverse_only_c_to_ab,,readout_minmax_scaled,0.8819121066763613,15/17,15,17,0.0004408345001092,True,False,True,c12_neighborhood|ring_sharing|ring_share_7|x3_or_7mod12_proxy|even_n,topology_readout_scaled_metric,15,17,15/17,False,12,15/17,True,False,True,False,False,True,True,True,registered_c_side_target,4,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c12_ring_share_7,reverse-stable,reverse_only_c_to_ab,,abs_deviation_from_c12_scaled,0.1180878933236388,2/17,2,17,0.0004408345001094,True,False,True,c12_neighborhood|ring_sharing|ring_share_7|x3_or_7mod12_proxy|even_n,topology_readout_scaled_metric,2,17,2/17,False,12,2/17,True,False,True,False,False,True,True,True,registered_c_side_target,4,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c16,full-stable,c_to_ab_receiver_only,,abs_deviation_from_c12_scaled,0.8416622330608662,16/19,16,19,0.0004430300970285,True,False,True,even_n,topology_readout_scaled_metric,16,19,16/19,False,16,16/19,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
paired_boundary,c12,reverse-stable,,full_minus_reverse,abs_mean_delta_scaled,0.8425621473165457,16/19,16,19,0.0004568841586509,True,False,True,c12_neighborhood|even_n,paired_boundary_scaled_metric,16,19,16/19,False,12,16/19,True,False,False,False,False,False,True,True,registered_c_side_target,3,diagnostic_fraction_only,False,False,,0,False,False,paired_boundary_scaled_metric
readout_rank_scaled,c10_ring_share_5,boundary,full_self_consistent_rstar,,readout_minmax_scaled,0.1115716561297643,1/9,1,9,0.0004605450186532,True,False,False,c10_boundary_candidate|ring_sharing|ring_share_5|5_or_10_proxy|even_n,topology_readout_scaled_metric,1,9,1/9,False,10,1/9,False,False,True,False,True,False,True,False,registered_c_side_target,2,punctured_carrier_projector_rank_candidate,False,True,1.0,2,True,False,topology_readout_scaled_metric; R-1=9; rank=1
readout_rank_scaled,c11,boundary,c_to_ab_receiver_only,,readout_minmax_scaled,0.0913758966687186,1/11,1,11,0.0004668057596276,True,False,False,odd_n,topology_readout_scaled_metric,1,11,1/11,False,11,1/11,False,False,False,False,False,False,True,False,non_target_or_broad,1,full_carrier_projector_rank_candidate,True,False,1.0,2,False,False,topology_readout_scaled_metric; R=11; rank=1
paired_boundary,c9,boundary,,full_minus_reverse,ci_width_scaled,0.5620240041740604,9/16,9,16,0.0004759958259396,True,False,True,odd_n,paired_boundary_scaled_metric,9,16,9/16,False,9,9/16,False,False,False,False,False,False,True,False,non_target_or_broad,1,diagnostic_fraction_only,False,False,,0,False,False,paired_boundary_scaled_metric
readout_deviation_from_c12,c12_ring_share_7,reverse-stable,c_to_ab_receiver_only,,abs_deviation_from_c12_scaled,0.0004772883890044,0/1,0,1,0.0004772883890044,True,False,False,c12_neighborhood|ring_sharing|ring_share_7|x3_or_7mod12_proxy|even_n,topology_readout_scaled_metric,0,1,0/1,False,12,0/1,True,False,True,False,False,True,True,True,registered_c_side_target,4,full_carrier_projector_rank_candidate,True,True,0.0,3,True,True,topology_readout_scaled_metric; R=12; rank=0
readout_rank_scaled,c13_ring_share_10,full-stable,reverse_only_c_to_ab,,readout_minmax_scaled,0.135862281052248,3/22,3,22,0.0005013553113882,True,False,True,c13_full_branch|ring_sharing|ring_share_10|5_or_10_proxy|odd_n,topology_readout_scaled_metric,3,22,3/22,False,13,3/22,False,False,True,False,True,False,False,True,five_or_ten_proxy_region,2,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c13_ring_share_10,full-stable,reverse_only_c_to_ab,,abs_deviation_from_c12_scaled,0.864137718947752,19/22,19,22,0.0005013553113883,True,False,True,c13_full_branch|ring_sharing|ring_share_10|5_or_10_proxy|odd_n,topology_readout_scaled_metric,19,22,19/22,False,13,19/22,False,False,True,False,True,False,False,True,five_or_ten_proxy_region,2,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c12_ring_share_7,reverse-stable,c_to_ab_magnitude_only,,readout_minmax_scaled,0.888380795352899,8/9,8,9,0.0005080935359897,True,False,True,c12_neighborhood|ring_sharing|ring_share_7|x3_or_7mod12_proxy|even_n,topology_readout_scaled_metric,8,9,8/9,False,12,8/9,True,False,True,False,False,True,True,True,registered_c_side_target,4,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c12_ring_share_7,reverse-stable,c_to_ab_standpoint_only,,readout_minmax_scaled,0.888380795352899,8/9,8,9,0.0005080935359897,True,False,True,c12_neighborhood|ring_sharing|ring_share_7|x3_or_7mod12_proxy|even_n,topology_readout_scaled_metric,8,9,8/9,False,12,8/9,True,False,True,False,False,True,True,True,registered_c_side_target,4,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c13_degree_null,full-stable,c_to_ab_magnitude_only,,abs_deviation_from_c12_scaled,0.7338450386741839,11/15,11,15,0.0005117053408506,True,False,True,c13_full_branch|odd_n,topology_readout_scaled_metric,11,15,11/15,False,13,11/15,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_deviation_from_c12,c13_degree_null,full-stable,c_to_ab_standpoint_only,,abs_deviation_from_c12_scaled,0.7338450386741839,11/15,11,15,0.0005117053408506,True,False,True,c13_full_branch|odd_n,topology_readout_scaled_metric,11,15,11/15,False,13,11/15,False,False,False,False,False,False,False,False,non_target_or_broad,0,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c14_ring_share_11,boundary,c_to_ab_magnitude_only,,readout_minmax_scaled,0.1433691262011872,1/7,1,7,0.0005119833440443,True,False,False,c14_transition_probe|ring_sharing|ring_share_11|even_n,topology_readout_scaled_metric,1,7,1/7,False,14,1/7,False,False,True,False,False,False,True,False,registered_c_side_target,2,full_carrier_projector_rank_candidate,True,False,2.0,3,True,True,topology_readout_scaled_metric; R=14; rank=2
readout_rank_scaled,c14_ring_share_11,boundary,c_to_ab_standpoint_only,,readout_minmax_scaled,0.1433691262011872,1/7,1,7,0.0005119833440443,True,False,False,c14_transition_probe|ring_sharing|ring_share_11|even_n,topology_readout_scaled_metric,1,7,1/7,False,14,1/7,False,False,True,False,False,False,True,False,registered_c_side_target,2,full_carrier_projector_rank_candidate,True,False,2.0,3,True,True,topology_readout_scaled_metric; R=14; rank=2
readout_deviation_from_c12,c13_reversed,full-stable,full_self_consistent_rstar,,abs_deviation_from_c12_scaled,0.7922038360807705,19/24,19,24,0.0005371694141038,True,False,True,c13_full_branch|reversed|odd_n,topology_readout_scaled_metric,19,24,19/24,False,13,19/24,False,True,False,False,False,False,False,False,registered_c_side_target,1,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
readout_rank_scaled,c10_degree_null,reverse-stable,c_to_ab_magnitude_only,,readout_minmax_scaled,0.0422054618889605,1/24,1,24,0.0005387952222938,True,False,False,c10_boundary_candidate|5_or_10_proxy|even_n,topology_readout_scaled_metric,1,24,1/24,False,10,1/24,False,False,False,False,True,False,True,True,five_or_ten_proxy_region,2,diagnostic_fraction_only,False,False,,0,False,False,topology_readout_scaled_metric
