mode,endpoint,metric,comparison,mean_true,mean_control,effect,p_greater,n_pairs
combined_c_fes_gmr72,rank_reward,relative_to_absolute_effect,true_vs_shuffled_c_intersection,-0.6876824578298033,-0.7041712820170151,0.016488824187211724,0.18236352729454108,502
combined_c_fes_gmr72,rank_reward,relative_to_absolute_effect,true_vs_phase_rotated_intersection,-0.6876824578298033,-0.7284971713258641,0.0408147134960609,0.007598480303939212,502
combined_c_fes_gmr72,gmr72_bridge_composite,abs_projection_asymmetry,true_vs_random_intersection,0.11765587742265966,0.15568600857513532,-0.03803013115247564,1.0,502
combined_c_fes_gmr72,gmr72_bridge_composite,abs_projection_asymmetry,true_vs_balanced_intersection,0.11765587742265966,0.10585292382775649,0.011802953594903182,0.0001999600079984003,502
combined_c_fes_gmr72,gmr72_bridge_composite,abs_projection_asymmetry,true_vs_performance_matched_intersection,0.11765587742265966,0.09965386156057986,0.018002015862079827,0.0001999600079984003,502
combined_c_fes_gmr72,gmr72_bridge_composite,abs_projection_asymmetry,true_vs_shuffled_c_intersection,0.11765587742265966,0.1174697363911837,0.0001861410314759646,0.47130573885222954,502
combined_c_fes_gmr72,gmr72_bridge_composite,abs_projection_asymmetry,true_vs_phase_rotated_intersection,0.11765587742265966,0.11119091644340894,0.0064649609792507366,0.033993201359728054,502
combined_c_fes_gmr72,gmr72_bridge_composite,projection_asymmetry,true_vs_random_intersection,-0.0021529449344080322,-0.015011364948036867,0.012858420013628831,0.07938412317536493,502
combined_c_fes_gmr72,gmr72_bridge_composite,projection_asymmetry,true_vs_balanced_intersection,-0.0021529449344080322,-0.0004759865807555881,-0.001676958353652446,0.7028594281143771,502
combined_c_fes_gmr72,gmr72_bridge_composite,projection_asymmetry,true_vs_performance_matched_intersection,-0.0021529449344080322,-0.006279083200699188,0.004126138266291152,0.17116576684663068,502
combined_c_fes_gmr72,gmr72_bridge_composite,projection_asymmetry,true_vs_shuffled_c_intersection,-0.0021529449344080322,-0.001520471280293231,-0.0006324736541148029,0.5618876224755049,502
combined_c_fes_gmr72,gmr72_bridge_composite,projection_asymmetry,true_vs_phase_rotated_intersection,-0.0021529449344080322,-0.0012511473554771676,-0.0009017975789308673,0.5936812637472505,502
combined_c_fes_gmr72,gmr72_bridge_composite,absolute_to_relative_effect,true_vs_random_intersection,-0.2758362859660063,-0.2903965352092137,0.014560249243207413,0.014197160567886422,502
combined_c_fes_gmr72,gmr72_bridge_composite,absolute_to_relative_effect,true_vs_balanced_intersection,-0.2758362859660063,-0.2773493154866781,0.0015130295206718825,0.3241351729654069,502
combined_c_fes_gmr72,gmr72_bridge_composite,absolute_to_relative_effect,true_vs_performance_matched_intersection,-0.2758362859660063,-0.2819437436780104,0.006107457712004123,0.10477904419116177,502
combined_c_fes_gmr72,gmr72_bridge_composite,absolute_to_relative_effect,true_vs_shuffled_c_intersection,-0.2758362859660063,-0.27638312464901177,0.0005468386830054593,0.4621075784843031,502
combined_c_fes_gmr72,gmr72_bridge_composite,absolute_to_relative_effect,true_vs_phase_rotated_intersection,-0.2758362859660063,-0.2856262198490247,0.009789933883018418,0.030193961207758448,502
combined_c_fes_gmr72,gmr72_bridge_composite,relative_to_absolute_effect,true_vs_random_intersection,-0.27368334103159825,-0.2753851702611768,0.0017018292295785866,0.40631873625274945,502
combined_c_fes_gmr72,gmr72_bridge_composite,relative_to_absolute_effect,true_vs_balanced_intersection,-0.27368334103159825,-0.2768733289059226,0.0031899878743243295,0.21775644871025795,502
combined_c_fes_gmr72,gmr72_bridge_composite,relative_to_absolute_effect,true_vs_performance_matched_intersection,-0.27368334103159825,-0.2756646604773112,0.001981319445712972,0.3479304139172166,502
combined_c_fes_gmr72,gmr72_bridge_composite,relative_to_absolute_effect,true_vs_shuffled_c_intersection,-0.27368334103159825,-0.27486265336871846,0.0011793123371202634,0.42391521695660866,502
combined_c_fes_gmr72,gmr72_bridge_composite,relative_to_absolute_effect,true_vs_phase_rotated_intersection,-0.27368334103159825,-0.2843750724935476,0.010691731461949286,0.014397120575884824,502
gmr72_phase_conditioned,z_reward,abs_projection_asymmetry,true_vs_random_intersection,0.33949270009082816,0.43783511283594456,-0.09834241274511636,1.0,502
gmr72_phase_conditioned,z_reward,abs_projection_asymmetry,true_vs_balanced_intersection,0.33949270009082816,0.30490142038947354,0.034591279701354616,0.0001999600079984003,502
gmr72_phase_conditioned,z_reward,abs_projection_asymmetry,true_vs_performance_matched_intersection,0.33949270009082816,0.3115674133287402,0.027925286762088008,0.004199160167966407,502
gmr72_phase_conditioned,z_reward,abs_projection_asymmetry,true_vs_shuffled_c_intersection,0.33949270009082816,0.33359672019911285,0.0058959798917153985,0.3047390521895621,502
gmr72_phase_conditioned,z_reward,abs_projection_asymmetry,true_vs_phase_rotated_intersection,0.33949270009082816,0.29670159577426963,0.042791104316558616,0.0007998400319936012,502
gmr72_phase_conditioned,z_reward,projection_asymmetry,true_vs_random_intersection,0.005672324466138874,-0.015750715272331156,0.021423039738470026,0.17636472705458908,502
gmr72_phase_conditioned,z_reward,projection_asymmetry,true_vs_balanced_intersection,0.005672324466138874,-0.003836959903757268,0.00950928436989614,0.15796840631873627,502
gmr72_phase_conditioned,z_reward,projection_asymmetry,true_vs_performance_matched_intersection,0.005672324466138874,-0.014841662662741778,0.020513987128880654,0.05618876224755049,502
gmr72_phase_conditioned,z_reward,projection_asymmetry,true_vs_shuffled_c_intersection,0.005672324466138874,0.0021822784853053343,0.0034900459808335374,0.40451909618076387,502
gmr72_phase_conditioned,z_reward,projection_asymmetry,true_vs_phase_rotated_intersection,0.005672324466138874,-0.004366185542358452,0.01003851000849733,0.23815236952609478,502
gmr72_phase_conditioned,z_reward,absolute_to_relative_effect,true_vs_random_intersection,-0.668304920342612,-0.7298331303253703,0.06152820998275819,0.0005998800239952009,502
gmr72_phase_conditioned,z_reward,absolute_to_relative_effect,true_vs_balanced_intersection,-0.668304920342612,-0.7179173728310504,0.049612452488438284,0.0001999600079984003,502
gmr72_phase_conditioned,z_reward,absolute_to_relative_effect,true_vs_performance_matched_intersection,-0.668304920342612,-0.762028382877992,0.0937234625353798,0.0001999600079984003,502
gmr72_phase_conditioned,z_reward,absolute_to_relative_effect,true_vs_shuffled_c_intersection,-0.668304920342612,-0.7006661208973973,0.032361200554785294,0.011597680463907219,502
gmr72_phase_conditioned,z_reward,absolute_to_relative_effect,true_vs_phase_rotated_intersection,-0.668304920342612,-0.7210365892798791,0.05273166893726707,0.0001999600079984003,502
gmr72_phase_conditioned,z_reward,relative_to_absolute_effect,true_vs_random_intersection,-0.6739772448087511,-0.714082415053039,0.04010517024428817,0.009798040391921616,502
gmr72_phase_conditioned,z_reward,relative_to_absolute_effect,true_vs_balanced_intersection,-0.6739772448087511,-0.7140804129272931,0.04010316811854215,0.0001999600079984003,502
gmr72_phase_conditioned,z_reward,relative_to_absolute_effect,true_vs_performance_matched_intersection,-0.6739772448087511,-0.7471867202152502,0.07320947540649915,0.0001999600079984003,502
gmr72_phase_conditioned,z_reward,relative_to_absolute_effect,true_vs_shuffled_c_intersection,-0.6739772448087511,-0.7028483993827027,0.028871154573951754,0.008598280343931213,502
gmr72_phase_conditioned,z_reward,relative_to_absolute_effect,true_vs_phase_rotated_intersection,-0.6739772448087511,-0.7166704037375208,0.042693158928769744,0.0023995200959808036,502
gmr72_phase_conditioned,rank_reward,abs_projection_asymmetry,true_vs_random_intersection,0.3454812707425378,0.4541782986143694,-0.10869702787183165,1.0,502
gmr72_phase_conditioned,rank_reward,abs_projection_asymmetry,true_vs_balanced_intersection,0.3454812707425378,0.3181110202302942,0.02737025051224358,0.0009998000399920016,502
gmr72_phase_conditioned,rank_reward,abs_projection_asymmetry,true_vs_performance_matched_intersection,0.3454812707425378,0.3367394472534873,0.008741823489050476,0.21375724855028994,502
gmr72_phase_conditioned,rank_reward,abs_projection_asymmetry,true_vs_shuffled_c_intersection,0.3454812707425378,0.35184029691385826,-0.006359026171320422,0.7130573885222955,502
gmr72_phase_conditioned,rank_reward,abs_projection_asymmetry,true_vs_phase_rotated_intersection,0.3454812707425378,0.3056702105242207,0.03981106021831707,0.0003999200159968006,502
gmr72_phase_conditioned,rank_reward,projection_asymmetry,true_vs_random_intersection,0.009159029648197016,-0.0145093161269503,0.023668345775147304,0.14477104579084182,502
gmr72_phase_conditioned,rank_reward,projection_asymmetry,true_vs_balanced_intersection,0.009159029648197016,-0.003015404810841666,0.012174434459038673,0.09998000399920016,502
gmr72_phase_conditioned,rank_reward,projection_asymmetry,true_vs_performance_matched_intersection,0.009159029648197016,-0.016724841742873347,0.025883871391070356,0.022595480903819236,502
gmr72_phase_conditioned,rank_reward,projection_asymmetry,true_vs_shuffled_c_intersection,0.009159029648197016,0.004875836754890413,0.004283192893306599,0.36992601479704057,502
gmr72_phase_conditioned,rank_reward,projection_asymmetry,true_vs_phase_rotated_intersection,0.009159029648197016,0.0030880279107074753,0.00607100173748953,0.3405318936212757,502
gmr72_phase_conditioned,rank_reward,absolute_to_relative_effect,true_vs_random_intersection,-0.6582992206788193,-0.7336809211154157,0.07538170043659632,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,absolute_to_relative_effect,true_vs_balanced_intersection,-0.6582992206788193,-0.7173479188673209,0.05904869818850166,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,absolute_to_relative_effect,true_vs_performance_matched_intersection,-0.6582992206788193,-0.7581366744380796,0.09983745375926033,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,absolute_to_relative_effect,true_vs_shuffled_c_intersection,-0.6582992206788193,-0.6933497827352995,0.03505056205648017,0.008798240351929614,502
gmr72_phase_conditioned,rank_reward,absolute_to_relative_effect,true_vs_phase_rotated_intersection,-0.6582992206788193,-0.719583516336244,0.06128429565742459,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,relative_to_absolute_effect,true_vs_random_intersection,-0.6674582503270163,-0.7191716049884652,0.05171335466144902,0.0023995200959808036,502
gmr72_phase_conditioned,rank_reward,relative_to_absolute_effect,true_vs_balanced_intersection,-0.6674582503270163,-0.7143325140564794,0.04687426372946298,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,relative_to_absolute_effect,true_vs_performance_matched_intersection,-0.6674582503270163,-0.7414118326952063,0.07395358236818998,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,relative_to_absolute_effect,true_vs_shuffled_c_intersection,-0.6674582503270163,-0.6982256194901898,0.030767369163173568,0.008398320335932814,502
gmr72_phase_conditioned,rank_reward,relative_to_absolute_effect,true_vs_phase_rotated_intersection,-0.6674582503270163,-0.7226715442469513,0.05521329391993506,0.0001999600079984003,502
gmr72_phase_conditioned,gmr72_bridge_composite,abs_projection_asymmetry,true_vs_random_intersection,0.1096037547491371,0.15615624876965958,-0.046552494020522514,1.0,502
gmr72_phase_conditioned,gmr72_bridge_composite,abs_projection_asymmetry,true_vs_balanced_intersection,0.1096037547491371,0.10585292382775649,0.0037508309213806004,0.010197960407918417,502
gmr72_phase_conditioned,gmr72_bridge_composite,abs_projection_asymmetry,true_vs_performance_matched_intersection,0.1096037547491371,0.09965386156057986,0.009949893188557242,0.0003999200159968006,502
gmr72_phase_conditioned,gmr72_bridge_composite,abs_projection_asymmetry,true_vs_shuffled_c_intersection,0.1096037547491371,0.10630090503468533,0.0033028497144517673,0.0643871225754849,502
gmr72_phase_conditioned,gmr72_bridge_composite,abs_projection_asymmetry,true_vs_phase_rotated_intersection,0.1096037547491371,0.10533845658275404,0.004265298166383054,0.01979604079184163,502
gmr72_phase_conditioned,gmr72_bridge_composite,projection_asymmetry,true_vs_random_intersection,-0.0007413381183231098,-0.004184348572021971,0.003443010453698861,0.33813237352529496,502
gmr72_phase_conditioned,gmr72_bridge_composite,projection_asymmetry,true_vs_balanced_intersection,-0.0007413381183231098,-0.0004759865807555881,-0.0002653515375675218,0.5532893421315737,502
gmr72_phase_conditioned,gmr72_bridge_composite,projection_asymmetry,true_vs_performance_matched_intersection,-0.0007413381183231098,-0.006279083200699188,0.005537745082376077,0.05058988202359528,502
gmr72_phase_conditioned,gmr72_bridge_composite,projection_asymmetry,true_vs_shuffled_c_intersection,-0.0007413381183231098,-0.00011702359668045214,-0.0006243145216426596,0.6082783443311338,502
gmr72_phase_conditioned,gmr72_bridge_composite,projection_asymmetry,true_vs_phase_rotated_intersection,-0.0007413381183231098,0.00015592617754845548,-0.0008972642958715653,0.6524695060987803,502
gmr72_phase_conditioned,gmr72_bridge_composite,absolute_to_relative_effect,true_vs_random_intersection,-0.27133330080880497,-0.282728851520571,0.011395550711766025,0.028394321135772844,502
gmr72_phase_conditioned,gmr72_bridge_composite,absolute_to_relative_effect,true_vs_balanced_intersection,-0.27133330080880497,-0.2773493154866781,0.006016014677873179,0.0007998400319936012,502
gmr72_phase_conditioned,gmr72_bridge_composite,absolute_to_relative_effect,true_vs_performance_matched_intersection,-0.27133330080880497,-0.2819437436780104,0.010610442869205417,0.002999400119976005,502
gmr72_phase_conditioned,gmr72_bridge_composite,absolute_to_relative_effect,true_vs_shuffled_c_intersection,-0.27133330080880497,-0.2729307442742381,0.0015974434654331224,0.2545490901819636,502
gmr72_phase_conditioned,gmr72_bridge_composite,absolute_to_relative_effect,true_vs_phase_rotated_intersection,-0.27133330080880497,-0.27868355939632855,0.0073502585875235915,0.005598880223955209,502
gmr72_phase_conditioned,gmr72_bridge_composite,relative_to_absolute_effect,true_vs_random_intersection,-0.2705919626904819,-0.27854450294854904,0.007952540258067162,0.08358328334333133,502
gmr72_phase_conditioned,gmr72_bridge_composite,relative_to_absolute_effect,true_vs_balanced_intersection,-0.2705919626904819,-0.2768733289059226,0.0062813662154407,0.0027994401119776045,502
gmr72_phase_conditioned,gmr72_bridge_composite,relative_to_absolute_effect,true_vs_performance_matched_intersection,-0.2705919626904819,-0.2756646604773112,0.005072697786829343,0.06898620275944811,502
gmr72_phase_conditioned,gmr72_bridge_composite,relative_to_absolute_effect,true_vs_shuffled_c_intersection,-0.2705919626904819,-0.27281372067755766,0.0022217579870757818,0.1889622075584883,502
gmr72_phase_conditioned,gmr72_bridge_composite,relative_to_absolute_effect,true_vs_phase_rotated_intersection,-0.2705919626904819,-0.27883948557387706,0.008247522883395158,0.0021995600879824036,502
fes_string_conditioned,z_reward,abs_projection_asymmetry,true_vs_random_intersection,0.3054841842906761,0.447634908836197,-0.14215072454552105,1.0,502
fes_string_conditioned,z_reward,abs_projection_asymmetry,true_vs_balanced_intersection,0.3054841842906761,0.30490142038947354,0.0005827639012024306,0.44831033793241354,502
fes_string_conditioned,z_reward,abs_projection_asymmetry,true_vs_performance_matched_intersection,0.3054841842906761,0.3115674133287402,-0.006083229038064171,0.7536492701459708,502
fes_string_conditioned,z_reward,abs_projection_asymmetry,true_vs_shuffled_c_intersection,0.3054841842906761,0.32008824404641256,-0.014604059755736557,0.9822035592881424,502
fes_string_conditioned,z_reward,abs_projection_asymmetry,true_vs_phase_rotated_intersection,0.3054841842906761,0.30676565696582186,-0.001281472675145866,0.5684863027394521,502
fes_string_conditioned,z_reward,projection_asymmetry,true_vs_random_intersection,-0.007256871412180511,0.013942862481097867,-0.021199733893278377,0.850629874025195,502
fes_string_conditioned,z_reward,projection_asymmetry,true_vs_balanced_intersection,-0.007256871412180511,-0.003836959903757268,-0.003419911508423238,0.767246550689862,502
fes_string_conditioned,z_reward,projection_asymmetry,true_vs_performance_matched_intersection,-0.007256871412180511,-0.014841662662741778,0.007584791250561273,0.21795640871825636,502
fes_string_conditioned,z_reward,projection_asymmetry,true_vs_shuffled_c_intersection,-0.007256871412180511,0.005297370740511255,-0.012554242152691766,0.9590081983603279,502
fes_string_conditioned,z_reward,projection_asymmetry,true_vs_phase_rotated_intersection,-0.007256871412180511,-0.007275589899196762,1.8718487016252375e-05,0.5050989802039592,502
fes_string_conditioned,z_reward,absolute_to_relative_effect,true_vs_random_intersection,-0.7193655884422034,-0.6894967664732565,-0.029868821968946895,0.9644071185762847,502
fes_string_conditioned,z_reward,absolute_to_relative_effect,true_vs_balanced_intersection,-0.7193655884422034,-0.7179173728310504,-0.0014482156111530085,0.5892821435712857,502
fes_string_conditioned,z_reward,absolute_to_relative_effect,true_vs_performance_matched_intersection,-0.7193655884422034,-0.762028382877992,0.04266279443578851,0.0003999200159968006,502
fes_string_conditioned,z_reward,absolute_to_relative_effect,true_vs_shuffled_c_intersection,-0.7193655884422034,-0.7148790554742127,-0.004486532967990697,0.6740651869626075,502
fes_string_conditioned,z_reward,absolute_to_relative_effect,true_vs_phase_rotated_intersection,-0.7193655884422034,-0.7265914916827894,0.0072259032405857845,0.2511497700459908,502
fes_string_conditioned,z_reward,relative_to_absolute_effect,true_vs_random_intersection,-0.7121087170300231,-0.7034396289543544,-0.008669088075668517,0.705258948210358,502
fes_string_conditioned,z_reward,relative_to_absolute_effect,true_vs_balanced_intersection,-0.7121087170300231,-0.7140804129272931,0.001971695897270231,0.36172765446910615,502
fes_string_conditioned,z_reward,relative_to_absolute_effect,true_vs_performance_matched_intersection,-0.7121087170300231,-0.7471867202152502,0.03507800318522724,0.0001999600079984003,502
fes_string_conditioned,z_reward,relative_to_absolute_effect,true_vs_shuffled_c_intersection,-0.7121087170300231,-0.720176426214724,0.008067709184701066,0.14277144571085784,502
fes_string_conditioned,z_reward,relative_to_absolute_effect,true_vs_phase_rotated_intersection,-0.7121087170300231,-0.7193159017835925,0.007207184753569531,0.13177364527094582,502
fes_string_conditioned,rank_reward,abs_projection_asymmetry,true_vs_random_intersection,0.3168976929111858,0.4499382175391381,-0.1330405246279523,1.0,502
fes_string_conditioned,rank_reward,abs_projection_asymmetry,true_vs_balanced_intersection,0.3168976929111858,0.3181110202302942,-0.0012133273191084466,0.6076784643071386,502
fes_string_conditioned,rank_reward,abs_projection_asymmetry,true_vs_performance_matched_intersection,0.3168976929111858,0.3367394472534873,-0.019841754342301555,0.9808038392321535,502
fes_string_conditioned,rank_reward,abs_projection_asymmetry,true_vs_shuffled_c_intersection,0.3168976929111858,0.32631447596946894,-0.009416783058283165,0.9302139572085583,502
fes_string_conditioned,rank_reward,abs_projection_asymmetry,true_vs_phase_rotated_intersection,0.3168976929111858,0.32286747067544536,-0.005969777764259603,0.7910417916416717,502
fes_string_conditioned,rank_reward,projection_asymmetry,true_vs_random_intersection,-0.00717397621523969,0.019693820794746887,-0.026867797009986587,0.9080183963207359,502
fes_string_conditioned,rank_reward,projection_asymmetry,true_vs_balanced_intersection,-0.00717397621523969,-0.003015404810841666,-0.004158571404398033,0.8168366326734653,502
fes_string_conditioned,rank_reward,projection_asymmetry,true_vs_performance_matched_intersection,-0.00717397621523969,-0.016724841742873347,0.00955086552763365,0.16496700659868027,502
fes_string_conditioned,rank_reward,projection_asymmetry,true_vs_shuffled_c_intersection,-0.00717397621523969,0.0045428242865238775,-0.011716800501763575,0.9534093181363728,502
fes_string_conditioned,rank_reward,projection_asymmetry,true_vs_phase_rotated_intersection,-0.00717397621523969,-0.01061909157064408,0.003445115355404386,0.34953009398120377,502
fes_string_conditioned,rank_reward,absolute_to_relative_effect,true_vs_random_intersection,-0.7125153948576394,-0.6867727188647332,-0.025742675992906146,0.947010597880424,502
fes_string_conditioned,rank_reward,absolute_to_relative_effect,true_vs_balanced_intersection,-0.7125153948576394,-0.7173479188673209,0.004832524009681559,0.2565486902619476,502
fes_string_conditioned,rank_reward,absolute_to_relative_effect,true_vs_performance_matched_intersection,-0.7125153948576394,-0.7581366744380796,0.045621279580440245,0.0001999600079984003,502
fes_string_conditioned,rank_reward,absolute_to_relative_effect,true_vs_shuffled_c_intersection,-0.7125153948576394,-0.7147863152459106,0.002270920388271329,0.42351529694061185,502
fes_string_conditioned,rank_reward,absolute_to_relative_effect,true_vs_phase_rotated_intersection,-0.7125153948576394,-0.7258206903983486,0.013305295540709333,0.10717856428714258,502
fes_string_conditioned,rank_reward,relative_to_absolute_effect,true_vs_random_intersection,-0.7053414186423997,-0.7064665396594801,0.0011251210170804364,0.46750649870025995,502
fes_string_conditioned,rank_reward,relative_to_absolute_effect,true_vs_balanced_intersection,-0.7053414186423997,-0.7143325140564794,0.008991095414079593,0.0593881223755249,502
fes_string_conditioned,rank_reward,relative_to_absolute_effect,true_vs_performance_matched_intersection,-0.7053414186423997,-0.7414118326952063,0.0360704140528066,0.0007998400319936012,502
fes_string_conditioned,rank_reward,relative_to_absolute_effect,true_vs_shuffled_c_intersection,-0.7053414186423997,-0.7193291395324347,0.013987720890034902,0.05078984203159368,502
fes_string_conditioned,rank_reward,relative_to_absolute_effect,true_vs_phase_rotated_intersection,-0.7053414186423997,-0.7152015988277047,0.009860180185304948,0.0669866026794641,502
fes_string_conditioned,gmr72_bridge_composite,abs_projection_asymmetry,true_vs_random_intersection,0.10309692654427423,0.16258967994163578,-0.05949275339736157,1.0,502
fes_string_conditioned,gmr72_bridge_composite,abs_projection_asymmetry,true_vs_balanced_intersection,0.10309692654427423,0.10585292382775649,-0.0027559972834822572,1.0,502
fes_string_conditioned,gmr72_bridge_composite,abs_projection_asymmetry,true_vs_performance_matched_intersection,0.10309692654427423,0.09965386156057986,0.0034430649836943864,0.10097980403919216,502
fes_string_conditioned,gmr72_bridge_composite,abs_projection_asymmetry,true_vs_shuffled_c_intersection,0.10309692654427423,0.10424710389428933,-0.001150177350015105,0.862627474505099,502
