mode,endpoint,state_label,n_train_events,selected_operator,selected_train_reward,generated_train_reward,w_O1_lag0_AB,w_O2_lag5_AB,w_O3_A_C_boundary,w_O4_B_C_boundary,w_O5_full_TFC,w_O6_phase_only,w_O7_suppress_event,mean_O1_lag0_AB,mean_O2_lag5_AB,mean_O3_A_C_boundary,mean_O4_B_C_boundary,mean_O5_full_TFC,mean_O6_phase_only,mean_O7_suppress_event,fold
combined_c_fes_gmr72,z_reward,side=B_side|tfc=low|phase=q4|fes=Activation,11,O2_lag5_AB,0.22848121854079934,0.12822610165822515,0.06661007602286743,0.3996127100736535,0.012827897479597672,0.013752329745422105,0.01342970742468369,0.3576085052480368,0.13615877400573886,-0.2502380310417057,0.22848121854079934,-0.8267697797936471,-0.1287181401396932,-0.1370267973842557,0.18961125944342036,0.0,0
combined_c_fes_gmr72,z_reward,side=A_side|tfc=high|phase=q4|fes=Activation,10,O3_A_C_boundary,0.6429728394700852,0.3861137260999742,0.12905810390403408,0.23041345620337444,0.5176437306529948,0.007844086099151278,0.009545229578626871,0.02304292642841656,0.082452467133402,0.1568142623160678,0.21132392695255006,0.6429728394700852,-0.149665175237758,-0.08096660669082459,-0.594556843809856,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=high|phase=q1|fes=Surprise,15,O1_lag0_AB,0.3600938777928312,0.026236437219197765,0.10470735240538764,0.019923815503432425,0.14820894132370868,0.5115145449876917,0.1289495433715687,0.049271148295358384,0.03742465411285247,0.3600938777928312,-0.22064486953939882,-0.19199388057474223,0.09321491255139822,-0.24071452900830076,0.09625314801907409,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=high|phase=q4|fes=Surprise,8,O1_lag0_AB,0.4033528288224904,-0.025204945054072544,0.1873747359415725,0.03745859801691727,0.4691360510516689,0.08443835279864285,0.13991436585296935,0.02249255531409013,0.05918534102413892,0.4033528288224904,-0.16010316812465336,0.050880067097549934,-0.6976795662199731,-0.37257172072677913,-0.3386213298517875,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=low|phase=q1|fes=Surprise,12,O6_phase_only,0.17835145699693747,-0.02851060376388006,0.024040935451928844,0.025122492032669773,0.11369265104494879,0.6514697746127421,0.05103116798056891,0.08411240843263867,0.05053057044450286,-0.2599871705356028,-0.2445852383319361,-0.38987446562549555,0.0727770687880021,-0.6702462290204281,0.17835145699693747,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=mid|phase=q1|fes=Surprise,17,O2_lag5_AB,0.3290163526770708,0.03136210282739241,0.024024090136573587,0.09872742824119979,0.20579898612635608,0.17001928856783255,0.43388139602454856,0.028984931140271657,0.03856387976321774,-0.16564064941699447,0.3290163526770708,-0.08759221950402524,-0.30279276979292163,0.1734627420811619,-0.09993900065107565,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=mid|phase=q4|fes=SelfGrowth,8,O1_lag0_AB,0.45024387976483937,0.23624198673381572,0.6146539331168134,0.059673164107883335,0.002277137246869669,0.05565562189372103,0.08091005466893464,0.017025497490170037,0.1698045914756081,0.45024387976483937,0.307678487599404,-0.8354086836184029,-0.3904128266625741,-0.4078133232282707,-0.13128112935057024,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=mid|phase=q1|fes=SelfGrowth,11,O4_B_C_boundary,0.3327903376442925,0.2047874936742945,0.35287134716602436,0.011565391709421582,0.013751852500314167,0.3793734365228041,0.0671033144500063,0.028737045007973663,0.1465976126434557,0.3074442106386377,-0.21518946361158398,-0.1545847316702878,0.3327903376442925,-0.42186507196804546,0.10336999855777428,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=high|phase=q4|fes=SelfGrowth,8,O1_lag0_AB,0.5129860646805966,0.3065783795092331,0.4416881810360992,0.02425893421873065,0.011071031756558297,0.08837965817963736,0.32416498452755044,0.008441608778951405,0.10199560150247255,0.5129860646805966,0.1710459034664361,-0.10351265549545394,-0.05015075021452504,0.2563582689018955,-0.19841831993481518,0.0,0
combined_c_fes_gmr72,z_reward,side=A_side|tfc=low|phase=q4|fes=Surprise,8,O2_lag5_AB,0.22300978882067998,0.01019195658446121,0.005504976682173077,0.09008168392665292,0.5603860037348466,0.1807399300612346,0.09909645330466751,0.01655698845780169,0.047633963832623666,-0.7552627243989763,0.22300978882067998,0.18908137700455438,-0.35532171374611976,-0.417304888452195,-0.36985821484078685,0.0,0
combined_c_fes_gmr72,z_reward,side=A_side|tfc=high|phase=q1|fes=Surprise,9,O1_lag0_AB,0.6070331006262518,0.4350093933574214,0.0676917074687327,0.006452109199101876,0.3220330883026207,0.49780422953247583,0.08613379428755295,0.0079368382788971,0.011948232930618866,0.6070331006262518,-0.21566170869726406,0.4792282611206373,0.4833169178526422,0.017664898683120364,-0.14317394042811143,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=low|phase=q4|fes=Surprise,10,O4_B_C_boundary,0.09989803990262948,-0.028182772398919254,0.021179231696176595,0.023686032958227406,0.053077882027636865,0.7213769527153654,0.11274706929620287,0.01615195811995437,0.051780873186436364,-0.3128999205590743,-0.27374735143363116,-0.6650377407301854,0.09989803990262948,-0.40135240344673634,-0.40774284230280483,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=low|phase=q1|fes=Activation,9,O4_B_C_boundary,0.7256239345949811,0.39280685931368026,0.0283596355140728,0.04690205509205652,0.04607746890208753,0.11080233363263457,0.003312993095159025,0.6690209053236706,0.09552460844031889,-0.42504596568979475,-0.39731758927375715,-0.2551709327150651,0.7256239345949811,-0.5028395942177778,0.5328962460354523,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=high|phase=q4|fes=Activation,8,O5_full_TFC,0.6521863155575122,0.16323040460619556,0.3495605554584521,0.16038410521149835,0.014172858011653007,0.006395897476663691,0.13117118890459353,0.1988298350083542,0.13948555992878506,0.3215505044260554,-0.09949106930635257,-0.8003213242296278,-0.40510995596967836,0.6521863155575122,-0.024283852387179505,0.0,0
combined_c_fes_gmr72,z_reward,side=A_side|tfc=low|phase=q1|fes=Surprise,10,O6_phase_only,0.19894265294229035,0.0032671464762719614,0.012145753487356711,0.018644612142293845,0.4804540301618725,0.1987651463815778,0.17343436555675568,0.07440890244622926,0.042147189823914175,-0.4354659434649166,-0.2854637800712034,0.17805068448132472,-0.27921672232305467,-0.1785756281076321,0.19894265294229035,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=high|phase=q4|fes=CoCreation,11,O5_full_TFC,0.6468343341873192,0.38817415742173134,0.21901117886572063,0.12888144849068525,0.018727760256061262,0.006907969019453427,0.40550133560261836,0.1233684253193641,0.09760188244609677,0.28287909754023577,0.24565341789819434,0.24423985578702695,-0.10482608283410111,0.6468343341873192,0.23035219778404342,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=low|phase=q1|fes=SelfGrowth,9,O6_phase_only,0.43387035530138723,0.10486537594378896,0.10577720491864909,0.09896283452952126,0.02542658898985273,0.027742681415432593,0.4465043754207721,0.09905031185367302,0.19653600287209938,-0.21682870772295615,0.4335611125465081,-0.04207101426036075,-0.6852557469162881,0.1388564986875096,0.43387035530138723,0.0,0
combined_c_fes_gmr72,z_reward,side=A_side|tfc=low|phase=q4|fes=SelfGrowth,10,O7_suppress_event,0.0,-0.14910685026259257,0.22376504312363452,0.04562314596060506,0.017580860525170626,0.19379617350159137,0.11864068607635635,0.047605911928489675,0.3529881788841524,-0.15954329372092707,-0.04241023288487109,-0.37617174993832453,-0.209869664936527,-0.529972029698354,-0.02752061019761607,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=mid|phase=q1|fes=Activation,9,O6_phase_only,0.6889028434510851,0.5129066838130936,0.17886353117618706,0.03870733303520497,0.02946719171053479,0.011297417204659991,0.00257872619645405,0.6771709989131652,0.061914801763794,0.3713023455719695,-0.3127603219003388,-0.25986862155335144,0.07828175563528367,-0.438765746988787,0.6889028434510851,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=mid|phase=q4|fes=Activation,14,O6_phase_only,0.0922705437605937,0.05587168461740206,0.1164703500737343,0.26787124860450806,0.1702213741631158,0.012504581182252845,0.02579830429550935,0.27091143248202426,0.13622270919885543,-0.05482903272489836,0.08832061853859365,0.07798303690052467,-0.16217205971352192,0.0913027328510325,0.0922705437605937,0.0,0
combined_c_fes_gmr72,z_reward,side=A_side|tfc=high|phase=q1|fes=Activation,8,O1_lag0_AB,1.0188187991590227,0.750199742786856,0.575816242739599,0.12972384765226277,0.16824800550794386,0.0004080699562854097,0.005292892336827876,0.08917149040560259,0.031339451401478535,1.0188187991590227,0.34883082471079657,0.5881964837289813,-0.8457214813562138,0.05121704707023278,0.2176345259113041,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=low|phase=q4|fes=Activation,11,O2_lag5_AB,0.37762847485706463,0.2050142570808689,0.12712110268915447,0.5027805246060959,0.013456277207209308,0.014522834743946196,0.004355708064792198,0.22589276415503645,0.11187078853376543,0.044728482781779454,0.37762847485706463,-0.7412645896130092,-0.04087125371563327,-0.4623535166369572,0.0975958022474861,0.0,1
combined_c_fes_gmr72,z_reward,side=B_side|tfc=high|phase=q1|fes=Surprise,20,O1_lag0_AB,0.3639875925360195,0.0474225696139731,0.09491352083375325,0.02905856694233416,0.12812159809763202,0.4623480618746603,0.21681087719382572,0.03519855745686086,0.03354881760093358,0.3639875925360195,-0.050290896855643724,-0.20470419271218387,0.09610942494002327,-0.020588218096843126,0.016801218182579146,0.0,1
combined_c_fes_gmr72,z_reward,side=B_side|tfc=high|phase=q4|fes=Surprise,10,O1_lag0_AB,0.4400697737261045,0.15354784484600625,0.10745741223184564,0.043662787509254446,0.3521376200324698,0.07341768482686538,0.37860970517632137,0.014152943461971618,0.030561846761271803,0.4400697737261045,0.12486033062252495,0.18179783013398185,-0.5153069460301308,0.20716716280611594,-0.26944042026022025,0.0,1
combined_c_fes_gmr72,z_reward,side=B_side|tfc=low|phase=q1|fes=Surprise,15,O6_phase_only,0.21630099956459,0.0435924733213916,0.008281893796934711,0.034939664369820246,0.08577800790490926,0.6875266461297889,0.06182257276931509,0.07904460358147565,0.04260661144775598,-0.5732782222496069,-0.06943535927252288,-0.4287829294915764,0.1513305976070272,-0.5434058653921561,0.21630099956459,0.0,1
combined_c_fes_gmr72,z_reward,side=B_side|tfc=mid|phase=q4|fes=Surprise,9,O6_phase_only,0.7301790423902287,0.1519347031515733,0.011437609946787372,0.03725501800202325,0.12535928391731777,0.29347208302413286,0.054851031125907924,0.4248747234539095,0.05275025052992142,-0.535031517418296,-0.12172365607877578,-0.37073117765059205,-0.22137640549038606,-0.6600281927425722,0.7301790423902287,0.0,1
combined_c_fes_gmr72,z_reward,side=B_side|tfc=mid|phase=q1|fes=Surprise,25,O7_suppress_event,0.0,-0.22957794917103952,0.026435114516852976,0.056843665498604534,0.1866044426599593,0.37311134771669885,0.24740065869085706,0.03933101020518551,0.0702737607118418,-0.3421968410370513,-0.07423279242350632,-0.331889139904618,-0.23773385950855416,-0.23318283087081568,-0.20313482361445256,0.0,1
combined_c_fes_gmr72,z_reward,side=B_side|tfc=mid|phase=q4|fes=SelfGrowth,11,O1_lag0_AB,0.22134447151258624,0.03262428151384266,0.4887668267449545,0.05445777726451155,0.011589828604457413,0.030129266733866757,0.13276703389486266,0.022603382520259636,0.2596858842370875,0.22134447151258624,0.1269800733176658,-0.41457415783872087,-0.7538915114424782,-0.3831616273091443,-0.18078406455338825,0.0,1
