mode,endpoint,fold,label,idx_in_session,state_label,control_kind,relative_to_absolute_effect,absolute_to_relative_effect,projection_asymmetry,abs_projection_asymmetry,relative_to_absolute_readout,absolute_to_relative_readout,relative_to_absolute_opposite_effect,absolute_to_relative_opposite_effect,relative_to_absolute_own_effect,absolute_to_relative_own_effect
combined_c_fes_gmr72,z_reward,0,P11,46.0,side=B_side|tfc=mid|phase=q4|fes=Activation,true_intersection,0.2625150112208921,0.01654947048333849,-0.2459655407375536,0.2459655407375536,0.7378340462725734,0.4918685055350198,0.45991688903992906,0.5503237413052899,0.7962892820428435,0.21395134830237544
combined_c_fes_gmr72,z_reward,0,P11,46.0,side=B_side|tfc=mid|phase=q4|fes=Activation,random_intersection,-0.09860909047232541,0.3756001506594991,0.4742092411318245,0.4742092411318245,0.3767099445793559,0.8509191857111804,0.09879278734671154,0.9093744214814505,0.4351651803496261,0.573002028478536
combined_c_fes_gmr72,z_reward,0,P11,46.0,side=B_side|tfc=mid|phase=q4|fes=Activation,balanced_intersection,0.09184528319309843,0.09644104964457206,0.004595766451473637,0.004595766451473637,0.5671643182447798,0.5717600846962534,0.2892471610121354,0.6302153204665235,0.6256195540150499,0.293842927463609
combined_c_fes_gmr72,z_reward,0,P11,46.0,side=B_side|tfc=mid|phase=q4|fes=Activation,performance_matched_intersection,0.03081682205556252,0.08440561698005383,0.05358879492449131,0.05358879492449131,0.5061358571072438,0.5597246520317352,0.22821869987459947,0.6181798878020053,0.564591092877514,0.2818074947990908
combined_c_fes_gmr72,z_reward,0,P11,46.0,side=B_side|tfc=mid|phase=q4|fes=Activation,shuffled_c_intersection,0.19232386562460674,0.3372286048622373,0.1449047392376306,0.1449047392376306,0.6676429006762881,0.8125476399139187,0.3897257434436437,0.8710028756841888,0.7260981364465582,0.5346304826812742
combined_c_fes_gmr72,z_reward,0,P11,46.0,side=B_side|tfc=mid|phase=q4|fes=Activation,phase_rotated_intersection,-0.12037938183370539,-0.3728249109570902,-0.2524455291233848,0.2524455291233848,0.35493965321797594,0.10249412409459113,0.07702249598533156,0.1609493598648613,0.4133948889882461,-0.17542303313805324
combined_c_fes_gmr72,z_reward,0,P11,67.0,side=B_side|tfc=high|phase=q1|fes=Activation,true_intersection,-0.5137448603764084,-0.5192967722155051,-0.005551911839096646,0.005551911839096646,-0.35913150572612995,-0.3646834175652266,-0.5137448603764084,-0.20680528567159845,-0.2012533738325018,-0.5192967722155051
combined_c_fes_gmr72,z_reward,0,P11,67.0,side=B_side|tfc=high|phase=q1|fes=Activation,random_intersection,-0.8580229813597473,-0.6110202818651305,0.24700269949461684,0.24700269949461684,-0.7034096267094688,-0.45640692721485204,-0.8580229813597473,-0.2985287953212239,-0.5455314948158407,-0.6110202818651305
combined_c_fes_gmr72,z_reward,0,P11,67.0,side=B_side|tfc=high|phase=q1|fes=Activation,balanced_intersection,-0.5354408526442214,-0.5401277920980889,-0.004686939453867556,0.004686939453867556,-0.38082749799394283,-0.3855144374478105,-0.5354408526442214,-0.22763630555418235,-0.22294936610031468,-0.5401277920980889
combined_c_fes_gmr72,z_reward,0,P11,67.0,side=B_side|tfc=high|phase=q1|fes=Activation,performance_matched_intersection,-0.3629091092828453,-0.37617906958975583,-0.013269960306910522,0.013269960306910522,-0.20829575463256683,-0.22156571493947735,-0.3629091092828453,-0.0636875830458492,-0.05041762273893868,-0.37617906958975583
combined_c_fes_gmr72,z_reward,0,P11,67.0,side=B_side|tfc=high|phase=q1|fes=Activation,shuffled_c_intersection,-0.5137448603764084,-0.5192967722155051,-0.005551911839096646,0.005551911839096646,-0.35913150572612995,-0.3646834175652266,-0.5137448603764084,-0.20680528567159845,-0.2012533738325018,-0.5192967722155051
combined_c_fes_gmr72,z_reward,0,P11,67.0,side=B_side|tfc=high|phase=q1|fes=Activation,phase_rotated_intersection,-0.5272360589158741,-0.524609175332053,0.002626883583821127,0.002626883583821127,-0.37262270426559563,-0.36999582068177445,-0.5272360589158741,-0.2121176887881463,-0.21474457237196748,-0.524609175332053
combined_c_fes_gmr72,z_reward,0,P11,89.0,side=A_side|tfc=low|phase=q4|fes=Activation,true_intersection,0.16583692430037966,0.15303129901961465,-0.01280562528076501,0.01280562528076501,0.9717455589995024,0.9589399337187374,0.30674720500272734,0.8452710327545583,0.8580766580353234,0.29394157972196233
combined_c_fes_gmr72,z_reward,0,P11,89.0,side=A_side|tfc=low|phase=q4|fes=Activation,random_intersection,0.7466922984047747,0.11654170955549126,-0.6301505888492834,0.6301505888492834,1.5526009331038975,0.922450344254614,0.8876025791071224,0.808781443290435,1.4389320321397183,0.25745199025783894
combined_c_fes_gmr72,z_reward,0,P11,89.0,side=A_side|tfc=low|phase=q4|fes=Activation,balanced_intersection,0.17123724053945766,0.1470473694867106,-0.02418987105274706,0.02418987105274706,0.9771458752385804,0.9529560041858334,0.31214752124180534,0.8392871032216542,0.8634769742744013,0.2879576501890583
combined_c_fes_gmr72,z_reward,0,P11,89.0,side=A_side|tfc=low|phase=q4|fes=Activation,performance_matched_intersection,0.12356066934406451,0.163783888369189,0.04022321902512449,0.04022321902512449,0.9294693040431873,0.9696925230683118,0.2644709500464122,0.8560236221041326,0.8158004030790083,0.3046941690715367
combined_c_fes_gmr72,z_reward,0,P11,89.0,side=A_side|tfc=low|phase=q4|fes=Activation,shuffled_c_intersection,0.16583692430037966,0.15303129901961465,-0.01280562528076501,0.01280562528076501,0.9717455589995024,0.9589399337187374,0.30674720500272734,0.8452710327545583,0.8580766580353234,0.29394157972196233
combined_c_fes_gmr72,z_reward,0,P11,89.0,side=A_side|tfc=low|phase=q4|fes=Activation,phase_rotated_intersection,0.16093718847568006,0.11007046057723435,-0.05086672789844571,0.05086672789844571,0.9668458231748028,0.9159790952763571,0.30184746917802774,0.802310194312178,0.8531769222106238,0.25098074127958203
combined_c_fes_gmr72,z_reward,0,P11,103.0,side=B_side|tfc=high|phase=q1|fes=Activation,true_intersection,-0.1645739927860897,-0.16170067634314833,0.002873316442941365,0.002873316442941365,0.19050539619493495,0.19337871263787632,-0.010019722468305597,0.34790650030070164,0.3450331838577603,-0.0071464060253642325
combined_c_fes_gmr72,z_reward,0,P11,103.0,side=B_side|tfc=high|phase=q1|fes=Activation,random_intersection,-0.08152599778241254,-0.2676393693236972,-0.18611337154128466,0.18611337154128466,0.2735533911986121,0.08744001965732745,0.07302827253537156,0.24196780732015277,0.42808117886143743,-0.1130850990059131
combined_c_fes_gmr72,z_reward,0,P11,103.0,side=B_side|tfc=high|phase=q1|fes=Activation,balanced_intersection,-0.1467164250995889,-0.15142811200664857,-0.00471168690705967,0.00471168690705967,0.20836296388143574,0.20365127697437607,0.007837845218195194,0.3581790646372014,0.3628907515442611,0.003126158311135524
combined_c_fes_gmr72,z_reward,0,P11,103.0,side=B_side|tfc=high|phase=q1|fes=Activation,performance_matched_intersection,-0.3259123124454452,-0.2380585878507862,0.08785372459465901,0.08785372459465901,0.029167076535579428,0.11702080113023844,-0.17135804212766112,0.27154858879306376,0.18369486419840475,-0.08350431753300211
combined_c_fes_gmr72,z_reward,0,P11,103.0,side=B_side|tfc=high|phase=q1|fes=Activation,shuffled_c_intersection,-0.1645739927860897,-0.16170067634314833,0.002873316442941365,0.002873316442941365,0.19050539619493495,0.19337871263787632,-0.010019722468305597,0.34790650030070164,0.3450331838577603,-0.0071464060253642325
combined_c_fes_gmr72,z_reward,0,P11,103.0,side=B_side|tfc=high|phase=q1|fes=Activation,phase_rotated_intersection,-0.16400279641909232,-0.18171374382324204,-0.01771094740414972,0.01771094740414972,0.19107659256193232,0.1733656451577826,-0.009448526101308224,0.3278934328206079,0.34560438022475765,-0.027159473505457943
combined_c_fes_gmr72,z_reward,0,P11,120.0,side=B_side|tfc=high|phase=q4|fes=Activation,true_intersection,-0.8650286971427286,-1.2154201296130691,-0.35039143247034055,0.35039143247034055,0.12009942543876906,-0.23029200703157143,-0.09527361164108253,-0.9812096715657086,-0.6308182390953682,-0.44566504411142305
combined_c_fes_gmr72,z_reward,0,P11,120.0,side=B_side|tfc=high|phase=q4|fes=Activation,random_intersection,-0.5777125443086764,-0.8572126335782064,-0.27950008926953007,0.27950008926953007,0.40741557827282127,0.12791548900329114,0.19204254119296968,-0.6230021755308461,-0.34350208626131595,-0.08745754807656045
combined_c_fes_gmr72,z_reward,0,P11,120.0,side=B_side|tfc=high|phase=q4|fes=Activation,balanced_intersection,-0.7034233685000293,-0.7509818302465261,-0.047558461746496805,0.047558461746496805,0.28170475408146833,0.23414629233497153,0.06633171700161675,-0.5167713721991657,-0.4692129104526689,0.01877325525511994
