condition_id,fold,label,idx_in_session,state_label,true_policy_operator,true_policy_source,true_policy_reward,balanced_pool_shuffle_reward,frequency_matched_random_reward,performance_matched_random_reward,within_state_shuffle_reward,oracle_reward
b6i_045,0,P10,56.0,strength=high,O6_phase_only,state_mapping,1.070724502337538,1.0707245023375345,1.003880998445391,1.1197977947921738,0.5903208765966749,1.1688710872468095
b6i_045,0,P10,64.0,strength=high,O6_phase_only,state_mapping,-0.412893762339312,-0.41289376233930986,-0.412893762339312,0.26818562092450315,0.16189278171146243,0.9492650041883183
b6i_045,0,P10,101.0,strength=low,O3_A_C_boundary,state_mapping,0.8913751401012282,0.891375140101226,0.47051782232916195,-0.22348736367137467,-0.2863630010290122,0.8913751401012282
b6i_045,0,P10,106.0,strength=low,O3_A_C_boundary,state_mapping,1.2969297062136353,1.2969297062136327,0.47964830734681674,0.33694307184482186,-0.11107735959401921,1.4070710696338369
b6i_045,0,P10,132.0,strength=high,O6_phase_only,state_mapping,0.23094057893554737,0.2309405789355471,0.4810469585601268,0.35278654051485314,0.47057912000419216,1.3255518478442119
b6i_045,0,P10,137.0,strength=mid,O6_phase_only,state_mapping,-1.2946668819114024,-1.294666881911405,-1.2946668819114024,-1.330945925315199,-1.0204212204402296,0.0
b6i_045,0,P10,175.0,strength=mid,O6_phase_only,state_mapping,0.7418091323384253,0.7418091323384287,0.7348986867373286,-0.252493347029086,-0.04906952583846338,1.3043430182787044
b6i_045,0,P10,191.0,strength=high,O6_phase_only,state_mapping,-0.12596758851029866,-0.12596758851029904,-0.12596758851029866,0.6950113956564182,0.39826252842735604,1.5159903798231351
b6i_045,0,P10,228.0,strength=low,O3_A_C_boundary,state_mapping,-1.2546844389102596,-1.25468443891026,0.04471472099960322,0.13071128211128114,-0.09095492554662284,0.9999489834961277
b6i_045,0,P10,252.0,strength=high,O6_phase_only,state_mapping,0.43388836042436196,0.43388836042436196,-0.31448629715295634,-0.590639480067433,-0.16671194439222564,0.959892794903567
b6i_045,0,P10,268.0,strength=high,O6_phase_only,state_mapping,0.06298379425514933,0.06298379425514952,0.05710592976955347,-0.24478672349439856,-0.17093994887808323,0.6428243465332251
b6i_045,0,P10,289.0,strength=high,O6_phase_only,state_mapping,1.7005624448890309,1.700562444889039,0.9434093510294436,0.988420532755502,0.6327209454942669,1.7005624448890309
b6i_045,0,P10,299.0,strength=high,O6_phase_only,state_mapping,1.427632669783384,1.4276326697833825,1.1736082511480785,0.09750248888882862,-0.3735126753581271,1.427632669783384
b6i_045,0,P10,310.0,strength=low,O3_A_C_boundary,state_mapping,-0.37598287900004407,-0.37598287900004373,0.5422728119083665,0.42635704741488356,0.43081158174354894,1.1142288673242566
b6i_045,0,P10,314.0,strength=low,O3_A_C_boundary,state_mapping,-0.2745942374719424,-0.2745942374719431,0.7225943694659425,0.4633114996337998,0.09123286563766579,1.2736722838263526
b6i_045,0,P10,321.0,strength=mid,O6_phase_only,state_mapping,-1.5256074608469496,-1.525607460846951,-1.0292076341293872,-0.46881494181291367,0.0319002627695666,1.2158642068778514
b6i_045,0,P10,350.0,strength=high,O6_phase_only,state_mapping,1.0077407080823888,1.0077407080823924,1.0077407080823888,1.3185380815162437,0.4084322246994881,1.6293354549500985
b6i_045,0,P10,391.0,strength=low,O3_A_C_boundary,state_mapping,,,0.17495498404208137,0.6909814954094218,0.6464173005627534,1.544326648604876
b6i_045,0,P14,16.0,strength=mid,O6_phase_only,state_mapping,-1.4696218659534837,-1.4696218659534812,-1.4696218659534837,-1.5459366268540735,-1.0440045401751468,0.0
b6i_045,0,P14,59.0,strength=high,O6_phase_only,state_mapping,0.24493697765891398,0.24493697765891465,-0.258753675242965,-0.2246508037468684,-0.040749946739750804,1.120533162044307
b6i_045,0,P14,60.0,strength=low,O3_A_C_boundary,state_mapping,-1.1363976904608075,-1.1363976904608042,0.19048502539874979,-0.04858042987891542,0.12118697291780986,1.2477861394373513
b6i_045,0,P14,74.0,strength=high,O6_phase_only,state_mapping,-0.713816334891692,-0.7138163348916913,-0.7319058784389392,-1.2176223316912242,-0.9301334944093624,0.0
