state_label,n_train_events,selected_operator,selected_train_reward,global_best_operator,global_best_train_reward,train_mean_O1_lag0_AB,train_mean_O2_lag5_AB,train_mean_O3_A_C_boundary,train_mean_O4_B_C_boundary,train_mean_O5_full_TFC,train_mean_O6_phase_only,train_mean_O7_suppress_event,fold,condition_id
side=B_side|phase=q4,115,O1_lag0_AB,0.06659822735245606,O4_B_C_boundary,-0.11481616232759582,0.06659822735245606,0.05192785261784908,-0.27128808611776517,-0.11481616232759582,-0.06037412222415964,0.0015822015948153312,0.0,0,b6i_077
side=A_side|phase=q1,62,O3_A_C_boundary,0.4904977285831233,O4_B_C_boundary,-0.139077800506028,0.0031927270313666764,0.24085422237137413,0.4904977285831233,-0.139077800506028,0.23000366555501728,0.0715622321823739,0.0,0,b6i_077
side=A_side|phase=q4,76,O4_B_C_boundary,0.14931665698499924,O4_B_C_boundary,0.14931665698499924,-0.26343598828735504,-0.2968419982435648,0.13926115309305795,0.14931665698499924,0.012303906181545268,-0.26491867846793066,0.0,0,b6i_077
side=B_side|phase=q1,125,O4_B_C_boundary,0.165535866572559,O4_B_C_boundary,0.165535866572559,-0.05855233323595729,-0.04111288503572927,-0.13910763019183012,0.165535866572559,-0.07941010807786256,0.12132078413414091,0.0,0,b6i_077
side=B_side|phase=q4,115,O1_lag0_AB,0.11236958822426718,O2_lag5_AB,0.09203070290583833,0.11236958822426718,0.09203070290583833,-0.2682083249725949,-0.14281815796007083,0.006707922034615532,-0.02215082232741483,0.0,1,b6i_077
side=A_side|phase=q1,70,O3_A_C_boundary,0.3672521904240131,O2_lag5_AB,0.2396816492073882,-0.021814796124521946,0.2396816492073882,0.3672521904240131,-0.10046877919990677,0.26099727567181996,0.08347852095722168,0.0,1,b6i_077
side=A_side|phase=q4,83,O3_A_C_boundary,0.18001934873470762,O2_lag5_AB,-0.08457756646121431,-0.1487599230367818,-0.08457756646121431,0.18001934873470762,-0.03972452513699288,0.08099734660804826,-0.3198092792634288,0.0,1,b6i_077
side=B_side|phase=q1,123,O6_phase_only,0.11236946129532055,O2_lag5_AB,-0.04591602475237324,0.04536332990400186,-0.04591602475237324,-0.12069512350132675,0.015967740461252884,-0.17370601131286184,0.11236946129532055,0.0,1,b6i_077
side=B_side|phase=q4,125,O1_lag0_AB,0.13096021182929155,O1_lag0_AB,0.13096021182929155,0.13096021182929155,0.0747305438669479,-0.24857784513263567,-0.03801555623380474,-0.04859318820009287,0.04685994292583107,0.0,2,b6i_077
side=A_side|phase=q1,71,O3_A_C_boundary,0.36903285115335976,O1_lag0_AB,0.05103063451794614,0.05103063451794614,0.17050150524714586,0.36903285115335976,-0.046018904119967105,0.15155912774459265,0.11275971929247382,0.0,2,b6i_077
side=A_side|phase=q4,83,O3_A_C_boundary,0.08722405190285223,O1_lag0_AB,-0.13138401447708897,-0.13138401447708897,-0.1175027159177941,0.08722405190285223,-0.018592948332460533,-0.0519782761689163,-0.20252620321401427,0.0,2,b6i_077
side=B_side|phase=q1,133,O6_phase_only,0.056932719619107376,O1_lag0_AB,0.050917380903450916,0.050917380903450916,-0.08870866936467826,-0.1911777350847682,0.016991834470087747,-0.1949728494016374,0.056932719619107376,0.0,2,b6i_077
side=B_side|phase=q1,123,O4_B_C_boundary,0.05123491277770992,O3_A_C_boundary,-0.09337388520792861,0.03994329568170552,-0.015665467268456714,-0.09337388520792861,0.05123491277770992,-0.06077075825505589,0.013370543495898854,0.0,3,b6i_077
side=A_side|phase=q4,82,O3_A_C_boundary,0.2705774743512935,O3_A_C_boundary,0.2705774743512935,-0.19484534478880777,-0.2944294229183042,0.2705774743512935,0.09186529563077094,0.059350660527609525,-0.19296254581421762,0.0,3,b6i_077
side=A_side|phase=q1,71,O3_A_C_boundary,0.5051326961846498,O3_A_C_boundary,0.5051326961846498,0.14353299445389148,0.1340747922769298,0.5051326961846498,-0.03695071188983629,0.19226757021976965,0.06761640510020718,0.0,3,b6i_077
side=B_side|phase=q4,115,O1_lag0_AB,0.12084027818813428,O3_A_C_boundary,-0.10110060561466971,0.12084027818813428,0.07423090668300333,-0.10110060561466971,-0.07402809584938123,0.04629943917016572,0.016673970653054006,0.0,3,b6i_077
side=B_side|phase=q4,122,O1_lag0_AB,0.06272087751672774,O4_B_C_boundary,0.027180469518918806,0.06272087751672774,0.013624755057240145,-0.31109066427630205,0.027180469518918806,-0.05685112749277846,0.01531573138991335,0.0,4,b6i_077
side=A_side|phase=q1,66,O3_A_C_boundary,0.45546126324876796,O4_B_C_boundary,-0.066714388120884,-0.05055842199454289,0.19394614899677642,0.45546126324876796,-0.066714388120884,0.2702678969409977,0.20114521498656265,0.0,4,b6i_077
side=A_side|phase=q4,84,O3_A_C_boundary,0.2033053488974958,O4_B_C_boundary,0.031996426496785475,-0.1554472547916356,-0.04795673696358978,0.2033053488974958,0.031996426496785475,0.08003309248176198,-0.24685315129366053,0.0,4,b6i_077
side=B_side|phase=q1,136,O6_phase_only,0.13384056279219225,O4_B_C_boundary,0.11471713138339044,-0.03138800465772463,-0.07440096603393806,-0.10314886099907579,0.11471713138339044,-0.09219860588685837,0.13384056279219225,0.0,4,b6i_077
