condition_id,fold,label,idx_in_session,state_label,true_policy_operator,true_policy_source,true_policy_reward,balanced_pool_shuffle_reward,frequency_matched_random_reward,performance_matched_random_reward,within_state_shuffle_reward,oracle_reward
b6i_063,0,P10,56.0,side=B_side|dphi=low,O7_suppress_event,state_mapping,0.0,-0.006911228123305691,0.5822650232764676,-0.057593567694214094,0.49695673084933084,1.1688710872468095
b6i_063,0,P10,64.0,side=A_side|dphi=mid,O3_A_C_boundary,state_mapping,,,0.20973300544748935,0.9492650041883183,0.3543709239470608,0.9492650041883183
b6i_063,0,P10,101.0,side=B_side|dphi=mid,O2_lag5_AB,state_mapping,-1.678485793725643,-0.7360402566492769,0.05435512681592885,-0.7809186155576763,-0.5269715005337722,0.8913751401012282
b6i_063,0,P10,106.0,side=A_side|dphi=mid,O3_A_C_boundary,state_mapping,1.2969297062136353,1.2969297062136327,0.3975217426723271,0.3863543668757148,-0.12665139228881064,1.4070710696338369
b6i_063,0,P10,132.0,side=A_side|dphi=high,O3_A_C_boundary,state_mapping,0.933620407404604,0.9336204074046083,0.5931064428500509,0.7041264547493814,0.4749456960666436,1.3255518478442119
b6i_063,0,P10,137.0,side=B_side|dphi=mid,O2_lag5_AB,state_mapping,-1.6070608663330626,-1.1543279378363511,-0.8460836651247748,-1.1304998889681035,-0.9828941594444014,0.0
b6i_063,0,P10,175.0,side=B_side|dphi=low,O7_suppress_event,state_mapping,0.0,0.037713121364211274,0.3087621767705468,0.29010093357085587,0.0805364505060396,1.3043430182787044
b6i_063,0,P10,191.0,side=A_side|dphi=low,O3_A_C_boundary,state_mapping,,,0.299606879741452,1.5159903798231351,0.5562276783461815,1.5159903798231351
b6i_063,0,P10,228.0,side=B_side|dphi=low,O7_suppress_event,state_mapping,0.0,-0.04735471121524266,-0.16534574016038198,-0.3946225934603554,-0.24956267583419223,0.9999489834961277
b6i_063,0,P10,252.0,side=B_side|dphi=mid,O2_lag5_AB,state_mapping,0.5928268973584189,0.6310086068543604,-0.4017688933210767,0.6269177094083662,-0.10690698890015084,0.959892794903567
b6i_063,0,P10,268.0,side=A_side|dphi=high,O3_A_C_boundary,state_mapping,0.04646979403371336,0.0464697940337135,0.04063104512447484,-0.25304372360511657,-0.2810977805509478,0.6428243465332251
b6i_063,0,P10,289.0,side=A_side|dphi=low,O3_A_C_boundary,state_mapping,-0.426677199764095,-0.4266771997640958,0.24061858050897367,-0.07519928957106092,0.49503729792774415,1.6936775092298493
b6i_063,0,P10,299.0,side=B_side|dphi=high,O1_lag0_AB,state_mapping,-1.4033175562510722,-1.470022088767473,-0.3758365386497218,-1.4766192403350353,-0.750621372390926,0.71394501742705
