condition_id,fold,label,idx_in_session,state_label,true_policy_operator,true_policy_source,true_policy_reward,balanced_pool_shuffle_reward,frequency_matched_random_reward,performance_matched_random_reward,within_state_shuffle_reward,oracle_reward
b6i_018,0,P10,56.0,dphi=low,O4_B_C_boundary,state_mapping,0.09457790960771463,0.09457790960771463,0.4065885251066083,0.09457790960771463,0.3763627982493767,0.8693910891709757
b6i_018,0,P10,64.0,dphi=mid,O5_full_TFC,state_mapping,0.5841084582126724,0.5841084582126713,0.11917415187373433,0.5841084582126724,0.2982307880634275,0.5841084582126724
b6i_018,0,P10,101.0,dphi=mid,O5_full_TFC,state_mapping,-1.1014645266442702,-1.1014645266442662,-0.8981756736022557,-0.3439729468681375,-0.38727690898772416,0.4135186329079951
b6i_018,0,P10,106.0,dphi=mid,O5_full_TFC,state_mapping,-0.5607653988665202,-0.5607653988665217,-0.11431842844920145,0.32186699318395773,-0.20539570129364504,1.4184901906828782
b6i_018,0,P10,132.0,dphi=high,O2_lag5_AB,state_mapping,-0.6432531340510362,-0.6432531340510365,-0.03386415611545235,0.29736998858317126,0.3180838705023424,1.2379931112173788
b6i_018,0,P10,137.0,dphi=mid,O5_full_TFC,state_mapping,-1.0230828235977802,-1.0230828235977771,-1.1755865637867173,-1.0230828235977802,-1.0036224070252893,-0.701321577854798
b6i_018,0,P10,175.0,dphi=low,O4_B_C_boundary,state_mapping,0.28231844850758364,0.282318448507583,-0.7101300992794577,0.28231844850758364,-0.12225022788852913,1.2144270551856815
b6i_018,0,P10,191.0,dphi=low,O4_B_C_boundary,state_mapping,,,0.9549565349768623,,0.6319418051446852,1.6215682323369736
b6i_018,0,P10,228.0,dphi=low,O4_B_C_boundary,state_mapping,-0.5035143348120877,-0.5035143348120856,-0.11733734402112364,-0.5035143348120877,-0.2020895337352727,0.8104734399066915
b6i_018,0,P10,252.0,dphi=mid,O5_full_TFC,state_mapping,-1.1235708312271493,-1.1235708312271475,-0.1323330818170736,-1.2297766803838965,-0.25744168606844403,0.5725589871965876
b6i_018,0,P10,268.0,dphi=high,O2_lag5_AB,state_mapping,0.38923504906411527,0.38923504906411355,-0.4871205054665924,-0.06467417832609587,-0.4667414143165103,0.38923504906411527
b6i_018,0,P10,289.0,dphi=low,O4_B_C_boundary,state_mapping,2.68946248047821,2.689462480478204,0.729797080150557,2.68946248047821,0.5880337447944204,2.68946248047821
b6i_018,0,P10,299.0,dphi=high,O2_lag5_AB,state_mapping,-1.2865123136630872,-1.2865123136630832,-1.2449395284240772,-1.2604179092922854,-0.9471209987319547,0.3078374592990177
b6i_018,0,P10,310.0,dphi=high,O2_lag5_AB,state_mapping,0.9662650554265264,0.9662650554265302,0.4202580025373098,0.6713348643802536,0.23586771151878935,0.9662650554265264
b6i_018,0,P10,314.0,dphi=high,O2_lag5_AB,state_mapping,0.4155394540908101,0.41553945409080933,-0.519761859173539,0.6189708596692295,-0.28114874465490813,0.8224022652476489
b6i_018,0,P10,321.0,dphi=low,O4_B_C_boundary,state_mapping,0.9256776648914815,0.925677664891481,0.2931270859407983,0.9256776648914815,0.004371878951614017,0.9256776648914815
b6i_018,0,P10,350.0,dphi=mid,O5_full_TFC,state_mapping,2.7958186606378392,2.7958186606378415,1.9009381005306307,2.7958186606378392,0.8402205863274964,2.7958186606378392
b6i_018,0,P10,391.0,dphi=high,O2_lag5_AB,state_mapping,0.4239976927221237,0.4239976927221247,1.1801068703817308,0.48252577778339945,0.9854395788342256,1.901048179312984
b6i_018,0,P14,16.0,dphi=low,O4_B_C_boundary,state_mapping,,,-1.25706461728107,,-0.9782398384773934,-0.24496159751138208
b6i_018,0,P14,59.0,dphi=high,O2_lag5_AB,state_mapping,-0.24755905135609024,-0.24755905135609116,-0.1981020012935976,0.3321783154510142,-0.12229265952432444,0.9119156822581187
b6i_018,0,P14,60.0,dphi=high,O2_lag5_AB,state_mapping,-0.35902319729848964,-0.35902319729848986,-0.2123522337354511,0.40446411089923795,-0.07691088680546206,1.1679514190969655
b6i_018,0,P14,74.0,dphi=mid,O5_full_TFC,state_mapping,-1.1699149085794849,-1.1699149085794793,-0.9379073093757913,-0.9213596501931546,-0.8727973810340801,-0.05845730263585578
b6i_018,0,P14,95.0,dphi=low,O4_B_C_boundary,state_mapping,0.13376609798091132,0.13376609798091096,-0.6572610889747996,0.13376609798091132,-0.056917491249408994,1.5865365223281203
b6i_018,0,P14,120.0,dphi=low,O4_B_C_boundary,state_mapping,,,-0.9274096481534196,,-0.7662808313323813,-0.2839910059255483
b6i_018,0,P14,192.0,dphi=mid,O5_full_TFC,state_mapping,-0.08971789824676189,-0.089717898246762,0.5745151403325356,-0.2998213469646446,0.2662432948099643,2.1763765381780673
b6i_018,0,P14,210.0,dphi=mid,O5_full_TFC,state_mapping,1.4056523688142342,1.4056523688142313,0.7810137186232098,1.4056523688142342,0.5820006590700407,1.4056523688142342
