condition_id,fold,label,idx_in_session,state_label,true_policy_operator,true_policy_source,true_policy_reward,balanced_pool_shuffle_reward,frequency_matched_random_reward,performance_matched_random_reward,within_state_shuffle_reward,oracle_reward
b6i_041,0,P10,56.0,strength=high,O6_phase_only,state_mapping,0.7354949812981629,0.7354949812981608,0.4144890338102055,0.36774749064908147,0.37691566677430294,0.8693910891709757
b6i_041,0,P10,64.0,strength=high,O6_phase_only,state_mapping,-0.524954294233296,-0.5249542942332964,-0.524954294233296,-0.262477147116648,0.050563564512063126,0.5841084582126724
b6i_041,0,P10,101.0,strength=low,O3_A_C_boundary,state_mapping,0.4135186329079951,0.41351863290799445,0.09223491745099764,-0.32185395937046546,-0.3208315952067974,0.4135186329079951
b6i_041,0,P10,106.0,strength=low,O3_A_C_boundary,state_mapping,1.2044993852344357,1.2044993852344401,-0.10378703917950308,0.3884284203747395,-0.1987162057855476,1.4184901906828782
b6i_041,0,P10,132.0,strength=high,O6_phase_only,state_mapping,-0.11545883003075683,-0.11545883003075706,0.28796942427109484,-0.05772941501537841,0.25169919288654685,1.2379931112173788
b6i_041,0,P10,137.0,strength=mid,O4_B_C_boundary,state_mapping,,,-0.914314874149412,-1.0230828235977802,-0.8151903892292078,0.0
b6i_041,0,P10,175.0,strength=mid,O4_B_C_boundary,state_mapping,0.28231844850758364,0.282318448507583,0.3128602533627748,-0.330814949070497,-0.039969875986595016,1.2144270551856815
b6i_041,0,P10,191.0,strength=high,O6_phase_only,state_mapping,-0.3929669921432491,-0.39296699214324887,-0.3929669921432491,-0.19648349607162455,0.3133647738258816,1.6215682323369736
b6i_041,0,P10,228.0,strength=low,O3_A_C_boundary,state_mapping,-0.9948648862802534,-0.9948648862802542,-0.4076131748862051,0.10343434784546413,-0.07701967953418742,0.8104734399066915
b6i_041,0,P10,252.0,strength=high,O6_phase_only,state_mapping,-0.0053243685522792955,-0.005324368552279271,-0.2928504299340959,-0.0026621842761396478,-0.10895395826141732,0.5725589871965876
b6i_041,0,P10,268.0,strength=high,O6_phase_only,state_mapping,-0.2169971736783499,-0.21699717367835042,-0.5813324131512879,-0.10849858683917495,-0.4321443699061729,0.38923504906411527
b6i_041,0,P10,289.0,strength=high,O6_phase_only,state_mapping,3.810056927277416,3.8100569272774085,1.9318992747895796,1.905028463638708,1.2800586996717234,3.810056927277416
b6i_041,0,P10,299.0,strength=high,O6_phase_only,state_mapping,1.483290590098483,1.4832905900984787,0.07893590802017197,0.7416452950492415,-0.484090442138383,1.483290590098483
b6i_041,0,P10,310.0,strength=low,O3_A_C_boundary,state_mapping,-0.4312759414298459,-0.43127594142984554,0.1631936725781331,0.30379792911022035,0.26076980165074004,0.9662650554265264
b6i_041,0,P10,314.0,strength=low,O3_A_C_boundary,state_mapping,-0.3208875812034009,-0.3208875812034009,-0.2605134460274717,0.305684712711686,-0.07505166487276498,1.0331638385079391
b6i_041,0,P10,321.0,strength=mid,O4_B_C_boundary,state_mapping,0.9256776648914815,0.925677664891481,-0.12278245865800824,0.5695411819544158,-0.11369669955630773,0.9256776648914815
b6i_041,0,P10,350.0,strength=high,O6_phase_only,state_mapping,0.616495016661874,0.6164950166618726,0.616495016661874,0.308247508330937,0.5823949359372257,2.7958186606378392
b6i_041,0,P10,391.0,strength=low,O3_A_C_boundary,state_mapping,,,-0.1537784739844516,0.48252577778339945,0.5617143397256746,1.901048179312984
b6i_041,0,P14,16.0,strength=mid,O4_B_C_boundary,state_mapping,,,-0.9936882967270371,-1.1242218338033927,-0.767582051738662,0.0
b6i_041,0,P14,59.0,strength=high,O6_phase_only,state_mapping,-0.10990298705843735,-0.10990298705843697,-0.23695183674460793,-0.05495149352921867,-0.04625553373304531,0.9119156822581187
b6i_041,0,P14,60.0,strength=low,O3_A_C_boundary,state_mapping,-0.9277003272737654,-0.9277003272737636,-0.027069428060123524,-0.03959070182509644,0.0508219925389299,1.1679514190969655
b6i_041,0,P14,74.0,strength=high,O6_phase_only,state_mapping,-0.6363564409838824,-0.6363564409838852,-0.46322632807997177,-0.3181782204919412,-0.6860718857334658,0.0
b6i_041,0,P14,95.0,strength=mid,O4_B_C_boundary,state_mapping,0.13376609798091132,0.13376609798091096,0.2646996866478461,-0.3216775606076325,-0.3172991658765508,1.5865365223281203
b6i_041,0,P14,120.0,strength=low,O3_A_C_boundary,state_mapping,,,-0.9846779470104522,-0.7170754403853138,-0.5785666522517272,0.0
b6i_041,0,P14,192.0,strength=mid,O4_B_C_boundary,state_mapping,-0.5170818200426709,-0.5170818200426724,-0.43228465142742767,-0.3033998591447164,0.24187596116410492,2.1763765381780673
b6i_041,0,P14,210.0,strength=high,O6_phase_only,state_mapping,-1.057801904396568,-1.0578019043965694,-1.057801904396568,-0.528900952198284,0.08128899914706894,1.4056523688142342
