condition_id,fold,label,idx_in_session,state_label,true_policy_operator,true_policy_source,true_policy_reward,balanced_pool_shuffle_reward,frequency_matched_random_reward,performance_matched_random_reward,within_state_shuffle_reward,oracle_reward
b6i_021,0,P10,56.0,dphi=low,O6_phase_only,state_mapping,1.070724502337538,1.1271587886603653,0.883361203132745,1.1197977947921738,0.5956501992497585,1.1688710872468095
b6i_021,0,P10,64.0,dphi=mid,O5_full_TFC,state_mapping,0.9492650041883183,0.32267197158560923,0.13512581165344578,0.26818562092450315,0.23056344169858375,0.9492650041883183
b6i_021,0,P10,101.0,dphi=mid,O5_full_TFC,state_mapping,-1.5584947829957465,-0.8129748550591617,-1.0825701249954458,-0.6602780023492579,-0.29846302438361244,0.8913751401012282
b6i_021,0,P10,106.0,dphi=mid,O5_full_TFC,state_mapping,-0.5242209724622058,-0.25639729405636996,0.3059336199347575,-0.24811408750773647,-0.15679976019763184,1.4070710696338369
b6i_021,0,P10,132.0,dphi=high,O2_lag5_AB,state_mapping,-0.628539361054709,-0.628539361054707,0.021110707378087887,0.5435442980647023,0.4970463487055525,1.3255518478442119
b6i_021,0,P10,137.0,dphi=mid,O5_full_TFC,state_mapping,-1.3672249687189957,-1.337476153127885,-1.4296512132166108,-1.330945925315199,-0.9917773435987836,0.0
b6i_021,0,P10,175.0,dphi=low,O6_phase_only,state_mapping,0.7418091323384253,-0.4414108181089113,-0.7816127977884383,-0.252493347029086,0.004172739531436295,1.3043430182787044
b6i_021,0,P10,191.0,dphi=low,O6_phase_only,state_mapping,-0.12596758851029866,0.8263680331230953,0.6997882313046915,0.6950113956564182,0.5462164817541126,1.5159903798231351
b6i_021,0,P10,228.0,dphi=low,O6_phase_only,state_mapping,0.7628037304234748,-0.16242694272933395,0.2832677739265325,-0.008221830537199215,-0.13195822601263407,0.9999489834961277
b6i_021,0,P10,252.0,dphi=mid,O5_full_TFC,state_mapping,-1.615167320559228,-0.7443186561412023,-0.25757701472816374,-0.590639480067433,-0.1560659369291172,0.959892794903567
b6i_021,0,P10,268.0,dphi=high,O2_lag5_AB,state_mapping,0.6428243465332251,0.642824346533228,0.04014649016142042,0.0966203945832942,-0.23607381659090648,0.6428243465332251
b6i_021,0,P10,289.0,dphi=low,O6_phase_only,state_mapping,1.7005624448890309,0.9741776945128361,0.6254143614008985,0.988420532755502,0.593927945906033,1.7005624448890309
b6i_021,0,P10,299.0,dphi=high,O2_lag5_AB,state_mapping,-1.5499209244189982,-1.5499209244189902,-0.5763579481761874,-0.74643115441434,-0.4047932438812478,1.427632669783384
b6i_021,0,P10,310.0,dphi=high,O2_lag5_AB,state_mapping,1.1142288673242566,1.1142288673242513,0.8135230084428593,0.42635704741488356,0.4072806866691652,1.1142288673242566
b6i_021,0,P10,314.0,dphi=high,O2_lag5_AB,state_mapping,0.657109332011741,0.6571093320117424,0.34748568542221037,0.4633114996337998,0.020400618780020547,1.2736722838263526
b6i_021,0,P10,321.0,dphi=low,O6_phase_only,state_mapping,-1.5256074608469496,-0.4159753158612117,-0.20546508669331678,-0.46881494181291367,0.05328553844458875,1.2158642068778514
b6i_021,0,P10,350.0,dphi=mid,O5_full_TFC,state_mapping,1.6293354549500985,1.3838055299373564,1.2687724575901729,1.3185380815162437,0.4310339227856771,1.6293354549500985
b6i_021,0,P10,391.0,dphi=high,O2_lag5_AB,state_mapping,0.6785368102295152,0.6785368102295156,0.8489366488716148,0.6909814954094218,0.5927517694463421,1.544326648604876
b6i_021,0,P14,16.0,dphi=low,O6_phase_only,state_mapping,-1.4696218659534837,-1.5573838409891587,-1.605257603945331,-1.5459366268540735,-1.0130000466954223,0.0
b6i_021,0,P14,59.0,dphi=high,O2_lag5_AB,state_mapping,-0.09285240561035478,-0.09285240561035478,-0.21467246229818177,-0.04750438262318518,-0.019401569948820765,1.120533162044307
b6i_021,0,P14,60.0,dphi=high,O2_lag5_AB,state_mapping,-0.25712973861329,-0.2571297386132891,-0.04259886565445886,-0.04858042987891542,0.10013071211588595,1.2477861394373513
b6i_021,0,P14,74.0,dphi=mid,O5_full_TFC,state_mapping,-1.7214283284907563,-1.2730409913391774,-1.4335507327994788,-1.2176223316912242,-0.9558486981961546,0.0
b6i_021,0,P14,95.0,dphi=low,O6_phase_only,state_mapping,-1.6795678468039814,-1.21679798885157,-1.3084335277017416,-1.3002482911052795,-0.367077216843182,1.4152164546630874
b6i_021,0,P14,120.0,dphi=low,O6_phase_only,state_mapping,-1.448627267868434,-1.1116382315245423,-1.1960232601550411,-1.1422735984648944,-0.7413080950580142,0.0
b6i_021,0,P14,192.0,dphi=mid,O5_full_TFC,state_mapping,0.1629335454950098,0.08983498757888037,0.6287723619953547,0.09196407179002986,0.16118843246550843,1.6213458518115786
b6i_021,0,P14,210.0,dphi=mid,O5_full_TFC,state_mapping,1.4734859766505237,0.14533504059722024,0.19756496987163552,-0.08904453635336229,0.05676200246100508,1.4734859766505237
b6i_021,0,P14,254.0,dphi=mid,O5_full_TFC,state_mapping,-1.5230744470185704,-1.5833714137752324,-1.611151905223512,-1.590823847868751,-1.0276714499206292,0.0
b6i_021,0,P14,271.0,dphi=high,O2_lag5_AB,state_mapping,1.3285036495019982,1.328503649502004,0.8303955455982275,0.7657949429410833,0.663243871579152,1.6083537052384211
b6i_021,0,P14,283.0,dphi=high,O2_lag5_AB,state_mapping,1.0928013891064825,1.0928013891064834,0.7691847017656678,1.1610067229698608,0.575366565906289,1.3467606774097192
b6i_021,0,P14,290.0,dphi=low,O6_phase_only,state_mapping,1.3576506761665514,0.8010351624264217,0.28747935490015736,0.873637185957744,0.2602303800484051,1.3576506761665514
b6i_021,0,P14,301.0,dphi=high,O2_lag5_AB,state_mapping,-0.08570991287109675,-0.0857099128710969,0.3153179291997122,-0.1374876763936791,0.02057527201785987,0.8998241935619034
b6i_021,0,P14,308.0,dphi=mid,O5_full_TFC,state_mapping,1.147618885660504,0.6857754840378512,0.7764980329384499,0.6227968383620348,0.4739972199614881,1.147618885660504
b6i_021,0,P14,320.0,dphi=high,O2_lag5_AB,state_mapping,-0.48568950626954777,-0.4856895062695479,-0.49114307751441416,-0.5803256176999845,-0.5919500078731813,0.47587755659446135
b6i_021,0,P14,336.0,dphi=high,O2_lag5_AB,state_mapping,1.2070812729346114,1.2070812729346079,1.440312434806851,0.8103267247310028,0.9225376200232637,1.650587656536404
b6i_021,0,P14,340.0,dphi=high,O2_lag5_AB,state_mapping,1.0642314181494503,1.0642314181494532,1.0753062039780816,1.1171259245899705,0.811267117356918,1.6151673205592278
b6i_021,0,P14,392.0,dphi=mid,O5_full_TFC,state_mapping,1.1972073560285506,0.39137519085115796,0.2734049041624096,0.3116775041852618,0.29638186608882733,1.1972073560285506
b6i_021,0,P16,23.0,dphi=mid,O5_full_TFC,state_mapping,-1.140534818465069,-0.5158733740558794,-0.40026062089155545,-0.3498241293395119,-0.48075159870871276,0.44088655978604524
b6i_021,0,P16,35.0,dphi=mid,O5_full_TFC,state_mapping,-0.772163324302438,-0.5094270755056418,-0.6980000543557707,-0.4630618551297348,-0.619613534352913,0.0
b6i_021,0,P16,43.0,dphi=mid,O5_full_TFC,state_mapping,-0.5383891068530761,0.014282106341269979,0.007157444866988716,0.16119470731698227,-0.07251091972705176,0.8607785214870406
b6i_021,0,P16,50.0,dphi=high,O2_lag5_AB,state_mapping,0.4642620280517735,0.4642620280517738,-0.010739027327787518,-0.5645646591655265,-0.27290609936732074,0.4642620280517735
b6i_021,0,P16,53.0,dphi=mid,O5_full_TFC,state_mapping,0.22669015025392672,-0.44323803441433546,0.1778364148022456,-0.5094946680628464,-0.13196708818410152,1.307076171284224
b6i_021,0,P16,66.0,dphi=low,O6_phase_only,state_mapping,-1.035733505529122,-0.474036128171926,0.15592143397331626,-0.5107826855691258,0.10165596420764875,1.459874435092425
b6i_021,0,P16,90.0,dphi=low,O6_phase_only,state_mapping,1.1547028946777373,0.09124275871523244,0.16985309374858723,0.170017583601344,-0.14414969056927965,1.1547028946777373
b6i_021,0,P16,101.0,dphi=high,O2_lag5_AB,state_mapping,0.15713484026367705,0.1571348402636767,-0.043608488016124214,0.11744162483506794,-0.14580731082987397,0.5383891068530758
b6i_021,0,P16,123.0,dphi=high,O2_lag5_AB,state_mapping,1.6784857937256432,1.6784857937256508,0.19733316855588307,0.8845246685983603,0.06392350318915488,1.7143803898785137
b6i_021,0,P16,125.0,dphi=high,O2_lag5_AB,state_mapping,1.5713484026367723,1.5713484026367723,0.6459008943839277,0.8286379322919928,0.2889449391797216,1.721449999733683
b6i_021,0,P16,139.0,dphi=mid,O5_full_TFC,state_mapping,0.7934155258887435,0.0754466202296788,-0.045908988431900444,0.06079419358357546,-0.2397957386277531,0.7934155258887435
