state_label,n_train_events,selected_operator,selected_train_reward,global_best_operator,global_best_train_reward,train_mean_O1_lag0_AB,train_mean_O2_lag5_AB,train_mean_O3_A_C_boundary,train_mean_O4_B_C_boundary,train_mean_O5_full_TFC,train_mean_O6_phase_only,train_mean_O7_suppress_event,fold,condition_id
side=B_side|tfc=low|strength=high,29,O6_phase_only,0.06014200762138917,O4_B_C_boundary,-0.09623786191331851,-0.07448875691919964,-0.21037916046220304,-0.21372494175245257,-0.09623786191331851,-0.20399429631789912,0.06014200762138917,0.0,0,b6i_145
side=A_side|tfc=low|strength=mid,11,O6_phase_only,0.5159612713991878,O4_B_C_boundary,-0.20388166544161349,-0.47661007857705134,0.01285607334486531,-0.15664225154311812,-0.20388166544161349,-0.25685854487273346,0.5159612713991878,0.0,0,b6i_145
side=A_side|tfc=high|strength=mid,15,O5_full_TFC,0.42636929776997984,O4_B_C_boundary,0.3810976309618381,0.3603642652756696,0.16882302745808403,0.42060953294907416,0.3810976309618381,0.42636929776997984,-0.21048741435485419,0.0,0,b6i_145
side=B_side|tfc=high|strength=low,21,O1_lag0_AB,0.2673420919080717,O4_B_C_boundary,0.016245149040816368,0.2673420919080717,-0.0025182487415331477,-0.002167961301965418,0.016245149040816368,0.26058641359551415,-0.42462856182805775,0.0,0,b6i_145
side=B_side|tfc=low|strength=mid,29,O6_phase_only,0.22966292352,O4_B_C_boundary,0.2105215064075909,-0.5715286015712464,-0.05748548484827423,-0.4284182739808697,0.2105215064075909,-0.14039380196207937,0.22966292352,0.0,0,b6i_145
side=B_side|tfc=mid|strength=high,24,O6_phase_only,0.5460328064655936,O4_B_C_boundary,-0.13354771313638267,-0.22770321614912617,-0.15701791389243808,-0.10269781395492818,-0.13354771313638267,-0.277803078245572,0.5460328064655936,0.0,0,b6i_145
side=B_side|tfc=mid|strength=mid,38,O6_phase_only,0.20763887113400065,O4_B_C_boundary,0.20458060916875623,-0.05167082297159712,0.04008132124243462,-0.1832510697371442,0.20458060916875623,0.026083566240136424,0.20763887113400065,0.0,0,b6i_145
side=B_side|tfc=mid|strength=low,24,O1_lag0_AB,0.10164766139296988,O4_B_C_boundary,-0.36564451889287775,0.10164766139296988,-0.011502421493569984,-0.17573730765431472,-0.36564451889287775,-0.20003935707695333,-0.1761559134257529,0.0,0,b6i_145
side=B_side|tfc=high|strength=mid,16,O1_lag0_AB,0.512376807385688,O4_B_C_boundary,-0.2973958835999022,0.512376807385688,-0.1804824545693189,0.08675875926050391,-0.2973958835999022,0.12731943990071265,-0.08883306304187652,0.0,0,b6i_145
side=A_side|tfc=low|strength=low,21,O3_A_C_boundary,0.4311741109371443,O4_B_C_boundary,-0.24310611872038707,-0.5794232662829055,-0.16761719627470703,0.4311741109371443,-0.24310611872038707,-0.27641302461459155,-0.2521860560757776,0.0,0,b6i_145
side=A_side|tfc=mid|strength=mid,18,O3_A_C_boundary,0.41600759076729243,O4_B_C_boundary,0.026942484793387678,-0.08267042030363944,0.07500536368102864,0.41600759076729243,0.026942484793387678,-0.15364070587784473,-0.06323893510354454,0.0,0,b6i_145
side=A_side|tfc=low|strength=high,20,O3_A_C_boundary,0.4600227841447402,O4_B_C_boundary,0.14178285820656722,-0.26601848009860146,0.23498678842865153,0.4600227841447402,0.14178285820656722,0.4367942325850584,0.0758525262877032,0.0,0,b6i_145
side=B_side|tfc=high|strength=high,33,O1_lag0_AB,0.4656623956866867,O4_B_C_boundary,0.005564647027897814,0.4656623956866867,0.22474567073171536,-0.13844305880146837,0.005564647027897814,0.33666401794062367,0.33563357966680724,0.0,0,b6i_145
side=B_side|tfc=low|strength=low,26,O4_B_C_boundary,0.2656268220273228,O4_B_C_boundary,0.2656268220273228,-0.2184394734075021,0.11418674684991563,-0.4179435851777775,0.2656268220273228,-0.24488434279393992,-0.3809174771710203,0.0,0,b6i_145
side=A_side|tfc=mid|strength=low,14,O7_suppress_event,0.0,O4_B_C_boundary,-0.4368503634506268,-0.5990361586323589,-0.6071262012644645,-0.04175209806739617,-0.4368503634506268,-0.22088119186801627,-0.29815192048129646,0.0,0,b6i_145
side=A_side|tfc=high|strength=low,20,O3_A_C_boundary,0.763798812523241,O4_B_C_boundary,0.13388151334485796,0.28916724200331406,-0.02669273886291519,0.763798812523241,0.13388151334485796,0.4515306858722191,-0.43635567047727875,0.0,0,b6i_145
side=A_side|tfc=mid|strength=high,11,O6_phase_only,0.053224076384379156,O4_B_C_boundary,-0.12533055681410843,-0.28727998981337816,-0.4555282132093925,-0.07433032038842297,-0.12533055681410843,-0.2789248017486974,0.053224076384379156,0.0,0,b6i_145
side=A_side|tfc=high|strength=high,8,O1_lag0_AB,0.7962495639066545,O4_B_C_boundary,0.6914880326487975,0.7962495639066545,0.5009094235355687,0.07984701240904352,0.6914880326487975,0.5913362948346812,-0.004387221430799726,0.0,0,b6i_145
side=B_side|tfc=low|strength=high,27,O6_phase_only,0.18677201337480445,O2_lag5_AB,-0.34125123016060943,-0.19465108396498348,-0.34125123016060943,-0.06966226359844768,-0.046730853168625706,-0.21463037927716627,0.18677201337480445,0.0,1,b6i_145
side=A_side|tfc=low|strength=mid,13,O6_phase_only,0.4419792896686898,O2_lag5_AB,0.16825820796669724,-0.18190121121371405,0.16825820796669724,-0.22865754583002665,-0.09888953674211186,-0.03607423679006317,0.4419792896686898,0.0,1,b6i_145
side=A_side|tfc=high|strength=mid,16,O1_lag0_AB,0.41156053554572636,O2_lag5_AB,0.1037357640940007,0.41156053554572636,0.1037357640940007,0.24262939477912784,0.21148668709331087,0.3892610335511095,0.009391270201847636,0.0,1,b6i_145
side=B_side|tfc=high|strength=low,20,O1_lag0_AB,0.5508924681978719,O2_lag5_AB,0.2570020127640997,0.5508924681978719,0.2570020127640997,0.050473522203790006,-0.3661707350487431,0.40378816977044246,-0.4411161578836086,0.0,1,b6i_145
side=B_side|tfc=low|strength=mid,22,O6_phase_only,0.3634403771032646,O2_lag5_AB,-0.020123030132245322,-0.5031220082523109,-0.020123030132245322,-0.39517781427195026,0.3583527149102677,-0.1892757349212272,0.3634403771032646,0.0,1,b6i_145
side=B_side|tfc=mid|strength=high,25,O6_phase_only,0.46654454975676046,O2_lag5_AB,-0.16453536880605998,-0.28192237639803813,-0.16453536880605998,-0.06192541507508428,-0.26408349846798096,-0.20139180009677657,0.46654454975676046,0.0,1,b6i_145
side=B_side|tfc=mid|strength=mid,33,O7_suppress_event,0.0,O2_lag5_AB,-0.11562550788392338,-0.13122218559506227,-0.11562550788392338,-0.4127700442448167,-0.06743827694052931,-0.06863735806696758,-0.012307161357813156,0.0,1,b6i_145
side=B_side|tfc=mid|strength=low,28,O1_lag0_AB,0.37420864682657706,O2_lag5_AB,0.27963390954040684,0.37420864682657706,0.27963390954040684,-0.32654514688041575,-0.3962020155709997,-0.2522624548708484,-0.05468653448896356,0.0,1,b6i_145
side=B_side|tfc=high|strength=mid,25,O1_lag0_AB,0.2885620189405607,O2_lag5_AB,-0.22841421504191323,0.2885620189405607,-0.22841421504191323,0.2675433953501715,-0.09463478139866871,0.06467855082646469,-0.24358888746523844,0.0,1,b6i_145
side=A_side|tfc=low|strength=low,21,O3_A_C_boundary,0.35348322736307686,O2_lag5_AB,0.09291781659273997,-0.5242613258575324,0.09291781659273997,0.35348322736307686,-0.2840840996802526,-0.21423313028251348,-0.31822722352152166,0.0,1,b6i_145
side=A_side|tfc=mid|strength=mid,16,O3_A_C_boundary,0.20063414077234754,O2_lag5_AB,0.03527851199852791,-0.24965038876028733,0.03527851199852791,0.20063414077234754,-0.13987296677280142,-0.16011393366276788,-0.2488803676784166,0.0,1,b6i_145
side=B_side|tfc=high|strength=high,32,O1_lag0_AB,0.5616406402568155,O2_lag5_AB,0.3012666596236417,0.5616406402568155,0.3012666596236417,0.11489360628432539,-0.08858815480785967,0.33622264223639753,0.37979994369009396,0.0,1,b6i_145
side=A_side|tfc=high|strength=high,13,O1_lag0_AB,0.6064997922683397,O2_lag5_AB,0.2925039231938087,0.6064997922683397,0.2925039231938087,0.29123332800686513,0.30210797216610447,0.5045459203056929,-0.0890736004608504,0.0,1,b6i_145
side=A_side|tfc=mid|strength=high,12,O6_phase_only,0.15495212973137165,O2_lag5_AB,-0.17207639540223832,-0.06406725104852688,-0.17207639540223832,-0.1893847081116401,-0.1650183662853894,-0.007451574475236765,0.15495212973137165,0.0,1,b6i_145
side=A_side|tfc=high|strength=low,24,O3_A_C_boundary,0.7778755217010228,O2_lag5_AB,0.20457807097550393,0.47439394178448185,0.20457807097550393,0.7778755217010228,-0.022056293475195998,0.31627628026567606,-0.24378336665831793,0.0,1,b6i_145
side=A_side|tfc=low|strength=high,24,O3_A_C_boundary,0.47475920397715454,O2_lag5_AB,0.08617171627764252,-0.451893366945481,0.08617171627764252,0.47475920397715454,0.14546624228463848,0.32587276028825324,0.19160272721573957,0.0,1,b6i_145
