event_class,event_role,null_index,null_model,n_null_runs,mean_branch_transition_differentiated,sd_branch_transition_differentiated,mean_branch_transition_score,mean_branch_flip_fraction,mean_late_branch_stability
hybrid_phi_sign_switch,primary_phi_fes,75,degree-matched directed random graph,5,0.05217447382477201,0.0067247985487758274,0.08892839504951053,0.034782608695652174,0.5447039204583871
hybrid_phi_sign_switch,primary_phi_fes,76,degree-matched directed random graph,5,0.04732535759592645,0.0031782100845913256,0.08694509502679627,0.043478260869565216,0.5159749446254713
hybrid_phi_sign_switch,primary_phi_fes,77,degree-matched directed random graph,5,0.05011014663983447,0.00471939732588465,0.08896899644797333,0.017391304347826087,0.5305593299310213
hybrid_phi_sign_switch,primary_phi_fes,78,degree-matched directed random graph,5,0.047897288566728924,0.004614008605045084,0.09211380162083779,0.02608695652173913,0.5048610322459648
hybrid_phi_sign_switch,primary_phi_fes,79,degree-matched directed random graph,5,0.0535554816085055,0.002966528607154553,0.09793455527361793,0.008695652173913044,0.49840764340921717
hybrid_fes_phase_transition,primary_phi_fes,0,degree-matched directed random graph,5,0.0850801911980576,0.006438250496061778,0.13414010311500893,0.03333333333333333,0.574185247008029
hybrid_fes_phase_transition,primary_phi_fes,1,degree-matched directed random graph,5,0.09509902909185727,0.005457626593667946,0.15270395177318566,0.05,0.5768352315312955
hybrid_fes_phase_transition,primary_phi_fes,2,degree-matched directed random graph,5,0.0877596280658737,0.002437906623030399,0.14351110119814736,0.03333333333333333,0.6220382051968271
hybrid_fes_phase_transition,primary_phi_fes,3,degree-matched directed random graph,5,0.08803583290704274,0.005645170071927448,0.13616490776356943,0.016666666666666666,0.5911135613694424
hybrid_fes_phase_transition,primary_phi_fes,4,degree-matched directed random graph,5,0.08507581922215222,0.004690592198888137,0.13639435411549244,0.041666666666666664,0.6077232656474626
hybrid_fes_phase_transition,primary_phi_fes,5,degree-matched directed random graph,5,0.08033844412074338,0.004428564488055203,0.1265161444758722,0.008333333333333333,0.6283766123165831
hybrid_fes_phase_transition,primary_phi_fes,6,degree-matched directed random graph,5,0.07749840642746497,0.004286722700601163,0.12704077566699645,0.016666666666666666,0.6380705080784111
hybrid_fes_phase_transition,primary_phi_fes,7,degree-matched directed random graph,5,0.08225868898971148,0.005887265841607564,0.1332103361783611,0.041666666666666664,0.6110683093997065
hybrid_fes_phase_transition,primary_phi_fes,8,degree-matched directed random graph,5,0.09069792731500384,0.008214695551169523,0.14417397016976244,0.025,0.5899805209126823
hybrid_fes_phase_transition,primary_phi_fes,9,degree-matched directed random graph,5,0.09453935450488811,0.0064533752241637925,0.1492059721494893,0.03333333333333333,0.56052204995646
hybrid_fes_phase_transition,primary_phi_fes,10,degree-matched directed random graph,5,0.08249589514482203,0.009359597589658864,0.13295510770396668,0.025,0.6105326389448305
hybrid_fes_phase_transition,primary_phi_fes,11,degree-matched directed random graph,5,0.08708949636758373,0.006377838541732467,0.14223187410192595,0.03333333333333333,0.6012984260617324
hybrid_fes_phase_transition,primary_phi_fes,12,degree-matched directed random graph,5,0.08785775387265098,0.004951993555907042,0.1392087875868015,0.041666666666666664,0.6091171884056527
hybrid_fes_phase_transition,primary_phi_fes,13,degree-matched directed random graph,5,0.08397760103032328,0.004113002441089239,0.1379452058067749,0.025,0.5984936485927227
hybrid_fes_phase_transition,primary_phi_fes,14,degree-matched directed random graph,5,0.08592082222804029,0.009209610644492841,0.1385253256864491,0.05,0.6042796389070524
hybrid_fes_phase_transition,primary_phi_fes,15,degree-matched directed random graph,5,0.07448579011431147,0.008222339415171715,0.12017301106462212,0.0,0.5958514405325583
hybrid_fes_phase_transition,primary_phi_fes,16,degree-matched directed random graph,5,0.08454551326263349,0.0026882231564300365,0.13502075425695736,0.016666666666666666,0.5863876717056735
hybrid_fes_phase_transition,primary_phi_fes,17,degree-matched directed random graph,5,0.07717511510613125,0.0060055232388369455,0.12583670268949143,0.008333333333333333,0.6071126761134329
hybrid_fes_phase_transition,primary_phi_fes,18,degree-matched directed random graph,5,0.09406134839520493,0.0072089254343110035,0.15183578766222827,0.075,0.6322161103731638
