event_class,event_role,n_seed_events,mean_seed_strength,total_impulse_budget,primary_endpoint_name,topology_class,n_runs,steps,topology_name,topology_role,condition,n_nodes,n_directed_edges,edge_convention,topology_notes,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,effect_vs_time_shifted,effect_vs_random_event,effect_vs_C8,effect_vs_degree_null_mean,p_vs_time_shifted_and_random,p_vs_C8,p_vs_degree_null,D12_D24_recovery_improvement,D12_D24_recovery_improvement_sd,D12_recovery,D12_recovery_sd,D24_recovery,D24_recovery_sd,bounded_non_runaway_score,bounded_non_runaway_score_sd,differentiated_recovery,differentiated_recovery_sd,late_window_stability,late_window_stability_sd,mean_phase_locking,mean_phase_locking_sd,n_events_evaluated,n_events_evaluated_sd,non_collapsed_differentiation_score,non_collapsed_differentiation_score_sd,post_event_readout_score,post_event_readout_score_sd,primary_q_value,max_contrast_effect_vs_time_shifted,passes_effect_controls,passes_stability_gates,passes_contrast_switch_gate,positive_candidate,interpretation
b54r_countmatched_dphi_2,countmatched_control,502,0.0799795321813722,40.14972515504887,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,random_event,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.0085757818554533,0.0058820398157296,,,,,,,,0.0108900204559316,0.0070054645524262,0.6618291498884376,0.0171055390876734,0.5402004690159987,0.0210254608474013,0.9677129557292936,0.001207426089813,0.0085757818554533,0.0058820398157296,0.17687629492197,0.1363686131629085,0.149779891880435,0.0047046397547844,208.65,4.176336398601736,0.8384554065421952,0.0073183089724069,0.6657427388243272,0.0161845276395697,,,False,False,False,False,control_or_reference_condition
b54r_countmatched_dphi_2,countmatched_control,502,0.0799795321813722,40.14972515504887,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,C8(1),contrast,c8_same_schedule,8,8,directed clockwise 1-jump,primary non-D12 contrast,-0.0011706591462546,0.0011972336425154,,,,,,,,-0.0017055056637884,0.0019929139751907,0.4990898858502817,0.0036868807167985,0.4678478213665638,0.0031112088618703,0.8645402609273596,0.0020819601088649,-0.0011706591462546,0.0011972336425154,0.3392211556248308,0.01790411854601,0.1537637016150287,0.004516211602198,205.0,0.0,0.6975491694752533,0.0014203396920644,0.5137683726201091,0.003174386594345,,,False,False,False,False,control_or_reference_condition
b54r_countmatched_dphi_3,countmatched_control,502,0.0818697373650326,41.09860815724639,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,endogenous,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.0085529128069202,0.0014602802939234,-0.0028165525782453,-0.0004259936783338,0.0066620731320169,0.0015223134402893,0.7651245551601423,0.0070921985815602,0.2493074792243767,0.0121773451696838,0.001857347189188,0.675243128808017,0.0020376182795602,0.536008705599503,0.0020347582276554,0.9662953589782712,0.001095679608156,0.0085529128069202,0.0014602802939234,0.252774992011793,0.0063127320164386,0.1445686189134967,0.002134670897909,205.0,0.0,0.848766773735788,0.0021446645879444,0.6752611125762013,0.0020234931609054,0.8866293848500254,,False,False,False,False,contrast_switch_control
b54r_countmatched_dphi_3,countmatched_control,502,0.0818697373650326,41.09860815724639,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,time_shifted,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.0113694653851656,0.0016022996974747,,,,,,,,0.0149660395782519,0.0020489960855038,0.6780360870403997,0.0025906236483988,0.5457409887537688,0.0019112040300772,0.9669319044053476,0.001192980491258,0.0113694653851656,0.0016022996974747,1.844734937580131e-05,0.0002174910415626,0.1417348779756939,0.0017807071441226,205.0,0.0,0.8517363335901925,0.0017634546166022,0.6785733660885431,0.0021541990770058,,,False,False,False,False,control_or_reference_condition
b54r_countmatched_dphi_3,countmatched_control,502,0.0818697373650326,41.09860815724639,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,random_event,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.0089789064852541,0.0056735014378161,,,,,,,,0.0117723805472527,0.0067848493564518,0.6825078138541988,0.0172238922293865,0.5440587532163318,0.0230371329669021,0.9663516328721072,0.0014351508947225,0.0089789064852541,0.0056735014378161,0.1869791914084053,0.137758691377425,0.1454072570204763,0.0045928486373341,208.84285714285716,4.672520623773836,0.8443458892784196,0.0065699881405244,0.6835819507774824,0.0168786384319799,,,False,False,False,False,control_or_reference_condition
b54r_countmatched_dphi_3,countmatched_control,502,0.0818697373650326,41.09860815724639,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,C8(1),contrast,c8_same_schedule,8,8,directed clockwise 1-jump,primary non-D12 contrast,0.0018908396749033,0.0013334097646954,,,,,,,,0.0028654749701296,0.0021873364510082,0.5003268223474672,0.0034145309535539,0.5101110689507227,0.0028466204568801,0.8652918789974043,0.0020621232715457,0.0018908396749033,0.0013334097646954,0.2575740268412244,0.0136891435351741,0.1601432344280663,0.0022603477255744,205.0,0.0,0.6963387863571742,0.0011452584715937,0.5348891693637575,0.0027754887013017,,,False,False,False,False,control_or_reference_condition
b54r_d2phi_feedback,adversarial_control,2387,0.0826064432603402,197.18158006243203,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,endogenous,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.0056876372773071,0.0012681064383309,-0.0014432663453899,0.0012298101108134,0.0041182754750365,0.0001346513018109,0.6298932384341637,0.0070921985815602,0.4709141274238227,0.0065863192162363,0.0015239553677533,0.6841928058123027,0.0005298062849292,0.5215197281818295,0.0006040607916022,0.9628158315295576,0.0013157323145703,0.0056876372773071,0.0012681064383309,0.0767508374470699,0.0027409348874067,0.1619282101291291,0.0003252309438768,238.0,0.0,0.8476634343508915,0.0007211110408421,0.6841928058123027,0.0005298062849292,0.8866293848500254,,False,False,False,False,contrast_switch_control
b54r_d2phi_feedback,adversarial_control,2387,0.0826064432603402,197.18158006243203,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,time_shifted,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.0071309036226971,0.0012558059662423,,,,,,,,0.0084384818003984,0.0015369476950766,0.6851527686036762,0.000479819209624,0.5228027617261314,0.0005620362255376,0.9626906834346716,0.0012159879101972,0.0071309036226971,0.0012558059662423,0.0346432230256078,0.0016486620522161,0.1615418325484233,0.0002895504725316,238.0,0.0,0.846847748317526,0.000794279238652,0.6851527686036762,0.000479819209624,,,False,False,False,False,control_or_reference_condition
b54r_d2phi_feedback,adversarial_control,2387,0.0826064432603402,197.18158006243203,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,random_event,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.0044578271664937,0.0043262032043695,,,,,,,,0.0054468969788191,0.0052759803315003,0.6592974415232212,0.0119629319608632,0.5224826951392902,0.0153214284030198,0.962874655694504,0.0012424953292495,0.0044578271664937,0.0043262032043695,0.0662341224540914,0.0572720269007559,0.1622164232063247,0.002351885835889,237.97857142857143,0.1448081066622378,0.8496046992140538,0.0033287842568769,0.6598106081218615,0.01183266799305,,,False,False,False,False,control_or_reference_condition
b54r_d2phi_feedback,adversarial_control,2387,0.0826064432603402,197.18158006243203,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,C8(1),contrast,c8_same_schedule,8,8,directed clockwise 1-jump,primary non-D12 contrast,0.0015693618022706,0.0011060746852989,,,,,,,,0.0026543921706968,0.0018394849583191,0.4996693400858966,0.0003630732230695,0.5414742240282809,0.000343159988386,0.8655134088007977,0.002217257239275,0.0015693618022706,0.0011060746852989,0.0984975817857518,0.004510933702907,0.1445116579379445,0.0003568509360398,238.0,0.0,0.6897839364988361,0.0007299342096116,0.5494046783602252,0.0002546414192206,,,False,False,False,False,control_or_reference_condition
b54r_deps_feedback,adversarial_control,1120,0.0727054739099186,81.43013077910885,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,endogenous,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.012150584980309,0.0014726279565755,0.0025759235422433,0.0048009856480045,0.0126391356374284,0.0021391226317071,0.096085409252669,0.0070921985815602,0.1108033240997229,0.0148116592156679,0.0017814565358126,0.7197988215654249,0.0010240284618412,0.586064083027905,0.0013341506989309,0.9680802736587422,0.0012458335140717,0.012150584980309,0.0014726279565755,0.1237932524841945,0.0035001017856762,0.1364999555065993,0.0006291561040028,230.0,0.0,0.843656511219617,0.0018886892118135,0.7197988215654249,0.0010240284618412,0.3074733096085409,,True,False,False,False,contrast_switch_control
b54r_deps_feedback,adversarial_control,1120,0.0727054739099186,81.43013077910885,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,time_shifted,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.0095746614380656,0.0013811548311701,,,,,,,,0.0115939914335151,0.0017389262569413,0.717550518045013,0.0008378744284441,0.5800506687881413,0.0011214973011266,0.9684583042070272,0.0012446129480452,0.0095746614380656,0.0013811548311701,0.1367567562909332,0.0024685001843979,0.1355540278843029,0.0005986414310679,230.0,0.0,0.8464962946115336,0.0017861773259145,0.717550518045013,0.0008378744284441,,,False,False,False,False,control_or_reference_condition
b54r_deps_feedback,adversarial_control,1120,0.0727054739099186,81.43013077910885,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,random_event,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.0073495993323045,0.0048534032466359,,,,,,,,0.0088062845678085,0.0059974570216666,0.6704837192547556,0.0166650573495997,0.542592283979167,0.0204289512600293,0.9673020643433392,0.0012817825011731,0.0073495993323045,0.0048534032466359,0.1572863296008428,0.1073882233233816,0.1481557287105379,0.0031519567983776,236.0142857142857,1.2534849380012183,0.835812672507499,0.0053545241821899,0.6711526524732583,0.0166043485210329,,,False,False,False,False,control_or_reference_condition
b54r_deps_feedback,adversarial_control,1120,0.0727054739099186,81.43013077910885,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,C8(1),contrast,c8_same_schedule,8,8,directed clockwise 1-jump,primary non-D12 contrast,-0.0004885506571194,0.0013867091166779,,,,,,,,-0.0009977147039419,0.0022097273068093,0.4975109640766575,0.0022187308539916,0.5578771578381606,0.0018190877838245,0.863775912922711,0.0017938231282941,-0.0004885506571194,0.0013867091166779,0.0816403968569916,0.0088557700784153,0.1276549055484684,0.0007099399500646,230.0,0.0,0.7011858802502915,0.0009330208633177,0.5687251774170475,0.0016947207000586,,,False,False,False,False,control_or_reference_condition
b54r_dh_feedback,adversarial_control,1120,0.0727054739099141,81.43013077910382,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,endogenous,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.0121916183856794,0.0015236512612481,0.0024315570601114,0.0048030631535464,0.0125295950715646,0.0019667348123201,0.0889679715302491,0.0070921985815602,0.1634349030470914,0.0148559999240915,0.0018465694343128,0.7197452879147183,0.0010293455979755,0.585863219785754,0.0013850347766229,0.9681740187811662,0.0012470547081208,0.0121916183856794,0.0015236512612481,0.1235879003830665,0.0036988787489088,0.1364205412307466,0.0006812936431869,230.0,0.0,0.8437597802543448,0.0015311954971188,0.7197452879147183,0.0010293455979755,0.3074733096085409,,True,False,False,False,contrast_switch_control
b54r_dh_feedback,adversarial_control,1120,0.0727054739099141,81.43013077910382,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,time_shifted,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.009760061325568,0.0014685122914361,,,,,,,,0.0118239275215023,0.0018321762506174,0.7172941152030214,0.0008596338835795,0.5796223958158118,0.0011224478317284,0.9682769238642152,0.0012526785349884,0.009760061325568,0.0014685122914361,0.1375402986665766,0.0025714355012477,0.1356111009499957,0.0006152897023471,230.0,0.0,0.8464518248248016,0.0016963787215598,0.7172941152030214,0.0008596338835795,,,False,False,False,False,control_or_reference_condition
b54r_dh_feedback,adversarial_control,1120,0.0727054739099141,81.43013077910382,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,random_event,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.007388555232133,0.0044632123202879,,,,,,,,0.0088723859621679,0.0056552231176199,0.6690142157939605,0.0149102094992015,0.5413985455419718,0.0197680016181858,0.96721919242148,0.0012860493265961,0.007388555232133,0.0044632123202879,0.1431181100075897,0.1010632160439197,0.1489139369141588,0.0027718652573872,235.78571428571428,1.557404958282088,0.8350079582327762,0.0043325787663717,0.6698282588041784,0.0143051180875915,,,False,False,False,False,control_or_reference_condition
b54r_dh_feedback,adversarial_control,1120,0.0727054739099141,81.43013077910382,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,C8(1),contrast,c8_same_schedule,8,8,directed clockwise 1-jump,primary non-D12 contrast,-0.0003379766858851,0.0011798911109005,,,,,,,,-0.0007564872342944,0.0018808632427245,0.4976130444604168,0.0020371384854267,0.5580207237074676,0.0019358093569107,0.8638142123079978,0.0018629135400168,-0.0003379766858851,0.0011798911109005,0.0823434089443678,0.0082523976586161,0.127788262024926,0.0007551671531655,230.0,0.0,0.7012493477744292,0.0009676078861359,0.5688995267158278,0.0017851816363679,,,False,False,False,False,control_or_reference_condition
b54r_dphi_feedback,adversarial_control,2137,0.078908211290743,168.62684752831794,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,endogenous,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.0061099713360507,0.0014157056551802,-0.0067171297937696,-0.0001399148997834,0.0005235384766219,0.0006341747619663,0.7758007117437722,0.3546099290780142,0.3240997229916897,0.0070281095919432,0.0016825715932982,0.6855533359659527,0.0003694918773969,0.5431329363391176,0.0003318222516668,0.9664372138851074,0.0012199727217721,0.0061099713360507,0.0014157056551802,0.1263217680835998,0.0005081584667158,0.1339206993167956,0.0002793876145148,237.0,0.0,0.8662049138006459,0.0011475760339018,0.6855533359659527,0.0003694918773969,0.8866293848500254,,False,False,False,False,contrast_switch_control
b54r_dphi_feedback,adversarial_control,2137,0.078908211290743,168.62684752831794,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,time_shifted,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.0128271011298203,0.0016924754881094,,,,,,,,0.0152433982192604,0.0020457524498412,0.6999937261140843,0.0003958053778129,0.5554532872378006,0.0003346095570644,0.96643725523755,0.0012333248972743,0.0128271011298203,0.0016924754881094,0.1193035145729121,0.0015398766440465,0.127603147428698,0.0002918759169238,237.0,0.0,0.8695298288066707,0.0011896950528656,0.6999937261140843,0.0003958053778129,,,False,False,False,False,control_or_reference_condition
b54r_dphi_feedback,adversarial_control,2137,0.078908211290743,168.62684752831794,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,random_event,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.0062498862358342,0.0040137589106341,,,,,,,,0.0073730945452416,0.0048002592383835,0.6871425740035453,0.0105183876409447,0.5482493968933979,0.0155860600865264,0.9658760557552292,0.0012685161163681,0.0062498862358342,0.0040137589106341,0.0841802617632719,0.0845640936145672,0.1357722529291213,0.0020375200964186,237.97857142857143,0.1448081066622377,0.8573417795180246,0.0037643694750112,0.687503522319843,0.0104178718332432,,,False,False,False,False,control_or_reference_condition
b54r_dphi_feedback,adversarial_control,2137,0.078908211290743,168.62684752831794,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,C8(1),contrast,c8_same_schedule,8,8,directed clockwise 1-jump,primary non-D12 contrast,0.0055864328594288,0.0010439442874609,,,,,,,,0.0092178032499728,0.0017173625527172,0.4999924203294581,0.000247541168347,0.5689279857917309,0.0005507256777507,0.8622316908284025,0.0021672736623314,0.0055864328594288,0.0010439442874609,0.1195820613595621,0.0038234834848532,0.1160305108171689,0.0003260398236654,237.0,0.0,0.7026981730492842,0.000396115512619,0.570631067496891,0.0005441058467053,,,False,False,False,False,control_or_reference_condition
b54r_eta_zero,adversarial_control,763,0.0707235079996913,53.96203660376453,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,endogenous,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.0150715915372677,0.0016261589116213,0.0097804226351287,0.0017242451544355,0.0195482295876134,0.004242953383825,0.2277580071174377,0.0070921985815602,0.0554016620498614,0.0167705637257313,0.0019594516236336,0.7345945716533064,0.002087042131206,0.6048824790104693,0.0036850436463036,0.976230200265952,0.0012046396308567,0.0150715915372677,0.0016261589116213,0.3902807594883479,0.0072272118240941,0.0868694997153141,0.0018873833884724,227.0,0.0,0.8908865441077698,0.0025718641177339,0.7348410124034532,0.0020499299998188,0.4049031237643337,,True,False,False,False,contrast_switch_control
b54r_eta_zero,adversarial_control,763,0.0707235079996913,53.96203660376453,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,time_shifted,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.005291168902139,0.0014470894069284,,,,,,,,0.0050411244706109,0.0016824565168911,0.7286687614456646,0.0019862904762129,0.5955137162984881,0.0033723206801504,0.9763154792465448,0.0012524018008401,0.005291168902139,0.0014470894069284,0.1373107502668426,0.0056081773453204,0.0864525995323543,0.001224558810592,227.0,0.0,0.8885105645384506,0.0023177136492355,0.7287295243152836,0.0019967985419353,,,False,False,False,False,control_or_reference_condition
b54r_eta_zero,adversarial_control,763,0.0707235079996913,53.96203660376453,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,random_event,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.0133473463828322,0.0058038951608752,,,,,,,,0.0148195498116471,0.0067122950350838,0.721026055321404,0.0130488170258297,0.5942789921191581,0.0216002293322753,0.975458947431833,0.001400028900982,0.0133473463828322,0.0058038951608752,0.1806683750977004,0.1460394548461576,0.0828757210517403,0.0033103810302177,227.9,3.024424384431335,0.8909872641830997,0.0053029302293319,0.7218934462660815,0.0130527839892289,,,False,False,False,False,control_or_reference_condition
