mode,endpoint,fold,label,idx_in_session,state_label,direction,arm_kind,access_readout,baseline_max,intersection_access_effect,A_alone,B_alone,neutral_external,full_tfc_external
combined_c_fes_gmr72,z_reward,0,P11,46.0,side=B_side|tfc=mid|phase=q4|fes=Activation,A_to_C_to_B,true,0.7378340462725734,0.4753190350516813,0.2625150112208921,-0.05845523577027017,0.2779171572326444,0.4610211471974981,0.4753190350516813
combined_c_fes_gmr72,z_reward,0,P11,46.0,side=B_side|tfc=mid|phase=q4|fes=Activation,A_to_C_to_B,random,0.37793520317437984,0.4753190350516813,-0.09738383187730149,-0.05845523577027017,0.2779171572326444,0.4610211471974981,0.4753190350516813
combined_c_fes_gmr72,z_reward,0,P11,46.0,side=B_side|tfc=mid|phase=q4|fes=Activation,A_to_C_to_B,balanced,0.5671643182447798,0.4753190350516813,0.09184528319309843,-0.05845523577027017,0.2779171572326444,0.4610211471974981,0.4753190350516813
combined_c_fes_gmr72,z_reward,0,P11,46.0,side=B_side|tfc=mid|phase=q4|fes=Activation,A_to_C_to_B,performance_matched,0.5061358571072438,0.4753190350516813,0.03081682205556252,-0.05845523577027017,0.2779171572326444,0.4610211471974981,0.4753190350516813
combined_c_fes_gmr72,z_reward,0,P11,46.0,side=B_side|tfc=mid|phase=q4|fes=Activation,A_to_C_to_B,shuffled_c,0.6676429006762881,0.4753190350516813,0.19232386562460674,-0.05845523577027017,0.2779171572326444,0.4610211471974981,0.4753190350516813
combined_c_fes_gmr72,z_reward,0,P11,46.0,side=B_side|tfc=mid|phase=q4|fes=Activation,A_to_C_to_B,phase_rotated,0.35493965321797594,0.4753190350516813,-0.12037938183370539,-0.05845523577027017,0.2779171572326444,0.4610211471974981,0.4753190350516813
combined_c_fes_gmr72,z_reward,0,P11,46.0,side=B_side|tfc=mid|phase=q4|fes=Activation,B_to_C_to_A,true,0.4918685055350198,0.4753190350516813,0.01654947048333849,-0.05845523577027017,0.2779171572326444,0.4610211471974981,0.4753190350516813
combined_c_fes_gmr72,z_reward,0,P11,46.0,side=B_side|tfc=mid|phase=q4|fes=Activation,B_to_C_to_A,random,0.43708158610620856,0.4753190350516813,-0.03823744894547276,-0.05845523577027017,0.2779171572326444,0.4610211471974981,0.4753190350516813
combined_c_fes_gmr72,z_reward,0,P11,46.0,side=B_side|tfc=mid|phase=q4|fes=Activation,B_to_C_to_A,balanced,0.5717600846962534,0.4753190350516813,0.09644104964457206,-0.05845523577027017,0.2779171572326444,0.4610211471974981,0.4753190350516813
combined_c_fes_gmr72,z_reward,0,P11,46.0,side=B_side|tfc=mid|phase=q4|fes=Activation,B_to_C_to_A,performance_matched,0.5597246520317352,0.4753190350516813,0.08440561698005383,-0.05845523577027017,0.2779171572326444,0.4610211471974981,0.4753190350516813
