mode,endpoint,fold,label,idx_in_session,state_label,direction,arm_kind,access_readout,baseline_max,access_effect,A_alone,B_alone,neutral_external,full_tfc_external
combined_c_fes_gmr72,z_reward,0,P18,12.0,side=B_side|tfc=high|phase=q1|fes=Surprise,A_to_C_to_B,true,0.16541194433912698,0.6835065368557758,-0.5180945925166488,-0.47184433308520496,0.6835065368557758,-0.08012509514093942,-0.04205827794199797
combined_c_fes_gmr72,z_reward,0,P18,12.0,side=B_side|tfc=high|phase=q1|fes=Surprise,A_to_C_to_B,random,0.17378289070737604,0.6835065368557758,-0.5097236461483997,-0.47184433308520496,0.6835065368557758,-0.08012509514093942,-0.04205827794199797
combined_c_fes_gmr72,z_reward,0,P18,12.0,side=B_side|tfc=high|phase=q1|fes=Surprise,A_to_C_to_B,balanced,0.10930995839147419,0.6835065368557758,-0.5741965784643016,-0.47184433308520496,0.6835065368557758,-0.08012509514093942,-0.04205827794199797
combined_c_fes_gmr72,z_reward,0,P18,12.0,side=B_side|tfc=high|phase=q1|fes=Surprise,A_to_C_to_B,performance_matched,0.03295046150344452,0.6835065368557758,-0.6505560753523313,-0.47184433308520496,0.6835065368557758,-0.08012509514093942,-0.04205827794199797
combined_c_fes_gmr72,z_reward,0,P18,12.0,side=B_side|tfc=high|phase=q1|fes=Surprise,A_to_C_to_B,shuffled_c,-0.10287418613405552,0.6835065368557758,-0.7863807229898313,-0.47184433308520496,0.6835065368557758,-0.08012509514093942,-0.04205827794199797
combined_c_fes_gmr72,z_reward,0,P18,12.0,side=B_side|tfc=high|phase=q1|fes=Surprise,A_to_C_to_B,phase_rotated,0.19569247247523083,0.6835065368557758,-0.487814064380545,-0.47184433308520496,0.6835065368557758,-0.08012509514093942,-0.04205827794199797
combined_c_fes_gmr72,z_reward,0,P18,12.0,side=B_side|tfc=high|phase=q1|fes=Surprise,B_to_C_to_A,true,-0.14178352578926856,0.6835065368557758,-0.8252900626450443,-0.47184433308520496,0.6835065368557758,-0.08012509514093942,-0.04205827794199797
combined_c_fes_gmr72,z_reward,0,P18,12.0,side=B_side|tfc=high|phase=q1|fes=Surprise,B_to_C_to_A,random,-0.22295888950696144,0.6835065368557758,-0.9064654263627372,-0.47184433308520496,0.6835065368557758,-0.08012509514093942,-0.04205827794199797
combined_c_fes_gmr72,z_reward,0,P18,12.0,side=B_side|tfc=high|phase=q1|fes=Surprise,B_to_C_to_A,balanced,-0.20303729703813728,0.6835065368557758,-0.8865438338939131,-0.47184433308520496,0.6835065368557758,-0.08012509514093942,-0.04205827794199797
combined_c_fes_gmr72,z_reward,0,P18,12.0,side=B_side|tfc=high|phase=q1|fes=Surprise,B_to_C_to_A,performance_matched,-0.2060160943362116,0.6835065368557758,-0.8895226311919874,-0.47184433308520496,0.6835065368557758,-0.08012509514093942,-0.04205827794199797
