mode,endpoint,state_label,n_train_events,selected_operator,selected_train_reward,generated_train_reward,w_O1_lag0_AB,w_O2_lag5_AB,w_O3_A_C_boundary,w_O4_B_C_boundary,w_O5_full_TFC,w_O6_phase_only,w_O7_suppress_event,mean_O1_lag0_AB,mean_O2_lag5_AB,mean_O3_A_C_boundary,mean_O4_B_C_boundary,mean_O5_full_TFC,mean_O6_phase_only,mean_O7_suppress_event,fold
combined_c_fes_gmr72,z_reward,side=B_side|tfc=low|phase=q4|fes=Activation,13,O2_lag5_AB,0.3859343447240664,0.21430273336360006,0.12365715794231126,0.5005562508745438,0.012341149591047195,0.011434560099818459,0.009266518621844383,0.2339804371421501,0.10876392572828479,0.04491660830445328,0.3859343447240664,-0.7616841892023668,-0.11469221998435937,-0.18827363042786013,0.11976547956132305,0.0,0
combined_c_fes_gmr72,z_reward,side=A_side|tfc=high|phase=q4|fes=Activation,12,O3_A_C_boundary,0.6009243922795997,0.3357525830285228,0.16498589455789753,0.18543204563850224,0.49738422847987096,0.010224797191448027,0.012010864794953358,0.04062336005857672,0.08933880927875126,0.21469839820024494,0.10723362484833888,0.6009243922795997,-0.08497048716352575,-0.02862196675858934,-0.42418719938526445,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=high|phase=q1|fes=Surprise,15,O1_lag0_AB,0.5278841249578776,0.03884395795447789,0.189444127345124,0.06555937357984219,0.17192459971618465,0.1596329848940578,0.33264758498133773,0.03886752542690459,0.041923804056548955,0.5278841249578776,0.1564858460888128,-0.1797757761804783,-0.3540930598898216,0.05123389056269194,-0.026493145519187414,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=high|phase=q4|fes=Surprise,9,O1_lag0_AB,0.3150946379389759,-0.04449500109593531,0.14171653309472373,0.07140127645773302,0.4535363359085623,0.08651674693293594,0.16583827282326058,0.02338876950801667,0.05760206527476773,0.3150946379389759,0.07516506347743832,0.04853438340299313,-0.6796784513411128,-0.30358743429221513,-0.31545585782231106,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=low|phase=q1|fes=Surprise,16,O4_B_C_boundary,0.11478173948839836,-0.01217811477135247,0.008601771681316792,0.02326249623729688,0.14326063307822307,0.6567097171373569,0.0797167908682691,0.04327212661803127,0.04517646437950597,-0.5805128210562684,-0.23230682700400374,-0.269765290072169,0.11478173948839836,-0.4749301593406946,-0.015073642849185026,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=mid|phase=q4|fes=Surprise,11,O6_phase_only,0.6490092435377568,0.05913022949846927,0.009454864067104508,0.0341607691807324,0.12573137455260489,0.3192399189621073,0.08633061346954511,0.36754015294920966,0.05754230681869624,-0.6320968929926553,-0.1825048968222913,-0.4001270227972893,-0.22235343973298866,-0.5317142179767771,0.6490092435377568,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=mid|phase=q1|fes=Surprise,23,O2_lag5_AB,0.06675167076801347,-0.14753758679764042,0.019935166133344468,0.06937340235987374,0.13183260922011017,0.390220147446271,0.28870666334142286,0.042604279629731845,0.05732773186924599,-0.36970470910340447,0.06675167076801347,-0.3822345722204338,-0.1507770019562042,-0.10787721586233846,-0.10389042103862633,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=mid|phase=q4|fes=CoCreation,8,O5_full_TFC,0.3427120765337381,0.12775538253660956,0.25182303815849044,0.12220523357704284,0.0030201088307599882,0.03592206954413791,0.33701681969260455,0.05660004165181104,0.1934126885451533,0.09236514792865055,-0.012338761353063124,-0.6337853584991693,0.23283528790725977,0.3427120765337381,-0.2817310147898463,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=mid|phase=q1|fes=SelfGrowth,11,O1_lag0_AB,0.3203954295257017,0.14382765002407805,0.43769838901489716,0.01672644140866325,0.01275363035676297,0.2516720274645911,0.060984752457700624,0.04493210384709183,0.1752326554502929,0.3203954295257017,-0.148496762845022,-0.2434079499294675,0.1267042737966151,-0.5177764859654506,0.1973598537856132,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=low|phase=q4|fes=SelfGrowth,8,O4_B_C_boundary,0.24748920779437622,0.052505115003139535,0.12795440125456306,0.02120030247097683,0.007754424888816278,0.39408503205666656,0.24306048129284413,0.011635385378883941,0.19430997265724934,-0.14622325231272199,-0.10170717614129149,-0.45372031147741404,0.24748920779437622,-0.070005279947993,-0.31169476181279343,0.0,0
combined_c_fes_gmr72,z_reward,side=A_side|tfc=high|phase=q4|fes=SelfGrowth,8,O4_B_C_boundary,0.7231699723700699,0.5179112181879061,0.042813932106555146,0.00360972929575319,0.026928582081682046,0.529391983616257,0.32904469896227717,0.0011549978259477033,0.06705607611152795,-0.15703298103475052,-0.348967200323282,0.3543772146078449,0.7231699723700699,0.40837778359595883,-0.7478042125093027,0.0,0
combined_c_fes_gmr72,z_reward,side=A_side|tfc=low|phase=q4|fes=Surprise,8,O2_lag5_AB,0.22300978882067998,0.01019195658446121,0.005504976682173077,0.09008168392665292,0.5603860037348466,0.1807399300612346,0.09909645330466751,0.01655698845780169,0.047633963832623666,-0.7552627243989763,0.22300978882067998,0.18908137700455438,-0.35532171374611976,-0.417304888452195,-0.36985821484078685,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=low|phase=q4|fes=Surprise,9,O4_B_C_boundary,0.2034220512283288,0.095204569069895,0.022379935154143226,0.009662030868532456,0.0375974681010665,0.8245560405549104,0.042393841715698426,0.01937848129459993,0.044032202311048964,-0.23686475104212878,-0.530851081589936,-0.7289911393746096,0.2034220512283288,-0.6869678998142308,-0.2872652993409235,0.0,0
