c_representation,topology_arm,n_nodes,n_directed_edges,topology_notes,n_seed_events,mean_seed_strength,total_impulse_budget,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,effect_vs_time_shifted,effect_vs_random_event,p_vs_time_shifted_and_random,D12_D24_recovery_improvement,D12_D24_recovery_improvement_sd,D12_recovery,D12_recovery_sd,D24_recovery,D24_recovery_sd,bounded_non_runaway_score,bounded_non_runaway_score_sd,differentiated_recovery,differentiated_recovery_sd,late_window_stability,late_window_stability_sd,mean_phase_locking,mean_phase_locking_sd,n_events_evaluated,n_events_evaluated_sd,non_collapsed_differentiation_score,non_collapsed_differentiation_score_sd,post_event_readout_score,post_event_readout_score_sd,effect_vs_no_topology_baseline,effect_vs_c8_1,effect_vs_c10,effect_vs_c11,effect_vs_c13,effect_vs_c14,effect_vs_c12_reversed,effect_vs_c12_side_broken,effect_vs_c12_shuffled,effect_vs_topology_capacity_matched_null,effect_vs_path_rewired_control,effect_vs_h24_possible_factorisations_168,effect_vs_h24_available_factorisations_junction_coupled,effect_vs_h24_one_factorisation_class_removed,effect_vs_h24_one_junction_family_broken,effect_vs_h24_paths_available_but_mutually_disconnected,effect_vs_h24_complete_factorisation_suite_coupled,effect_vs_h24_degree_matched_null
directed_c,no_topology_baseline,12,0,12 nodes with no coupling edges,132,0.0811817950301883,10.715996943984855,0.02461701324692684,0.0025069487983623616,0.01130341314270051,0.004576865536827471,0.006211180124223602,0.029828623556556834,0.0030523352153647753,0.7369880673936979,0.009943554705548252,0.6682903720149991,0.011572670547221817,0.9949180977477947,0.0010728917306213315,0.02461701324692684,0.0025069487983623616,0.8480102165083554,0.020170721604731313,0.09040815250366759,0.017308098269728723,96.0,0.0,0.8251339627473694,0.019346891814424443,0.7412301830688139,0.009114074924715304,0.0,,,,,,,,,,,,,,,,,
directed_c,c12_1_2,12,48,primary Luke/D12RG normalized readout candidate,132,0.0811817950301883,10.715996943984855,0.02711904568259562,0.003430585270624432,0.010333846932715433,0.001334777239485871,0.18633540372670807,0.03093041769890184,0.004537301327939278,0.7393252621244981,0.015199808425131455,0.6586193859875191,0.018224668141578543,0.981594308000321,0.0019332369045382944,0.02711904568259562,0.003430585270624432,0.6987106697832723,0.027497485556756723,0.10347974867745942,0.024226791678458905,96.0,0.0,0.8534087478743138,0.014847411614330026,0.7439225150798036,0.01430306799759652,0.00250203243566878,,,,,,,,,,,,,,,,,
receiver_only_c,no_topology_baseline,12,0,12 nodes with no coupling edges,132,0.08901320545171411,11.749743119626263,0.028153786500452867,0.0030261204351858034,0.017184438257947302,0.009862802784343896,0.006211180124223602,0.03413641240523386,0.003591128115824188,0.7516334659687418,0.009745973665782294,0.6720278478112868,0.01197970192049384,0.9947830054020986,0.0009905990390573684,0.028153786500452867,0.0030261204351858034,0.7109781349521221,0.035356428223152415,0.0888361672726373,0.02065047604129659,94.0,0.0,0.8368436693005297,0.018205356992020312,0.7559312743794643,0.008785866594377556,0.0,,,,,,,,,,,,,,,,,
receiver_only_c,c12_1_2,12,48,primary Luke/D12RG normalized readout candidate,132,0.08901320545171411,11.749743119626263,0.03097648517275391,0.002858113580121028,0.014933044867801032,0.008351348292571815,0.006211180124223602,0.03514253507300259,0.00370811280545803,0.7624168058377009,0.013839722292301848,0.6766220091600569,0.018334343166160286,0.9817694780378293,0.0023665388404641627,0.03097648517275391,0.002858113580121028,0.6083643241204704,0.06621755382377019,0.0978270898531233,0.023084011954739983,94.0,0.0,0.8615572636196749,0.013881424001848549,0.7662587717492644,0.012855851406888342,0.002822698672301043,,,,,,,,,,,,,,,,,
standpoint_inversion_c,no_topology_baseline,12,0,12 nodes with no coupling edges,132,0.07526174255325091,9.934550017029121,0.022777335796996312,0.002773189752025823,0.011046299225451108,0.0019769242331384752,0.14285714285714285,0.0283258478589137,0.0036013960786119826,0.7337123299337005,0.010726808694416981,0.6570430999448973,0.01284872137588912,0.9950994501513675,0.0008387256914722565,0.022777335796996312,0.002773189752025823,0.8598439137081512,0.0339995875372145,0.09290814799644133,0.019357925833170062,102.0,0.0,0.8185675924379694,0.018105237400710326,0.7385497989061734,0.01004567882471026,0.0,,,,,,,,,,,,,,,,,
standpoint_inversion_c,c12_1_2,12,48,primary Luke/D12RG normalized readout candidate,132,0.07526174255325091,9.934550017029121,0.02640682222294975,0.003615796508385764,0.01101337292107559,0.0056343868052733115,0.018633540372670808,0.030086712748360934,0.00420811492110393,0.7384267492279489,0.014470770831885197,0.658100699718392,0.018184502231126054,0.9807976464692416,0.00201759499116172,0.02640682222294975,0.003615796508385764,0.7246518941571546,0.038747290029468834,0.10973135574390032,0.023099983159414708,102.0,0.0,0.8505807643955606,0.01704871001899933,0.7429753066511202,0.013558906016961463,0.003629486425953437,,,,,,,,,,,,,,,,,
receiver_magnitude_c,no_topology_baseline,12,0,12 nodes with no coupling edges,132,0.07863103705463599,10.37929689121195,0.024683000137902172,0.002761954790214815,0.013057050837209986,0.0031463832932316672,0.049689440993788817,0.030673551268593703,0.0034593148977329537,0.7472275593885669,0.010253901970930368,0.6607784436259363,0.013736791707745161,0.994853842594237,0.0010655607334410743,0.024683000137902172,0.002761954790214815,0.8421969300936756,0.03690246803830868,0.09176546305388858,0.018628352683226795,93.0,0.0,0.827002484967762,0.01908846332523936,0.7509003236312016,0.009876140700270793,0.0,,,,,,,,,,,,,,,,,
receiver_magnitude_c,c12_1_2,12,48,primary Luke/D12RG normalized readout candidate,132,0.07863103705463599,10.37929689121195,0.02713762441747224,0.004096578956192489,0.0115333211855905,0.009439787902125407,0.006211180124223602,0.030548872765679896,0.004883610609381916,0.7549219577885242,0.01831549627509139,0.6678881142636486,0.023928589300317115,0.9813261218386842,0.002970840434858984,0.02713762441747224,0.004096578956192489,0.7034862623028323,0.06194613929131982,0.10833713948622233,0.029596996778548053,93.0,0.0,0.8580163490848923,0.01759009367526337,0.7581745540394648,0.01796835720379351,0.0024546242795700675,,,,,,,,,,,,,,,,,
scalar_c,no_topology_baseline,12,0,12 nodes with no coupling edges,134,0.08820281823569451,11.819177643583064,0.01767719899395008,0.003658213620675161,-0.0032982186255017323,0.0011270567482662454,0.5962732919254659,0.021434675178529084,0.004308625088199086,0.6219527966040874,0.010345417628821886,0.5507989897178593,0.0073414197325036125,0.9949906221878244,0.0009526066093699832,0.01767719899395008,0.003658213620675161,0.6519531254709493,0.040535324851165414,0.12326208653225719,0.01292880855457705,100.0,0.0,0.8566094078738976,0.011657593289506385,0.6632723572415361,0.007647277148188104,0.0,,,,,,,,,,,,,,,,,
scalar_c,c12_1_2,12,48,primary Luke/D12RG normalized readout candidate,134,0.08820281823569451,11.819177643583064,0.018092920991618477,0.0028144989200766615,0.0012401389921663855,0.0020635742606914705,0.2422360248447205,0.020951211454565428,0.0039511846927303244,0.6273307758163762,0.009932946182484836,0.5507997022179818,0.007865247812118547,0.9740937843664881,0.0013245473988487838,0.018092920991618477,0.0028144989200766615,0.7513309370548923,0.014846952942013034,0.13352729642631042,0.013275385740544859,100.0,0.0,0.8549387545715155,0.010967620785182689,0.6569719330309038,0.007467981955957502,0.00041572199766839665,,,,,,,,,,,,,,,,,
endpoint_o1o2_reference,no_topology_baseline,12,0,12 nodes with no coupling edges,131,0.10331695570106819,13.534521196839933,0.028594890030371422,0.0023896468903767563,0.013898627169309638,0.0035127900658632784,0.043478260869565216,0.035697209738929654,0.002742486685768619,0.8011539599463298,0.009400661644761964,0.7347562669062307,0.012334462030473893,0.9950035152602421,0.0011100045473878884,0.028594890030371422,0.0023896468903767563,0.7762525236321371,0.02899727272788878,0.06890742731296048,0.018507708456304266,101.0,0.0,0.8163391636391231,0.024005843491183114,0.8050425849873679,0.008943491935508552,0.0,,,,,,,,,,,,,,,,,
endpoint_o1o2_reference,c12_1_2,12,48,primary Luke/D12RG normalized readout candidate,131,0.10331695570106819,13.534521196839933,0.02857803147068212,0.0038822736758800614,0.01149651403334253,0.016258306379611953,0.006211180124223602,0.033500537071241676,0.004191855125399096,0.80876595970391,0.01195382800228841,0.7406926103720023,0.015505686552473277,0.9832635338198855,0.002330287121203523,0.02857803147068212,0.0038822736758800614,0.7861023667851852,0.08042719339003537,0.07569567381798847,0.017708999174115555,101.0,0.0,0.8471049874567729,0.023042423655124936,0.8127839899221196,0.011032195875421749,-1.6858559689303387e-05,,,,,,,,,,,,,,,,,
