event_class,event_role,n_seed_events,mean_seed_strength,total_impulse_budget,primary_endpoint_name,topology_class,n_runs,steps,topology_name,topology_role,condition,n_nodes,n_directed_edges,edge_convention,topology_notes,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,effect_vs_time_shifted,effect_vs_random_event,effect_vs_C8,effect_vs_degree_null_mean,p_vs_time_shifted_and_random,p_vs_C8,p_vs_degree_null,D12_D24_recovery_improvement,D12_D24_recovery_improvement_sd,D12_recovery,D12_recovery_sd,D24_recovery,D24_recovery_sd,bounded_non_runaway_score,bounded_non_runaway_score_sd,differentiated_recovery,differentiated_recovery_sd,late_window_stability,late_window_stability_sd,mean_phase_locking,mean_phase_locking_sd,n_events_evaluated,n_events_evaluated_sd,non_collapsed_differentiation_score,non_collapsed_differentiation_score_sd,post_event_readout_score,post_event_readout_score_sd,primary_q_value,max_contrast_effect_vs_time_shifted,passes_effect_controls,passes_stability_gates,passes_contrast_switch_gate,positive_candidate,interpretation
b54s_block_density_matched_dphi_rep1,differential_event_control,502,0.08650860002019861,43.427317210139705,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,random_event,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.008131700864464346,0.005980694301881986,,,,,,,,0.010641218294502675,0.007142307342269743,0.6627011873355995,0.019273650781324356,0.5275158068099354,0.02243162138476271,0.9654511662907357,0.0014609374042130047,0.008131700864464346,0.005980694301881986,0.16774588642874827,0.1336938914124645,0.1497678935382892,0.004144905119706097,208.96428571428572,4.3117956390178165,0.846541252175521,0.00616363722792419,0.6655628833635847,0.0182419303251775,,,False,False,False,False,control_or_reference_condition
b54s_block_density_matched_dphi_rep1,differential_event_control,502,0.08650860002019861,43.427317210139705,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,C8(1),contrast,c8_same_schedule,8,8,directed clockwise 1-jump,primary non-D12 contrast,-0.004365171518161322,0.001375362457199325,,,,,,,,-0.006985358991413494,0.002245776559070389,0.4963933024797423,0.0021436916099761725,0.49274180161643255,0.0029700157879415843,0.8636207673351968,0.0019483211559702708,-0.004365171518161322,0.001375362457199325,0.30291095354859415,0.014654827221431372,0.15492652421484032,0.0035229637234142374,202.0,0.0,0.7029232386079334,0.0011745988879051964,0.5251147108336784,0.0022778559186057944,,,False,False,False,False,control_or_reference_condition
b54s_block_density_matched_dphi_rep2,differential_event_control,502,0.08600977258931677,43.17690583983702,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,endogenous,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.012275248646936309,0.0016198581524578342,0.005292907819339588,0.0037389947148556892,0.014323887899263194,0.003718431973265676,0.12811387900355872,0.0070921985815602835,0.10526315789473684,0.015014552161401934,0.0020584907922222818,0.6439498929727514,0.0030694447975068494,0.5255130791254217,0.0033911472853454536,0.9651818632559945,0.0011945635511066827,0.012275248646936309,0.0016198581524578342,0.23163477421395595,0.020146612809911868,0.1545428056749703,0.002164794223506387,193.0,0.0,0.8437974817113145,0.0023064005270450327,0.6565286427145525,0.0025283115484247905,0.4441281138790035,,True,False,False,False,contrast_switch_control
b54s_block_density_matched_dphi_rep2,differential_event_control,502,0.08600977258931677,43.17690583983702,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,time_shifted,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.006982340827596721,0.0016718016208930465,,,,,,,,0.008362305319211304,0.0021427481878616575,0.6656187925216744,0.0026342474811578164,0.5279830851598946,0.0031329013271102386,0.9653901696527175,0.0012636789603758206,0.006982340827596721,0.0016718016208930465,0.053829536213439604,0.009159159349729188,0.1499002894041272,0.0025339816049679094,193.0,0.0,0.8478634937676793,0.0022263136934657706,0.6726797370082551,0.002279584805568572,,,False,False,False,False,control_or_reference_condition
b54s_block_density_matched_dphi_rep2,differential_event_control,502,0.08600977258931677,43.17690583983702,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,random_event,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.00853625393208062,0.005402138208385159,,,,,,,,0.010811885201204952,0.00668165666019878,0.6472032054782968,0.01749812900097961,0.5297028317597455,0.019991943584393258,0.965617431334525,0.001328424497183781,0.00853625393208062,0.005402138208385159,0.15444121729661958,0.12264780233163927,0.15413627454620032,0.0047056179642707184,209.1642857142857,4.0946144320239455,0.8402978607517333,0.006590788983006097,0.6535103238205553,0.01581499743110808,,,False,False,False,False,control_or_reference_condition
b54s_block_density_matched_dphi_rep2,differential_event_control,502,0.08600977258931677,43.17690583983702,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,C8(1),contrast,c8_same_schedule,8,8,directed clockwise 1-jump,primary non-D12 contrast,-0.0020486392523268843,0.0015056905297661362,,,,,,,,-0.0031818232560661725,0.002468125666562401,0.497884560416378,0.0025917179522912392,0.4874223982986835,0.0024635314450696176,0.8626437504865875,0.0020702471456536704,-0.0020486392523268843,0.0015056905297661362,0.27121429108115763,0.01937140391300098,0.1457859842850629,0.0033271730929609906,193.0,0.0,0.7075087030083591,0.0013890028109692788,0.5261796282709097,0.00189550076092534,,,False,False,False,False,control_or_reference_condition
b54s_block_density_matched_dphi_rep3,differential_event_control,502,0.0846539436624347,42.49627971854222,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,endogenous,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.015218843116077399,0.001662875184726844,-0.0036765455819022675,0.005497105700067456,0.015255538747377187,0.00509026157028847,0.5693950177935944,0.0070921985815602835,0.01662049861495845,0.018132356230084985,0.0019846472153236617,0.7137508924489643,0.00225821542618343,0.574105779232348,0.0023551007633134365,0.9687314671482312,0.0011303257748113101,0.015218843116077399,0.001662875184726844,0.1497626720583247,0.011254159000328185,0.1287018632355631,0.0020862104751061517,200.0,0.0,0.8542618114581935,0.003805794857810521,0.7137508924489643,0.00225821542618343,0.822459470146303,,False,False,False,False,contrast_switch_control
b54s_block_density_matched_dphi_rep3,differential_event_control,502,0.0846539436624347,42.49627971854222,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,time_shifted,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.018895388697979666,0.0016801704450351525,,,,,,,,0.023028942462036794,0.0021658198714463017,0.7240394995500128,0.0023366680438998274,0.5962175189830791,0.0021678186214147944,0.9687458522501204,0.0012483646400048046,0.018895388697979666,0.0016801704450351525,5.029664408679072e-05,0.0003980799548417144,0.12872063777622833,0.0027067585688120895,200.0,0.0,0.8516926684631558,0.005508510079002492,0.7243886551124472,0.0021211575171958797,,,False,False,False,False,control_or_reference_condition
b54s_block_density_matched_dphi_rep3,differential_event_control,502,0.0846539436624347,42.49627971854222,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,random_event,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.009721737416009943,0.005714601653380995,,,,,,,,0.012380775105113775,0.006856912815868199,0.683121319129749,0.01995615190805703,0.549112498312897,0.023763903229014737,0.9668113558360807,0.0013918225796352639,0.009721737416009943,0.005714601653380995,0.17862713452501375,0.1361685285495705,0.1397812318831225,0.004548784801304117,208.94285714285715,4.353605121163426,0.8468381525289967,0.006921735832643766,0.6854862379505318,0.01864428886049027,,,False,False,False,False,control_or_reference_condition
b54s_block_density_matched_dphi_rep3,differential_event_control,502,0.0846539436624347,42.49627971854222,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,C8(1),contrast,c8_same_schedule,8,8,directed clockwise 1-jump,primary non-D12 contrast,-3.669563129978906e-05,0.0015127678500961768,,,,,,,,0.0005250769294117245,0.0025189622296721793,0.49245311132897296,0.002908833406430616,0.45931344464754664,0.0024222369567730357,0.8636168256538229,0.0019528660762098107,-3.669563129978906e-05,0.0015127678500961768,0.3397553568123459,0.017581654523405973,0.15993593322783914,0.0031709259159307997,200.0,0.0,0.6986430957359461,0.0012346246185745585,0.5071992749569302,0.002282281573138072,,,False,False,False,False,control_or_reference_condition
