event_class,event_role,null_index,null_model,n_nodes,n_directed_edges,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,D12_recovery,D24_recovery
b54u_lag_plus8,lag_sweep,13,degree-matched directed random graph,12,48,0.017186094885979435,0.001208979020772953,0.768000220552037,0.6249780147761438
b54u_lag_plus8,lag_sweep,14,degree-matched directed random graph,12,48,0.012434557973177348,0.0013631352700864616,0.7500396998748818,0.6004731534073598
b54u_lag_plus8,lag_sweep,15,degree-matched directed random graph,12,48,0.014098337758292001,0.0014609795565332104,0.7331762096762926,0.5713024724660652
b54u_lag_plus8,lag_sweep,16,degree-matched directed random graph,12,48,0.015810930550575,0.0020127494679486667,0.7516635837669586,0.6182403068612231
b54u_lag_plus8,lag_sweep,17,degree-matched directed random graph,12,48,0.017338349851350188,0.0016206996357050515,0.7739860255962104,0.6451123139684314
b54u_lag_plus8,lag_sweep,18,degree-matched directed random graph,12,48,0.016270015683441972,0.00154060255313593,0.7665786034688402,0.624301171448069
b54u_lag_plus8,lag_sweep,19,degree-matched directed random graph,12,48,0.012702124146198389,0.0021513014499815078,0.7504252573093924,0.6077509306395706
b54u_lag_plus8,lag_sweep,20,degree-matched directed random graph,12,48,0.020320939299616755,0.0021543331030636575,0.7796294340780601,0.6567030531503625
b54u_lag_plus8,lag_sweep,21,degree-matched directed random graph,12,48,0.014913894694349958,0.0010536418049366914,0.7428198562271612,0.591979256389791
b54u_lag_plus8,lag_sweep,22,degree-matched directed random graph,12,48,0.016474136612006054,0.0018303440259729473,0.7772199825454469,0.6504973993144908
b54u_lag_plus8,lag_sweep,23,degree-matched directed random graph,12,48,0.014317327905769202,0.0009419186884335472,0.7383787219183772,0.5898119376793117
b54u_lag_plus8,lag_sweep,24,degree-matched directed random graph,12,48,0.016251922742157764,0.0021282359553379724,0.7615419356562682,0.6145660054324231
b54u_lag_plus8,lag_sweep,25,degree-matched directed random graph,12,48,0.012167771945753143,0.001910958967419473,0.7426319504851818,0.5969014965858818
b54u_lag_plus8,lag_sweep,26,degree-matched directed random graph,12,48,0.019945413765669818,0.001096133155062153,0.7937446470930017,0.6711759674043432
b54u_lag_plus8,lag_sweep,27,degree-matched directed random graph,12,48,0.017124741575086245,0.0011164612048224507,0.7802926565267029,0.6437401329855499
b54u_lag_plus8,lag_sweep,28,degree-matched directed random graph,12,48,0.015224357780520706,0.0022459734614047712,0.7445583543623409,0.5822220470509488
b54u_lag_plus8,lag_sweep,29,degree-matched directed random graph,12,48,0.018112287613329992,0.0017402090591465867,0.7727242949030715,0.6433654933603764
b54u_lag_plus8,lag_sweep,30,degree-matched directed random graph,12,48,0.014616469964302171,0.0013994149880961156,0.7253159543596771,0.5673136022286428
b54u_lag_plus8,lag_sweep,31,degree-matched directed random graph,12,48,0.012715079333433592,0.0009715598730293384,0.7496117373228995,0.5945373457047207
b54u_lag_plus8,lag_sweep,32,degree-matched directed random graph,12,48,0.01697422198192398,0.0017087261928337072,0.7671127769273024,0.628829301459741
b54u_lag_plus8,lag_sweep,33,degree-matched directed random graph,12,48,0.014875767239848436,0.00184403840817405,0.7768882057174274,0.6451979930519883
b54u_lag_plus8,lag_sweep,34,degree-matched directed random graph,12,48,0.013587760021335339,0.0018829963657260144,0.7617687236916542,0.6211390067056116
b54u_lag_plus8,lag_sweep,35,degree-matched directed random graph,12,48,0.01689797358529174,0.0013674505496858137,0.7784475876123236,0.6474447275346011
b54u_lag_plus8,lag_sweep,36,degree-matched directed random graph,12,48,0.019172523999446824,0.0019643044698457487,0.7858230139346372,0.6577161732767537
b54u_lag_plus8,lag_sweep,37,degree-matched directed random graph,12,48,0.014947865327913338,0.0016798594009100065,0.7324153475221656,0.5628737759833116
b54u_lag_plus8,lag_sweep,38,degree-matched directed random graph,12,48,0.015417669861409994,0.0028980213320180578,0.7699955305543389,0.6396544641187468
b54u_lag_plus8,lag_sweep,39,degree-matched directed random graph,12,48,0.01609107427160948,0.0014351011214052002,0.7374356979999511,0.5830633150752593
b54u_lag_plus8,lag_sweep,40,degree-matched directed random graph,12,48,0.014108466428618625,0.0015820977821499576,0.7460827210718303,0.6039527308646928
b54u_lag_plus8,lag_sweep,41,degree-matched directed random graph,12,48,0.020434645885802082,0.0022852801972627628,0.7865559088599628,0.6615690126743317
b54u_lag_plus8,lag_sweep,42,degree-matched directed random graph,12,48,0.02101693477023574,0.0011969929457746624,0.770683787534508,0.6398488067617559
b54u_lag_plus8,lag_sweep,43,degree-matched directed random graph,12,48,0.015377140254861718,0.001688592803077892,0.7461685697473333,0.6031226917543558
b54u_lag_plus8,lag_sweep,44,degree-matched directed random graph,12,48,0.016691700813155557,0.0014576291132645195,0.7685861611331594,0.6348774767320178
b54u_lag_plus8,lag_sweep,45,degree-matched directed random graph,12,48,0.01818912682506417,0.0017909770668436823,0.7909178998564554,0.6701694268024799
b54u_lag_plus8,lag_sweep,46,degree-matched directed random graph,12,48,0.014382722861204013,0.0014053634903077052,0.7522955876531068,0.5955139473607807
b54u_lag_plus8,lag_sweep,47,degree-matched directed random graph,12,48,0.0187426972899948,0.0014843029849538217,0.7997514927457933,0.6837827481407356
b54u_lag_plus8,lag_sweep,48,degree-matched directed random graph,12,48,0.015791735718077696,0.001049660876597377,0.7619799637817893,0.6261307105596887
b54u_lag_plus8,lag_sweep,49,degree-matched directed random graph,12,48,0.01919577400674045,0.0017312719432356852,0.7937095832406035,0.6763692937062341
b54u_lag_plus8,lag_sweep,50,degree-matched directed random graph,12,48,0.01784952137172072,0.0024645369619319918,0.7722655635652839,0.6340990545402102
b54u_lag_plus8,lag_sweep,51,degree-matched directed random graph,12,48,0.019005760138923192,0.0017103159400902535,0.7831719203366929,0.658736864946964
b54u_lag_plus8,lag_sweep,52,degree-matched directed random graph,12,48,0.018647280132177327,0.0014406777551315374,0.7870899378493554,0.6624093859083683
b54u_lag_plus8,lag_sweep,53,degree-matched directed random graph,12,48,0.019786546421609368,0.0007535863186542791,0.7801656673968808,0.656911699245096
b54u_lag_plus8,lag_sweep,54,degree-matched directed random graph,12,48,0.017172644238185566,0.0025815964169012525,0.7536267544195,0.6130283486844497
b54u_lag_plus8,lag_sweep,55,degree-matched directed random graph,12,48,0.014214655918658418,0.0016066459184411429,0.7458204702485717,0.5939947852748244
b54u_lag_plus8,lag_sweep,56,degree-matched directed random graph,12,48,0.019122741528540377,0.0013756920014840477,0.7661962846468535,0.6340670797513418
b54u_lag_plus8,lag_sweep,57,degree-matched directed random graph,12,48,0.013590804833555445,0.0017324830573449937,0.7359136173698126,0.5812084809686653
b54u_lag_plus8,lag_sweep,58,degree-matched directed random graph,12,48,0.013131957206056309,0.0012081845188213311,0.7463736692561499,0.600780572656153
b54u_lag_plus8,lag_sweep,59,degree-matched directed random graph,12,48,0.016844208109469083,0.0029922734573740524,0.756987732751333,0.642767759359086
b54u_leading_window_r1,one_sided_window,0,degree-matched directed random graph,12,48,0.014401225861933112,0.0007539131385331063,0.7940470911195617,0.6484914987115058
b54u_leading_window_r1,one_sided_window,1,degree-matched directed random graph,12,48,0.011484590649828923,0.000994506536532303,0.791011686769342,0.6557699011420257
b54u_leading_window_r1,one_sided_window,2,degree-matched directed random graph,12,48,0.0136042548049375,0.001702233410672599,0.7982221136636293,0.66415024869725
b54u_leading_window_r1,one_sided_window,3,degree-matched directed random graph,12,48,0.013670833793342966,0.0009934737012654727,0.7993124024648434,0.6639991215413138
