event_class,event_role,n_seed_events,mean_seed_strength,total_impulse_budget,primary_endpoint_name,topology_class,n_runs,steps,topology_name,topology_role,condition,n_nodes,n_directed_edges,edge_convention,topology_notes,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,effect_vs_time_shifted,effect_vs_random_event,effect_vs_C8,effect_vs_degree_null_mean,p_vs_time_shifted_and_random,p_vs_C8,p_vs_degree_null,D12_D24_recovery_improvement,D12_D24_recovery_improvement_sd,D12_recovery,D12_recovery_sd,D24_recovery,D24_recovery_sd,bounded_non_runaway_score,bounded_non_runaway_score_sd,differentiated_recovery,differentiated_recovery_sd,late_window_stability,late_window_stability_sd,mean_phase_locking,mean_phase_locking_sd,n_events_evaluated,n_events_evaluated_sd,non_collapsed_differentiation_score,non_collapsed_differentiation_score_sd,post_event_readout_score,post_event_readout_score_sd,primary_q_value,max_contrast_effect_vs_time_shifted,passes_effect_controls,passes_stability_gates,passes_contrast_switch_gate,positive_candidate,interpretation,b54u_family_q,early_improvement,mid_improvement,late_improvement,mean_late_window_stability,mean_final_readout,quadrature_error_full_mean_last40,quadrature_error_ring_mean_last40,hex_bypass_delta_error
b54u_lag_plus5,lag_sweep,502,0.08134730913748246,40.8363491870162,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,endogenous,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.026879056811829196,0.0019823074782674426,0.014131257081209641,0.00740559986719137,0.03160213483211646,0.010851640009819051,0.03914590747330961,0.0070921985815602835,0.002770083102493075,0.03152462016497147,0.0021594879184916415,0.8304777282055387,0.003499297471937215,0.7380408429385188,0.003561365240584884,0.9829777246412655,0.0018804028898678524,0.026879056811829196,0.0019823074782674426,0.6127743287372431,0.015235146627686305,0.04630553712678693,0.005814153656502656,209.0,0.0,0.898208659926292,0.007683269535202816,0.8305929371872759,0.003390554524561936,0.2775800711743772,,True,False,False,False,contrast_switch_control,0.2775800711743772,0.04085787314329793,0.02884773820035937,0.024186424988439537,0.611997283295088,0.919395158325555,0.002147016122039369,0.5277228560675006,-0.5255758399454613
b54u_boundary_far_matched,boundary_distance_stratum,167,0.08263387222485157,13.799856661550212,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,endogenous,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.03253976151136845,0.002884510215093023,0.023019517859062432,0.009480983654073682,0.021447725540553957,0.023163513210801377,0.05338078291814947,0.0070921985815602835,0.002770083102493075,0.03703661101046848,0.003173257657175966,0.7798277273010107,0.014451648612343174,0.6738165512934353,0.016924012831930988,0.9826980786136374,0.0023659963444960367,0.03253976151136845,0.002884510215093023,0.6434524966262459,0.03492097678672089,0.07808041919726065,0.015599090248146957,117.0,0.0,0.8710001260386959,0.014202661577989524,0.7820994092629653,0.01373190263836167,0.2775800711743772,,True,False,False,False,contrast_switch_control,0.2775800711743772,0.0805893618191005,-0.0003743267748256401,0.030644661038889517,0.6497861865090843,0.9035265012232171,0.0011916860368426463,0.5263260632669693,-0.5251343772301266
b54u_lag_0,lag_sweep,502,0.08134730913748246,40.8363491870162,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,endogenous,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.025545370181075812,0.0022974007801876174,0.007414727787132182,0.00599849194413303,0.030699993767406536,0.009413199578664155,0.060498220640569395,0.0070921985815602835,0.002770083102493075,0.02959914153741549,0.002458570174782106,0.8299688241550234,0.0036543392778327017,0.7374206721236262,0.003915269432967789,0.9824430249792012,0.0019544080314812594,0.025545370181075812,0.0022974007801876174,0.6180506324762481,0.037704508425767315,0.04665629759361717,0.0060624333021221735,214.0,0.0,0.9016916183970709,0.009274451469049722,0.8300940704681729,0.00350963787346927,0.2775800711743772,,True,False,False,False,contrast_switch_control,0.2775800711743772,0.04660161651722556,0.02709051203091179,0.014701564292995763,0.6190762346752912,0.9211676580393222,0.003318929006864838,0.5291109864611762,-0.5257920574543113
b54u_lag_minus1,lag_sweep,502,0.08134730913748246,40.8363491870162,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,endogenous,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.025559099617430896,0.002257915856241242,0.007306079562117939,0.005384544209694957,0.030832424325892064,0.009692070971844335,0.0711743772241993,0.0070921985815602835,0.002770083102493075,0.029730055450284842,0.002476187687294206,0.830326140141716,0.0034491322591667984,0.7374969104609645,0.0035836422468086514,0.9830851740867339,0.0019951447704130982,0.025559099617430896,0.002257915856241242,0.6234803878912759,0.03448130239972407,0.04497437737597476,0.005871586442155961,214.0,0.0,0.9012198132188279,0.009520695000060605,0.8304113155194579,0.003367324585756612,0.2775800711743772,,True,False,False,False,contrast_switch_control,0.2775800711743772,0.04741047684067232,0.027083234549028744,0.014219571717373817,0.6152606147493891,0.9203603935002291,0.003320917933320292,0.5292416261161452,-0.5259207081828248
b54u_lag_plus8,lag_sweep,502,0.08134730913748246,40.8363491870162,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,endogenous,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.0261242417229315,0.002194232530876366,0.015429205554293291,0.005474928551468583,0.031113035589779982,0.009658205350423034,0.0711743772241993,0.0070921985815602835,0.002770083102493075,0.030231288274959172,0.002448491424382406,0.8280562552944044,0.003405063163752064,0.7345219891175326,0.004363582443287977,0.9827350857406807,0.0021122285778416247,0.0261242417229315,0.002194232530876366,0.6316269545012789,0.031678541925815755,0.0459160598747464,0.006358213265165925,209.0,0.0,0.9014197938917416,0.007943841623052955,0.8281623197817769,0.0033396669977190747,0.2775800711743772,,True,False,False,False,contrast_switch_control,0.2775800711743772,0.038758855385832035,0.02772107571852162,0.025365944634835866,0.6407455172561275,0.924434456335244,0.0018700208626597783,0.5275653889610139,-0.525695368098354
b54u_lag_minus8,lag_sweep,502,0.08134730913748246,40.8363491870162,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,endogenous,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.024758009525436653,0.0022493877553067827,0.008638353430364086,0.005327265732556381,0.028789995196370995,0.00967336873785077,0.08540925266903915,0.0070921985815602835,0.002770083102493075,0.028710699454300537,0.00244175797800231,0.8294281360397491,0.002688419279551009,0.7326967711544706,0.002898929941815263,0.9829752086928721,0.0019281385728133404,0.024758009525436653,0.0022493877553067827,0.604991122196378,0.020118627607770192,0.04488110987664653,0.005910390920336316,207.0,0.0,0.9066940259560777,0.007490412907895311,0.8294349183280618,0.00267543709631877,0.2775800711743772,,True,False,False,False,contrast_switch_control,0.2775800711743772,0.039920720875630616,0.029026414702086244,0.01638273436426696,0.6046027492574967,0.9170980201784072,0.005076161438035757,0.5314426153229501,-0.5263664538849143
b54u_lag_minus12,lag_sweep,502,0.08134730913748246,40.8363491870162,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,endogenous,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.02356271637921319,0.0025874960088612016,0.005489680929648199,0.004032452168630955,0.02820962634776528,0.009229674003810388,0.09252669039145907,0.0070921985815602835,0.002770083102493075,0.027418761684277006,0.0027934883826376457,0.8369415371984331,0.0025008949910658622,0.7409561211210554,0.003417121266407418,0.9829478926044016,0.0018660180076354841,0.02356271637921319,0.0025874960088612016,0.6041491687005501,0.03624604822817433,0.04344389966357446,0.006023182542443796,203.0,0.0,0.9046107294942297,0.00854922030190263,0.8369479407702105,0.0024961463567449048,0.2775800711743772,,True,False,False,False,contrast_switch_control,0.2775800711743772,0.036343235972817786,0.0319693294614543,0.014893485269243244,0.5986181967437546,0.9212840123251322,0.005443270538583486,0.5325646350173464,-0.5271213644787629
b54u_lag_plus12,lag_sweep,502,0.08134730913748246,40.8363491870162,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,endogenous,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.02422917140450552,0.0020186990845097405,0.013850359973391948,0.004260605308568748,0.0278015051102953,0.00813127264522295,0.09252669039145907,0.0070921985815602835,0.002770083102493075,0.027997192149090827,0.002200347809853382,0.8261221205767608,0.003346739927764918,0.7307178385692276,0.0034456501697652827,0.9829182597160852,0.001973415885273102,0.02422917140450552,0.0020186990845097405,0.5921703856697543,0.020075485330760378,0.045426061118256804,0.005368154582872048,202.0,0.0,0.9041056777126583,0.008871756333531641,0.8262266371179484,0.0032663903513154976,0.2775800711743772,,True,False,False,False,contrast_switch_control,0.2775800711743772,0.03053198836122235,0.028206965822546875,0.023000690540572567,0.5936370116842845,0.9159631550099329,0.002404002391746611,0.5292138895595707,-0.5268098871678241
b54u_lag_plus1,lag_sweep,502,0.08134730913748246,40.8363491870162,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,endogenous,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.024815475074906848,0.002127336183611713,0.009555325791677524,0.004713580720653657,0.02830084103475286,0.009519588479131555,0.09252669039145907,0.0070921985815602835,0.002770083102493075,0.029142653581723087,0.0024533496118899463,0.8263972491555425,0.0032096400511193585,0.7326278213619793,0.003292616462565628,0.9826634869917933,0.001800356639363741,0.024815475074906848,0.002127336183611713,0.6089190611729395,0.021968965807156925,0.04756474421505115,0.005986755021026701,208.0,0.0,0.9008068155496076,0.007709948121610825,0.8264780997534947,0.0031283396630813294,0.2775800711743772,,True,False,False,False,contrast_switch_control,0.2775800711743772,0.0427818445446186,0.027568502873523852,0.01729339478386196,0.6057865240870237,0.9171314496319062,0.004704096206378031,0.5310356000749078,-0.5263315038685299
b54u_lag_minus3,lag_sweep,502,0.08134730913748246,40.8363491870162,bounded_differentiated_recovery,standalone Cn(k) directed rings,140,240,"C12(1,2)",primary,endogenous,12,48,bidirectional 1-jump and 2-jump; 48 directed arrows,primary Luke/D12RG normalized readout candidate,0.024153189639240992,0.002150518769920763,0.00842054629727734,0.003570263299451055,0.02845605226501679,0.008845974027556205,0.11387900355871886,0.0070921985815602835,0.0110803324099723,0.028500792197251674,0.002341940380605889,0.8293462904512141,0.0031456706734279876,0.7357349740799535,0.003608086831425382,0.9826763992862665,0.0020670993678584453,0.024153189639240992,0.002150518769920763,0.616783199069595,0.042387288461902276,0.045897612963753734,0.006002963691175225,214.0,0.0,0.9001113802393652,0.008198692482301812,0.8294033685579062,0.00307291883911907,0.2951194712760549,,True,False,False,False,contrast_switch_control,0.2951194712760549,0.04081446707636253,0.029747262799232087,0.015189451800122017,0.6141091572726634,0.9204891425280027,0.0030519860215649573,0.5289180145477308,-0.5258660285261658
