event_class,label,task_idx,phase,strength,event_rule
c_to_ab_receiver_only,P18,321.0,0.0996757467629489,0.756806128921822,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P18,409.0,-0.1351187580554411,0.9783110473133384,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P19,124.0,0.0324977985371948,0.008685599564776358,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P19,147.0,-0.0597666290091298,0.18393077432153512,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P19,165.0,0.0127852418726604,0.10201902700158569,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P19,384.0,0.189903492956658,2.158867584469483,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P19,398.0,-0.240070836706086,3.1587327614901413,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P2,41.0,0.0204320844256279,0.22965269733297097,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P2,85.0,0.0552864465882808,0.05692944981223953,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P2,106.0,-0.1221769944153266,4.417246606843008,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P2,347.0,0.061582213463853,0.8909846690401823,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P2,399.0,-0.0170149057077772,0.1089065464840571,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P20,217.0,0.1284856019267746,1.6315282660099384,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P20,292.0,-0.0250135175248449,2.3918316100056307,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P20,359.0,-0.0158033314305086,0.6911483706579032,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P20,396.0,0.0306079037964329,1.9045902179818195,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P20,401.0,-0.0642257535482894,2.000288804228369,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P21,54.0,-0.0670645318562509,1.908132349822566,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P21,106.0,-0.0621356562944574,2.499012324813231,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P21,192.0,0.0910665698255992,1.920271734545332,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P21,205.0,-0.1080323300201081,1.722174252676055,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P22,36.0,0.1460759653187145,0.12580129685597247,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P22,117.0,0.0533115199087902,0.25655967527499157,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P22,253.0,0.1512696646030675,0.10094892246369765,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P22,411.0,-0.1042294825947334,3.738748011762712,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P23,32.0,0.1994415905573427,2.347026231193819,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P23,106.0,-0.1296510647376411,2.143405226323304,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P23,202.0,-0.101760623221489,1.0454312506340582,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P23,294.0,-0.0389520145789771,2.192451988635669,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P24,111.0,0.0629971334798379,1.7556212405115232,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P24,124.0,-0.1508132831211058,1.63418556451896,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P24,280.0,-0.0556276951131154,3.5981954843332455,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P24,296.0,0.1417026256019141,2.620979055267889,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P24,335.0,0.091231731891264,1.3790185696439177,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P24,368.0,-0.1255581711084797,1.1047480720249898,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P25,89.0,-0.0230371678368652,0.6752228048886572,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P25,165.0,0.0486915648118344,0.41166644144758463,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P25,240.0,-0.0424858000255644,1.707465358302934,per-label top 0.75 of c_to_ab_receiver_only
c_to_ab_receiver_only,P25,346.0,-0.0808531980123369,1.6098649751388934,per-label top 0.75 of c_to_ab_receiver_only
