representation_arm,topology_arm,n_nodes,n_directed_edges,topology_notes,n_seed_events,mean_seed_strength,total_impulse_budget,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,effect_vs_time_shifted,effect_vs_random_event,p_vs_time_shifted_and_random,D12_D24_recovery_improvement,D12_D24_recovery_improvement_sd,D12_recovery,D12_recovery_sd,D24_recovery,D24_recovery_sd,bounded_non_runaway_score,bounded_non_runaway_score_sd,differentiated_recovery,differentiated_recovery_sd,late_window_stability,late_window_stability_sd,mean_phase_locking,mean_phase_locking_sd,n_events_evaluated,n_events_evaluated_sd,non_collapsed_differentiation_score,non_collapsed_differentiation_score_sd,post_event_readout_score,post_event_readout_score_sd
c_to_ab_receiver_standpoint,ring_share_c12_plus_11,12,48,"C12(1,2) with shared 11 mod 12 reflective proxy edges",132,0.08509166794528554,11.232100168777691,0.030633114288527368,0.0026074566127871884,0.013679495406996943,0.01633098051301577,0.02040816326530612,0.03483134319507443,0.0033954122790861925,0.7848576606952146,0.014584845413168252,0.7055028213802029,0.022585116219740617,0.9827876127177987,0.002617820173855004,0.030633114288527368,0.0026074566127871884,0.6745854158665265,0.03913414811183783,0.09580412235355318,0.02395401602620718,93.0,0.0,0.8567803438106498,0.012959038171872649,0.7888224178134672,0.014698884057405617
c_to_ab_receiver_magnitude,no_topology_baseline,12,0,12 nodes with no coupling edges,132,0.08509166794528554,11.232100168777691,0.02508755453189988,0.0024587806513508025,0.012328779608358573,0.006347456556206388,0.02040816326530612,0.03185867188631563,0.0028579368424407033,0.777979494001809,0.010672705850845452,0.6977370665014754,0.011511784743283614,0.9953093797816969,0.0010665752421832044,0.02508755453189988,0.0024587806513508025,0.7258051736430463,0.03726787175461143,0.07858071940633393,0.019026964028835337,93.0,0.0,0.8235920489619842,0.017621495931381567,0.7815102798868917,0.009637697304357715
c_to_ab_receiver_magnitude,c12_1_2,12,48,primary Luke/D12RG normalized readout candidate,132,0.08509166794528554,11.232100168777691,0.029819403722811427,0.003638486609803646,0.012865733596549335,0.009714168553611034,0.02040816326530612,0.0334365571558907,0.0039948627036749595,0.7840527684946715,0.013474400189440712,0.7050294944297475,0.015495401026164151,0.9832357864444713,0.0017021307289767898,0.029819403722811427,0.003638486609803646,0.6722885684766254,0.04758625929405527,0.08829261553508916,0.01708562458486628,93.0,0.0,0.8583647960862613,0.01857609257132517,0.7891723752009829,0.011730036023298779
c_to_ab_receiver_magnitude,c12_reversed,12,48,"C12(1,2) with all directed arrows reversed",132,0.08509166794528554,11.232100168777691,0.03120350816934328,0.0031253612718740833,0.015144070019398825,0.008068705638612606,0.02040816326530612,0.03466547564934535,0.0029902517453715936,0.7788454438854234,0.013870056358109221,0.6980209880983805,0.02230532661575736,0.983048841566962,0.0028669860376869093,0.03120350816934328,0.0031253612718740833,0.6649413906726273,0.04093063617644992,0.09622780380946876,0.023098176675123455,93.0,0.0,0.8613897503413216,0.01851336357910704,0.7828825880729564,0.014300140948753363
c_to_ab_receiver_magnitude,c12_side_broken,12,48,degree-matched C12 side-correspondence-broken control,132,0.08509166794528554,11.232100168777691,0.013599671713928951,0.002314334095051833,0.01046572768906967,0.007844895684138285,0.02040816326530612,0.01581030560055769,0.0032558938173682652,0.5848982542824435,0.014779533372306959,0.5819628864710324,0.018026779376548632,0.9542511813456377,0.002090070483182776,0.013599671713928951,0.002314334095051833,0.7121482237286499,0.056039906342911575,0.12256422198395132,0.024748984012092724,93.0,0.0,0.7970510465625567,0.012341801259684435,0.6209297458870648,0.014319088800794305
c_to_ab_receiver_magnitude,c12_shuffled,12,48,C12 capacity-preserving target-shuffled control,132,0.08509166794528554,11.232100168777691,0.002510081694908396,0.0026198823468097337,-0.001478186886602196,0.002059759075390129,0.4489795918367347,0.0035453180375011207,0.0036962253149494563,0.5130445782202651,0.01575165735556966,0.4961722776332526,0.023058200669535484,0.9450168016159383,0.0015715584925670018,0.002510081694908396,0.0026198823468097337,0.7796064829264017,0.02825060853214806,0.11263712815657356,0.020219716137843846,93.0,0.0,0.7893216775321888,0.009081797328090302,0.5401673292581664,0.015266734648293132
c_to_ab_receiver_magnitude,c10,10,40,"C10(1,2) neighbouring-cycle control",132,0.08509166794528554,11.232100168777691,-0.0048593965596397636,0.0028675483884252574,-0.00028121324563010197,-0.0005452592631751425,0.5306122448979592,-0.0059423317481777605,0.0033583478248805456,0.4611155103103665,0.01459236865091313,0.49031184115395643,0.015036485808484336,0.9836819312695707,0.0024462959381522692,-0.0048593965596397636,0.0028675483884252574,0.8347648850746415,0.036440134574515066,0.09023466156255333,0.02196314691190746,93.0,0.0,0.8323618095941557,0.0076218977309479305,0.502229436914255,0.011029229075747075
c_to_ab_receiver_magnitude,c11,11,44,"C11(1,2) neighbouring-cycle control",132,0.08509166794528554,11.232100168777691,-0.00570799769389854,0.003969197167888792,-0.001655661726092889,-0.00022922696028550293,0.6122448979591837,-0.006163947504119134,0.004616462282084093,0.4257592619368092,0.016066913724736814,0.4479175626971768,0.02096643214789947,0.983805499430808,0.0028666052933043343,-0.00570799769389854,0.003969197167888792,0.8261915247914606,0.10062464472406309,0.0863344325103102,0.02193166604914562,93.0,0.0,0.8907080833329072,0.007939045527873499,0.4631207458171948,0.012676306203674676
c_to_ab_receiver_magnitude,c13,13,52,"C13(1,2) neighbouring-cycle control",132,0.08509166794528554,11.232100168777691,-0.003821154317987034,0.0023731890415253005,0.0002826090915482534,0.0009624011549872915,0.46938775510204084,-0.0034274606750255097,0.0027453730791552355,0.4961053283110257,0.010553058649942855,0.5002199635333233,0.01792570494444711,0.9828503326016431,0.00296649245870164,-0.003821154317987034,0.0023731890415253005,0.8370927697693838,0.0663498400888347,0.08839251078599082,0.021737229226108885,93.0,0.0,0.9137679999119275,0.009737788742774612,0.5151111236174053,0.011887327686785494
c_to_ab_receiver_magnitude,c14,14,56,"C14(1,2) neighbouring-cycle control",132,0.08509166794528554,11.232100168777691,-0.0014865864444096692,0.0023669298288165053,0.0025066121532040953,0.002845949574348673,0.08163265306122448,-0.0017419516467775894,0.002831612027457632,0.49353598278354555,0.00879885490649886,0.48473672270282964,0.012219663289628974,0.9817654276808288,0.0011540884575141565,-0.0014865864444096692,0.0023669298288165053,0.8707777919733629,0.028468632229845105,0.08959670178366753,0.01553553541979259,93.0,0.0,0.9201999615955659,0.00846345381510789,0.5030862397693848,0.007785847421780165
c_to_ab_receiver_magnitude,degree_matched_null,12,48,C12 node/edge-capacity matched null,132,0.08509166794528554,11.232100168777691,-0.00982679237109888,0.0026104790189529063,-0.004492139545213094,-0.008138524106043151,0.9591836734693877,-0.012115197385159995,0.003552213934616227,0.5020222537321458,0.014209455286327248,0.5167642078054779,0.014069151437106513,0.9256490483446012,0.0020318143017194965,-0.00982679237109888,0.0026104790189529063,0.5872892683419785,0.07515648519974052,0.1900656576517716,0.015769229693939464,93.0,0.0,0.818619562654933,0.016608921126230435,0.5348220615393225,0.010586413013409735
c_to_ab_receiver_magnitude,edge_count_matched_null,12,48,C12 edge-count matched random directed null,132,0.08509166794528554,11.232100168777691,0.00854697482749311,0.0023850331929392036,0.003873914518938729,0.0022822866397168035,0.12244897959183673,0.012320732189919631,0.003517848469304932,0.6246893446592016,0.01156157967577181,0.5717139467804248,0.01620094845112249,0.9460596877751951,0.002479504434144707,0.00854697482749311,0.0023850331929392036,0.8215024532336211,0.03592426381216393,0.1184849027970708,0.02277794773393321,93.0,0.0,0.7323673526701286,0.011949458690515058,0.6306740632965402,0.011668231132973605
c_to_ab_receiver_magnitude,ring_share_c12_plus_5,12,72,"C12(1,2) with shared 5-ring proxy edges",132,0.08509166794528554,11.232100168777691,0.028437641320219125,0.0024665948750473565,0.011809960169303593,0.015564296952417721,0.02040816326530612,0.03265061288426555,0.0025084799105573505,0.763920755337729,0.012981948129798755,0.6722512076927645,0.01933266040523539,0.9862659121254874,0.001798437746714264,0.028437641320219125,0.0024665948750473565,0.70245660401538,0.03546641017916133,0.09750633599785567,0.01835349681987968,93.0,0.0,0.8485124797982536,0.017034186027824205,0.7674409704038053,0.01280462454949875
c_to_ab_receiver_magnitude,ring_share_c12_plus_7,12,72,"C12(1,2) with shared 7 mod 12 proxy edges",132,0.08509166794528554,11.232100168777691,0.029579770331025712,0.0027401988214018768,0.013870413045143502,-0.003175482371067344,0.4489795918367347,0.033838930555770315,0.003080978061275781,0.7625215704036217,0.013514749696954759,0.6717048142928249,0.020814318485656298,0.9867174234363572,0.002152446504079903,0.029579770331025712,0.0027401988214018768,0.7003792170634355,0.03112056380237694,0.09876363158406763,0.021376786041341404,93.0,0.0,0.8569042536684814,0.019526190362556647,0.7663866661668249,0.013070361005489875
c_to_ab_receiver_magnitude,ring_share_c12_plus_10,12,48,"C12(1,2) with shared 10-ring proxy edges",132,0.08509166794528554,11.232100168777691,0.028966485058133925,0.0027779672483930254,0.011942407517089686,0.011973648675227828,0.02040816326530612,0.03332402523718234,0.0037818740879727204,0.7793032989417394,0.019535153697960377,0.6984245368157183,0.026889594376881012,0.9819422412634721,0.002807633612015672,0.028966485058133925,0.0027779672483930254,0.6588139394153384,0.057232098485213344,0.09351052770574163,0.023742008871792154,93.0,0.0,0.85485078800499,0.015094673731037326,0.7828516169725951,0.01896138385306357
c_to_ab_receiver_magnitude,ring_share_c12_plus_11,12,48,"C12(1,2) with shared 11 mod 12 reflective proxy edges",132,0.08509166794528554,11.232100168777691,0.030770355244362068,0.0028571525305273607,0.01542888427628711,0.0025784214799417227,0.061224489795918366,0.0351164624189546,0.0036630901008040274,0.7865832707999432,0.018583773866097674,0.7098273384856508,0.023017910481367542,0.983074736989915,0.00247418313567054,0.030770355244362068,0.0028571525305273607,0.678237025074485,0.039806382738221964,0.08595416473804861,0.021752765804139988,93.0,0.0,0.8533002462031088,0.018190358214190464,0.7906668591953733,0.016491026626459227
c_to_ab_standpoint_magnitude,no_topology_baseline,12,0,12 nodes with no coupling edges,132,0.07526174255325091,9.934550017029121,0.022488139769582114,0.0019356351826850895,0.010994641184377627,-0.002976350333798908,0.46938775510204084,0.027936427118434127,0.0028803861330963733,0.7303375046266364,0.01081005305179373,0.6542829867970967,0.011709363254069051,0.9950193316943342,0.0007773930097788742,0.022488139769582114,0.0019356351826850895,0.8636786620186022,0.02044049751857438,0.10089711563605523,0.021329060771150012,102.0,0.0,0.8142557328075545,0.020974748448836615,0.735943195265704,0.008811049511476586
c_to_ab_standpoint_magnitude,c12_1_2,12,48,primary Luke/D12RG normalized readout candidate,132,0.07526174255325091,9.934550017029121,0.026197116715451437,0.00351981464542725,0.01084108472972742,0.0001588375127442726,0.2653061224489796,0.02955083244535774,0.004484043158713637,0.7324976716501409,0.013092687920037873,0.6515353139549755,0.017733513898638403,0.980403924759733,0.0025037457641629316,0.026197116715451437,0.00351981464542725,0.7069118622484106,0.0463085800788812,0.12054466559617848,0.016487810976113675,102.0,0.0,0.8496869900448921,0.017061697469828253,0.7369278064844682,0.012676123834159343
c_to_ab_standpoint_magnitude,c12_reversed,12,48,"C12(1,2) with all directed arrows reversed",132,0.07526174255325091,9.934550017029121,0.026205368556409203,0.0033443861672065867,0.010308073204634154,-0.0008340391815023496,0.30612244897959184,0.029264003364495177,0.004404719235407212,0.7350180045146608,0.017433733977713566,0.6570340689801304,0.020725570871494254,0.9803044588822291,0.002611037283339584,0.026205368556409203,0.0033443861672065867,0.706652686215178,0.048167534074785356,0.11819531923640376,0.024356382092519734,102.0,0.0,0.8501371948103523,0.015594204255000585,0.7393449542826293,0.016565875757967627
