representation,topology_arm,n_nodes,n_directed_edges,topology_notes,n_seed_events,mean_seed_strength,total_impulse_budget,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,effect_vs_time_shifted,effect_vs_random_event,p_vs_time_shifted_and_random,D12_D24_recovery_improvement,D12_D24_recovery_improvement_sd,D12_recovery,D12_recovery_sd,D24_recovery,D24_recovery_sd,bounded_non_runaway_score,bounded_non_runaway_score_sd,differentiated_recovery,differentiated_recovery_sd,late_window_stability,late_window_stability_sd,mean_phase_locking,mean_phase_locking_sd,n_events_evaluated,n_events_evaluated_sd,non_collapsed_differentiation_score,non_collapsed_differentiation_score_sd,post_event_readout_score,post_event_readout_score_sd
forward_ab_to_c_condition,c12_1_2,12,48,primary Luke/D12RG normalized readout candidate,132,0.07341974403053686,9.691406212030866,0.02606726749617482,0.0029523043338337425,0.010678123636377962,0.007739090683341169,0.015384615384615385,0.02910978916349069,0.0035185696880063733,0.7239596184433708,0.014005354655545175,0.6447601079796328,0.016697778355234612,0.9809024085863778,0.002421795592137897,0.02606726749617482,0.0029523043338337425,0.7229045356300499,0.03423580635137524,0.12504349072978638,0.023006244927471654,97.0,0.0,0.8542623451339064,0.01770144980782185,0.7285816076450515,0.014270334170198474
forward_ab_to_c_condition,c12_reversed,12,48,"C12(1,2) with all directed arrows reversed",132,0.07341974403053686,9.691406212030866,0.025894562872710903,0.003931152781837162,0.010400083238793989,0.0012871307114282159,0.15384615384615385,0.028962874490168253,0.005051259481898792,0.7273753589871337,0.016302163763824463,0.648419196885637,0.019979197449287896,0.9809980493980686,0.002250322682586598,0.025894562872710903,0.003931152781837162,0.7121321654727396,0.028882735475369292,0.11120679492911009,0.026119136980043478,97.0,0.0,0.8547403973263059,0.019004074578769615,0.7318289203048918,0.01608006614363732
forward_ab_to_c_condition,c12_side_broken,12,48,degree-matched C12 side-correspondence-broken control,132,0.07341974403053686,9.691406212030866,0.0031336999968272616,0.0033439022697954353,0.0016920897564329292,-0.00360197839459603,0.6,0.004194075190523538,0.004382228219650287,0.5203516693483823,0.01841407476836857,0.5430457739416983,0.01677744618725938,0.9398036859691515,0.003071127394862241,0.0031336999968272616,0.0033439022697954353,0.7128765701839718,0.06903690571499632,0.19932838111432172,0.023629987895403944,97.0,0.0,0.8107590407673342,0.014723984305446348,0.5570732209709256,0.015325834202899366
forward_ab_to_c_condition,c12_shuffled,12,48,C12 capacity-preserving target-shuffled control,132,0.07341974403053686,9.691406212030866,-0.0033921789977095318,0.0021478614607871867,0.0001371870331329933,-0.0011141198718619175,0.5384615384615384,-0.004671575934853924,0.003231777561862952,0.4932272746986325,0.014353883864877928,0.474875853045325,0.019476148538784644,0.9500261789362792,0.0018565269731342666,-0.0033921789977095318,0.0021478614607871867,0.7516693795619028,0.06347715241434485,0.17442956132240695,0.02474689682085641,97.0,0.0,0.7943012913101554,0.009326956470758109,0.5156120328105269,0.0139390521283508
forward_ab_to_c_condition,c10,10,40,"C10(1,2) neighbouring-cycle control",132,0.07341974403053686,9.691406212030866,-0.004897270093406469,0.0029577933608561703,-0.0012680923839622068,-0.00017034661045759597,0.6,-0.00546856830176088,0.004179667799383714,0.447484563730054,0.01597026274819369,0.4986094023543217,0.014433903622505403,0.9817146955697627,0.002882512284519124,-0.004897270093406469,0.0029577933608561703,0.8155904495874589,0.04811413584959369,0.10712448800613013,0.031222623284419004,97.0,0.0,0.8261458921795338,0.011238180946773391,0.5101009592594659,0.012563950901804267
forward_ab_to_c_condition,c11,11,44,"C11(1,2) neighbouring-cycle control",132,0.07341974403053686,9.691406212030866,-0.006721774905479734,0.0038838638173012458,-0.0047474681604835756,-0.0025646318162267645,0.8461538461538461,-0.007265860700394554,0.00502158218725918,0.4006981920779815,0.02074323025506601,0.4596164124170638,0.020466427830477578,0.9818304480246215,0.003082539065401813,-0.006721774905479734,0.0038838638173012458,0.8227138447775859,0.08049244105910204,0.1112110673726534,0.03175546079100467,97.0,0.0,0.8814286992980935,0.012617209209041047,0.47189218828822416,0.015303305436089779
forward_ab_to_c_condition,c13,13,52,"C13(1,2) neighbouring-cycle control",132,0.07341974403053686,9.691406212030866,-0.0010752324577833902,0.002199309664362482,0.0014366110110299731,-0.0013661216214208266,0.5846153846153846,-0.0013797414293002317,0.0030343736613958334,0.4938456423576121,0.016196941240998203,0.502241550142656,0.012004133539385389,0.9800429977922456,0.002514964500477916,-0.0010752324577833902,0.002199309664362482,0.7852264927280441,0.033884324113264835,0.11475852679478356,0.03310695240421841,97.0,0.0,0.8804664211142657,0.013732557981264198,0.5186018315703045,0.01172535449863541
forward_ab_to_c_condition,c14,14,56,"C14(1,2) neighbouring-cycle control",132,0.07341974403053686,9.691406212030866,-0.0036278260756368638,0.0020884264650207034,-0.0010566040223657308,-0.0003244280775724288,0.6461538461538462,-0.00412230423817281,0.002761633567889754,0.4963929552681986,0.010039090588798108,0.4929925781304666,0.013761107408043207,0.9771611800279132,0.0014010376900844231,-0.0036278260756368638,0.0020884264650207034,0.8292949214762122,0.027770942746348344,0.10763562842724736,0.019259878998095985,97.0,0.0,0.8897155333967419,0.010400998400195009,0.5104738619371655,0.010576782783174114
reverse_c_to_ab_condition,no_topology_baseline,12,0,12 nodes with no coupling edges,132,0.08362926138580282,11.039062502925972,0.027143162502239148,0.0020647161771645823,0.01658700538970035,0.016239322742595118,0.015384615384615385,0.03302560448159088,0.0026231982695865343,0.7618116021177439,0.010779828034894799,0.6722680538942304,0.013014874281587775,0.9950786877817475,0.0007991231395503701,0.027143162502239148,0.0020647161771645823,0.7046167440222078,0.032597126257797315,0.0831499577496785,0.0182475097564446,101.0,0.0,0.8323540441115715,0.017259154952108172,0.7654160878943017,0.010180388264754087
reverse_c_to_ab_condition,c12_1_2,12,48,primary Luke/D12RG normalized readout candidate,132,0.08362926138580282,11.039062502925972,0.03261690116792293,0.002619165121433696,0.017976833696821043,0.002795890160968012,0.1076923076923077,0.036811670621443776,0.003590024598288183,0.7725201125846246,0.01852663745942289,0.6863083408888272,0.0225726950462807,0.9833897968554495,0.002507242169095588,0.03261690116792293,0.002619165121433696,0.6463662216776518,0.07985763127083309,0.09218155847654337,0.02201240207131558,101.0,0.0,0.8592517081197529,0.013165408662336366,0.7760402956087484,0.017219144838845575
reverse_c_to_ab_condition,c12_reversed,12,48,"C12(1,2) with all directed arrows reversed",132,0.08362926138580282,11.039062502925972,0.031443304000921504,0.002432021174955524,0.01765840071334799,0.009326917232683897,0.015384615384615385,0.03557204767833548,0.003320667388598158,0.7672366524201937,0.017610359006962874,0.6821744726243633,0.021128504887746816,0.9821482450980319,0.002842047945807517,0.031443304000921504,0.002432021174955524,0.6112285404085942,0.09542423105106938,0.09978274226279255,0.024423902364512792,101.0,0.0,0.8569813593080602,0.016908695130073138,0.7714874143110724,0.015950224799425206
reverse_c_to_ab_condition,c12_side_broken,12,48,degree-matched C12 side-correspondence-broken control,132,0.08362926138580282,11.039062502925972,0.009171606872527898,0.002927438856325878,0.005349944117570995,0.005361013595205772,0.03076923076923077,0.01207824588388625,0.003894699288360604,0.5703635254788169,0.016503097136592412,0.5254089996547135,0.013442341185498646,0.9435834743605883,0.0022780705560287175,0.009171606872527898,0.002927438856325878,0.7468354320849169,0.039553533290101556,0.1337207756324841,0.02113203515027692,101.0,0.0,0.7816152286328195,0.009582206379407172,0.5765742500374814,0.014100482573302115
reverse_c_to_ab_condition,c12_shuffled,12,48,C12 capacity-preserving target-shuffled control,132,0.08362926138580282,11.039062502925972,0.004398848854065114,0.0032055578551035404,0.005861607533288154,0.002043408300566424,0.1076923076923077,0.005708452233119389,0.0044316190448701115,0.5452180595351371,0.013768772781348927,0.4602488170947121,0.01443526366342833,0.9435582547238004,0.0019952162614976,0.004398848854065114,0.0032055578551035404,0.7446074786221996,0.03539039449109977,0.16043657058230526,0.022738133688271767,101.0,0.0,0.8195459560166014,0.01411859918708255,0.5539716856807959,0.011638005184825996
reverse_c_to_ab_condition,c10,10,40,"C10(1,2) neighbouring-cycle control",132,0.08362926138580282,11.039062502925972,-0.004597913753863498,0.0021988262982337078,-0.0009567675445103303,-0.0015416624767027884,0.676923076923077,-0.005142615441380142,0.0026711117045522094,0.45918405811830526,0.012256449873511018,0.49046852290177423,0.01571068470769991,0.9832992594053782,0.002863284058058187,-0.004597913753863498,0.0021988262982337078,0.8474048285507212,0.028624289695937975,0.09792062631336669,0.026161769720668054,101.0,0.0,0.8309933997087791,0.008794272388954052,0.502347638107714,0.012686857365770788
reverse_c_to_ab_condition,c11,11,44,"C11(1,2) neighbouring-cycle control",132,0.08362926138580282,11.039062502925972,-0.007077085454973217,0.0035683065078437213,-0.005048488438376018,-0.002363208063573487,0.8615384615384616,-0.007441182850940419,0.004218325821223059,0.4180642363252345,0.01419066067287443,0.45645543472434563,0.014983628609614216,0.9839655698637966,0.002085509487529172,-0.007077085454973217,0.0035683065078437213,0.8283044545022935,0.06799655149569798,0.08971105738320587,0.01993338127014582,101.0,0.0,0.893823410300091,0.009002524927801377,0.4686979229597068,0.011514659897525311
reverse_c_to_ab_condition,c13,13,52,"C13(1,2) neighbouring-cycle control",132,0.08362926138580282,11.039062502925972,-0.002716955765790117,0.003256231336433554,-0.00043127688992968677,0.00047159071118479425,0.5538461538461539,-0.0026139915993733387,0.003669040937583672,0.4964635546960201,0.011520286576287297,0.49961348341893846,0.013659806602916023,0.9819195758235288,0.002015494312777601,-0.002716955765790117,0.003256231336433554,0.8127792082163212,0.050812902327774995,0.09738060256074475,0.020569903039997603,101.0,0.0,0.9045622468534004,0.009092275676786608,0.5148173258937121,0.008584128188253439
reverse_c_to_ab_condition,c14,14,56,"C14(1,2) neighbouring-cycle control",132,0.08362926138580282,11.039062502925972,-0.002999465334428113,0.0015903040352482868,0.000925071932265742,0.0008812465103654053,0.36923076923076925,-0.0029513174838668825,0.0020714937000640456,0.4887512909047469,0.011428387149973613,0.48791158543948165,0.011025308339702462,0.9806815809096447,0.0011241718061165743,-0.002999465334428113,0.0015903040352482868,0.8262423244718995,0.02766242424304193,0.09185676659999152,0.017344976174754976,101.0,0.0,0.9104051724369988,0.008880221646000235,0.5020421553286478,0.00839341383398729
self_consistent_min_condition,no_topology_baseline,12,0,12 nodes with no coupling edges,132,0.07476172631007848,9.868547872930359,0.025508469137712843,0.0026832659278055093,0.013962794398585884,0.008727041537692385,0.015384615384615385,0.03061914589133249,0.003386881434190921,0.7325308911312791,0.010452064856041096,0.6420632353447557,0.014936342423347357,0.9952724627456448,0.0010644110999547597,0.025508469137712843,0.0026832659278055093,0.8269372687392077,0.017653286003138976,0.10060424984404442,0.021632807341621485,96.0,0.0,0.8294684774647887,0.016502301765195043,0.7360361605906518,0.009834975770842755
self_consistent_min_condition,c12_1_2,12,48,primary Luke/D12RG normalized readout candidate,132,0.07476172631007848,9.868547872930359,0.030887930675439077,0.004636518789227477,0.014614023882540721,0.011949241999838139,0.015384615384615385,0.03469337729193088,0.00576686523211365,0.7387401631163258,0.015653807054913583,0.6540391139039368,0.019460399490206656,0.9810382464848331,0.0023731841452899177,0.030887930675439077,0.004636518789227477,0.702658316931589,0.062349443711514844,0.10749241149634652,0.024783887956801823,96.0,0.0,0.8566234474213568,0.017518200091891818,0.7440528628302141,0.014580741359794301
self_consistent_min_condition,c12_reversed,12,48,"C12(1,2) with all directed arrows reversed",132,0.07476172631007848,9.868547872930359,0.03083922642272992,0.0038107309817213314,0.014431176521751521,0.014389529254666075,0.015384615384615385,0.03433541153088947,0.005004795478139048,0.7391544157034124,0.014836881639395663,0.6517290885879607,0.01656001388595864,0.9814938382861855,0.0026900664637019216,0.03083922642272992,0.0038107309817213314,0.7211591258944662,0.04829445546964819,0.10992533590995568,0.026825386573846765,96.0,0.0,0.8559784857879542,0.019102979576644204,0.7433867642562757,0.014290317963088502
self_consistent_min_condition,c12_side_broken,12,48,degree-matched C12 side-correspondence-broken control,132,0.07476172631007848,9.868547872930359,0.005250956386624786,0.003166388453850353,-0.0011652712500441016,-0.0019204231609632316,0.6923076923076923,0.006268947643245596,0.004533464639831533,0.5539097308617429,0.017236056054863662,0.4700518678597041,0.019595304497540864,0.954832925095593,0.0024590538599458633,0.005250956386624786,0.003166388453850353,0.7693720128576609,0.03374402580080827,0.15356169828657124,0.026682156847838326,96.0,0.0,0.7937023603261537,0.007657188980858819,0.5610313183795792,0.016288533315321464
self_consistent_min_condition,c12_shuffled,12,48,C12 capacity-preserving target-shuffled control,132,0.07476172631007848,9.868547872930359,0.0021851311949906346,0.0028147810395836243,-0.0005012441499518626,0.0012105333604446194,0.5230769230769231,0.003326335640368766,0.003988034842806384,0.5495886042412739,0.013463802378430085,0.493719720003071,0.013862078283759962,0.9346689831058933,0.0023064133653483924,0.0021851311949906346,0.0028147810395836243,0.8310571582119597,0.022309448320881765,0.17211784721569062,0.03015643459190729,96.0,0.0,0.74523198085345,0.011145835314871285,0.5648073363503129,0.01090488182821112
self_consistent_min_condition,c10,10,40,"C10(1,2) neighbouring-cycle control",132,0.07476172631007848,9.868547872930359,-0.005379009595416087,0.0036443805081311535,-0.0008933346255278907,-0.003728095775807076,0.7230769230769231,-0.006411983539792358,0.004682738363259782,0.4520796762164957,0.013699232734466828,0.49807539852654537,0.01418333871421433,0.9815145449130026,0.0033528081888173716,-0.005379009595416087,0.0036443805081311535,0.8187510448733005,0.048331790160795265,0.11000055889998255,0.029981156454161946,96.0,0.0,0.822673035633009,0.010618343394665011,0.5087586767465062,0.01295255088841689
self_consistent_min_condition,c11,11,44,"C11(1,2) neighbouring-cycle control",132,0.07476172631007848,9.868547872930359,-0.007704034578497937,0.003842657912290004,-0.00474149720557046,0.001426627730448632,0.6153846153846154,-0.007913002794972718,0.005118437167464574,0.401573156606236,0.01989117007659604,0.46540508340192144,0.019998410863739713,0.9807047694667559,0.0027865847731723343,-0.007704034578497937,0.003842657912290004,0.8235958159909565,0.07793921204262336,0.11655947655209864,0.024873966853736537,96.0,0.0,0.8796822599003078,0.01139421797098152,0.4751809942492353,0.014789426018814123
self_consistent_min_condition,c13,13,52,"C13(1,2) neighbouring-cycle control",132,0.07476172631007848,9.868547872930359,-0.000904558575964104,0.0030098548519586926,-8.189836493012145e-05,0.004336694185060611,0.27692307692307694,-0.0007663003434584255,0.00364712981939853,0.49873750190985977,0.012475725168647466,0.514943246809358,0.012224460732916356,0.9793247000973927,0.0022563625746035475,-0.000904558575964104,0.0030098548519586926,0.8050968690158979,0.031822918794737476,0.11204539606227652,0.02292643448574901,96.0,0.0,0.8877651224928509,0.00945081167105102,0.5268735080879916,0.009697205018385276
self_consistent_min_condition,c14,14,56,"C14(1,2) neighbouring-cycle control",132,0.07476172631007848,9.868547872930359,-0.0005205304737011015,0.0029055849907445755,0.0011305888999715967,0.00046406807045131903,0.36923076923076925,-0.0004185724153719133,0.0038879049048233076,0.4988940674367816,0.009846622668852428,0.4902074790212502,0.012025533408483472,0.977464397641689,0.0012715268825874131,-0.0005205304737011015,0.0029055849907445755,0.8365397727985936,0.02254636543079632,0.11280193695557517,0.019488787244240493,96.0,0.0,0.8950983121259813,0.010970631260473096,0.5114113407637685,0.009158247886967726
self_consistent_product_condition,no_topology_baseline,12,0,12 nodes with no coupling edges,132,0.05768539018706073,7.614471504692016,0.01720639746366407,0.003066642289431196,0.011527090679628347,-0.0064706828277706005,0.49230769230769234,0.021484950646127782,0.0034920789032663285,0.6857314098460048,0.018507943273961568,0.5936860288082697,0.021266734147289756,0.9946794415891976,0.0012319583586371413,0.01720639746366407,0.003066642289431196,0.8623376234939819,0.03156406658365708,0.12003867832992951,0.031418110378654884,106.0,0.0,0.8176306053450115,0.025040963105556764,0.692910825975899,0.017056301011091173
self_consistent_product_condition,c12_1_2,12,48,primary Luke/D12RG normalized readout candidate,132,0.05768539018706073,7.614471504692016,0.018196656264838913,0.004353350261739037,0.008593965845308606,0.0005860873621651407,0.27692307692307694,0.020333290823408262,0.005351002349230194,0.6981416977469619,0.02188147670846052,0.6047779674737305,0.02694043858976434,0.9797510223040343,0.0024433056240346696,0.018196656264838913,0.004353350261739037,0.826067689308292,0.0749416950784442,0.13938819198196137,0.028023480961101938,106.0,0.0,0.8511189298235511,0.01583344695860115,0.7048076342787957,0.01942619389992208
self_consistent_product_condition,c12_reversed,12,48,"C12(1,2) with all directed arrows reversed",132,0.05768539018706073,7.614471504692016,0.018142145243687895,0.004015893073347718,0.010223405008444868,-0.003586490694958533,0.46153846153846156,0.019980598212466304,0.004625310332618099,0.6911560052668189,0.02367940647292656,0.5981206968831139,0.027646845227725553,0.9796770541654539,0.002790676212818066,0.018142145243687895,0.004015893073347718,0.8448616444304018,0.06330801107554432,0.14537891331039782,0.039391267369668706,106.0,0.0,0.8507859842568293,0.01439825747555185,0.6975701807510297,0.02242979187870389
self_consistent_product_condition,c12_side_broken,12,48,degree-matched C12 side-correspondence-broken control,132,0.05768539018706073,7.614471504692016,0.0018273507116849659,0.002410104843846335,-0.0008736272967503848,-0.004033944339895635,0.7538461538461538,0.0028592027195879248,0.0031968226860933017,0.5750377655064853,0.01423923360009959,0.48978656589496106,0.016876889222879707,0.9473552553796202,0.0020692777703553034,0.0018273507116849659,0.002410104843846335,0.8272802734966025,0.02121491639423098,0.21840228034267978,0.026752657647513115,106.0,0.0,0.7785442854777695,0.014587889686545273,0.583865601602426,0.01274369329081715
self_consistent_product_condition,c12_shuffled,12,48,C12 capacity-preserving target-shuffled control,132,0.05768539018706073,7.614471504692016,-0.0008935627369214546,0.0034675380286956128,0.0042645363229134,-0.0023611495655042653,0.5076923076923077,-0.0009613397721747279,0.004854236748419307,0.49856572905568797,0.019850777248309175,0.5232036032144278,0.012816709950299727,0.9352648066671649,0.0018141745120316664,-0.0008935627369214546,0.0034675380286956128,0.7396577121877497,0.08604672687788081,0.16171610515631663,0.03168332683506018,106.0,0.0,0.7543927405215132,0.023310262636026976,0.5509538322069943,0.012072257819933555
self_consistent_product_condition,c10,10,40,"C10(1,2) neighbouring-cycle control",132,0.05768539018706073,7.614471504692016,-0.007933805714277924,0.0036110034717511917,-0.002253803447171205,-0.0008043940592923678,0.7076923076923077,-0.009057336820295712,0.004361933274829733,0.4604122608391581,0.01658443387062023,0.49388121060954704,0.021851691035492043,0.9786983084878395,0.004516413003636694,-0.007933805714277924,0.0036110034717511917,0.8169079570024661,0.030070639114397238,0.14751751767095153,0.04385329793470553,106.0,0.0,0.8085312527206132,0.016455168038895244,0.5110794847322775,0.019395077886811957
self_consistent_product_condition,c11,11,44,"C11(1,2) neighbouring-cycle control",132,0.05768539018706073,7.614471504692016,-0.00545987730719532,0.0047220002640795105,-0.002111297452166609,0.0043063002378041955,0.49230769230769234,-0.005468985737755028,0.0056139476924898955,0.39925404091628725,0.022672168658100286,0.4840171866045616,0.022286364285267483,0.9796576325658028,0.003408482417133695,-0.00545987730719532,0.0047220002640795105,0.8098672415573098,0.03282526426063799,0.1352916883697854,0.029113620224836878,106.0,0.0,0.8666743447138903,0.012538971669172238,0.4962073455217331,0.019667037298564966
self_consistent_product_condition,c13,13,52,"C13(1,2) neighbouring-cycle control",132,0.05768539018706073,7.614471504692016,-0.004226509004927523,0.002368609304635094,-8.142470145839232e-05,-0.0011777140934840715,0.6153846153846154,-0.004175635614175258,0.0032210455390135812,0.5040731096414814,0.012860313793914759,0.5121612399085077,0.012279857071386305,0.97930357918463,0.0027160620036107285,-0.004226509004927523,0.002368609304635094,0.8415022131851504,0.04794910506803463,0.13661293154969398,0.032295114264764446,106.0,0.0,0.8768610987903501,0.0171091124103968,0.527645335667026,0.01071375708331361
self_consistent_product_condition,c14,14,56,"C14(1,2) neighbouring-cycle control",132,0.05768539018706073,7.614471504692016,-0.002049410550319012,0.0028152567657234303,0.002848125271563124,0.001955605943179096,0.15384615384615385,-0.0021550188586099616,0.0033933212622889878,0.49840948547142827,0.012237529164278725,0.4984470110247443,0.011526387519305702,0.9774846008263198,0.0013934835090493004,-0.002049410550319012,0.0028152567657234303,0.8425764915017895,0.024447445841355088,0.12719241946790782,0.03241629823873125,106.0,0.0,0.8793474103630718,0.013197160678947299,0.5143038972533462,0.009220624512135319
self_consistent_rstar_condition,no_topology_baseline,12,0,12 nodes with no coupling edges,132,0.07610483968901845,10.045838838950434,0.023158187510329793,0.0033030616050462344,0.011557360081045069,0.0031304275157707055,0.03076923076923077,0.028692128631744244,0.00448469420867166,0.7318326269522469,0.01342489747533463,0.6554231173546017,0.0172154780478324,0.9950873464139459,0.0008934868003707423,0.023158187510329793,0.0033030616050462344,0.8789287696933692,0.020343270684221922,0.10154301932755047,0.01784479619437873,97.0,0.0,0.823434303766436,0.020123001841807486,0.7353296258020834,0.013246792663542489
self_consistent_rstar_condition,c12_1_2,12,48,primary Luke/D12RG normalized readout candidate,132,0.07610483968901845,10.045838838950434,0.028791506059315693,0.00339233761167979,0.013415841400175113,0.003970686137466189,0.03076923076923077,0.032422053385249505,0.004485120134375914,0.7333016602823006,0.01800891191350596,0.6516082709476749,0.02157874271594887,0.980896880548893,0.0027184534585458354,0.028791506059315693,0.00339233761167979,0.6817410199081704,0.04947805066613766,0.11738046847553124,0.03392691114790022,97.0,0.0,0.8519597846512925,0.013478665246285071,0.737949158933455,0.017357741171270234
self_consistent_rstar_condition,c12_reversed,12,48,"C12(1,2) with all directed arrows reversed",132,0.07610483968901845,10.045838838950434,0.0284361562214266,0.004147183239862286,0.014547481311659716,0.005157837907840867,0.015384615384615385,0.03213905034146179,0.005187371099369808,0.7324138248838897,0.019383337490021354,0.6508858874678216,0.02437453357175978,0.9804723052213533,0.0029163723192715506,0.0284361562214266,0.004147183239862286,0.6936745511290014,0.043241614836943346,0.12038652066458033,0.032050898575728855,97.0,0.0,0.8516954237703795,0.01650339975722527,0.7364552664970012,0.019207060488049068
self_consistent_rstar_condition,c12_side_broken,12,48,degree-matched C12 side-correspondence-broken control,132,0.07610483968901845,10.045838838950434,0.002026683652402347,0.002880054891128293,-0.0015129018809894382,-0.0022424041166603896,0.7846153846153846,0.0027750407378214345,0.004053399106729618,0.4914488800898389,0.012942896369234473,0.5357482639222865,0.013917546090415654,0.9437624192599327,0.002166986265425801,0.002026683652402347,0.002880054891128293,0.758450376998985,0.04247465025587043,0.14885093616925188,0.02977226352506732,97.0,0.0,0.7491689607084588,0.011739576961923008,0.5504747721622547,0.011720832902603477
self_consistent_rstar_condition,c12_shuffled,12,48,C12 capacity-preserving target-shuffled control,132,0.07610483968901845,10.045838838950434,-0.0017546229034469969,0.0024819897786702095,-0.002770560602649279,-0.004357262486163867,0.9384615384615385,-0.0029285233232814773,0.00404142272115935,0.48739968925492616,0.016460754951551314,0.47675206447612595,0.02213756608754726,0.9473877809855107,0.0016865134942404187,-0.0017546229034469969,0.0024819897786702095,0.8065191701692966,0.04497697541901302,0.14004996274574363,0.02698987948806204,97.0,0.0,0.7758678553714216,0.010281939582622336,0.5116767604505221,0.011386136265985003
self_consistent_rstar_condition,c10,10,40,"C10(1,2) neighbouring-cycle control",132,0.07610483968901845,10.045838838950434,-0.0049029902010098315,0.003926872929796083,-0.0022899921257510543,-0.0015498561290269598,0.7538461538461538,-0.005729001871343093,0.005076930973693522,0.4534787055711158,0.015821254590963764,0.5025296896656579,0.016831585621160418,0.9809068337940259,0.0023970343478799316,-0.0049029902010098315,0.003926872929796083,0.810494915307069,0.03963218220672587,0.1224980763417823,0.025787845215283905,97.0,0.0,0.8209040121977355,0.00905133819021591,0.5124897709027012,0.015565491053005942
self_consistent_rstar_condition,c11,11,44,"C11(1,2) neighbouring-cycle control",132,0.07610483968901845,10.045838838950434,-0.00848910013837768,0.003125072835152538,-0.004332169657521209,-0.00045660642048373987,0.8,-0.009241399320160855,0.004075703954343347,0.40943461086623,0.01565663779221657,0.4541637837967837,0.017372670265792384,0.9820751991637204,0.0030790295783044612,-0.00848910013837768,0.003125072835152538,0.8109342059215804,0.06775270634747528,0.10932516434187506,0.031899027417308816,97.0,0.0,0.878910494255063,0.01431110746988987,0.4661868795536207,0.014175670677918277
self_consistent_rstar_condition,c13,13,52,"C13(1,2) neighbouring-cycle control",132,0.07610483968901845,10.045838838950434,0.0003922330443766231,0.0029015225507456575,0.0024499428332460807,0.0035459900229163877,0.12307692307692308,0.0006630597636211205,0.003497132757674173,0.4937335731888584,0.009622168285210429,0.5058732947605955,0.012856455877871138,0.9792826773866832,0.002459998240494986,0.0003922330443766231,0.0029015225507456575,0.7766091320619407,0.06388739656110781,0.12187704127044849,0.029595548604018057,97.0,0.0,0.8772431327359869,0.0136570986260221,0.5183219823790552,0.008186125945610296
self_consistent_rstar_condition,c14,14,56,"C14(1,2) neighbouring-cycle control",132,0.07610483968901845,10.045838838950434,-0.003094843509895414,0.00248373617984677,-0.00018350826778696988,-1.5835475135053331e-06,0.5692307692307692,-0.0034160122678198,0.0032565713344446653,0.49187033318118906,0.011322684811245173,0.48976585996310396,0.013563342436078756,0.9784285683581474,0.0010587992065282136,-0.003094843509895414,0.00248373617984677,0.8373396077696189,0.03723746632911956,0.11280747137252906,0.024392845832450414,97.0,0.0,0.8878907513296099,0.008743367532256604,0.5061334735387016,0.008938854062982558
scalar_c,no_topology_baseline,12,0,12 nodes with no coupling edges,134,0.08820281823569451,11.819177643583064,0.018018136606204545,0.003282976477281038,-0.0029869862558972275,0.008961952478027804,0.4461538461538462,0.021580938739453118,0.0043561731263934474,0.6249567755321913,0.013665768188742336,0.5523794274459903,0.009581666519831427,0.9949026831502599,0.0008990581848968613,0.018018136606204545,0.003282976477281038,0.6581616247032234,0.051186283814189326,0.12177750662787147,0.01286763519631125,100.0,0.0,0.8567922063611405,0.009228879718587813,0.6657236555968253,0.009142896611295404
scalar_c,c12_1_2,12,48,primary Luke/D12RG normalized readout candidate,134,0.08820281823569451,11.819177643583064,0.01861172307079414,0.0032000362859127838,0.0011824077561482758,0.00465963968966554,0.15384615384615385,0.021761654752446517,0.004672877290170523,0.6316274946505015,0.010448160278120044,0.5506120115620334,0.007936474971396944,0.9745111634143603,0.0013744266732980046,0.01861172307079414,0.0032000362859127838,0.7480724942864129,0.011904171806916938,0.13163806616964416,0.015412842255472587,100.0,0.0,0.8546205549157317,0.009326933874750119,0.6591503318370786,0.008644793932030291
scalar_c,c12_reversed,12,48,"C12(1,2) with all directed arrows reversed",134,0.08820281823569451,11.819177643583064,0.01838795700763056,0.00394261283855626,0.0015057532255137382,0.001779028612685675,0.23076923076923078,0.02180601302449374,0.005228260969416758,0.6257005079156166,0.010857301922387798,0.5486104615546794,0.008699727833955957,0.9742687493102049,0.001270210499895805,0.01838795700763056,0.00394261283855626,0.7464384278630178,0.014987784192471779,0.13156895073795893,0.012971122209921273,100.0,0.0,0.8558288398579873,0.010052676912227868,0.6553015852557063,0.009359751672159463
scalar_c,c12_side_broken,12,48,degree-matched C12 side-correspondence-broken control,134,0.08820281823569451,11.819177643583064,-0.002671725282231514,0.002516147297849837,-0.0032820242178840282,-0.0058604748745717875,0.9538461538461539,-0.003909078001807752,0.003885519197437494,0.5360538045438752,0.00900879860746984,0.5164458594419478,0.009396377670211661,0.9272791952705466,0.0014601193173429485,-0.002671725282231514,0.002516147297849837,0.6683960291273763,0.023997308528255365,0.14178185728312387,0.015406862242511534,100.0,0.0,0.7890380430909529,0.01123258238822808,0.5533482192733261,0.007896141438959467
