fold,label,idx_in_session,state_label,c_transform_source,c_conditioned_A_to_B,c_conditioned_B_to_A,global_A_to_B,global_B_to_A,shuffled_c_state_A_to_B,shuffled_c_state_B_to_A,random_transform_A_to_B,random_transform_B_to_A,no_c_A_to_B,no_c_B_to_A,c_conditioned_bidirectional,c_conditioned_balance,c_conditioned_asymmetry,global_bidirectional,global_balance,global_asymmetry,shuffled_c_state_bidirectional,shuffled_c_state_balance,shuffled_c_state_asymmetry,random_transform_bidirectional,random_transform_balance,random_transform_asymmetry,no_c_bidirectional,no_c_balance,no_c_asymmetry
0,P14,16.0,side=B_side|tfc=mid,state_mapping,-4.935634252806157,-11.168659449557216,-4.471967381516045,-10.33312855456402,-5.41519830214441,-10.715916698164783,-4.023269287249563,-8.690176718925095,-4.172782640203012,-8.699483822037582,-11.168659449557216,-6.2330251967510595,6.2330251967510595,-10.33312855456402,-5.861161173047975,5.861161173047975,-10.715916698164783,-5.300718396020373,5.300718396020373,-8.690176718925095,-4.666907431675532,4.666907431675532,-8.699483822037582,-4.52670118183457,4.52670118183457
0,P14,59.0,side=B_side|tfc=low,state_mapping,-0.6017515399376971,-0.5776409674625226,-0.31052534544335525,-0.159825015399713,-0.49414223028803445,-0.2323849161946537,-0.8488965776686463,-1.6878104379635794,-1.2625139267168382,-0.7426629039972346,-0.6017515399376971,-0.024110572475174563,-0.024110572475174563,-0.31052534544335525,-0.15070033004364225,-0.15070033004364225,-0.49414223028803445,-0.26175731409338077,-0.26175731409338077,-1.6878104379635794,-0.8389138602949331,0.8389138602949331,-1.2625139267168382,-0.5198510227196036,-0.5198510227196036
0,P14,60.0,side=B_side|tfc=low,state_mapping,-0.5862756688585459,-0.8057513591632108,-0.38555493411781333,-0.25367023498470437,-0.6712424755470513,-0.3960538441677127,-0.8357072022995131,-1.8490459423115113,-1.2625139267168382,-0.7426629039972346,-0.8057513591632108,-0.21947569030466496,0.21947569030466496,-0.38555493411781333,-0.13188469913310896,-0.13188469913310896,-0.6712424755470513,-0.2751886313793386,-0.2751886313793386,-1.8490459423115113,-1.0133387400119982,1.0133387400119982,-1.2625139267168382,-0.5198510227196036,-0.5198510227196036
0,P14,74.0,side=B_side|tfc=low,state_mapping,-0.36585266881049905,-0.5301932757053883,-0.31828546142295955,-0.432084467619968,-0.32547903086139823,-0.5208004810869366,-0.751922137305238,-0.49468724764326727,-0.8593602091910427,-0.4330544719785758,-0.5301932757053883,-0.16434060689488927,0.16434060689488927,-0.432084467619968,-0.11379900619700845,0.11379900619700845,-0.5208004810869366,-0.19532145022553832,0.19532145022553832,-0.751922137305238,-0.2572348896619708,-0.2572348896619708,-0.8593602091910427,-0.42630573721246695,-0.42630573721246695
0,P14,95.0,side=B_side|tfc=high,state_mapping,-0.27446486203401355,-0.8612835866680804,-0.155035725654922,-0.8830619366989749,-0.2636199802880556,-1.0709008576753298,-0.38312290741908295,-1.1403663189964077,-0.3591772838927001,-0.9927203902428021,-0.8612835866680804,-0.5868187246340668,0.5868187246340668,-0.8830619366989749,-0.728026211044053,0.728026211044053,-1.0709008576753298,-0.8072808773872742,0.8072808773872742,-1.1403663189964077,-0.7572434115773248,0.7572434115773248,-0.9927203902428021,-0.633543106350102,0.633543106350102
0,P14,120.0,side=A_side|tfc=high,state_mapping,-0.9799362770373506,-0.8867722821237878,-1.1064317464227444,-0.6763578666498926,-1.4128312080345107,-0.5868226619567669,-0.972725356556202,-0.9608801426651689,-1.1852394239151722,-0.9127806012181846,-0.9799362770373506,-0.09316399491356286,-0.09316399491356286,-1.1064317464227444,-0.43007387977285183,-0.43007387977285183,-1.4128312080345107,-0.8260085460777438,-0.8260085460777438,-0.972725356556202,-0.011845213891033102,-0.011845213891033102,-1.1852394239151722,-0.2724588226969876,-0.2724588226969876
0,P14,192.0,side=B_side|tfc=high,state_mapping,-0.34248625753269235,-0.7961742657619261,-0.3441951119292353,-0.8221272789901732,-0.29203834781024907,-1.1471528228946517,-1.140459952219672,-0.6266140771907558,-1.3193294699726215,-0.7015172744843077,-0.7961742657619261,-0.4536880082292337,0.4536880082292337,-0.8221272789901732,-0.47793216706093794,0.47793216706093794,-1.1471528228946517,-0.8551144750844026,0.8551144750844026,-1.140459952219672,-0.5138458750289161,-0.5138458750289161,-1.3193294699726215,-0.6178121954883138,-0.6178121954883138
0,P14,210.0,side=A_side|tfc=high,state_mapping,-0.7764841903535864,-0.819186311155463,-0.5759752611507913,-0.646113449646303,-0.4997707220985434,-0.5970288328582894,-0.7602867963011246,-0.6626347346808725,-0.8429830157621152,-0.5862331327235503,-0.819186311155463,-0.04270212080187663,0.04270212080187663,-0.646113449646303,-0.07013818849551168,0.07013818849551168,-0.5970288328582894,-0.09725811075974605,0.09725811075974605,-0.7602867963011246,-0.09765206162025208,-0.09765206162025208,-0.8429830157621152,-0.25674988303856494,-0.25674988303856494
0,P14,254.0,side=B_side|tfc=mid,state_mapping,-0.2746151135129897,-0.5021690731459896,-0.2551221121278073,-0.579020659798623,-0.4086388367307972,-0.6352280177318669,-0.20693728019529425,-0.3296985417426804,-0.28054341100060287,-0.36920838886901935,-0.5021690731459896,-0.2275539596329999,0.2275539596329999,-0.579020659798623,-0.3238985476708158,0.3238985476708158,-0.6352280177318669,-0.22658918100106967,0.22658918100106967,-0.3296985417426804,-0.12276126154738612,0.12276126154738612,-0.36920838886901935,-0.08866497786841648,0.08866497786841648
0,P14,271.0,side=B_side|tfc=low,state_mapping,-0.05575893658728499,-0.8996939673436855,-0.07290013323847802,-0.6193630037804527,-0.08837377729442439,-0.7538541307819585,-0.04820629288137866,-0.5107280165855804,-0.05589061004622038,-0.532029317269008,-0.8996939673436855,-0.8439350307564004,0.8439350307564004,-0.6193630037804527,-0.5464628705419747,0.5464628705419747,-0.7538541307819585,-0.6654803534875341,0.6654803534875341,-0.5107280165855804,-0.46252172370420175,0.46252172370420175,-0.532029317269008,-0.47613870722278767,0.47613870722278767
