mode,endpoint,state_label,n_train_events,selected_operator,selected_train_reward,generated_train_reward,w_O1_lag0_AB,w_O2_lag5_AB,w_O3_A_C_boundary,w_O4_B_C_boundary,w_O5_full_TFC,w_O6_phase_only,w_O7_suppress_event,mean_O1_lag0_AB,mean_O2_lag5_AB,mean_O3_A_C_boundary,mean_O4_B_C_boundary,mean_O5_full_TFC,mean_O6_phase_only,mean_O7_suppress_event,fold
combined_c_fes_gmr72,z_reward,side=B_side|tfc=low|phase=q4|fes=Activation,13,O2_lag5_AB,0.36495096258958687,0.19765501408950203,0.10152686178410092,0.49211815970295264,0.01272961137536839,0.014573752713131657,0.011526988276104082,0.2539873618682244,0.11353726428011784,-0.03913269188396547,0.36495096258958687,-0.7658700765913288,-0.04482157785544592,-0.1269074484683177,0.13344894348473663,0.0,0
combined_c_fes_gmr72,z_reward,side=A_side|tfc=high|phase=q4|fes=Activation,10,O3_A_C_boundary,0.8717458855784395,0.615269118991934,0.14736459510358751,0.16104216341074368,0.605288333304832,0.002748840750576721,0.009434519570544577,0.023972356078444192,0.05014919178127124,0.37726757481391043,0.2599775870948218,0.8717458855784395,-0.34264153715914286,0.0889770558564286,-0.406690120492327,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=high|phase=q1|fes=Surprise,18,O1_lag0_AB,0.4450315854439011,0.10612009306719304,0.1071085100296219,0.040156236614991896,0.07794711357383524,0.46676160040590237,0.250629959332394,0.027362773935778805,0.030033806107475917,0.4450315854439011,0.10165895030785496,-0.33989912323156796,0.1381719524425619,0.06888233380592146,-0.03259905015953108,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=high|phase=q4|fes=Surprise,9,O1_lag0_AB,0.5262075938190879,0.144946765784184,0.16612043815169714,0.07927857864494334,0.14078142651281564,0.06634725317086458,0.48251933790649076,0.028014154563555466,0.03693881104963312,0.5262075938190879,0.2672968106557888,-0.2054155486086502,-0.6170774535332545,0.22571881851198983,-0.09679350999359643,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=low|phase=q1|fes=Surprise,14,O4_B_C_boundary,0.19427533338997638,0.0712003295596812,0.015119550636644996,0.030959236734108383,0.08283099599884056,0.7366003527753296,0.050443747134487106,0.04366932770352166,0.04037678901706773,-0.3437932540245982,-0.09295429340920022,-0.42220501808351646,0.19427533338997638,-0.5957852577373856,0.02743680865456316,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=mid|phase=q4|fes=Surprise,9,O6_phase_only,0.7757668975259008,0.2001886598683384,0.007593609169039973,0.04382932443375882,0.152251946170291,0.19161689786432662,0.08619083496473617,0.4675571928543828,0.050960194543464614,-0.6663082419351783,-0.052759604746208714,-0.2906244039408314,-0.35849267474065577,-0.489764897987706,0.7757668975259008,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=mid|phase=q1|fes=Surprise,20,O2_lag5_AB,0.09491160367071177,-0.1421954466069111,0.02088271721252354,0.0761615163861062,0.23149034114714814,0.2280156708460083,0.3609853705816999,0.024392577185831984,0.058071806640681956,-0.35796544037868294,0.09491160367071177,-0.18969630428631515,-0.34334438011819607,-0.03419155521604188,-0.3035904963026718,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=low|phase=q4|fes=CoCreation,8,O3_A_C_boundary,0.06889880983253982,-0.15348573269216556,0.09494421061131747,0.11617529591124283,0.05122263566854171,0.0499316910994529,0.14454833396562913,0.10261820230558433,0.4405596304382316,-0.5371647203067555,-0.31817620555824133,0.06889880983253982,0.059964834466565364,-0.2416964033306463,-0.3616059187022038,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=mid|phase=q4|fes=SelfGrowth,8,O2_lag5_AB,0.4440250473853979,0.12234794229371086,0.4991526596367769,0.11633627353690663,0.014853343768748199,0.02164031350930779,0.10589341386732816,0.017890205243803647,0.22423379043712857,0.28007796782703415,0.4440250473853979,-0.2763659167944274,-0.8183459457303908,-0.41094440352209094,-0.21125599062508604,0.0,0
combined_c_fes_gmr72,z_reward,side=B_side|tfc=mid|phase=q1|fes=SelfGrowth,9,O6_phase_only,0.27682252559494397,0.038511455099274235,0.35642538158592973,0.019137143652658166,0.01232917279193658,0.24252105420430994,0.0756191550206514,0.07156280952823464,0.22240528321627945,0.1650682572240774,-0.18480800690970506,-0.3386900270093537,0.030305523677342162,-0.5259318414640152,0.27682252559494397,0.0,0
