mode,endpoint,direction,metric,comparison,mean_true,mean_control,effect,p_greater,n_pairs
gmr72_phase_conditioned,z_reward,B_to_C_to_A,intersection_access_effect,true_vs_phase_rotated_intersection,-0.6602793709994064,-0.7148753304814172,0.054595959482010716,0.0001999600079984003,502
gmr72_phase_conditioned,z_reward,B_to_C_to_A,opposite_access_effect,true_vs_random_intersection,0.025820412696435337,-0.038420852649490564,0.06424126534592589,0.0003999200159968006,410
gmr72_phase_conditioned,z_reward,B_to_C_to_A,opposite_access_effect,true_vs_balanced_intersection,0.025820412696435337,-0.026632515482380263,0.05245292817881559,0.0001999600079984003,410
gmr72_phase_conditioned,z_reward,B_to_C_to_A,opposite_access_effect,true_vs_performance_matched_intersection,0.025820412696435337,-0.05833507796201698,0.08415549065845233,0.0001999600079984003,410
gmr72_phase_conditioned,z_reward,B_to_C_to_A,opposite_access_effect,true_vs_shuffled_c_intersection,0.025820412696435337,-0.032344982576179626,0.05816539527261497,0.0003999200159968006,410
gmr72_phase_conditioned,z_reward,B_to_C_to_A,opposite_access_effect,true_vs_phase_rotated_intersection,0.025820412696435337,-0.03351295641333611,0.059333369109771446,0.0001999600079984003,410
gmr72_phase_conditioned,z_reward,B_to_C_to_A,own_access_effect,true_vs_random_intersection,0.016741051049320232,-0.047207239898954416,0.06394829094827463,0.0001999600079984003,406
gmr72_phase_conditioned,z_reward,B_to_C_to_A,own_access_effect,true_vs_balanced_intersection,0.016741051049320232,-0.03442772869523292,0.05116877974455317,0.0001999600079984003,406
gmr72_phase_conditioned,z_reward,B_to_C_to_A,own_access_effect,true_vs_performance_matched_intersection,0.016741051049320232,-0.06765531209016985,0.08439636313949007,0.0001999600079984003,406
gmr72_phase_conditioned,z_reward,B_to_C_to_A,own_access_effect,true_vs_shuffled_c_intersection,0.016741051049320232,-0.039867593726362685,0.05660864477568292,0.0013997200559888023,406
gmr72_phase_conditioned,z_reward,B_to_C_to_A,own_access_effect,true_vs_phase_rotated_intersection,0.016741051049320232,-0.041943647752255536,0.058684698801575785,0.0001999600079984003,406
gmr72_phase_conditioned,rank_reward,A_to_C_to_B,access_readout,true_vs_random_intersection,0.06187058606176389,0.00895588768462811,0.0529146983771358,0.0007998400319936012,502
gmr72_phase_conditioned,rank_reward,A_to_C_to_B,access_readout,true_vs_balanced_intersection,0.06187058606176389,0.012123179360172353,0.04974740670159154,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,A_to_C_to_B,access_readout,true_vs_performance_matched_intersection,0.06187058606176389,-0.0096362768186582,0.0715068628804221,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,A_to_C_to_B,access_readout,true_vs_shuffled_c_intersection,0.06187058606176389,-0.00801401481147186,0.06988460087323575,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,A_to_C_to_B,access_readout,true_vs_phase_rotated_intersection,0.06187058606176389,0.004322346628402464,0.05754823943336144,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,A_to_C_to_B,intersection_access_effect,true_vs_random_intersection,-0.6645851073548878,-0.7174998057320235,0.05291469837713579,0.0009998000399920016,502
gmr72_phase_conditioned,rank_reward,A_to_C_to_B,intersection_access_effect,true_vs_balanced_intersection,-0.6645851073548878,-0.7143325140564794,0.04974740670159154,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,A_to_C_to_B,intersection_access_effect,true_vs_performance_matched_intersection,-0.6645851073548878,-0.7360919702353098,0.0715068628804221,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,A_to_C_to_B,intersection_access_effect,true_vs_shuffled_c_intersection,-0.6645851073548878,-0.7344697082281235,0.06988460087323575,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,A_to_C_to_B,intersection_access_effect,true_vs_phase_rotated_intersection,-0.6645851073548878,-0.7221333467882493,0.057548239433361445,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,A_to_C_to_B,opposite_access_effect,true_vs_random_intersection,0.026291597132833695,-0.0065135395502294545,0.03280513668306314,0.041591681663667265,406
gmr72_phase_conditioned,rank_reward,A_to_C_to_B,opposite_access_effect,true_vs_balanced_intersection,0.026291597132833695,-0.021378774760198064,0.047670371893031756,0.0001999600079984003,406
gmr72_phase_conditioned,rank_reward,A_to_C_to_B,opposite_access_effect,true_vs_performance_matched_intersection,0.026291597132833695,-0.04235064603364209,0.06864224316647578,0.0001999600079984003,406
gmr72_phase_conditioned,rank_reward,A_to_C_to_B,opposite_access_effect,true_vs_shuffled_c_intersection,0.026291597132833695,-0.042958319162627795,0.06924991629546148,0.0001999600079984003,406
gmr72_phase_conditioned,rank_reward,A_to_C_to_B,opposite_access_effect,true_vs_phase_rotated_intersection,0.026291597132833695,-0.0404826626892477,0.06677425982208142,0.0003999200159968006,406
gmr72_phase_conditioned,rank_reward,A_to_C_to_B,own_access_effect,true_vs_random_intersection,0.03503454358122187,-0.004259611880055779,0.03929415546127765,0.021795640871825634,410
gmr72_phase_conditioned,rank_reward,A_to_C_to_B,own_access_effect,true_vs_balanced_intersection,0.03503454358122187,-0.015211339611712525,0.050245883192934396,0.0001999600079984003,410
gmr72_phase_conditioned,rank_reward,A_to_C_to_B,own_access_effect,true_vs_performance_matched_intersection,0.03503454358122187,-0.0350268350102151,0.07006137859143698,0.0001999600079984003,410
gmr72_phase_conditioned,rank_reward,A_to_C_to_B,own_access_effect,true_vs_shuffled_c_intersection,0.03503454358122187,-0.03702065450073585,0.07205519808195773,0.0001999600079984003,410
gmr72_phase_conditioned,rank_reward,A_to_C_to_B,own_access_effect,true_vs_phase_rotated_intersection,0.03503454358122187,-0.03277714973726519,0.06781169331848706,0.0001999600079984003,410
gmr72_phase_conditioned,rank_reward,B_to_C_to_A,access_readout,true_vs_random_intersection,0.07398489923597949,-0.014146803344091585,0.08813170258007108,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,B_to_C_to_A,access_readout,true_vs_balanced_intersection,0.07398489923597949,0.009107774549330688,0.0648771246866488,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,B_to_C_to_A,access_readout,true_vs_performance_matched_intersection,0.07398489923597949,-0.021386494432923203,0.0953713936689027,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,B_to_C_to_A,access_readout,true_vs_shuffled_c_intersection,0.07398489923597949,-0.004457514532102176,0.07844241376808167,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,B_to_C_to_A,access_readout,true_vs_phase_rotated_intersection,0.07398489923597949,0.008711827201368384,0.06527307203461112,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,B_to_C_to_A,intersection_access_effect,true_vs_random_intersection,-0.6524707941806721,-0.7406024967607433,0.08813170258007108,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,B_to_C_to_A,intersection_access_effect,true_vs_balanced_intersection,-0.6524707941806721,-0.7173479188673209,0.0648771246866488,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,B_to_C_to_A,intersection_access_effect,true_vs_performance_matched_intersection,-0.6524707941806721,-0.7478421878495748,0.0953713936689027,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,B_to_C_to_A,intersection_access_effect,true_vs_shuffled_c_intersection,-0.6524707941806721,-0.7309132079487538,0.07844241376808167,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,B_to_C_to_A,intersection_access_effect,true_vs_phase_rotated_intersection,-0.6524707941806721,-0.7177438662152833,0.06527307203461112,0.0001999600079984003,502
gmr72_phase_conditioned,rank_reward,B_to_C_to_A,opposite_access_effect,true_vs_random_intersection,0.049528774023858343,-0.03835247111490834,0.08788124513876668,0.0001999600079984003,410
gmr72_phase_conditioned,rank_reward,B_to_C_to_A,opposite_access_effect,true_vs_balanced_intersection,0.049528774023858343,-0.016700397668500174,0.06622917169235852,0.0001999600079984003,410
gmr72_phase_conditioned,rank_reward,B_to_C_to_A,opposite_access_effect,true_vs_performance_matched_intersection,0.049528774023858343,-0.052548900737574185,0.10207767476143255,0.0001999600079984003,410
gmr72_phase_conditioned,rank_reward,B_to_C_to_A,opposite_access_effect,true_vs_shuffled_c_intersection,0.049528774023858343,-0.02715079320561522,0.07667956722947358,0.0001999600079984003,410
gmr72_phase_conditioned,rank_reward,B_to_C_to_A,opposite_access_effect,true_vs_phase_rotated_intersection,0.049528774023858343,-0.028591767454725657,0.07812054147858401,0.0001999600079984003,410
gmr72_phase_conditioned,rank_reward,B_to_C_to_A,own_access_effect,true_vs_random_intersection,0.04229830127162177,-0.04532436083428374,0.0876226621059055,0.0001999600079984003,406
gmr72_phase_conditioned,rank_reward,B_to_C_to_A,own_access_effect,true_vs_balanced_intersection,0.04229830127162177,-0.02284473651692128,0.06514303778854304,0.0001999600079984003,406
gmr72_phase_conditioned,rank_reward,B_to_C_to_A,own_access_effect,true_vs_performance_matched_intersection,0.04229830127162177,-0.05912876061284807,0.10142706188446983,0.0001999600079984003,406
gmr72_phase_conditioned,rank_reward,B_to_C_to_A,own_access_effect,true_vs_shuffled_c_intersection,0.04229830127162177,-0.033428359083666974,0.07572666035528874,0.0001999600079984003,406
gmr72_phase_conditioned,rank_reward,B_to_C_to_A,own_access_effect,true_vs_phase_rotated_intersection,0.04229830127162177,-0.03570460846381364,0.07800290973543539,0.0001999600079984003,406
gmr72_phase_conditioned,gmr72_bridge_composite,A_to_C_to_B,access_readout,true_vs_random_intersection,0.013822946820651827,-0.00039757870545943636,0.014220525526111267,0.015796840631873626,502
gmr72_phase_conditioned,gmr72_bridge_composite,A_to_C_to_B,access_readout,true_vs_balanced_intersection,0.013822946820651827,0.00771518848756674,0.006107758333085084,0.004199160167966407,502
gmr72_phase_conditioned,gmr72_bridge_composite,A_to_C_to_B,access_readout,true_vs_performance_matched_intersection,0.013822946820651827,0.008303956583511185,0.005518990237140657,0.0661867626474705,502
gmr72_phase_conditioned,gmr72_bridge_composite,A_to_C_to_B,access_readout,true_vs_shuffled_c_intersection,0.013822946820651827,0.00728536619075407,0.006537580629897759,0.005198960207958408,502
gmr72_phase_conditioned,gmr72_bridge_composite,A_to_C_to_B,access_readout,true_vs_phase_rotated_intersection,0.013822946820651827,0.005870504664193966,0.00795244215645786,0.003599280143971206,502
gmr72_phase_conditioned,gmr72_bridge_composite,A_to_C_to_B,intersection_access_effect,true_vs_random_intersection,-0.27076557057283746,-0.2849860960989487,0.014220525526111265,0.01839632073585283,502
gmr72_phase_conditioned,gmr72_bridge_composite,A_to_C_to_B,intersection_access_effect,true_vs_balanced_intersection,-0.27076557057283746,-0.2768733289059226,0.006107758333085084,0.0027994401119776045,502
gmr72_phase_conditioned,gmr72_bridge_composite,A_to_C_to_B,intersection_access_effect,true_vs_performance_matched_intersection,-0.27076557057283746,-0.27628456080997815,0.005518990237140656,0.05898820235952809,502
gmr72_phase_conditioned,gmr72_bridge_composite,A_to_C_to_B,intersection_access_effect,true_vs_shuffled_c_intersection,-0.27076557057283746,-0.27730315120273524,0.006537580629897759,0.003799240151969606,502
gmr72_phase_conditioned,gmr72_bridge_composite,A_to_C_to_B,intersection_access_effect,true_vs_phase_rotated_intersection,-0.27076557057283746,-0.27871801272929536,0.007952442156457861,0.002599480103979204,502
gmr72_phase_conditioned,gmr72_bridge_composite,A_to_C_to_B,opposite_access_effect,true_vs_random_intersection,0.002402624608168625,-0.003894835747778513,0.006297460355947138,0.1187762447510498,475
gmr72_phase_conditioned,gmr72_bridge_composite,A_to_C_to_B,opposite_access_effect,true_vs_balanced_intersection,0.002402624608168625,-0.0008835249377421086,0.0032861495459107362,0.03799240151969606,475
gmr72_phase_conditioned,gmr72_bridge_composite,A_to_C_to_B,opposite_access_effect,true_vs_performance_matched_intersection,0.002402624608168625,-0.008275416878724207,0.01067804148689284,0.0007998400319936012,475
gmr72_phase_conditioned,gmr72_bridge_composite,A_to_C_to_B,opposite_access_effect,true_vs_shuffled_c_intersection,0.002402624608168625,-0.002694448281947977,0.005097072890116608,0.008598280343931213,475
gmr72_phase_conditioned,gmr72_bridge_composite,A_to_C_to_B,opposite_access_effect,true_vs_phase_rotated_intersection,0.002402624608168625,-0.002042615404383673,0.004445240012552309,0.01999600079984003,475
gmr72_phase_conditioned,gmr72_bridge_composite,A_to_C_to_B,own_access_effect,true_vs_random_intersection,0.0006767288115421996,-0.005620731544404937,0.006297460355947136,0.1287742451509698,475
gmr72_phase_conditioned,gmr72_bridge_composite,A_to_C_to_B,own_access_effect,true_vs_balanced_intersection,0.0006767288115421996,-0.00260942073436854,0.003286149545910736,0.03579284143171366,475
gmr72_phase_conditioned,gmr72_bridge_composite,A_to_C_to_B,own_access_effect,true_vs_performance_matched_intersection,0.0006767288115421996,-0.010001312675350642,0.010678041486892838,0.0001999600079984003,475
gmr72_phase_conditioned,gmr72_bridge_composite,A_to_C_to_B,own_access_effect,true_vs_shuffled_c_intersection,0.0006767288115421996,-0.0044203440785744105,0.005097072890116607,0.008198360327934412,475
gmr72_phase_conditioned,gmr72_bridge_composite,A_to_C_to_B,own_access_effect,true_vs_phase_rotated_intersection,0.0006767288115421996,-0.0037685112010101113,0.004445240012552309,0.014597080583883223,475
gmr72_phase_conditioned,gmr72_bridge_composite,B_to_C_to_A,access_readout,true_vs_random_intersection,0.013854175776232883,0.002480722022698785,0.011373453753534102,0.03179364127174565,502
gmr72_phase_conditioned,gmr72_bridge_composite,B_to_C_to_A,access_readout,true_vs_balanced_intersection,0.013854175776232883,0.007239201906811151,0.006614973869421733,0.0009998000399920016,502
gmr72_phase_conditioned,gmr72_bridge_composite,B_to_C_to_A,access_readout,true_vs_performance_matched_intersection,0.013854175776232883,0.0044520360552566226,0.009402139720976265,0.002599480103979204,502
gmr72_phase_conditioned,gmr72_bridge_composite,B_to_C_to_A,access_readout,true_vs_shuffled_c_intersection,0.013854175776232883,0.008723908200275476,0.0051302675759574146,0.016596680663867228,502
gmr72_phase_conditioned,gmr72_bridge_composite,B_to_C_to_A,access_readout,true_vs_phase_rotated_intersection,0.013854175776232883,0.007102966607728788,0.006751209168504103,0.01199760047990402,502
gmr72_phase_conditioned,gmr72_bridge_composite,B_to_C_to_A,intersection_access_effect,true_vs_random_intersection,-0.2707343416172564,-0.28210779537079056,0.011373453753534104,0.030393921215756847,502
gmr72_phase_conditioned,gmr72_bridge_composite,B_to_C_to_A,intersection_access_effect,true_vs_balanced_intersection,-0.2707343416172564,-0.2773493154866781,0.006614973869421734,0.0007998400319936012,502
gmr72_phase_conditioned,gmr72_bridge_composite,B_to_C_to_A,intersection_access_effect,true_vs_performance_matched_intersection,-0.2707343416172564,-0.2801364813382327,0.009402139720976265,0.0023995200959808036,502
gmr72_phase_conditioned,gmr72_bridge_composite,B_to_C_to_A,intersection_access_effect,true_vs_shuffled_c_intersection,-0.2707343416172564,-0.27586460919321387,0.005130267575957413,0.015396920615876825,502
gmr72_phase_conditioned,gmr72_bridge_composite,B_to_C_to_A,intersection_access_effect,true_vs_phase_rotated_intersection,-0.2707343416172564,-0.27748555078576054,0.006751209168504102,0.011397720455908818,502
gmr72_phase_conditioned,gmr72_bridge_composite,B_to_C_to_A,opposite_access_effect,true_vs_random_intersection,0.0032429555771991215,-0.0063654021787679345,0.009608357755967049,0.035992801439712056,475
gmr72_phase_conditioned,gmr72_bridge_composite,B_to_C_to_A,opposite_access_effect,true_vs_balanced_intersection,0.0032429555771991215,-0.0013226676528911088,0.004565623230090231,0.005598880223955209,475
gmr72_phase_conditioned,gmr72_bridge_composite,B_to_C_to_A,opposite_access_effect,true_vs_performance_matched_intersection,0.0032429555771991215,-0.010599310249895315,0.013842265827094436,0.0001999600079984003,475
gmr72_phase_conditioned,gmr72_bridge_composite,B_to_C_to_A,opposite_access_effect,true_vs_shuffled_c_intersection,0.0032429555771991215,-0.0008729848270672435,0.004115940404266365,0.03179364127174565,475
gmr72_phase_conditioned,gmr72_bridge_composite,B_to_C_to_A,opposite_access_effect,true_vs_phase_rotated_intersection,0.0032429555771991215,-0.0011108178353166711,0.0043537734125157915,0.03459308138372325,475
gmr72_phase_conditioned,gmr72_bridge_composite,B_to_C_to_A,own_access_effect,true_vs_random_intersection,0.004968851373825552,-0.004639506382141499,0.009608357755967054,0.039192161567686463,475
gmr72_phase_conditioned,gmr72_bridge_composite,B_to_C_to_A,own_access_effect,true_vs_balanced_intersection,0.004968851373825552,0.0004032281437353201,0.004565623230090231,0.004199160167966407,475
gmr72_phase_conditioned,gmr72_bridge_composite,B_to_C_to_A,own_access_effect,true_vs_performance_matched_intersection,0.004968851373825552,-0.008873414453268882,0.013842265827094436,0.0001999600079984003,475
gmr72_phase_conditioned,gmr72_bridge_composite,B_to_C_to_A,own_access_effect,true_vs_shuffled_c_intersection,0.004968851373825552,0.0008529109695591873,0.0041159404042663645,0.021595680863827234,475
gmr72_phase_conditioned,gmr72_bridge_composite,B_to_C_to_A,own_access_effect,true_vs_phase_rotated_intersection,0.004968851373825552,0.0006150779613097568,0.004353773412515793,0.030393921215756847,475
fes_string_conditioned,z_reward,A_to_C_to_B,access_readout,true_vs_random_intersection,0.018658138981301576,0.0066268363050462934,0.012031302676255282,0.22395520895820836,502
fes_string_conditioned,z_reward,A_to_C_to_B,access_readout,true_vs_balanced_intersection,0.018658138981301576,0.015844062761906433,0.002814076219395133,0.2975404919016197,502
fes_string_conditioned,z_reward,A_to_C_to_B,access_readout,true_vs_performance_matched_intersection,0.018658138981301576,-0.005435959008716862,0.024094097990018444,0.002999400119976005,502
fes_string_conditioned,z_reward,A_to_C_to_B,access_readout,true_vs_shuffled_c_intersection,0.018658138981301576,0.016235621536269527,0.002422517445032044,0.3709258148370326,502
fes_string_conditioned,z_reward,A_to_C_to_B,access_readout,true_vs_phase_rotated_intersection,0.018658138981301576,0.014451627881780206,0.004206511099521369,0.24315136972605478,502
fes_string_conditioned,z_reward,A_to_C_to_B,intersection_access_effect,true_vs_random_intersection,-0.711266336707898,-0.7232976393841534,0.012031302676255285,0.22975404919016196,502
fes_string_conditioned,z_reward,A_to_C_to_B,intersection_access_effect,true_vs_balanced_intersection,-0.711266336707898,-0.7140804129272932,0.002814076219395136,0.29874025194961007,502
fes_string_conditioned,z_reward,A_to_C_to_B,intersection_access_effect,true_vs_performance_matched_intersection,-0.711266336707898,-0.7353604346979166,0.02409409799001844,0.004199160167966407,502
fes_string_conditioned,z_reward,A_to_C_to_B,intersection_access_effect,true_vs_shuffled_c_intersection,-0.711266336707898,-0.71368885415293,0.002422517445032047,0.3727254549090182,502
fes_string_conditioned,z_reward,A_to_C_to_B,intersection_access_effect,true_vs_phase_rotated_intersection,-0.711266336707898,-0.7154728478074194,0.004206511099521369,0.251749650069986,502
fes_string_conditioned,z_reward,A_to_C_to_B,opposite_access_effect,true_vs_random_intersection,-0.032270417248479615,-0.05217671599806664,0.01990629874958704,0.14177164567086584,406
fes_string_conditioned,z_reward,A_to_C_to_B,opposite_access_effect,true_vs_balanced_intersection,-0.032270417248479615,-0.03194428701435756,-0.00032613023412205757,0.5292941411717657,406
fes_string_conditioned,z_reward,A_to_C_to_B,opposite_access_effect,true_vs_performance_matched_intersection,-0.032270417248479615,-0.05399532040733161,0.021724903158852,0.0065986802639472104,406
fes_string_conditioned,z_reward,A_to_C_to_B,opposite_access_effect,true_vs_shuffled_c_intersection,-0.032270417248479615,-0.03539139072377258,0.003120973475292964,0.34153169366126773,406
fes_string_conditioned,z_reward,A_to_C_to_B,opposite_access_effect,true_vs_phase_rotated_intersection,-0.032270417248479615,-0.03350806451927806,0.0012376472707984422,0.4201159768046391,406
fes_string_conditioned,z_reward,A_to_C_to_B,own_access_effect,true_vs_random_intersection,-0.02175469387079361,-0.04177305916569904,0.020018365294905447,0.1341731653669266,410
fes_string_conditioned,z_reward,A_to_C_to_B,own_access_effect,true_vs_balanced_intersection,-0.02175469387079361,-0.022946183465167146,0.0011914895943735393,0.4159168166366727,410
fes_string_conditioned,z_reward,A_to_C_to_B,own_access_effect,true_vs_performance_matched_intersection,-0.02175469387079361,-0.04270752756151505,0.020952833690721435,0.006798640271945611,410
fes_string_conditioned,z_reward,A_to_C_to_B,own_access_effect,true_vs_shuffled_c_intersection,-0.02175469387079361,-0.027741528618601623,0.005986834747808019,0.21935612877424515,410
fes_string_conditioned,z_reward,A_to_C_to_B,own_access_effect,true_vs_phase_rotated_intersection,-0.02175469387079361,-0.025315571953341193,0.003560878082547582,0.2761447710457908,410
fes_string_conditioned,z_reward,B_to_C_to_A,access_readout,true_vs_random_intersection,0.01745633281101758,0.018921599065429597,-0.0014652662544120116,0.5472905418916216,502
fes_string_conditioned,z_reward,B_to_C_to_A,access_readout,true_vs_balanced_intersection,0.01745633281101758,0.012007102858149172,0.005449229952868407,0.21215756848630274,502
fes_string_conditioned,z_reward,B_to_C_to_A,access_readout,true_vs_performance_matched_intersection,0.01745633281101758,-0.015572473602471977,0.033028806413489556,0.001999600079984003,502
fes_string_conditioned,z_reward,B_to_C_to_A,access_readout,true_vs_shuffled_c_intersection,0.01745633281101758,0.024229335651360706,-0.006773002840343121,0.7530493901219756,502
fes_string_conditioned,z_reward,B_to_C_to_A,access_readout,true_vs_phase_rotated_intersection,0.01745633281101758,0.008623570037968372,0.00883276277304921,0.1951609678064387,502
fes_string_conditioned,z_reward,B_to_C_to_A,intersection_access_effect,true_vs_random_intersection,-0.7124681428781819,-0.71100287662377,-0.001465266254412018,0.5416916616676665,502
fes_string_conditioned,z_reward,B_to_C_to_A,intersection_access_effect,true_vs_balanced_intersection,-0.7124681428781819,-0.7179173728310505,0.005449229952868406,0.20375924815036991,502
fes_string_conditioned,z_reward,B_to_C_to_A,intersection_access_effect,true_vs_performance_matched_intersection,-0.7124681428781819,-0.7454969492916715,0.033028806413489556,0.0005998800239952009,502
fes_string_conditioned,z_reward,B_to_C_to_A,intersection_access_effect,true_vs_shuffled_c_intersection,-0.7124681428781819,-0.705695140037839,-0.006773002840343124,0.7690461907618477,502
fes_string_conditioned,z_reward,B_to_C_to_A,intersection_access_effect,true_vs_phase_rotated_intersection,-0.7124681428781819,-0.7213009056512312,0.008832762773049207,0.19896020795840832,502
fes_string_conditioned,z_reward,B_to_C_to_A,opposite_access_effect,true_vs_random_intersection,-0.021671678240057828,-0.017423082819383567,-0.00424859542067426,0.6008798240351929,410
fes_string_conditioned,z_reward,B_to_C_to_A,opposite_access_effect,true_vs_balanced_intersection,-0.021671678240057828,-0.026632515482380263,0.004960837242322426,0.22455508898220355,410
fes_string_conditioned,z_reward,B_to_C_to_A,opposite_access_effect,true_vs_performance_matched_intersection,-0.021671678240057828,-0.05833507796201698,0.03666339972195916,0.0003999200159968006,410
fes_string_conditioned,z_reward,B_to_C_to_A,opposite_access_effect,true_vs_shuffled_c_intersection,-0.021671678240057828,-0.016062371141914,-0.00560930709814383,0.7090581883623275,410
fes_string_conditioned,z_reward,B_to_C_to_A,opposite_access_effect,true_vs_phase_rotated_intersection,-0.021671678240057828,-0.030692998672095087,0.00902132043203726,0.1871625674865027,410
fes_string_conditioned,z_reward,B_to_C_to_A,own_access_effect,true_vs_random_intersection,-0.03044214069855939,-0.0228523038227124,-0.007589836875846991,0.6722655468906219,406
fes_string_conditioned,z_reward,B_to_C_to_A,own_access_effect,true_vs_balanced_intersection,-0.03044214069855939,-0.03442772869523292,0.003985587996673534,0.26494701059788045,406
fes_string_conditioned,z_reward,B_to_C_to_A,own_access_effect,true_vs_performance_matched_intersection,-0.03044214069855939,-0.06765531209016985,0.03721317139161046,0.0001999600079984003,406
fes_string_conditioned,z_reward,B_to_C_to_A,own_access_effect,true_vs_shuffled_c_intersection,-0.03044214069855939,-0.0224034882667977,-0.008038652431761694,0.7974405118976204,406
fes_string_conditioned,z_reward,B_to_C_to_A,own_access_effect,true_vs_phase_rotated_intersection,-0.03044214069855939,-0.037761629359142714,0.007319488660583328,0.24135172965406917,406
fes_string_conditioned,rank_reward,A_to_C_to_B,access_readout,true_vs_random_intersection,0.02494861566792868,-0.011746606742883156,0.03669522241081184,0.009198160367926415,502
fes_string_conditioned,rank_reward,A_to_C_to_B,access_readout,true_vs_balanced_intersection,0.02494861566792868,0.012123179360172353,0.012825436307756335,0.014997000599880024,502
fes_string_conditioned,rank_reward,A_to_C_to_B,access_readout,true_vs_performance_matched_intersection,0.02494861566792868,-0.0096362768186582,0.034584892486586895,0.0001999600079984003,502
fes_string_conditioned,rank_reward,A_to_C_to_B,access_readout,true_vs_shuffled_c_intersection,0.02494861566792868,0.013937031927402026,0.011011583740526657,0.10117976404719056,502
fes_string_conditioned,rank_reward,A_to_C_to_B,access_readout,true_vs_phase_rotated_intersection,0.02494861566792868,0.017044430799851715,0.007904184868076975,0.11497700459908018,502
fes_string_conditioned,rank_reward,A_to_C_to_B,intersection_access_effect,true_vs_random_intersection,-0.701507077748723,-0.7382023001595348,0.036695222410811836,0.008998200359928014,502
fes_string_conditioned,rank_reward,A_to_C_to_B,intersection_access_effect,true_vs_balanced_intersection,-0.701507077748723,-0.7143325140564794,0.01282543630775633,0.013597280543891222,502
fes_string_conditioned,rank_reward,A_to_C_to_B,intersection_access_effect,true_vs_performance_matched_intersection,-0.701507077748723,-0.7360919702353098,0.03458489248658689,0.0007998400319936012,502
fes_string_conditioned,rank_reward,A_to_C_to_B,intersection_access_effect,true_vs_shuffled_c_intersection,-0.701507077748723,-0.7125186614892495,0.011011583740526654,0.10297940411917617,502
fes_string_conditioned,rank_reward,A_to_C_to_B,intersection_access_effect,true_vs_phase_rotated_intersection,-0.701507077748723,-0.7094112626167999,0.007904184868076971,0.11377724455108978,502
fes_string_conditioned,rank_reward,A_to_C_to_B,opposite_access_effect,true_vs_random_intersection,-0.011132573216385215,-0.05135752478603554,0.04022495156965033,0.013197360527894421,406
fes_string_conditioned,rank_reward,A_to_C_to_B,opposite_access_effect,true_vs_balanced_intersection,-0.011132573216385215,-0.021378774760198064,0.010246201543812847,0.05018996200759848,406
fes_string_conditioned,rank_reward,A_to_C_to_B,opposite_access_effect,true_vs_performance_matched_intersection,-0.011132573216385215,-0.04235064603364209,0.03121807281725687,0.0009998000399920016,406
fes_string_conditioned,rank_reward,A_to_C_to_B,opposite_access_effect,true_vs_shuffled_c_intersection,-0.011132573216385215,-0.023371434135145426,0.012238860918760227,0.08418316336732654,406
fes_string_conditioned,rank_reward,A_to_C_to_B,opposite_access_effect,true_vs_phase_rotated_intersection,-0.011132573216385215,-0.019941301588942913,0.008808728372557693,0.10477904419116177,406
fes_string_conditioned,rank_reward,A_to_C_to_B,own_access_effect,true_vs_random_intersection,-0.004137608106630773,-0.04335876846545192,0.03922116035882116,0.015396920615876825,410
fes_string_conditioned,rank_reward,A_to_C_to_B,own_access_effect,true_vs_balanced_intersection,-0.004137608106630773,-0.015211339611712525,0.01107373150508176,0.039192161567686463,410
fes_string_conditioned,rank_reward,A_to_C_to_B,own_access_effect,true_vs_performance_matched_intersection,-0.004137608106630773,-0.0350268350102151,0.03088922690358433,0.0013997200559888023,410
fes_string_conditioned,rank_reward,A_to_C_to_B,own_access_effect,true_vs_shuffled_c_intersection,-0.004137608106630773,-0.01862132076195232,0.014483712655321536,0.0623875224955009,410
fes_string_conditioned,rank_reward,A_to_C_to_B,own_access_effect,true_vs_phase_rotated_intersection,-0.004137608106630773,-0.014151164381217128,0.010013556274586347,0.08678264347130574,410
fes_string_conditioned,rank_reward,B_to_C_to_A,access_readout,true_vs_random_intersection,0.020898407577332148,0.02473090265766455,-0.003832495080332412,0.596880623875225,502
fes_string_conditioned,rank_reward,B_to_C_to_A,access_readout,true_vs_balanced_intersection,0.020898407577332148,0.009107774549330688,0.011790633028001443,0.03519296140771846,502
fes_string_conditioned,rank_reward,B_to_C_to_A,access_readout,true_vs_performance_matched_intersection,0.020898407577332148,-0.021386494432923203,0.042284902010255344,0.0001999600079984003,502
