source_file,sequence_id,state_column,alternative_ladder_name,primary_ladder_score,alternative_ladder_score,golden_is_better,golden_rank_among_ladders,best_ladder_name,best_ladder_score
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P21,cluster,7-14-28,0.4666666666666666,0.6190476190476191,True,1,5-10-20,0.4666666666666666
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P21,cluster,8-16-32,0.4666666666666666,0.6666666666666666,True,1,5-10-20,0.4666666666666666
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P22,cluster,4-8-16,0.5166666666666667,0.3958333333333333,False,3,4-8-16,0.3958333333333333
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P22,cluster,6-12-24,0.5166666666666667,0.5972222222222222,True,3,4-8-16,0.3958333333333333
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P22,cluster,3-6-12,0.5166666666666667,0.4166666666666667,False,3,4-8-16,0.3958333333333333
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P22,cluster,7-14-28,0.5166666666666667,0.6547619047619048,True,3,4-8-16,0.3958333333333333
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P22,cluster,8-16-32,0.5166666666666667,0.6979166666666666,True,3,4-8-16,0.3958333333333333
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P23,cluster,4-8-16,0.7000000000000001,0.625,False,3,3-6-12,0.5
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P23,cluster,6-12-24,0.7000000000000001,0.75,True,3,3-6-12,0.5
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P23,cluster,3-6-12,0.7000000000000001,0.5,False,3,3-6-12,0.5
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P23,cluster,7-14-28,0.7000000000000001,0.7857142857142856,True,3,3-6-12,0.5
IDPC_Reproduction/event_level_with_clusters_TRUE_RICCI__HYBRID_PHI.csv,P23,cluster,8-16-32,0.7000000000000001,0.8125,True,3,3-6-12,0.5
