source_file,condition,column,n_values,period,preferred_bin,chi_square_p,Vcos_h1_D24,Vsin_h1_D24,resultant_h1_D24,Vcos_h2_D12,Vsin_h2_D12,resultant_h2_D12,Vcos_h3_D8,Vsin_h3_D8,resultant_h3_D8,sin_cos_balance_h1,chi_square_fdr_q
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,control,distance,237,24,1,1.0,-0.00014377288485631413,-0.0010920634814452707,0.001101486854177694,-0.0005652936549180255,-0.002109704641350252,0.002184126962890522,-0.010186555115498196,0.005967145832797944,0.011805623003931658,0.999051709403411,1.0
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,control,distance_z,237,24,1,1.0,-0.00014377288485631413,-0.0010920634814452707,0.001101486854177694,-0.0005652936549180255,-0.002109704641350252,0.002184126962890522,-0.010186555115498196,0.005967145832797944,0.011805623003931658,0.999051709403411,1.0
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,control,r_local,237,24,1,1.0,-0.00014377288485631413,-0.0010920634814452707,0.001101486854177694,-0.0005652936549180255,-0.002109704641350252,0.002184126962890522,-0.010186555115498196,0.005967145832797944,0.011805623003931658,0.999051709403411,1.0
backups/mm_fullnb_derangement/event_level_with_fes_phase_TRUE_RICCI.csv,control,r_local_z,237,24,1,1.0,-0.00014377288485631413,-0.0010920634814452707,0.001101486854177694,-0.0005652936549180255,-0.002109704641350252,0.002184126962890522,-0.010186555115498196,0.005967145832797944,0.011805623003931658,0.999051709403411,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,control,phase,223,24,12,1.073257889412456e-192,-0.014064110739209568,0.02107254995765503,0.025334789768273525,0.8968378709590002,-0.23646659554963673,0.9274883382539685,-0.01870660482176631,0.006341764853690759,0.019752342783002676,0.9929915607815545,4.121310295343831e-192
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,control,phase_z,221,24,4,0.9999999999999999,0.0006860302552967743,-0.0006860302552968769,0.0009701932912390476,-3.3658345090445926e-17,-0.0012124397847562461,0.0012124397847562461,-0.0013253086824137228,-0.0013253086824137345,0.0018742695130003122,0.9999999999999999,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,control,phi,223,24,3,0.9999999999999986,0.0003688893825092911,-0.0006389351528789204,0.0007377787650186846,-0.0006007829426707173,-0.0010405865810264008,0.001201565885341416,-0.004484304932735329,7.73163500124368e-17,0.004484304932735329,0.9997299542296304,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,control,dphi,223,24,3,0.9999999999999986,0.0003688893825092911,-0.0006389351528789204,0.0007377787650186846,-0.0006007829426707173,-0.0010405865810264008,0.001201565885341416,-0.004484304932735329,7.73163500124368e-17,0.004484304932735329,0.9997299542296304,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,control,distance,223,24,3,0.9999999999999986,0.0003688893825092911,-0.0006389351528789204,0.0007377787650186846,-0.0006007829426707173,-0.0010405865810264008,0.001201565885341416,-0.004484304932735329,7.73163500124368e-17,0.004484304932735329,0.9997299542296304,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,control,distance_z,221,24,4,0.9999999999999999,0.0006860302552967743,-0.0006860302552968769,0.0009701932912390476,-3.3658345090445926e-17,-0.0012124397847562461,0.0012124397847562461,-0.0013253086824137228,-0.0013253086824137345,0.0018742695130003122,0.9999999999999999,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,control,r_local,223,24,3,0.9999999999999986,0.0003688893825092911,-0.0006389351528789204,0.0007377787650186846,-0.0006007829426707173,-0.0010405865810264008,0.001201565885341416,-0.004484304932735329,7.73163500124368e-17,0.004484304932735329,0.9997299542296304,1.0
backups/mm_fullnb_random/event_level_with_fes_phase_TRUE_RICCI.csv,control,r_local_z,221,24,4,0.9999999999999999,0.0006860302552967743,-0.0006860302552968769,0.0009701932912390476,-3.3658345090445926e-17,-0.0012124397847562461,0.0012124397847562461,-0.0013253086824137228,-0.0013253086824137345,0.0018742695130003122,0.9999999999999999,1.0
