event_class,n_event_steps,min_step,max_step,early_improvement,mid_improvement,late_improvement,early_n,mid_n,late_n,mean_late_window_stability,mean_final_readout
hybrid_phi_sign_switch,25,0,239,0.005207531933018521,0.009622950877809098,0.01364361294693471,1920,1920,1680,0.5570371098112236,0.5614420330655939
hybrid_fes_phase_transition,26,0,239,0.009273846249050513,-0.021004899409040913,0.04020236879140358,1920,1920,1920,0.4025745271614006,0.5605105026010581
hybrid_cluster_transition,26,0,239,0.009481044157249829,-0.021280327076960558,0.04021810331481606,1920,1920,1920,0.40066558762590365,0.5603611397075845
