topology_class,topology_name,topology_role,event_class,condition,mu_sector,expectation_label,expectation_role,expected_event_match,expectation_metric,expectation_score,closed_walk_count,closed_walks_per_node,n_nodes,n_directed_edges,edge_convention,n_seed_events,mean_seed_strength,total_impulse_budget,effect_vs_time_shifted,effect_vs_random_event,dynamic_p_value,notes,n_events_evaluated,n_events_evaluated_sd,post_event_recovery,post_event_recovery_sd,peak_delta,peak_delta_sd,onset_latency,onset_latency_sd,dropback_score,dropback_score_sd,variance_spike_score,variance_spike_score_sd,oscillatory_switching_score,oscillatory_switching_score_sd,chirality_switching_score,chirality_switching_score_sd,oscillatory_chirality_score,oscillatory_chirality_score_sd,transient_lift_dropback_score,transient_lift_dropback_score_sd,transient_or_recovery_score,transient_or_recovery_score_sd,generic_phase_recovery,generic_phase_recovery_sd,sector_specificity_score,sector_specificity_score_sd,artifact_monitor_score,artifact_monitor_score_sd,artifact_dominance_score,artifact_dominance_score_sd,dynamic_q_value,directional_endogenous_gt_both_controls,dynamic_interpretation
dodecahedral topology,dodecahedron,secondary_or_exploratory,FES_phase_transition,time_shifted,12,C12_temporal_readout,target,False,post_event_recovery,-0.00013467731226946808,641580,32079.0,20,60,bidirected LCF dodecahedron edges,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,25.0,0.0,-0.00013467731226946808,0.005129260377707624,0.03196346272523448,0.00672427504663663,12.546,0.9424669755487457,0.03286436456273449,0.0037757193791018344,-0.0029532958372515497,0.001961377622633456,0.006686716399998976,0.0008093836408393797,0.04536594202898551,0.007887007087758477,0.052052658428984475,0.008150985705414586,0.0010619831213257134,0.0003025909788744167,0.0025145466909980508,0.0024752069650044823,0.034927326874521006,0.008659939674916696,-0.03506200418679047,0.009307861782938803,0.0010619831213257134,0.0003025909788744167,-0.03506200418679047,0.009307861782938803,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,FES_phase_transition,random_event,12,C12_temporal_readout,target,False,post_event_recovery,0.00019202869579260434,641580,32079.0,20,60,bidirected LCF dodecahedron edges,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,189.0,0.0,0.00019202869579260434,0.001971703734374257,0.048145049957048026,0.004474295003166657,11.401587301587302,0.8535145953134547,0.04753820249008584,0.003965678169080064,-0.004042219461371172,0.0013764578476137914,0.04977351218931774,0.004686996301033565,0.4732508706959517,0.01563509890722366,0.5230243828852694,0.01784000619995692,0.002304071095614609,0.0003978865138218286,0.00244400918398123,0.0006447982009060661,0.021252683248740068,0.009219077891066315,-0.02106065455294746,0.009544071722091686,0.002304071095614609,0.0003978865138218286,-0.02106065455294746,0.009544071722091686,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,FES_phase_transition,endogenous,16,secondary_artifact_contrast_monitor,contrast,False,artifact_dominance_score,-0.021956023885086783,45652620,2282631.0,20,60,bidirected LCF dodecahedron edges,192,0.09999999999999999,19.2,0.01574332804094446,-0.0006745510558489598,0.2981366459627329,exploratory FES fivefold-to-12-face bridge family,24.0,0.0,0.0011347873557642253,0.00507546057438157,0.03779978280222119,0.005739077169531672,13.602604166666666,0.7702966529810122,0.03623824767763602,0.0035374492445100947,-0.002837228411354479,0.001891633132281356,0.00853654314889574,0.0007999838171641826,0.04753673510466989,0.007625573679274926,0.05607327825356563,0.007756488682653945,0.0013761400901284304,0.00028429044740191904,0.003179150049717859,0.00302204637287975,0.023090811240851012,0.01066051473342864,-0.021956023885086783,0.01186516418190792,0.0013761400901284304,0.00028429044740191904,-0.021956023885086783,0.01186516418190792,,False,contrast_or_artifact_monitor
dodecahedral topology,dodecahedron,secondary_or_exploratory,FES_phase_transition,time_shifted,16,secondary_artifact_contrast_monitor,contrast,False,artifact_dominance_score,-0.037699351926031244,45652620,2282631.0,20,60,bidirected LCF dodecahedron edges,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,25.0,0.0,-0.002772025051510235,0.004857987635184663,0.030966032206152627,0.00601301420454593,12.953500000000002,0.9035583821757176,0.03509106554431994,0.0041390862466541955,-0.004609508121444299,0.0018650868121568302,0.007678263430407062,0.0007742519422493768,0.04939221014492754,0.008806708665198467,0.05707047357533459,0.008912211144044854,0.0010970437103697747,0.0003164031277677829,0.00168086945838915,0.0015572045472062742,0.034927326874521006,0.008659939674916696,-0.037699351926031244,0.010246422957518446,0.0010970437103697747,0.0003164031277677829,-0.037699351926031244,0.010246422957518446,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,FES_phase_transition,random_event,16,secondary_artifact_contrast_monitor,contrast,False,artifact_dominance_score,-0.021281472829237823,45652620,2282631.0,20,60,bidirected LCF dodecahedron edges,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,189.0,0.0,-2.878958049775894e-05,0.0020539653912969745,0.04853346493057215,0.004653215918851713,11.821891534391535,0.8231501541662097,0.04831046704192799,0.004008791222450763,-0.0037148942021452596,0.0013987931972572149,0.057380383814514345,0.005829770631380619,0.6745282850017426,0.01635606979575312,0.7319086688162569,0.01824402707027098,0.002360923697073873,0.0004121551767911121,0.002506854682725894,0.0006643449625470649,0.021252683248740068,0.009219077891066315,-0.021281472829237823,0.009517649127242305,0.002360923697073873,0.0004121551767911121,-0.021281472829237823,0.009517649127242305,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,FES_phase_transition,endogenous,20,fivefold_time_interaction,target,True,transient_or_recovery_score,0.014500428475362278,3549572460,177478623.0,20,60,bidirected LCF dodecahedron edges,192,0.09999999999999999,19.2,0.0005838027740689301,0.0016191030097519182,0.2236024844720497,exploratory FES fivefold-to-12-face bridge family,24.0,0.0,0.005256686477475344,0.004873388836545689,0.12236739076058326,0.008540499406884257,12.877604166666668,0.6896539411862663,0.11799783553611913,0.007178060710040315,0.004518223196413711,0.002016070627914217,0.024009183265426854,0.0013112833344079433,0.052898550724637686,0.007388773010700401,0.07690773399006454,0.007927470281657805,0.014485762018383766,0.0018053422958740344,0.014500428475362278,0.0017924755254320056,0.023090811240851012,0.01066051473342864,-0.017834124763375668,0.011494357156111074,0.014485762018383766,0.0018053422958740344,-0.017834124763375668,0.011494357156111074,0.7891852393131166,True,directional_dynamic_expectation_not_fdr_confirmed
dodecahedral topology,dodecahedron,secondary_or_exploratory,FES_phase_transition,time_shifted,20,fivefold_time_interaction,target,True,transient_or_recovery_score,0.013916625701293348,3549572460,177478623.0,20,60,bidirected LCF dodecahedron edges,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,25.0,0.0,-0.0010538081368765048,0.004364311702992161,0.11535183435549241,0.006725122378840714,11.468499999999999,0.8116943698215482,0.1204559584412704,0.005244999159956583,0.00023496300955004522,0.0017297682384165912,0.02273307888367973,0.001293093947394347,0.05173913043478261,0.007210053892076955,0.07447220931846235,0.007585537425156769,0.013916625701293348,0.0012715662477648139,0.013916625701293348,0.0012715662477648139,0.034927326874521006,0.008659939674916696,-0.03598113501139751,0.010515722782544866,0.013916625701293348,0.0012715662477648139,-0.03598113501139751,0.010515722782544866,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,FES_phase_transition,random_event,20,fivefold_time_interaction,target,True,transient_or_recovery_score,0.01288132546561036,3549572460,177478623.0,20,60,bidirected LCF dodecahedron edges,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,189.0,0.0,0.0004202094007896384,0.002424597582615782,0.11375929744574886,0.006289259405242414,12.94047619047619,0.6437506038910396,0.11293394130566185,0.0059277080780636305,-0.0011669313782489107,0.0016144245983914663,0.143631414688498,0.009250260231256965,0.6697242795504877,0.011013825339888974,0.8133556942389857,0.012908145874504262,0.01288132546561036,0.0013545114445788172,0.01288132546561036,0.0013545114445788172,0.021252683248740068,0.009219077891066315,-0.02083247384795043,0.009091192119888833,0.01288132546561036,0.0013545114445788172,-0.02083247384795043,0.009091192119888833,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,FES_phase_transition,endogenous,24,D24_lifted_C12_eps72,target,False,post_event_recovery,0.0032014252515303724,283961489100,14198074455.0,20,60,bidirected LCF dodecahedron edges,192,0.09999999999999999,19.2,0.006518352919402016,0.003486685570433585,0.06832298136645963,exploratory FES fivefold-to-12-face bridge family,24.0,0.0,0.0032014252515303724,0.0044548178804811505,0.11098591989035697,0.008494402283854693,13.158854166666666,0.8126360396261696,0.10254677904083302,0.006580163302879823,0.0006833413849569282,0.0020831030771630153,0.020344075945070948,0.0015385853086544096,0.05532659017713365,0.006247661227502823,0.0756706661222046,0.007060641700628207,0.011424591332428425,0.0015395271547765407,0.011450754589300114,0.0015557261028509197,0.023090811240851012,0.01066051473342864,-0.019889385989320642,0.011682785932846197,0.011424591332428425,0.0015395271547765407,-0.019889385989320642,0.011682785932846197,,True,non_preregistered_sector_event_pair
dodecahedral topology,dodecahedron,secondary_or_exploratory,FES_phase_transition,time_shifted,24,D24_lifted_C12_eps72,target,False,post_event_recovery,-0.003316927667871644,283961489100,14198074455.0,20,60,bidirected LCF dodecahedron edges,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,25.0,0.0,-0.003316927667871644,0.004449103930957985,0.09942470889569838,0.00925154009591635,13.547000000000002,0.7534925348004451,0.09815168842196845,0.007356818998146303,-0.00018317768425668468,0.0021716560702281034,0.019660418432336405,0.0017847986696605273,0.06085265700483091,0.007770059106951494,0.08051307543716732,0.008003800433483145,0.009814343433244594,0.0015800021511761673,0.009814343433244594,0.0015800021511761673,0.034927326874521006,0.008659939674916696,-0.03824425454239265,0.009910720201076353,0.009814343433244594,0.0015800021511761673,-0.03824425454239265,0.009910720201076353,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,FES_phase_transition,random_event,24,D24_lifted_C12_eps72,target,False,post_event_recovery,-0.0002852603189032129,283961489100,14198074455.0,20,60,bidirected LCF dodecahedron edges,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,189.0,0.0,-0.0002852603189032129,0.0020658049746260627,0.122434874705731,0.006551072880969866,11.950925925925926,0.5692449060154614,0.12303261892717317,0.006427269810904319,-0.00068880021521705,0.001414051794371179,0.14994180275818347,0.00949625375249236,0.5806440673488729,0.01072602282921064,0.7305858701070562,0.01601790446190572,0.015102860078080765,0.0015552228946636788,0.015102860078080765,0.0015552228946636788,0.021252683248740068,0.009219077891066315,-0.02153794356764328,0.009621706737736681,0.015102860078080765,0.0015552228946636788,-0.02153794356764328,0.009621706737736681,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,FES_phase_transition,endogenous,60,Phi12_derived_artifact_readout,derived_artifact,False,artifact_monitor_score,0.016767218781949637,42391163867763337225592914860,2.119558193388167e+27,20,60,bidirected LCF dodecahedron edges,192,0.09999999999999999,19.2,-0.004209398600072679,8.331647646636978e-05,0.7080745341614907,exploratory FES fivefold-to-12-face bridge family,24.0,0.0,-0.007370776290557299,0.003804911636611683,0.1245576911201196,0.009779364113816484,12.771354166666665,0.8019614017169093,0.13392455949928556,0.009792107106440791,0.006302813955036403,0.002200313199931921,0.031858963830209495,0.002104335089237374,0.08102732487922706,0.014140653148624529,0.11288628870943655,0.01479461371681135,0.016767218781949637,0.0024504285833482037,0.016767218781949637,0.0024504285833482037,0.023090811240851012,0.01066051473342864,-0.030461587531408308,0.011680310696965455,0.016767218781949637,0.0024504285833482037,-0.030461587531408308,0.011680310696965455,,False,derived_phi_artifact_monitor_not_success_criterion
dodecahedral topology,dodecahedron,secondary_or_exploratory,FES_phase_transition,time_shifted,60,Phi12_derived_artifact_readout,derived_artifact,False,artifact_monitor_score,0.020976617382022316,42391163867763337225592914860,2.119558193388167e+27,20,60,bidirected LCF dodecahedron edges,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,25.0,0.0,0.0004961084868146199,0.003137756827799727,0.14562790469920603,0.009823492561710907,12.0875,0.8263193995060265,0.14349122523927987,0.008882690618268798,0.007126194411055023,0.0021241666280357595,0.035853431334341365,0.0024886063366425597,0.08765187198067632,0.013231886865506306,0.1235053033150177,0.013765027216089621,0.020976617382022316,0.0026235982183689735,0.020976617382022316,0.0026235982183689735,0.034927326874521006,0.008659939674916696,-0.03443121838770639,0.009447977035141521,0.020976617382022316,0.0026235982183689735,-0.03443121838770639,0.009447977035141521,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,FES_phase_transition,random_event,60,Phi12_derived_artifact_readout,derived_artifact,False,artifact_monitor_score,0.016683902305483268,42391163867763337225592914860,2.119558193388167e+27,20,60,bidirected LCF dodecahedron edges,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,189.0,0.0,-0.00013011463531212923,0.002169247832307202,0.1290919061321635,0.010875035674890777,11.834854497354497,0.7663326168689549,0.12835929098303037,0.010750083477666875,0.0008747189285824182,0.0019100979101795916,0.12145373256307593,0.01167997133012095,0.4309778305536092,0.020282016303838933,0.5524315631166852,0.02570648674142562,0.016683902305483268,0.0028059753982958412,0.016683902305483268,0.0028059753982958412,0.021252683248740068,0.009219077891066315,-0.021382797884052195,0.009670654033929875,0.016683902305483268,0.0028059753982958412,-0.021382797884052195,0.009670654033929875,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,FES_phase_transition,endogenous,120,Phi24_derived_artifact_readout,derived_artifact,False,artifact_monitor_score,0.014803102290770897,1797010299914436414588924671914027938996535031499187328460,8.985051499572182e+55,20,60,bidirected LCF dodecahedron edges,192,0.09999999999999999,19.2,0.00035821337845670306,0.0002466759179236052,0.422360248447205,exploratory FES fivefold-to-12-face bridge family,24.0,0.0,0.0018165802920914436,0.0035681197248456755,0.12145382581747174,0.011730015532007467,11.955729166666668,1.0131801502828028,0.12097877665256726,0.010402694851677368,0.0004977815131181084,0.0019894576367913168,0.052035978864377185,0.003819959924598805,0.16908967391304347,0.02336521513457493,0.22112565277742066,0.02433247794889927,0.014803102290770897,0.0026479334241788287,0.014803102290770897,0.0026479334241788287,0.023090811240851012,0.01066051473342864,-0.02127423094875957,0.011625898648704855,0.014803102290770897,0.0026479334241788287,-0.02127423094875957,0.011625898648704855,,True,derived_phi_artifact_monitor_not_success_criterion
dodecahedral topology,dodecahedron,secondary_or_exploratory,FES_phase_transition,time_shifted,120,Phi24_derived_artifact_readout,derived_artifact,False,artifact_monitor_score,0.014444888912314194,1797010299914436414588924671914027938996535031499187328460,8.985051499572182e+55,20,60,bidirected LCF dodecahedron edges,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,25.0,0.0,0.0026937929662463004,0.0036945332891640055,0.12083894826908029,0.011254289067647843,12.160499999999999,1.1113144244542135,0.11861990121328567,0.011107310390437285,0.001176168775349993,0.0026897314470547967,0.05155965296513867,0.0035804996978270735,0.17630615942028988,0.024497355954687907,0.22786581238542852,0.025043553473496967,0.014444888912314194,0.0026206603016024274,0.014444888912314194,0.0026206603016024274,0.034927326874521006,0.008659939674916696,-0.0322335339082747,0.009066470655706009,0.014444888912314194,0.0026206603016024274,-0.0322335339082747,0.009066470655706009,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,FES_phase_transition,random_event,120,Phi24_derived_artifact_readout,derived_artifact,False,artifact_monitor_score,0.014556426372847292,1797010299914436414588924671914027938996535031499187328460,8.985051499572182e+55,20,60,bidirected LCF dodecahedron edges,192,0.09999999999999999,19.2,,,,exploratory FES fivefold-to-12-face bridge family,189.0,0.0,0.002188600244128802,0.0023188094202313365,0.1217802368073102,0.010427163396418852,12.092989417989418,0.8613680136778138,0.11869961157290114,0.010192020166947265,0.0001384853883052806,0.0019127256780555072,0.12039025223435633,0.009840188994811976,0.43863298340586104,0.025790002134439365,0.5590232356402174,0.028278248820375492,0.014556426372847292,0.002489187265994642,0.014556426372847292,0.002489187265994642,0.021252683248740068,0.009219077891066315,-0.019064083004611265,0.00950350422391573,0.014556426372847292,0.002489187265994642,-0.019064083004611265,0.00950350422391573,,False,control_condition
dodecahedral topology,dodecahedron,secondary_or_exploratory,h_zero_crossing,endogenous,3,critical_instability_stability,target,False,variance_spike_score,-0.0026489015469472674,0,0.0,20,60,bidirected LCF dodecahedron edges,1309,0.06571604327262921,86.02230064387163,-0.0031001620673949547,-0.0011734849318362438,0.9192546583850931,exploratory FES fivefold-to-12-face bridge family,232.0,0.0,-0.0057335235505454624,0.002346765658766166,0.0805801036153927,0.002126808401708092,11.03448275862069,0.07947298728178707,0.08622343477614623,0.000607181467543201,-0.0026489015469472674,0.0012729631535304236,0.03802319679770804,7.412064126152809e-05,0.08895080523505619,0.000975027862177066,0.12697400203276424,0.0009716907417647847,0.006947365614377183,0.0001691548513376301,0.006947365614377183,0.0001691548513376301,-0.0210589978270444,0.006003650348970782,0.01532547427649894,0.006407173340914275,0.006947365614377183,0.0001691548513376301,0.01532547427649894,0.006407173340914275,,False,non_preregistered_sector_event_pair
