event_class,event_role,null_index,null_model,n_nodes,n_directed_edges,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,D12_recovery,D24_recovery
hybrid_cluster_transition,primary_phi_fes,99,degree-matched directed random graph,12,48,0.003080543443092039,0.0021083202857550176,0.5176923758954535,0.512268576252874
hybrid_cluster_transition,primary_phi_fes,100,degree-matched directed random graph,12,48,0.001994853319253163,0.0024686137679481796,0.5206063771509356,0.5125199643573695
hybrid_cluster_transition,primary_phi_fes,101,degree-matched directed random graph,12,48,0.0020416503646302885,0.0023651110099358608,0.5059019522036291,0.5173374312582165
hybrid_cluster_transition,primary_phi_fes,102,degree-matched directed random graph,12,48,0.0009240254870781081,0.0020876636062060177,0.4965917310369071,0.5059102717347413
hybrid_cluster_transition,primary_phi_fes,103,degree-matched directed random graph,12,48,0.0032778524357480205,0.0021059948981439814,0.5102641021330757,0.5152614644998377
hybrid_cluster_transition,primary_phi_fes,104,degree-matched directed random graph,12,48,-0.0014619469271667253,0.0025597701932374263,0.49976544896942415,0.49503052624156374
hybrid_cluster_transition,primary_phi_fes,105,degree-matched directed random graph,12,48,0.0017675602963868062,0.002517316175228822,0.5118126970854746,0.48345454546662103
hybrid_cluster_transition,primary_phi_fes,106,degree-matched directed random graph,12,48,0.0021168748657813324,0.0024943716672000365,0.5075797603259367,0.5057343710906183
hybrid_cluster_transition,primary_phi_fes,107,degree-matched directed random graph,12,48,0.0006556537014751293,0.002472597890463484,0.5107231303835179,0.49818973761625535
hybrid_cluster_transition,primary_phi_fes,108,degree-matched directed random graph,12,48,-0.0008350149519497715,0.0023492167596227136,0.4975754727575464,0.5043442836863273
hybrid_cluster_transition,primary_phi_fes,109,degree-matched directed random graph,12,48,0.00028979600803957393,0.0025661991179127437,0.508386378297826,0.524907857226212
hybrid_cluster_transition,primary_phi_fes,110,degree-matched directed random graph,12,48,0.00116186664307896,0.0019636443888370724,0.5072140607062495,0.5118044406985367
hybrid_cluster_transition,primary_phi_fes,111,degree-matched directed random graph,12,48,0.003957703928487468,0.0019919909417677444,0.519371211094916,0.4816319381213134
hybrid_cluster_transition,primary_phi_fes,112,degree-matched directed random graph,12,48,0.0027823750834867923,0.00227865004367264,0.5046997333978895,0.5172366127462209
hybrid_cluster_transition,primary_phi_fes,113,degree-matched directed random graph,12,48,0.0032351419337015175,0.0023112017661584376,0.5092260452166508,0.4826254098221379
hybrid_cluster_transition,primary_phi_fes,114,degree-matched directed random graph,12,48,0.003018667012256944,0.0025724951498091067,0.511921331555406,0.497127726190924
hybrid_cluster_transition,primary_phi_fes,115,degree-matched directed random graph,12,48,0.004640273591979157,0.0023022605049498406,0.5052540158772861,0.5095180028257414
hybrid_cluster_transition,primary_phi_fes,116,degree-matched directed random graph,12,48,0.0009183517500514762,0.002752752405513682,0.5117144203199602,0.5071210814091993
hybrid_cluster_transition,primary_phi_fes,117,degree-matched directed random graph,12,48,0.0018377210962647716,0.001860200666421119,0.5112866488944655,0.49533715745024154
hybrid_cluster_transition,primary_phi_fes,118,degree-matched directed random graph,12,48,0.0008027261252924084,0.002352136811481184,0.510427544426198,0.5003538196650983
hybrid_cluster_transition,primary_phi_fes,119,degree-matched directed random graph,12,48,0.000968710326781544,0.0025687810540638172,0.49826997773100035,0.4981307229698529
chapter7_phi_clean_sign_switch,secondary_phi_reference,0,degree-matched directed random graph,12,48,0.007274784584940468,0.0010175899217978637,0.5483238323869184,0.4879468397868407
chapter7_phi_clean_sign_switch,secondary_phi_reference,1,degree-matched directed random graph,12,48,0.008174604384512348,0.000760896000816538,0.5514487728271801,0.4867937057660326
chapter7_phi_clean_sign_switch,secondary_phi_reference,2,degree-matched directed random graph,12,48,0.007972844969838801,0.0010651968916942725,0.5497881490913443,0.4887316527958675
chapter7_phi_clean_sign_switch,secondary_phi_reference,3,degree-matched directed random graph,12,48,0.007686237041702833,0.0008702918569237043,0.5456143107501434,0.49013109380541164
chapter7_phi_clean_sign_switch,secondary_phi_reference,4,degree-matched directed random graph,12,48,0.007735206544609682,0.0008448979152120847,0.548771170152439,0.49014943029002156
chapter7_phi_clean_sign_switch,secondary_phi_reference,5,degree-matched directed random graph,12,48,0.007514028007996059,0.0011926379516488824,0.5511967728164007,0.4881555158898301
chapter7_phi_clean_sign_switch,secondary_phi_reference,6,degree-matched directed random graph,12,48,0.008053332273502474,0.0007606160010743169,0.5488268942890344,0.4896055579372514
chapter7_phi_clean_sign_switch,secondary_phi_reference,7,degree-matched directed random graph,12,48,0.007552394628358563,0.0009057448858383614,0.5495054535362597,0.48899441848817365
chapter7_phi_clean_sign_switch,secondary_phi_reference,8,degree-matched directed random graph,12,48,0.007491547835450804,0.0011580488668499393,0.5460226835463794,0.49022409805349426
chapter7_phi_clean_sign_switch,secondary_phi_reference,9,degree-matched directed random graph,12,48,0.008039697596614798,0.0010725413598677077,0.545479449379719,0.48717241610804934
chapter7_phi_clean_sign_switch,secondary_phi_reference,10,degree-matched directed random graph,12,48,0.007232392407368583,0.000833798291989242,0.5506273581486386,0.4910853185179615
chapter7_phi_clean_sign_switch,secondary_phi_reference,11,degree-matched directed random graph,12,48,0.007081738345211189,0.0009670654495800065,0.5472506458535282,0.4898224728758517
chapter7_phi_clean_sign_switch,secondary_phi_reference,12,degree-matched directed random graph,12,48,0.007192552034830172,0.0009974612820708999,0.5476234449263012,0.4875516445902304
chapter7_phi_clean_sign_switch,secondary_phi_reference,13,degree-matched directed random graph,12,48,0.007944860851352101,0.0010553645221587627,0.5498712902733254,0.4892079589887642
chapter7_phi_clean_sign_switch,secondary_phi_reference,14,degree-matched directed random graph,12,48,0.007415401657229254,0.0008666590198030159,0.5479219846415613,0.48922237080920566
chapter7_phi_clean_sign_switch,secondary_phi_reference,15,degree-matched directed random graph,12,48,0.006954565695863658,0.0009534276348245256,0.5463926258486176,0.4908846238962495
chapter7_phi_clean_sign_switch,secondary_phi_reference,16,degree-matched directed random graph,12,48,0.007529333247064357,0.0009648999532958947,0.5492736011136042,0.4879648477805181
chapter7_phi_clean_sign_switch,secondary_phi_reference,17,degree-matched directed random graph,12,48,0.007853445405744756,0.000985537708901798,0.5490929750728807,0.4895456243975636
chapter7_phi_clean_sign_switch,secondary_phi_reference,18,degree-matched directed random graph,12,48,0.007601052318679773,0.0010166589406634524,0.5476573141460988,0.4896231326172551
